TIMESTAMP,REWARD34365_OPEN_PRICE_USD,REWARD34365_HIGH_PRICE_USD,REWARD34365_LOW_PRICE_USD,REWARD34365_CLOSE_PRICE_USD,REWARD34365_VOLUME_USD,REWARD34365_DIVIDENDS_USD,REWARD34365_STOCK_SPLITS_USD
2024-12-24 00:00:00+00:00,0.06425199657678604,0.06425199657678604,0.06277299672365189,0.06338100135326385,368,0.0,0.0
2024-12-25 00:00:00+00:00,0.06338100135326385,0.06376300007104874,0.06255300343036652,0.06277000159025192,334,0.0,0.0
2024-12-26 00:00:00+00:00,0.06277000159025192,0.06303100287914276,0.058706000447273254,0.05882500112056732,661,0.0,0.0
2024-12-27 00:00:00+00:00,0.05882500112056732,0.05947500094771385,0.05783500149846077,0.05830499902367592,240,0.0,0.0
2024-12-28 00:00:00+00:00,0.05830499902367592,0.05830499902367592,0.04962800070643425,0.049952998757362366,3097,0.0,0.0
2024-12-29 00:00:00+00:00,0.049952998757362366,0.05001699924468994,0.04894600063562393,0.04894600063562393,281,0.0,0.0
2024-12-30 00:00:00+00:00,0.04894600063562393,0.04965300112962723,0.048298999667167664,0.04868200048804283,218,0.0,0.0
2024-12-31 00:00:00+00:00,0.04868200048804283,0.04929099977016449,0.048121001571416855,0.048121001571416855,204,0.0,0.0
2025-01-01 00:00:00+00:00,0.048121001571416855,0.048193998634815216,0.047579001635313034,0.047579001635313034,360,0.0,0.0
2025-01-02 00:00:00+00:00,0.047579001635313034,0.048916999250650406,0.047579001635313034,0.04859500005841255,313,0.0,0.0
2025-01-03 00:00:00+00:00,0.04859500005841255,0.05005500093102455,0.04826800152659416,0.05000000074505806,174,0.0,0.0
2025-01-04 00:00:00+00:00,0.05000000074505806,0.05051799863576889,0.04997599869966507,0.050508998334407806,171,0.0,0.0
2025-01-05 00:00:00+00:00,0.050508998334407806,0.050613000988960266,0.0007479999912902713,0.01269800029695034,97990,0.0,0.0
2025-01-06 00:00:00+00:00,0.01269800029695034,0.014636999927461147,0.00938900001347065,0.014272999949753284,12772,0.0,0.0
2025-01-07 00:00:00+00:00,0.014272999949753284,0.015111000277101994,0.010958000086247921,0.010960999876260757,4794,0.0,0.0
2025-01-08 00:00:00+00:00,0.010960999876260757,0.010985000059008598,0.010711000300943851,0.010728999972343445,157,0.0,0.0
2025-01-09 00:00:00+00:00,0.010728999972343445,0.010728999972343445,0.010443000122904778,0.010443000122904778,52,0.0,0.0
2025-01-10 00:00:00+00:00,0.010443000122904778,0.010582000017166138,0.01027700025588274,0.010468999855220318,51,0.0,0.0
