TIMESTAMP,RBY_OPEN_PRICE_USD,RBY_HIGH_PRICE_USD,RBY_LOW_PRICE_USD,RBY_CLOSE_PRICE_USD,RBY_VOLUME_USD,RBY_DIVIDENDS_USD,RBY_STOCK_SPLITS_USD
2017-12-06 00:00:00+00:00,0.9393389821052551,1.0306299924850464,0.9162459969520569,1.0278899669647217,235120,0.0,0.0
2017-12-07 00:00:00+00:00,1.0254600048065186,1.1002800464630127,0.9584349989891052,0.9916679859161377,152809,0.0,0.0
2017-12-08 00:00:00+00:00,0.9941220283508301,1.0044200420379639,0.7769399881362915,0.981971025466919,99328,0.0,0.0
2017-12-09 00:00:00+00:00,0.9998720288276672,1.017899990081787,0.8053969740867615,0.8652349710464478,71544,0.0,0.0
2017-12-10 00:00:00+00:00,0.8685979843139648,0.8685979843139648,0.7632430195808411,0.799547016620636,54678,0.0,0.0
2017-12-11 00:00:00+00:00,0.7938939929008484,0.8595520257949829,0.790198028087616,0.8217769861221313,70516,0.0,0.0
2017-12-12 00:00:00+00:00,0.824209988117218,0.920898973941803,0.8179929852485657,0.8680409789085388,62491,0.0,0.0
2017-12-13 00:00:00+00:00,0.8688200116157532,0.9012290239334106,0.8142610192298889,0.8456270098686218,53249,0.0,0.0
2017-12-14 00:00:00+00:00,0.8427979946136475,0.9306660294532776,0.8313180208206177,0.9253759980201721,223471,0.0,0.0
2017-12-15 00:00:00+00:00,0.9267609715461731,1.1343499422073364,0.9265829920768738,0.9984390139579773,488119,0.0,0.0
2017-12-16 00:00:00+00:00,1.000190019607544,1.0650800466537476,0.990123987197876,1.0571099519729614,146955,0.0,0.0
2017-12-17 00:00:00+00:00,1.0572600364685059,1.0911699533462524,1.0187400579452515,1.0719900131225586,298382,0.0,0.0
2017-12-18 00:00:00+00:00,1.0756200551986694,1.139359951019287,1.0249899625778198,1.136970043182373,360298,0.0,0.0
2017-12-19 00:00:00+00:00,1.1459200382232666,1.6789900064468384,1.1038800477981567,1.324470043182373,1460050,0.0,0.0
2017-12-20 00:00:00+00:00,1.3308000564575195,1.3308000564575195,1.029860019683838,1.1284699440002441,501371,0.0,0.0
2017-12-21 00:00:00+00:00,1.1296299695968628,1.3624900579452515,1.0122699737548828,1.102120041847229,942734,0.0,0.0
2017-12-22 00:00:00+00:00,1.1153000593185425,1.1313300132751465,0.7338150143623352,0.887811005115509,218383,0.0,0.0
2017-12-23 00:00:00+00:00,0.8961979746818542,1.3265800476074219,0.8896980285644531,1.1547199487686157,622417,0.0,0.0
2017-12-24 00:00:00+00:00,1.1674799919128418,1.2854900360107422,1.005560040473938,1.25246000289917,488932,0.0,0.0
2017-12-25 00:00:00+00:00,1.2651900053024292,1.3189500570297241,1.203160047531128,1.252210021018982,143924,0.0,0.0
2017-12-26 00:00:00+00:00,1.2509299516677856,1.3595399856567383,1.2412500381469727,1.2652000188827515,189412,0.0,0.0
2017-12-27 00:00:00+00:00,1.2683199644088745,1.3487399816513062,1.250849962234497,1.3468999862670898,152187,0.0,0.0
2017-12-28 00:00:00+00:00,1.341189980506897,1.3461400270462036,1.1903899908065796,1.2671799659729004,194202,0.0,0.0
2017-12-29 00:00:00+00:00,1.2802900075912476,2.117759943008423,1.2630599737167358,1.58951997756958,2356480,0.0,0.0
2017-12-30 00:00:00+00:00,1.5872199535369873,1.5907200574874878,1.3461600542068481,1.414829969406128,191693,0.0,0.0
2017-12-31 00:00:00+00:00,1.3990399837493896,1.523710012435913,1.3817700147628784,1.4582200050354004,160682,0.0,0.0
2018-01-01 00:00:00+00:00,1.453819990158081,1.4778499603271484,1.3439199924468994,1.4440100193023682,136869,0.0,0.0
2018-01-02 00:00:00+00:00,1.4411900043487549,1.552839994430542,1.3299100399017334,1.4195799827575684,611452,0.0,0.0
2018-01-03 00:00:00+00:00,1.4145400524139404,1.5800100564956665,1.4021799564361572,1.5284899473190308,267596,0.0,0.0
2018-01-04 00:00:00+00:00,1.5368399620056152,1.7411400079727173,1.4392000436782837,1.7411400079727173,469796,0.0,0.0
2018-01-05 00:00:00+00:00,1.7420799732208252,1.9501099586486816,1.562459945678711,1.863070011138916,278946,0.0,0.0
2018-01-06 00:00:00+00:00,1.8643900156021118,1.9084500074386597,1.7078399658203125,1.8016400337219238,172612,0.0,0.0
2018-01-07 00:00:00+00:00,1.800320029258728,1.914039969444275,1.7085800170898438,1.8174999952316284,275115,0.0,0.0
2018-01-08 00:00:00+00:00,1.8149499893188477,1.8495500087738037,1.5394699573516846,1.7758400440216064,302160,0.0,0.0
2018-01-09 00:00:00+00:00,1.7624900341033936,1.9962999820709229,1.6660799980163574,1.690940022468567,336563,0.0,0.0
2018-01-10 00:00:00+00:00,1.693160057067871,2.6675000190734863,1.61257004737854,2.0053000450134277,3587970,0.0,0.0
2018-01-11 00:00:00+00:00,2.0167999267578125,2.1038899421691895,1.653290033340454,1.8663400411605835,556376,0.0,0.0
2018-01-12 00:00:00+00:00,1.7982800006866455,1.9897600412368774,1.7454899549484253,1.9094500541687012,296571,0.0,0.0
2018-01-13 00:00:00+00:00,1.9098999500274658,2.3472299575805664,1.8774700164794922,2.251739978790283,588825,0.0,0.0
2018-01-14 00:00:00+00:00,2.262939929962158,2.5081899166107178,1.7719700336456299,1.7951699495315552,305858,0.0,0.0
2018-01-15 00:00:00+00:00,1.7821600437164307,1.9219599962234497,1.6111799478530884,1.800029993057251,288756,0.0,0.0
2018-01-16 00:00:00+00:00,1.9074300527572632,1.907770037651062,1.135259985923767,1.200260043144226,179879,0.0,0.0
2018-01-17 00:00:00+00:00,1.216439962387085,1.3112399578094482,0.9257779717445374,1.2755199670791626,87656,0.0,0.0
2018-01-18 00:00:00+00:00,1.2804499864578247,1.519670009613037,1.201550006866455,1.423740029335022,111264,0.0,0.0
2018-01-19 00:00:00+00:00,1.374750018119812,1.5255600214004517,1.33201003074646,1.4159499406814575,90097,0.0,0.0
2018-01-20 00:00:00+00:00,1.431339979171753,1.559059977531433,1.4015699625015259,1.4315600395202637,65246,0.0,0.0
2018-01-21 00:00:00+00:00,1.4349000453948975,1.4665600061416626,1.2458300590515137,1.3805500268936157,112880,0.0,0.0
2018-01-22 00:00:00+00:00,1.3994200229644775,1.4433000087738037,1.101989984512329,1.177549958229065,55869,0.0,0.0
2018-01-23 00:00:00+00:00,1.174430012702942,1.2215700149536133,1.0546900033950806,1.1495399475097656,48062,0.0,0.0
2018-01-24 00:00:00+00:00,1.1488900184631348,1.2354600429534912,1.1210800409317017,1.1684000492095947,45132,0.0,0.0
2018-01-25 00:00:00+00:00,1.1877299547195435,1.2288199663162231,1.1555099487304688,1.2000000476837158,21864,0.0,0.0
2018-01-26 00:00:00+00:00,1.1964900493621826,1.219040036201477,1.074280023574829,1.1253199577331543,21345,0.0,0.0
2018-01-27 00:00:00+00:00,1.1245499849319458,1.1805200576782227,1.0937299728393555,1.152590036392212,44371,0.0,0.0
2018-01-28 00:00:00+00:00,1.1584800481796265,1.212839961051941,1.138450026512146,1.1581900119781494,14798,0.0,0.0
2018-01-29 00:00:00+00:00,1.157080054283142,1.1724799871444702,1.0846199989318848,1.118209958076477,14948,0.0,0.0
2018-01-30 00:00:00+00:00,1.125480055809021,1.125480055809021,0.9191359877586365,0.9217609763145447,34011,0.0,0.0
2018-01-31 00:00:00+00:00,0.9232079982757568,1.010640025138855,0.8926429748535156,0.9632530212402344,34989,0.0,0.0
2018-02-01 00:00:00+00:00,0.9765089750289917,1.0454699993133545,0.7981520295143127,0.8356620073318481,49069,0.0,0.0
2018-02-02 00:00:00+00:00,0.8339359760284424,0.8339359760284424,0.6487429738044739,0.748898983001709,32740,0.0,0.0
2018-02-03 00:00:00+00:00,0.7423970103263855,0.8116970062255859,0.6872090101242065,0.7815669775009155,12620,0.0,0.0
2018-02-04 00:00:00+00:00,0.7819669842720032,0.792277991771698,0.6256769895553589,0.6256769895553589,29026,0.0,0.0
2018-02-05 00:00:00+00:00,0.6577849984169006,0.6737449765205383,0.500901997089386,0.528889000415802,29211,0.0,0.0
2018-02-06 00:00:00+00:00,0.5347489714622498,0.6068549752235413,0.4441800117492676,0.5922809839248657,10563,0.0,0.0
2018-02-07 00:00:00+00:00,0.5863549709320068,0.7253720164299011,0.5603700280189514,0.6615089774131775,22214,0.0,0.0
2018-02-08 00:00:00+00:00,0.6582509875297546,0.7461360096931458,0.6582509875297546,0.680184006690979,16302,0.0,0.0
2018-02-09 00:00:00+00:00,0.6821600198745728,0.7737699747085571,0.6402770280838013,0.7713080048561096,20199,0.0,0.0
2018-02-10 00:00:00+00:00,0.7719420194625854,0.8140950202941895,0.6899849772453308,0.7166540026664734,16701,0.0,0.0
2018-02-11 00:00:00+00:00,0.72673499584198,0.72673499584198,0.6488789916038513,0.6665350198745728,4184,0.0,0.0
2018-02-12 00:00:00+00:00,0.6707839965820312,0.7705609798431396,0.6707839965820312,0.7437379956245422,16040,0.0,0.0
2018-02-13 00:00:00+00:00,0.7476339936256409,0.825875997543335,0.6915019750595093,0.7966210246086121,38223,0.0,0.0
2018-02-14 00:00:00+00:00,0.7817530035972595,0.8206419944763184,0.7568269968032837,0.811214029788971,17040,0.0,0.0
2018-02-15 00:00:00+00:00,0.8116539716720581,0.899740993976593,0.7913219928741455,0.8837860226631165,10692,0.0,0.0
2018-02-16 00:00:00+00:00,0.8800110220909119,0.8967459797859192,0.8158239722251892,0.8719879984855652,11066,0.0,0.0
2018-02-17 00:00:00+00:00,0.8717880249023438,0.9352409839630127,0.8605700135231018,0.9146440029144287,9119,0.0,0.0
2018-02-18 00:00:00+00:00,0.9174479842185974,0.9538050293922424,0.8278729915618896,0.8346819877624512,7476,0.0,0.0
2018-02-19 00:00:00+00:00,0.8308550119400024,0.9108319878578186,0.8212730288505554,0.8955050110816956,8351,0.0,0.0
2018-02-20 00:00:00+00:00,0.8963180184364319,0.9531729817390442,0.8401579856872559,0.8492370247840881,17760,0.0,0.0
2018-02-21 00:00:00+00:00,0.8481799960136414,0.8481799960136414,0.7548180222511292,0.773015022277832,4024,0.0,0.0
2018-02-22 00:00:00+00:00,0.7722309827804565,0.7937340140342712,0.7083579897880554,0.7204380035400391,7544,0.0,0.0
2018-02-23 00:00:00+00:00,0.7197650074958801,0.7752159833908081,0.7033740282058716,0.7394070029258728,5356,0.0,0.0
2018-02-24 00:00:00+00:00,0.7384719848632812,0.7813270092010498,0.6590849757194519,0.6811339855194092,3885,0.0,0.0
2018-02-25 00:00:00+00:00,0.6801019906997681,0.6941400170326233,0.662322998046875,0.674892008304596,2074,0.0,0.0
2018-02-26 00:00:00+00:00,0.6757569909095764,0.7214769721031189,0.6590949892997742,0.7161819934844971,4697,0.0,0.0
2018-02-27 00:00:00+00:00,0.7182520031929016,0.7290369868278503,0.6681320071220398,0.6681320071220398,36486,0.0,0.0
2018-02-28 00:00:00+00:00,0.6673449873924255,0.8366320133209229,0.6673449873924255,0.7343170046806335,87909,0.0,0.0
2018-03-01 00:00:00+00:00,0.73539799451828,0.7964569926261902,0.730226993560791,0.7833020091056824,16044,0.0,0.0
2018-03-02 00:00:00+00:00,0.7812479734420776,0.8361999988555908,0.7703859806060791,0.8255209922790527,21709,0.0,0.0
2018-03-03 00:00:00+00:00,0.8245109915733337,0.8537520170211792,0.8069130182266235,0.8424180150032043,8563,0.0,0.0
2018-03-04 00:00:00+00:00,0.8529660105705261,0.8537930250167847,0.7741259932518005,0.8136759996414185,11061,0.0,0.0
2018-03-05 00:00:00+00:00,0.8130810260772705,0.8206400275230408,0.7472440004348755,0.75416499376297,12185,0.0,0.0
2018-03-06 00:00:00+00:00,0.7905439734458923,0.7905439734458923,0.6842290163040161,0.7089840173721313,13173,0.0,0.0
2018-03-07 00:00:00+00:00,0.7081120014190674,0.7334449887275696,0.611083984375,0.6420519948005676,8459,0.0,0.0
2018-03-08 00:00:00+00:00,0.6411420106887817,0.649304986000061,0.5706530213356018,0.59586101770401,17252,0.0,0.0
2018-03-09 00:00:00+00:00,0.592087984085083,0.5987319946289062,0.5124210119247437,0.5543180108070374,9022,0.0,0.0
2018-03-10 00:00:00+00:00,0.5545560121536255,0.5889949798583984,0.5131180286407471,0.5288419723510742,16356,0.0,0.0
2018-03-11 00:00:00+00:00,0.5270479917526245,0.5923659801483154,0.4925900101661682,0.5734230279922485,7235,0.0,0.0
2018-03-12 00:00:00+00:00,0.571615993976593,1.1557999849319458,0.5332130193710327,0.5405330061912537,62660,0.0,0.0
2018-03-13 00:00:00+00:00,0.5289030075073242,0.5536670088768005,0.5115749835968018,0.5384979844093323,17411,0.0,0.0
2018-03-14 00:00:00+00:00,0.5385720133781433,0.6530380249023438,0.4904690086841583,0.5091739892959595,159516,0.0,0.0
2018-03-15 00:00:00+00:00,0.5013539791107178,0.5188949704170227,0.44854798913002014,0.489003986120224,28626,0.0,0.0
2018-03-16 00:00:00+00:00,0.48873499035835266,0.5031740069389343,0.45493999123573303,0.4823710024356842,7160,0.0,0.0
2018-03-17 00:00:00+00:00,0.48316600918769836,0.4889340102672577,0.45120999217033386,0.46597498655319214,3111,0.0,0.0
2018-03-18 00:00:00+00:00,0.45938199758529663,0.47336700558662415,0.4154059886932373,0.46838700771331787,5584,0.0,0.0
2018-03-19 00:00:00+00:00,0.4664129912853241,0.49619001150131226,0.45865100622177124,0.49501100182533264,7560,0.0,0.0
2018-03-20 00:00:00+00:00,0.5005339980125427,0.5069350004196167,0.47022300958633423,0.4959380030632019,6643,0.0,0.0
2018-03-21 00:00:00+00:00,0.49683600664138794,0.5273730158805847,0.4924609959125519,0.5068219900131226,5344,0.0,0.0
2018-03-22 00:00:00+00:00,0.5058979988098145,0.5113620162010193,0.4772379994392395,0.5044119954109192,4404,0.0,0.0
2018-03-23 00:00:00+00:00,0.5043990015983582,0.5043990015983582,0.464697003364563,0.48694801330566406,9050,0.0,0.0
2018-03-24 00:00:00+00:00,0.494037002325058,0.5068820118904114,0.45524099469184875,0.4552929997444153,9044,0.0,0.0
2018-03-25 00:00:00+00:00,0.44851699471473694,0.4598720073699951,0.43807199597358704,0.4476830065250397,1375,0.0,0.0
2018-03-26 00:00:00+00:00,0.4473400115966797,0.4498330056667328,0.40575501322746277,0.42050901055336,2541,0.0,0.0
2018-03-27 00:00:00+00:00,0.419871985912323,0.42130500078201294,0.3980570137500763,0.40977299213409424,1762,0.0,0.0
2018-03-28 00:00:00+00:00,0.40968701243400574,0.41989201307296753,0.39936399459838867,0.4096300005912781,2319,0.0,0.0
2018-03-29 00:00:00+00:00,0.4101099967956543,0.4107770025730133,0.34581801295280457,0.3561590015888214,2792,0.0,0.0
2018-03-30 00:00:00+00:00,0.3552730083465576,0.3668699860572815,0.3311930000782013,0.3459959924221039,421,0.0,0.0
2018-03-31 00:00:00+00:00,0.3460490107536316,0.36428898572921753,0.34396401047706604,0.353657990694046,627,0.0,0.0
2018-04-01 00:00:00+00:00,0.35364699363708496,0.35863998532295227,0.32384100556373596,0.3409450054168701,557,0.0,0.0
2018-04-02 00:00:00+00:00,0.3426220118999481,0.371971994638443,0.340395987033844,0.36081600189208984,2794,0.0,0.0
2018-04-03 00:00:00+00:00,0.36107200384140015,0.3940559923648834,0.3601590096950531,0.3774630129337311,6158,0.0,0.0
2018-04-04 00:00:00+00:00,0.37720200419425964,0.38213199377059937,0.3380669951438904,0.34504300355911255,8994,0.0,0.0
2018-04-05 00:00:00+00:00,0.3451870083808899,0.351610004901886,0.3334429860115051,0.3391079902648926,3586,0.0,0.0
2018-04-06 00:00:00+00:00,0.33737900853157043,0.3556309938430786,0.33415600657463074,0.33846500515937805,3731,0.0,0.0
2018-04-07 00:00:00+00:00,0.3388350009918213,0.35606300830841064,0.33833199739456177,0.3496190011501312,834,0.0,0.0
2018-04-08 00:00:00+00:00,0.34993499517440796,0.36103200912475586,0.34880998730659485,0.35845398902893066,2478,0.0,0.0
2018-04-09 00:00:00+00:00,0.35903400182724,0.3654179871082306,0.3324500024318695,0.3392849862575531,2695,0.0,0.0
2018-04-10 00:00:00+00:00,0.33956199884414673,0.3599720001220703,0.3376069962978363,0.354095995426178,7237,0.0,0.0
2018-04-11 00:00:00+00:00,0.3601039946079254,0.4110240042209625,0.3601039946079254,0.4030590057373047,9869,0.0,0.0
2018-04-12 00:00:00+00:00,0.4020859897136688,0.45687100291252136,0.3886370062828064,0.44643500447273254,14675,0.0,0.0
2018-04-13 00:00:00+00:00,0.4469980001449585,0.6454989910125732,0.424234002828598,0.6014009714126587,70114,0.0,0.0
2018-04-14 00:00:00+00:00,0.5792819857597351,0.6505439877510071,0.5077930092811584,0.531266987323761,77246,0.0,0.0
2018-04-15 00:00:00+00:00,0.5279970169067383,0.646107017993927,0.5204280018806458,0.63714998960495,80049,0.0,0.0
2018-04-16 00:00:00+00:00,0.6368820071220398,0.6404420137405396,0.5486549735069275,0.5716639757156372,28678,0.0,0.0
2018-04-17 00:00:00+00:00,0.5719540119171143,0.5863509774208069,0.5550199747085571,0.5684689879417419,69814,0.0,0.0
2018-04-18 00:00:00+00:00,0.568996012210846,0.629073977470398,0.5518059730529785,0.5987370014190674,46754,0.0,0.0
2018-04-19 00:00:00+00:00,0.6103339791297913,0.6348080039024353,0.5912910103797913,0.6236960291862488,8564,0.0,0.0
2018-04-20 00:00:00+00:00,0.6241009831428528,0.6624820232391357,0.6129570007324219,0.6565309762954712,10753,0.0,0.0
2018-04-21 00:00:00+00:00,0.6567559838294983,0.667464017868042,0.5979390144348145,0.6460199952125549,64213,0.0,0.0
2018-04-22 00:00:00+00:00,0.6460199952125549,0.6595190167427063,0.6186310052871704,0.632161021232605,11995,0.0,0.0
2018-04-23 00:00:00+00:00,0.6308860182762146,0.675117015838623,0.6260330080986023,0.6440950036048889,28416,0.0,0.0
2018-04-24 00:00:00+00:00,0.6668720245361328,0.6808800101280212,0.6422489881515503,0.6808800101280212,15315,0.0,0.0
2018-04-25 00:00:00+00:00,0.6757590174674988,0.6757590174674988,0.5548189878463745,0.5597169995307922,15657,0.0,0.0
2018-04-26 00:00:00+00:00,0.5643569827079773,0.630016028881073,0.5559239983558655,0.6286140084266663,10981,0.0,0.0
2018-04-27 00:00:00+00:00,0.6201369762420654,0.6358000040054321,0.5832539796829224,0.5835310220718384,5649,0.0,0.0
2018-04-28 00:00:00+00:00,0.5815290212631226,0.6104320287704468,0.5800380110740662,0.6003280282020569,3442,0.0,0.0
2018-04-29 00:00:00+00:00,0.6000940203666687,0.6246160268783569,0.5582290291786194,0.5824390053749084,14527,0.0,0.0
2018-04-30 00:00:00+00:00,0.5821530222892761,0.6116430163383484,0.5435879826545715,0.573173999786377,41529,0.0,0.0
2018-05-01 00:00:00+00:00,0.5736749768257141,0.6299279928207397,0.5546200275421143,0.6188110113143921,18068,0.0,0.0
2018-05-02 00:00:00+00:00,0.6178789734840393,0.671654999256134,0.5775489807128906,0.6416540145874023,45135,0.0,0.0
2018-05-03 00:00:00+00:00,0.6412439942359924,0.6910049915313721,0.6278300285339355,0.684922993183136,20037,0.0,0.0
2018-05-04 00:00:00+00:00,0.6844959855079651,0.68989098072052,0.6382690072059631,0.6415910124778748,21570,0.0,0.0
2018-05-05 00:00:00+00:00,0.6412870287895203,0.6665080189704895,0.6400060057640076,0.6567419767379761,5738,0.0,0.0
2018-05-06 00:00:00+00:00,0.6571869850158691,0.6931520104408264,0.6210780143737793,0.6574100255966187,27386,0.0,0.0
2018-05-07 00:00:00+00:00,0.6578810214996338,0.7868059873580933,0.6348580121994019,0.6549310088157654,150694,0.0,0.0
2018-05-08 00:00:00+00:00,0.6563209891319275,0.679328978061676,0.6034790277481079,0.608618974685669,12924,0.0,0.0
2018-05-09 00:00:00+00:00,0.6076930165290833,0.6237149834632874,0.5942630171775818,0.6151480078697205,6525,0.0,0.0
2018-05-10 00:00:00+00:00,0.6149749755859375,1.082450032234192,0.6110290288925171,0.7665690183639526,747839,0.0,0.0
2018-05-11 00:00:00+00:00,0.7630190253257751,0.7630190253257751,0.5867249965667725,0.6010100245475769,231457,0.0,0.0
2018-05-12 00:00:00+00:00,0.5937719941139221,0.6039209961891174,0.5467140078544617,0.556863009929657,30306,0.0,0.0
2018-05-13 00:00:00+00:00,0.5566700100898743,0.5775499939918518,0.5302789807319641,0.5548329949378967,37340,0.0,0.0
2018-05-14 00:00:00+00:00,0.5493019819259644,0.5649840235710144,0.513122022151947,0.5268229842185974,26492,0.0,0.0
2018-05-15 00:00:00+00:00,0.5259199738502502,0.5399590134620667,0.507656991481781,0.5107560157775879,12028,0.0,0.0
2018-05-16 00:00:00+00:00,0.5104619860649109,0.510890007019043,0.48392701148986816,0.4915440082550049,6049,0.0,0.0
2018-05-17 00:00:00+00:00,0.4918439984321594,0.515155017375946,0.469963014125824,0.4725950062274933,8077,0.0,0.0
2018-05-18 00:00:00+00:00,0.47301000356674194,0.501118004322052,0.4660069942474365,0.5009599924087524,5147,0.0,0.0
2018-05-19 00:00:00+00:00,0.500885009765625,0.5095490217208862,0.4879460036754608,0.5048199892044067,8966,0.0,0.0
2018-05-20 00:00:00+00:00,0.5051969885826111,0.548134982585907,0.49252501130104065,0.5479050278663635,6416,0.0,0.0
2018-05-21 00:00:00+00:00,0.5485900044441223,0.5485900044441223,0.5281000137329102,0.5299999713897705,5641,0.0,0.0
2018-05-22 00:00:00+00:00,0.5299050211906433,0.5362420082092285,0.5025519728660583,0.5055080056190491,6345,0.0,0.0
2018-05-23 00:00:00+00:00,0.5049840211868286,0.532302975654602,0.44521400332450867,0.45196500420570374,15590,0.0,0.0
2018-05-24 00:00:00+00:00,0.4508250057697296,0.4763740003108978,0.4418419897556305,0.4646129906177521,1486,0.0,0.0
2018-05-25 00:00:00+00:00,0.46548599004745483,0.46632298827171326,0.4345119893550873,0.4468710124492645,3164,0.0,0.0
2018-05-26 00:00:00+00:00,0.4462850093841553,0.46382400393486023,0.4312700033187866,0.43759000301361084,869,0.0,0.0
2018-05-27 00:00:00+00:00,0.44797900319099426,0.4535050094127655,0.4230870008468628,0.42605501413345337,3675,0.0,0.0
2018-05-28 00:00:00+00:00,0.4261550009250641,0.4297580122947693,0.406917005777359,0.40852200984954834,1930,0.0,0.0
2018-05-29 00:00:00+00:00,0.40760499238967896,0.46748998761177063,0.4065989851951599,0.43988901376724243,4927,0.0,0.0
2018-05-30 00:00:00+00:00,0.4401560127735138,0.4718810021877289,0.433010995388031,0.4467889964580536,2285,0.0,0.0
2018-05-31 00:00:00+00:00,0.44670599699020386,0.4583739936351776,0.42532700300216675,0.4389989972114563,12357,0.0,0.0
2018-06-01 00:00:00+00:00,0.4395830035209656,0.4411579966545105,0.4050160050392151,0.4054439961910248,17722,0.0,0.0
2018-06-02 00:00:00+00:00,0.40526700019836426,0.42790699005126953,0.4006730020046234,0.4275600016117096,5193,0.0,0.0
2018-06-03 00:00:00+00:00,0.4276759922504425,0.4313659965991974,0.3883279860019684,0.39814600348472595,8476,0.0,0.0
2018-06-04 00:00:00+00:00,0.389149010181427,0.39934098720550537,0.3783549964427948,0.3789539933204651,4952,0.0,0.0
2018-06-05 00:00:00+00:00,0.37913599610328674,0.39792999625205994,0.3704249858856201,0.39792999625205994,9196,0.0,0.0
2018-06-06 00:00:00+00:00,0.3978230059146881,0.45085498690605164,0.395345002412796,0.41175100207328796,32483,0.0,0.0
2018-06-07 00:00:00+00:00,0.4121299982070923,0.4335690140724182,0.3940579891204834,0.4086120128631592,6280,0.0,0.0
2018-06-08 00:00:00+00:00,0.4089230000972748,0.4312730133533478,0.40598100423812866,0.4114530086517334,1184,0.0,0.0
2018-06-09 00:00:00+00:00,0.4112760126590729,0.4236159920692444,0.38318300247192383,0.38318300247192383,3251,0.0,0.0
2018-06-10 00:00:00+00:00,0.3836660087108612,0.3836660087108612,0.3365350067615509,0.3401719927787781,2122,0.0,0.0
2018-06-11 00:00:00+00:00,0.3406580090522766,0.34512200951576233,0.3284449875354767,0.3433440029621124,3009,0.0,0.0
2018-06-12 00:00:00+00:00,0.3431600034236908,0.3448359966278076,0.3179369866847992,0.3210090100765228,1553,0.0,0.0
