TIMESTAMP,HLN30769_OPEN_PRICE_USD,HLN30769_HIGH_PRICE_USD,HLN30769_LOW_PRICE_USD,HLN30769_CLOSE_PRICE_USD,HLN30769_VOLUME_USD,HLN30769_DIVIDENDS_USD,HLN30769_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,0.19681000709533691,0.20059800148010254,0.1961659938097,0.2000650018453598,70582,0.0,0.0
2024-04-23 00:00:00+00:00,0.2000650018453598,0.20575399696826935,0.18711300194263458,0.19475600123405457,78819,0.0,0.0
2024-04-24 00:00:00+00:00,0.1928820013999939,0.1940069943666458,0.18524199724197388,0.1865610033273697,76804,0.0,0.0
2024-04-25 00:00:00+00:00,0.1860859990119934,0.18799500167369843,0.18479199707508087,0.18753500282764435,71198,0.0,0.0
2024-04-26 00:00:00+00:00,0.18752899765968323,0.18806099891662598,0.17569200694561005,0.18042699992656708,75664,0.0,0.0
2024-04-27 00:00:00+00:00,0.18060800433158875,0.18079900741577148,0.17651499807834625,0.17857800424098969,75946,0.0,0.0
2024-04-28 00:00:00+00:00,0.17857900261878967,0.17913000285625458,0.1748020052909851,0.1751440018415451,76466,0.0,0.0
2024-04-29 00:00:00+00:00,0.1751440018415451,0.17570699751377106,0.1713619977235794,0.17206600308418274,75038,0.0,0.0
2024-04-30 00:00:00+00:00,0.17206600308418274,0.1730470061302185,0.1606989949941635,0.1627569943666458,74718,0.0,0.0
2024-05-01 00:00:00+00:00,0.1627569943666458,0.178740993142128,0.16105400025844574,0.1787090003490448,80693,0.0,0.0
2024-05-02 00:00:00+00:00,0.1787090003490448,0.18209700286388397,0.16433900594711304,0.17125000059604645,78115,0.0,0.0
2024-05-03 00:00:00+00:00,0.1710740029811859,0.18401600420475006,0.1702760010957718,0.18010200560092926,76139,0.0,0.0
2024-05-04 00:00:00+00:00,0.1798200011253357,0.18064400553703308,0.17917199432849884,0.179734006524086,72330,0.0,0.0
2024-05-05 00:00:00+00:00,0.17959900200366974,0.1799439936876297,0.17884600162506104,0.17923499643802643,70833,0.0,0.0
2024-05-06 00:00:00+00:00,0.1792529970407486,0.17966699600219727,0.1626179963350296,0.16296300292015076,72367,0.0,0.0
2024-05-07 00:00:00+00:00,0.16296300292015076,0.1633549928665161,0.16219499707221985,0.16260899603366852,73179,0.0,0.0
2024-05-08 00:00:00+00:00,0.16333700716495514,0.16863100230693817,0.15988099575042725,0.160304993391037,74077,0.0,0.0
2024-05-09 00:00:00+00:00,0.160304993391037,0.16568200290203094,0.1596979945898056,0.16425299644470215,74851,0.0,0.0
2024-05-10 00:00:00+00:00,0.16425299644470215,0.16883599758148193,0.15574200451374054,0.15584799647331238,73582,0.0,0.0
2024-05-11 00:00:00+00:00,0.1572120040655136,0.1621440052986145,0.15603399276733398,0.16140200197696686,74108,0.0,0.0
2024-05-12 00:00:00+00:00,0.1613219976425171,0.17529800534248352,0.14990100264549255,0.1551090031862259,75287,0.0,0.0
2024-05-13 00:00:00+00:00,0.15140900015830994,0.1682099997997284,0.14774900674819946,0.15742599964141846,74493,0.0,0.0
2024-05-14 00:00:00+00:00,0.15432600677013397,0.16415800154209137,0.1434050053358078,0.14835399389266968,84202,0.0,0.0
2024-05-15 00:00:00+00:00,0.14835399389266968,0.1647379994392395,0.14424000680446625,0.155799999833107,68369,0.0,0.0
2024-05-16 00:00:00+00:00,0.16152000427246094,0.17404800653457642,0.14879000186920166,0.14883500337600708,77325,0.0,0.0
2024-05-17 00:00:00+00:00,0.1566769927740097,0.15803200006484985,0.14339099824428558,0.153998002409935,68785,0.0,0.0
2024-05-18 00:00:00+00:00,0.15136800706386566,0.15852700173854828,0.14655500650405884,0.1504559963941574,71981,0.0,0.0
2024-05-19 00:00:00+00:00,0.15099699795246124,0.15464399755001068,0.1441829949617386,0.14761699736118317,72765,0.0,0.0
2024-05-20 00:00:00+00:00,0.1513179987668991,0.15827399492263794,0.1412539929151535,0.15537099540233612,73659,0.0,0.0
2024-05-21 00:00:00+00:00,0.1553730070590973,0.1819619983434677,0.1499679982662201,0.15466399490833282,76774,0.0,0.0
2024-05-22 00:00:00+00:00,0.15466399490833282,0.16314400732517242,0.14747099578380585,0.1504729986190796,92604,0.0,0.0
2024-05-23 00:00:00+00:00,0.1504729986190796,0.15984000265598297,0.14305000007152557,0.14889900386333466,75575,0.0,0.0
2024-05-24 00:00:00+00:00,0.1475919932126999,0.15426799654960632,0.14305399358272552,0.14693400263786316,53643,0.0,0.0
2024-05-25 00:00:00+00:00,0.14693400263786316,0.15378500521183014,0.1441749930381775,0.14776000380516052,23706,0.0,0.0
2024-05-26 00:00:00+00:00,0.14818699657917023,0.15381300449371338,0.14818699657917023,0.15272800624370575,10101,0.0,0.0
2024-05-27 00:00:00+00:00,0.15284200012683868,0.15666599571704865,0.146465003490448,0.15190300345420837,51319,0.0,0.0
2024-05-28 00:00:00+00:00,0.1500609964132309,0.16283099353313446,0.14940400421619415,0.15380600094795227,23964,0.0,0.0
2024-05-29 00:00:00+00:00,0.1533530056476593,0.16406700015068054,0.15081599354743958,0.152878999710083,60617,0.0,0.0
2024-05-30 00:00:00+00:00,0.15305699408054352,0.15935200452804565,0.1450520008802414,0.15623100101947784,32908,0.0,0.0
2024-05-31 00:00:00+00:00,0.15617099404335022,0.15727199614048004,0.15020400285720825,0.15154199302196503,14154,0.0,0.0
2024-06-01 00:00:00+00:00,0.15118299424648285,0.1532980054616928,0.1477620005607605,0.15000200271606445,15559,0.0,0.0
2024-06-02 00:00:00+00:00,0.15050099790096283,0.16247999668121338,0.1468459963798523,0.16247700154781342,23635,0.0,0.0
2024-06-03 00:00:00+00:00,0.16245999932289124,0.16266100108623505,0.15330100059509277,0.1553799957036972,18260,0.0,0.0
2024-06-04 00:00:00+00:00,0.15569299459457397,0.16341599822044373,0.1533149927854538,0.1585949957370758,16906,0.0,0.0
2024-06-05 00:00:00+00:00,0.1585949957370758,0.17474499344825745,0.1527629941701889,0.16328899562358856,68091,0.0,0.0
2024-06-06 00:00:00+00:00,0.16076800227165222,0.17537599802017212,0.15321099758148193,0.16337400674819946,80056,0.0,0.0
2024-06-07 00:00:00+00:00,0.16289299726486206,0.17552100121974945,0.15019500255584717,0.15481199324131012,80581,0.0,0.0
2024-06-08 00:00:00+00:00,0.15480700135231018,0.1880439966917038,0.1505489945411682,0.1559939980506897,78765,0.0,0.0
2024-06-09 00:00:00+00:00,0.15595799684524536,0.16610799729824066,0.1528089940547943,0.15793900191783905,73707,0.0,0.0
2024-06-10 00:00:00+00:00,0.15793800354003906,0.17277899384498596,0.15538300573825836,0.16242900490760803,86206,0.0,0.0
2024-06-11 00:00:00+00:00,0.162432000041008,0.17605599761009216,0.15552200376987457,0.15786799788475037,81429,0.0,0.0
2024-06-12 00:00:00+00:00,0.15786899626255035,0.16983099281787872,0.15697099268436432,0.16899099946022034,75210,0.0,0.0
2024-06-13 00:00:00+00:00,0.1689949929714203,0.1689949929714203,0.15782499313354492,0.16038399934768677,75567,0.0,0.0
2024-06-14 00:00:00+00:00,0.16034099459648132,0.16732099652290344,0.15555700659751892,0.16174200177192688,81417,0.0,0.0
2024-06-15 00:00:00+00:00,0.16173599660396576,0.17812199890613556,0.15697500109672546,0.15697500109672546,76423,0.0,0.0
