TIMESTAMP,SAGE35135_OPEN_PRICE_USD,SAGE35135_HIGH_PRICE_USD,SAGE35135_LOW_PRICE_USD,SAGE35135_CLOSE_PRICE_USD,SAGE35135_VOLUME_USD,SAGE35135_DIVIDENDS_USD,SAGE35135_STOCK_SPLITS_USD
2025-03-03 00:00:00+00:00,0.0025059999898076057,0.0025059999898076057,0.0020099999383091927,0.0022350000217556953,20400,0.0,0.0
2025-03-04 00:00:00+00:00,0.0022350000217556953,0.0022350000217556953,0.001976999919861555,0.0020649998914450407,8973,0.0,0.0
2025-03-05 00:00:00+00:00,0.0020649998914450407,0.0022219999227672815,0.0020349998958408833,0.0021389999892562628,8115,0.0,0.0
2025-03-06 00:00:00+00:00,0.0021389999892562628,0.00215999991632998,0.0019290000200271606,0.0019290000200271606,10232,0.0,0.0
2025-03-07 00:00:00+00:00,0.0019290000200271606,0.0019729998894035816,0.0017869999865069985,0.0018119999440386891,14397,0.0,0.0
2025-03-08 00:00:00+00:00,0.0018119999440386891,0.005609000101685524,0.0017320000333711505,0.002827000105753541,374158,0.0,0.0
2025-03-09 00:00:00+00:00,0.002827000105753541,0.003208999987691641,0.002319999970495701,0.002319999970495701,59684,0.0,0.0
2025-03-10 00:00:00+00:00,0.002319999970495701,0.0024560000747442245,0.0020260000601410866,0.0020540000405162573,47184,0.0,0.0
2025-03-11 00:00:00+00:00,0.0020540000405162573,0.0021860001143068075,0.0019259999971836805,0.002070999937132001,6406,0.0,0.0
2025-03-12 00:00:00+00:00,0.002070999937132001,0.002208000048995018,0.001996000064536929,0.0020280000753700733,15690,0.0,0.0
2025-03-13 00:00:00+00:00,0.0020280000753700733,0.0020389999262988567,0.0019099999917671084,0.0020240000449121,8724,0.0,0.0
2025-03-14 00:00:00+00:00,0.0020240000449121,0.0022539999336004257,0.0020230000372976065,0.002130999928340316,11693,0.0,0.0
2025-03-15 00:00:00+00:00,0.002130999928340316,0.0021609999239444733,0.0019020000472664833,0.002085000043734908,18929,0.0,0.0
2025-03-16 00:00:00+00:00,0.002085000043734908,0.002090000081807375,0.0019580000080168247,0.0019600000232458115,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0019600000232458115,0.0028119999915361404,0.0019460000330582261,0.0026539999525994062,38904,0.0,0.0
2025-03-18 00:00:00+00:00,0.0026539999525994062,0.0026539999525994062,0.0022529999259859324,0.0024170000106096268,27023,0.0,0.0
2025-03-19 00:00:00+00:00,0.0024170000106096268,0.0027860000263899565,0.0024019998963922262,0.002658999990671873,13077,0.0,0.0
2025-03-20 00:00:00+00:00,0.002658999990671873,0.002658999990671873,0.002185000106692314,0.002185000106692314,19112,0.0,0.0
2025-03-21 00:00:00+00:00,0.002185000106692314,0.0022909999825060368,0.0021379999816417694,0.002242000075057149,17902,0.0,0.0
2025-03-22 00:00:00+00:00,0.002242000075057149,0.0022899999748915434,0.0021329999435693026,0.0021329999435693026,6558,0.0,0.0
2025-03-23 00:00:00+00:00,0.0021329999435693026,0.0021609999239444733,0.0019990000873804092,0.0020149999763816595,11135,0.0,0.0
2025-03-24 00:00:00+00:00,0.0020149999763816595,0.0022720000706613064,0.001858999952673912,0.0021669999696314335,40156,0.0,0.0
2025-03-25 00:00:00+00:00,0.0021669999696314335,0.0022690000478178263,0.002076999982818961,0.0021830000914633274,16754,0.0,0.0
2025-03-26 00:00:00+00:00,0.0021830000914633274,0.0022189998999238014,0.002019000006839633,0.002065999899059534,7541,0.0,0.0
2025-03-27 00:00:00+00:00,0.002065999899059534,0.002093000104650855,0.0019650000613182783,0.001979999942705035,9963,0.0,0.0
2025-03-28 00:00:00+00:00,0.001979999942705035,0.001988000003620982,0.0016110000433400273,0.001744000008329749,19063,0.0,0.0
2025-03-29 00:00:00+00:00,0.001744000008329749,0.0017740000039339066,0.0016550000291317701,0.0016680000117048621,8166,0.0,0.0
2025-03-30 00:00:00+00:00,0.0016680000117048621,0.002202000003308058,0.0016560000367462635,0.0021730000153183937,18485,0.0,0.0
2025-03-31 00:00:00+00:00,0.0021730000153183937,0.002202000003308058,0.0019890000112354755,0.002019000006839633,7136,0.0,0.0
2025-04-01 00:00:00+00:00,0.002019000006839633,0.002119000069797039,0.0020129999611526728,0.0020550000481307507,4282,0.0,0.0
2025-04-02 00:00:00+00:00,0.0020550000481307507,0.002216000109910965,0.001883000019006431,0.0019030000548809767,13145,0.0,0.0
2025-04-03 00:00:00+00:00,0.0019030000548809767,0.00215000007301569,0.00190100003965199,0.00215000007301569,16291,0.0,0.0
2025-04-04 00:00:00+00:00,0.00215000007301569,0.002555999904870987,0.00215000007301569,0.0024500000290572643,13818,0.0,0.0
2025-04-05 00:00:00+00:00,0.0024500000290572643,0.0024770000018179417,0.002380999969318509,0.002466999925673008,5681,0.0,0.0
2025-04-06 00:00:00+00:00,0.002466999925673008,0.0025549998972564936,0.0022040000185370445,0.002239000052213669,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.002239000052213669,0.002305000089108944,0.002002999885007739,0.002225999953225255,5067,0.0,0.0
2025-04-08 00:00:00+00:00,0.002225999953225255,0.0022909999825060368,0.001782999956049025,0.0022140000946819782,45757,0.0,0.0
2025-04-09 00:00:00+00:00,0.0022140000946819782,0.0025279999244958162,0.00204299995675683,0.002355000004172325,39122,0.0,0.0
2025-04-10 00:00:00+00:00,0.002355000004172325,0.0023590000346302986,0.0021540001034736633,0.0022690000478178263,6700,0.0,0.0
2025-04-11 00:00:00+00:00,0.0022690000478178263,0.0027290000580251217,0.0022670000325888395,0.002583000110462308,27735,0.0,0.0
2025-04-12 00:00:00+00:00,0.002583000110462308,0.0031240000389516354,0.0025710000190883875,0.003020999953150749,42194,0.0,0.0
