TIMESTAMP,GEOD_OPEN_PRICE_USD,GEOD_HIGH_PRICE_USD,GEOD_LOW_PRICE_USD,GEOD_CLOSE_PRICE_USD,GEOD_VOLUME_USD,GEOD_DIVIDENDS_USD,GEOD_STOCK_SPLITS_USD
2022-08-11 00:00:00+00:00,0.04473000019788742,0.04983700066804886,0.040821999311447144,0.04210900142788887,428,0.0,0.0
2022-08-12 00:00:00+00:00,0.042107000946998596,0.07195699959993362,0.035061001777648926,0.04243500158190727,877,0.0,0.0
2022-08-13 00:00:00+00:00,0.04246300086379051,0.048016998916864395,0.03926499933004379,0.0418349988758564,334,0.0,0.0
2022-08-14 00:00:00+00:00,0.041843000799417496,0.054760999977588654,0.03621700033545494,0.043556999415159225,459,0.0,0.0
2022-08-15 00:00:00+00:00,0.043556999415159225,0.049274999648332596,0.03932499885559082,0.04281400144100189,243,0.0,0.0
2022-08-16 00:00:00+00:00,0.04281400144100189,0.05353200063109398,0.032398998737335205,0.039847999811172485,533,0.0,0.0
2022-08-17 00:00:00+00:00,0.039847999811172485,0.04484400153160095,0.032708000391721725,0.04086599871516228,441,0.0,0.0
2022-08-18 00:00:00+00:00,0.04085899889469147,0.0577160008251667,0.037415001541376114,0.04328399896621704,1406,0.0,0.0
2022-08-19 00:00:00+00:00,0.043230000883340836,0.04515499994158745,0.04092799872159958,0.04242200031876564,150,0.0,0.0
2022-08-20 00:00:00+00:00,0.04241099953651428,0.07673899829387665,0.042392000555992126,0.05849599838256836,1726,0.0,0.0
2022-08-21 00:00:00+00:00,0.05849799886345863,0.06552500277757645,0.047269999980926514,0.058010000735521317,565,0.0,0.0
2022-08-22 00:00:00+00:00,0.05803300067782402,0.0683939978480339,0.04171599820256233,0.055580999702215195,1733,0.0,0.0
2022-08-23 00:00:00+00:00,0.05556099861860275,0.0818680003285408,0.04949500039219856,0.05354100093245506,1582,0.0,0.0
2022-08-24 00:00:00+00:00,0.05355300009250641,0.0593860000371933,0.03468700125813484,0.05264800041913986,1389,0.0,0.0
2022-08-25 00:00:00+00:00,0.05263400077819824,0.05796999856829643,0.0485679991543293,0.05325400084257126,412,0.0,0.0
2022-08-26 00:00:00+00:00,0.053254999220371246,0.05359499901533127,0.03920000046491623,0.045205000787973404,1299,0.0,0.0
2022-08-27 00:00:00+00:00,0.045205000787973404,0.05203799903392792,0.036354999989271164,0.050515998154878616,1222,0.0,0.0
2022-08-28 00:00:00+00:00,0.05049600079655647,0.05438600108027458,0.04514800012111664,0.047593001276254654,411,0.0,0.0
2022-08-29 00:00:00+00:00,0.047609999775886536,0.055055998265743256,0.046702999621629715,0.048907000571489334,482,0.0,0.0
2022-08-30 00:00:00+00:00,0.04889800027012825,0.05817599967122078,0.04614099860191345,0.046564001590013504,616,0.0,0.0
2022-08-31 00:00:00+00:00,0.04656599834561348,0.059498999267816544,0.04656599834561348,0.0502999983727932,1247,0.0,0.0
2022-09-01 00:00:00+00:00,0.050296999514102936,0.060012999922037125,0.044856999069452286,0.050946999341249466,1173,0.0,0.0
2022-09-02 00:00:00+00:00,0.05094200000166893,0.057757001370191574,0.0474729984998703,0.05425100028514862,876,0.0,0.0
2022-09-03 00:00:00+00:00,0.054274000227451324,0.05590499937534332,0.048326000571250916,0.050220999866724014,448,0.0,0.0
2022-09-04 00:00:00+00:00,0.050220999866724014,0.06891799718141556,0.04052399843931198,0.05226200073957443,2646,0.0,0.0
2022-09-05 00:00:00+00:00,0.05226600170135498,0.05404900014400482,0.04770899936556816,0.05257299914956093,451,0.0,0.0
2022-09-06 00:00:00+00:00,0.0525749996304512,0.054336000233888626,0.04591900110244751,0.04591900110244751,501,0.0,0.0
2022-09-07 00:00:00+00:00,0.04592699930071831,0.047944001853466034,0.040181998163461685,0.042695000767707825,1123,0.0,0.0
2022-09-08 00:00:00+00:00,0.042695000767707825,0.053435999900102615,0.04251199960708618,0.0453139990568161,195,0.0,0.0
2022-09-09 00:00:00+00:00,0.0453139990568161,0.049237001687288284,0.04487600177526474,0.04659600183367729,198,0.0,0.0
2022-09-10 00:00:00+00:00,0.04659600183367729,0.04758400097489357,0.03789500147104263,0.04413200169801712,828,0.0,0.0
2022-09-11 00:00:00+00:00,0.04413200169801712,0.05605800077319145,0.04284600168466568,0.05118099972605705,1195,0.0,0.0
2022-09-12 00:00:00+00:00,0.05117399990558624,0.052143000066280365,0.04352499917149544,0.04566099867224693,260,0.0,0.0
2022-09-13 00:00:00+00:00,0.0456789992749691,0.04774300009012222,0.04094899818301201,0.04374200105667114,365,0.0,0.0
2022-09-14 00:00:00+00:00,0.04361199960112572,0.045809999108314514,0.04193300008773804,0.04510299861431122,208,0.0,0.0
2022-09-15 00:00:00+00:00,0.045125000178813934,0.0452909991145134,0.038141001015901566,0.03960999846458435,179,0.0,0.0
2022-09-16 00:00:00+00:00,0.0396060012280941,0.06153399869799614,0.039358001202344894,0.045127999037504196,2660,0.0,0.0
2022-09-17 00:00:00+00:00,0.04511699825525284,0.05233699828386307,0.043501999229192734,0.04806099832057953,905,0.0,0.0
2022-09-18 00:00:00+00:00,0.04806999862194061,0.04806999862194061,0.0414699986577034,0.04496299847960472,644,0.0,0.0
2022-09-19 00:00:00+00:00,0.0450269989669323,0.04704999923706055,0.04047200083732605,0.04646899923682213,430,0.0,0.0
2022-09-20 00:00:00+00:00,0.046434998512268066,0.046480998396873474,0.03683299943804741,0.04279699921607971,753,0.0,0.0
2022-09-21 00:00:00+00:00,0.04281499981880188,0.044631000608205795,0.04084999859333038,0.04147699847817421,167,0.0,0.0
2022-09-22 00:00:00+00:00,0.04147600010037422,0.04634299874305725,0.04142399877309799,0.04360999912023544,467,0.0,0.0
2022-09-23 00:00:00+00:00,0.04362799972295761,0.04729500040411949,0.040196001529693604,0.042830999940633774,799,0.0,0.0
2022-09-24 00:00:00+00:00,0.042830001562833786,0.04512700065970421,0.04047499969601631,0.04055799916386604,216,0.0,0.0
2022-09-25 00:00:00+00:00,0.0405460000038147,0.04430700093507767,0.0381149984896183,0.04263399913907051,849,0.0,0.0
2022-09-26 00:00:00+00:00,0.04262999817728996,0.04298200085759163,0.03425699844956398,0.041085001081228256,1471,0.0,0.0
2022-09-27 00:00:00+00:00,0.04108000174164772,0.044318001717329025,0.03370999917387962,0.036694999784231186,1161,0.0,0.0
2022-09-28 00:00:00+00:00,0.03669299930334091,0.04437699913978577,0.034547001123428345,0.03981899842619896,1135,0.0,0.0
2022-09-29 00:00:00+00:00,0.039827000349760056,0.042424000799655914,0.0361890010535717,0.03974800184369087,779,0.0,0.0
2022-09-30 00:00:00+00:00,0.03976000100374222,0.04125199839472771,0.038465000689029694,0.03971000015735626,314,0.0,0.0
2022-10-01 00:00:00+00:00,0.03972399979829788,0.039824001491069794,0.03776099905371666,0.03880700096487999,245,0.0,0.0
2022-10-02 00:00:00+00:00,0.03882699832320213,0.03929800167679787,0.037999000400304794,0.03807700052857399,92,0.0,0.0
2022-10-03 00:00:00+00:00,0.038093000650405884,0.04142799973487854,0.03756700083613396,0.04026700183749199,560,0.0,0.0
2022-10-04 00:00:00+00:00,0.04023599997162819,0.04146600142121315,0.03570200130343437,0.04130500182509422,1712,0.0,0.0
2022-10-05 00:00:00+00:00,0.04128500074148178,0.04132400080561638,0.03939500078558922,0.0399480015039444,343,0.0,0.0
2022-10-06 00:00:00+00:00,0.03995300084352493,0.048916999250650406,0.03890100121498108,0.04782000184059143,2120,0.0,0.0
2022-10-07 00:00:00+00:00,0.04782399907708168,0.050631001591682434,0.041861001402139664,0.05060400068759918,812,0.0,0.0
2022-10-08 00:00:00+00:00,0.05060100182890892,0.05061100050806999,0.043234001845121384,0.04332000017166138,330,0.0,0.0
2022-10-09 00:00:00+00:00,0.04334099963307381,0.043838001787662506,0.04163400083780289,0.042357999831438065,208,0.0,0.0
2022-10-10 00:00:00+00:00,0.042357999831438065,0.04422999918460846,0.0422700010240078,0.04250499978661537,286,0.0,0.0
2022-10-11 00:00:00+00:00,0.04250499978661537,0.04441799968481064,0.041297998279333115,0.041808001697063446,293,0.0,0.0
