TIMESTAMP,DMCP_OPEN_PRICE_USD,DMCP_HIGH_PRICE_USD,DMCP_LOW_PRICE_USD,DMCP_CLOSE_PRICE_USD,DMCP_VOLUME_USD,DMCP_DIVIDENDS_USD,DMCP_STOCK_SPLITS_USD
2025-04-25 00:00:00+00:00,0.009177000261843204,0.009607999585568905,0.006142000202089548,0.00624299980700016,4283139,0.0,0.0
2025-04-26 00:00:00+00:00,0.006053000222891569,0.008346999995410442,0.004017000086605549,0.004317000042647123,3192299,0.0,0.0
2025-04-27 00:00:00+00:00,0.004317000042647123,0.006655000150203705,0.0035260000731796026,0.004747999832034111,2998410,0.0,0.0
2025-04-28 00:00:00+00:00,0.004747999832034111,0.007065000012516975,0.00457199988886714,0.005656000226736069,3655102,0.0,0.0
2025-04-29 00:00:00+00:00,0.005656000226736069,0.006430999841541052,0.004910000134259462,0.005588000174611807,3519056,0.0,0.0
2025-04-30 00:00:00+00:00,0.005588000174611807,0.00800199992954731,0.005284000188112259,0.007290999870747328,3323419,0.0,0.0
2025-05-01 00:00:00+00:00,0.0073020001873373985,0.007540000136941671,0.005282999947667122,0.005673999898135662,3234804,0.0,0.0
2025-05-02 00:00:00+00:00,0.005681000184267759,0.005764000117778778,0.003967999946326017,0.005036000162363052,4010281,0.0,0.0
2025-05-03 00:00:00+00:00,0.005036000162363052,0.00506900018081069,0.003845999948680401,0.004176999907940626,2877693,0.0,0.0
2025-05-04 00:00:00+00:00,0.00419300002977252,0.004399999976158142,0.0036669999826699495,0.003914999775588512,2278416,0.0,0.0
2025-05-05 00:00:00+00:00,0.003913000226020813,0.004869000054895878,0.003911000210791826,0.00431999983265996,2573949,0.0,0.0
2025-05-06 00:00:00+00:00,0.00431900005787611,0.004519999958574772,0.003601999953389168,0.00380899989977479,2127621,0.0,0.0
2025-05-07 00:00:00+00:00,0.00380899989977479,0.003924000076949596,0.001626000041142106,0.0019910000264644623,1801783,0.0,0.0
2025-05-08 00:00:00+00:00,0.0019910000264644623,0.002492000116035342,0.0016420000465586782,0.0024900001008063555,6129856,0.0,0.0
2025-05-09 00:00:00+00:00,0.0024900001008063555,0.002630000002682209,0.001740999985486269,0.0017930000321939588,7266545,0.0,0.0
2025-05-10 00:00:00+00:00,0.0017930000321939588,0.0018110000528395176,0.001496999990195036,0.0018070000223815441,8685167,0.0,0.0
2025-05-11 00:00:00+00:00,0.0018070000223815441,0.001832999987527728,0.0015399999683722854,0.001614999957382679,7073542,0.0,0.0
2025-05-12 00:00:00+00:00,0.001614999957382679,0.002383999992161989,0.001614999957382679,0.001970000099390745,13000241,0.0,0.0
2025-05-13 00:00:00+00:00,0.001970000099390745,0.0028619999065995216,0.0018269999418407679,0.0028379999566823244,9758065,0.0,0.0
2025-05-14 00:00:00+00:00,0.0028379999566823244,0.003097000066190958,0.0024629998952150345,0.002867999952286482,5575569,0.0,0.0
2025-05-15 00:00:00+00:00,0.002867999952286482,0.0028989999555051327,0.002392000053077936,0.0024429999757558107,4708084,0.0,0.0
2025-05-16 00:00:00+00:00,0.0024429999757558107,0.002850000048056245,0.0023670000955462456,0.0024129999801516533,2651811,0.0,0.0
2025-05-17 00:00:00+00:00,0.0024129999801516533,0.0035359999164938927,0.002406999934464693,0.00344299990683794,3211487,0.0,0.0
2025-05-18 00:00:00+00:00,0.00344299990683794,0.004013999830931425,0.0030070000793784857,0.0036120000295341015,4060213,0.0,0.0
2025-05-19 00:00:00+00:00,0.0036120000295341015,0.0036120000295341015,0.00253800000064075,0.0030410001054406166,3383243,0.0,0.0
2025-05-20 00:00:00+00:00,0.0030410001054406166,0.003155000042170286,0.0015320000238716602,0.001538999960757792,1879379,0.0,0.0
2025-05-21 00:00:00+00:00,0.001538999960757792,0.0023139999248087406,0.0015310000162571669,0.0022960000205785036,5336969,0.0,0.0
2025-05-22 00:00:00+00:00,0.0022960000205785036,0.002785000018775463,0.0016759999562054873,0.0017170000355690718,4107132,0.0,0.0
2025-05-23 00:00:00+00:00,0.0017170000355690718,0.003318999893963337,0.001715000020340085,0.002618999918922782,7808303,0.0,0.0
2025-05-24 00:00:00+00:00,0.002618999918922782,0.0029509998857975006,0.0025909999385476112,0.0027910000644624233,2096106,0.0,0.0
2025-05-25 00:00:00+00:00,0.0027910000644624233,0.002804999938234687,0.00241199997253716,0.002481000032275915,2723383,0.0,0.0
2025-05-26 00:00:00+00:00,0.002481000032275915,0.0027439999394118786,0.002397000091150403,0.002409999957308173,2083903,0.0,0.0
2025-05-27 00:00:00+00:00,0.002409999957308173,0.0028349999338388443,0.002096999902278185,0.0020989999175071716,2543219,0.0,0.0
2025-05-28 00:00:00+00:00,0.0020979999098926783,0.0021609999239444733,0.002067999914288521,0.002114000031724572,1718284,0.0,0.0
2025-05-29 00:00:00+00:00,0.002114000031724572,0.002114000031724572,0.0017810000572353601,0.0017979999538511038,2306226,0.0,0.0
2025-05-30 00:00:00+00:00,0.0017979999538511038,0.0018070000223815441,0.0014309999532997608,0.001449999981559813,4345110,0.0,0.0
2025-05-31 00:00:00+00:00,0.001449999981559813,0.001626000041142106,0.0014039999805390835,0.0016129999421536922,2689546,0.0,0.0
2025-06-01 00:00:00+00:00,0.0016127614071592689,0.0016187995206564665,0.0013886986998841166,0.0014292084379121661,1298146,0.0,0.0
