TIMESTAMP,ELONDOGE_OPEN_PRICE_USD,ELONDOGE_HIGH_PRICE_USD,ELONDOGE_LOW_PRICE_USD,ELONDOGE_CLOSE_PRICE_USD,ELONDOGE_VOLUME_USD,ELONDOGE_DIVIDENDS_USD,ELONDOGE_STOCK_SPLITS_USD
2024-01-16 00:00:00+00:00,,,,0.0,2322,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,3189,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,4674,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1858,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,5617,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3107,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,5150,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,23377,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,5160,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,7114,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,4002,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2736,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1352,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2516,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,2189,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,3177,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1363,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1506,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,951,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,592,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,693,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,4963,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,705,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,4348,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,1386,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,541,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,684,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,2100,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,1827,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,1224,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,2890,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,2185,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,1901,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,5058,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,2319,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,3659,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,4239,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,3143,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,1744,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,4991,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,2620,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,5177,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2363,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,4679,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,2621,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,1713,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,995,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1693,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,2856,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1457,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,10466,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,2461,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,3349,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,2366,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2762,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,2131,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,2853,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1125,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,546,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,773,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,810,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,712,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,613,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2885,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1052,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,736,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,765,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,429,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,822,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,14399,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,8432,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,5345,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,2810,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,5707,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,863,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,1936,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,1691,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,891,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,6283,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,799,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,383,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,486,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1234,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,547,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,568,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,815,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,1031,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1176,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2261,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,888,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,3352,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1525,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,718,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,594,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,793,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,892,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,582,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,536,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,372,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,4869,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,2327,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,511,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,147,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,555,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1517,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,248,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1465,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,4057,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,3544,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1385,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1137,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,429,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,379,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,585,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,368,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,935,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,588,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1472,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1358,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,653,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,928,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,384,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,782,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,996,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,448,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,2884,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1640,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,665,0.0,0.0
