TIMESTAMP,WORK31009_OPEN_PRICE_USD,WORK31009_HIGH_PRICE_USD,WORK31009_LOW_PRICE_USD,WORK31009_CLOSE_PRICE_USD,WORK31009_VOLUME_USD,WORK31009_DIVIDENDS_USD,WORK31009_STOCK_SPLITS_USD
2024-05-01 00:00:00+00:00,0.01126800011843443,0.014731000177562237,0.005979000125080347,0.011227999813854694,731646,0.0,0.0
2024-05-02 00:00:00+00:00,0.011256000027060509,0.022468000650405884,0.010835999622941017,0.018411999568343163,1145834,0.0,0.0
2024-05-03 00:00:00+00:00,0.020833000540733337,0.05132099986076355,0.02076599933207035,0.03378399834036827,2433483,0.0,0.0
2024-05-04 00:00:00+00:00,0.032937001436948776,0.0395050011575222,0.024660000577569008,0.03855599835515022,1272028,0.0,0.0
2024-05-05 00:00:00+00:00,0.03789300099015236,0.03855299949645996,0.024883000180125237,0.030734000727534294,868925,0.0,0.0
2024-05-06 00:00:00+00:00,0.03077399916946888,0.0401649996638298,0.029040999710559845,0.032457999885082245,658301,0.0,0.0
2024-05-07 00:00:00+00:00,0.032533999532461166,0.03339099884033203,0.022698000073432922,0.02353000082075596,621962,0.0,0.0
2024-05-08 00:00:00+00:00,0.02285500057041645,0.02774200029671192,0.020827999338507652,0.02270199917256832,465095,0.0,0.0
2024-05-09 00:00:00+00:00,0.02270199917256832,0.025526000186800957,0.022285999730229378,0.02361300028860569,209211,0.0,0.0
2024-05-10 00:00:00+00:00,0.02361300028860569,0.024945000186562538,0.018705999478697777,0.020052999258041382,427049,0.0,0.0
2024-05-11 00:00:00+00:00,0.021276000887155533,0.021276000887155533,0.01709499955177307,0.01889999955892563,185564,0.0,0.0
2024-05-12 00:00:00+00:00,0.0195080004632473,0.01970599964261055,0.014302000403404236,0.015845000743865967,330738,0.0,0.0
2024-05-13 00:00:00+00:00,0.015843000262975693,0.023742999881505966,0.012164999730885029,0.01756799966096878,356252,0.0,0.0
2024-05-14 00:00:00+00:00,0.017890000715851784,0.018424000591039658,0.014941000379621983,0.01709200069308281,139149,0.0,0.0
2024-05-15 00:00:00+00:00,0.01709200069308281,0.017506999894976616,0.015138999558985233,0.016405999660491943,134986,0.0,0.0
2024-05-16 00:00:00+00:00,0.014945000410079956,0.017635000869631767,0.014449000358581543,0.016356000676751137,222025,0.0,0.0
2024-05-17 00:00:00+00:00,0.018681000918149948,0.022128000855445862,0.016323000192642212,0.01891699992120266,183996,0.0,0.0
2024-05-18 00:00:00+00:00,0.01823499985039234,0.01823499985039234,0.014694999903440475,0.014990000054240227,115170,0.0,0.0
2024-05-19 00:00:00+00:00,0.01623399928212166,0.016311999410390854,0.014684000052511692,0.015021000057458878,111521,0.0,0.0
2024-05-20 00:00:00+00:00,0.015709999948740005,0.018022000789642334,0.014034000225365162,0.01661200076341629,278558,0.0,0.0
