TIMESTAMP,TAVA_OPEN_PRICE_USD,TAVA_HIGH_PRICE_USD,TAVA_LOW_PRICE_USD,TAVA_CLOSE_PRICE_USD,TAVA_VOLUME_USD,TAVA_DIVIDENDS_USD,TAVA_STOCK_SPLITS_USD
2022-07-07 00:00:00+00:00,4.813438892364502,5.447659969329834,2.9570999145507812,3.5056910514831543,82276870,0.0,0.0
2022-07-08 00:00:00+00:00,3.5203049182891846,4.623544216156006,3.3286960124969482,3.59476900100708,32870904,0.0,0.0
2022-07-09 00:00:00+00:00,3.618690013885498,3.625576972961426,2.5515239238739014,2.7353930473327637,11247909,0.0,0.0
2022-07-10 00:00:00+00:00,2.7353920936584473,3.1973819732666016,2.515472888946533,3.0135889053344727,10807813,0.0,0.0
2022-07-11 00:00:00+00:00,2.981161117553711,3.0475590229034424,2.328542947769165,2.348314046859741,6286419,0.0,0.0
2022-07-12 00:00:00+00:00,2.3606820106506348,2.47863507270813,2.040601968765259,2.0466670989990234,4072353,0.0,0.0
2022-07-13 00:00:00+00:00,2.0402259826660156,2.073777914047241,1.65864896774292,1.6900529861450195,3812000,0.0,0.0
2022-07-14 00:00:00+00:00,1.6924610137939453,2.6828689575195312,1.6864039897918701,2.5164380073547363,20150919,0.0,0.0
2022-07-15 00:00:00+00:00,2.5106539726257324,2.5516960620880127,2.209831953048706,2.2775089740753174,611256,0.0,0.0
2022-07-16 00:00:00+00:00,2.277445077896118,2.36051607131958,2.053622007369995,2.3286190032958984,4327395,0.0,0.0
2022-07-17 00:00:00+00:00,2.3285648822784424,2.35990309715271,2.067405939102173,2.0770010948181152,2731458,0.0,0.0
2022-07-18 00:00:00+00:00,2.076878070831299,2.264312982559204,2.069530963897705,2.1158690452575684,3346310,0.0,0.0
2022-07-19 00:00:00+00:00,2.116391897201538,2.215914011001587,2.0130960941314697,2.076975107192993,3479378,0.0,0.0
2022-07-20 00:00:00+00:00,2.0736899375915527,2.1149559020996094,1.8823460340499878,1.8849660158157349,3088926,0.0,0.0
2022-07-21 00:00:00+00:00,1.887300968170166,1.9681379795074463,1.8413610458374023,1.891618013381958,1054928,0.0,0.0
2022-07-22 00:00:00+00:00,1.8913979530334473,1.9168339967727661,1.8622820377349854,1.865407943725586,1249093,0.0,0.0
2022-07-23 00:00:00+00:00,1.8640940189361572,1.8762199878692627,1.7468509674072266,1.7613190412521362,928389,0.0,0.0
2022-07-24 00:00:00+00:00,1.763604998588562,1.8010380268096924,1.6722040176391602,1.6801120042800903,920026,0.0,0.0
2022-07-25 00:00:00+00:00,1.6801120042800903,1.943763017654419,1.5969719886779785,1.8888369798660278,5215252,0.0,0.0
2022-07-26 00:00:00+00:00,1.8880749940872192,1.9086719751358032,1.5255910158157349,1.5647989511489868,2399078,0.0,0.0
2022-07-27 00:00:00+00:00,1.555675983428955,1.6355329751968384,1.5380610227584839,1.6271530389785767,1233663,0.0,0.0
