TIMESTAMP,AIC34743_OPEN_PRICE_USD,AIC34743_HIGH_PRICE_USD,AIC34743_LOW_PRICE_USD,AIC34743_CLOSE_PRICE_USD,AIC34743_VOLUME_USD,AIC34743_DIVIDENDS_USD,AIC34743_STOCK_SPLITS_USD
2025-04-27 00:00:00+00:00,,,,0.0,111235,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,100533,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,111006,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,817,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,103592,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,99807,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,108876,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,107927,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,57157,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,54212,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,53206,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,56767,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,54592,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,54491,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,54471,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,54072,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,49792,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,53415,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,53634,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,52300,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,55186,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,53466,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,52182,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,48037,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,53813,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,48194,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,48262,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,54029,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,52892,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,53123,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,54178,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,52898,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,52541,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,53072,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,54782,0.0,0.0
2025-06-01 00:00:00+00:00,1.591673282064221e-07,1.9268615858436533e-07,1.5903461303423683e-07,1.8085732733652549e-07,60140,0.0,0.0
