TIMESTAMP,ARCONA_OPEN_PRICE_USD,ARCONA_HIGH_PRICE_USD,ARCONA_LOW_PRICE_USD,ARCONA_CLOSE_PRICE_USD,ARCONA_VOLUME_USD,ARCONA_DIVIDENDS_USD,ARCONA_STOCK_SPLITS_USD
2020-08-05 00:00:00+00:00,0.014790000393986702,0.020204000174999237,0.014627000316977501,0.01623700000345707,3415,0.0,0.0
2020-08-06 00:00:00+00:00,0.01623700000345707,0.016644999384880066,0.012668999843299389,0.01440299954265356,1433,0.0,0.0
2020-08-07 00:00:00+00:00,0.014405000023543835,0.015943000093102455,0.013485999777913094,0.01409200020134449,1458,0.0,0.0
2020-08-08 00:00:00+00:00,0.014146000146865845,0.02147199958562851,0.013983000069856644,0.016176000237464905,3022,0.0,0.0
2020-08-09 00:00:00+00:00,0.016217000782489777,0.018995000049471855,0.014201999641954899,0.014956999570131302,3578,0.0,0.0
2020-08-10 00:00:00+00:00,0.014956999570131302,0.02163499966263771,0.013805000111460686,0.016029000282287598,4016,0.0,0.0
2020-08-11 00:00:00+00:00,0.016025999560952187,0.01763099990785122,0.013934999704360962,0.015172000043094158,1074,0.0,0.0
2020-08-12 00:00:00+00:00,0.0151589997112751,0.01522899977862835,0.012205000035464764,0.013778000138700008,1628,0.0,0.0
2020-08-13 00:00:00+00:00,0.013782000169157982,0.017734000459313393,0.011878999881446362,0.015193999744951725,2945,0.0,0.0
2020-08-14 00:00:00+00:00,0.015194999985396862,0.01597999967634678,0.015092999674379826,0.01569399982690811,19,0.0,0.0
2020-08-15 00:00:00+00:00,0.015714000910520554,0.015745999291539192,0.012935999780893326,0.013788999989628792,1400,0.0,0.0
2020-08-16 00:00:00+00:00,0.013799999840557575,0.014402000233530998,0.013577999547123909,0.014402000233530998,43,0.0,0.0
2020-08-17 00:00:00+00:00,0.014402000233530998,0.0159939993172884,0.01253500021994114,0.014096000231802464,5059,0.0,0.0
2020-08-18 00:00:00+00:00,0.014108000323176384,0.01924300007522106,0.012203999795019627,0.01924300007522106,4101,0.0,0.0
2020-08-19 00:00:00+00:00,0.019284000620245934,0.01939000003039837,0.012033999897539616,0.017322000116109848,9266,0.0,0.0
2020-08-20 00:00:00+00:00,0.017322000116109848,0.020547999069094658,0.011846999637782574,0.015220999717712402,3744,0.0,0.0
2020-08-21 00:00:00+00:00,0.01522000040858984,0.018711000680923462,0.014929000288248062,0.016558999195694923,1257,0.0,0.0
2020-08-22 00:00:00+00:00,0.016565000638365746,0.01837800070643425,0.01398400031030178,0.016757000237703323,2943,0.0,0.0
2020-08-23 00:00:00+00:00,0.016755999997258186,0.020403999835252762,0.01256099995225668,0.017386000603437424,5572,0.0,0.0
