TIMESTAMP,WOOF35194_OPEN_PRICE_USD,WOOF35194_HIGH_PRICE_USD,WOOF35194_LOW_PRICE_USD,WOOF35194_CLOSE_PRICE_USD,WOOF35194_VOLUME_USD,WOOF35194_DIVIDENDS_USD,WOOF35194_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,9.899999713525176e-05,0.00010199999815085903,13814,0.0,0.0
2025-03-06 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,9.7999996796716e-05,9.899999713525176e-05,8136,0.0,0.0
2025-03-07 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,7.300000288523734e-05,8.099999831756577e-05,34618,0.0,0.0
2025-03-08 00:00:00+00:00,8.099999831756577e-05,9.100000170292333e-05,8.099999831756577e-05,8.900000102585182e-05,12449,0.0,0.0
2025-03-09 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.100000220816582e-05,7.400000322377309e-05,14636,0.0,0.0
2025-03-10 00:00:00+00:00,7.400000322377309e-05,7.899999764049426e-05,6.600000051548705e-05,7.100000220816582e-05,16139,0.0,0.0
2025-03-11 00:00:00+00:00,7.100000220816582e-05,7.699999696342275e-05,6.800000119255856e-05,7.300000288523734e-05,16207,0.0,0.0
2025-03-12 00:00:00+00:00,7.300000288523734e-05,9.100000170292333e-05,7.000000186963007e-05,8.800000068731606e-05,31110,0.0,0.0
2025-03-13 00:00:00+00:00,8.800000068731606e-05,9.899999713525176e-05,7.899999764049426e-05,8.70000003487803e-05,36952,0.0,0.0
2025-03-14 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.299999899463728e-05,8.800000068731606e-05,7689,0.0,0.0
2025-03-15 00:00:00+00:00,8.800000068731606e-05,0.00010099999781232327,8.299999899463728e-05,9.999999747378752e-05,12757,0.0,0.0
2025-03-16 00:00:00+00:00,9.999999747378752e-05,0.00011000000085914508,8.800000068731606e-05,9.200000204145908e-05,55767,0.0,0.0
2025-03-17 00:00:00+00:00,9.200000204145908e-05,9.699999645818025e-05,9.100000170292333e-05,9.300000237999484e-05,12711,0.0,0.0
2025-03-18 00:00:00+00:00,9.300000237999484e-05,9.899999713525176e-05,9.000000136438757e-05,9.100000170292333e-05,7816,0.0,0.0
2025-03-19 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.399999933317304e-05,8.499999967170879e-05,17269,0.0,0.0
2025-03-20 00:00:00+00:00,8.499999967170879e-05,9.000000136438757e-05,7.79999973019585e-05,8.099999831756577e-05,32195,0.0,0.0
2025-03-21 00:00:00+00:00,8.099999831756577e-05,8.600000001024455e-05,7.400000322377309e-05,8.199999865610152e-05,29465,0.0,0.0
2025-03-22 00:00:00+00:00,8.199999865610152e-05,9.200000204145908e-05,8.099999831756577e-05,9.200000204145908e-05,12601,0.0,0.0
2025-03-23 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.499999967170879e-05,8.600000001024455e-05,12224,0.0,0.0
2025-03-24 00:00:00+00:00,8.600000001024455e-05,0.00010299999848939478,8.600000001024455e-05,9.500000305706635e-05,21455,0.0,0.0
2025-03-25 00:00:00+00:00,9.500000305706635e-05,0.0001140000022132881,9.40000027185306e-05,0.00010800000018207356,42851,0.0,0.0
2025-03-26 00:00:00+00:00,0.00010800000018207356,0.00011700000322889537,0.0001049999991664663,0.00011500000255182385,24354,0.0,0.0
2025-03-27 00:00:00+00:00,0.00011500000255182385,0.0001539999939268455,0.00011300000187475234,0.00012700000661425292,123698,0.0,0.0
2025-03-28 00:00:00+00:00,0.00012700000661425292,0.00013499999477062374,0.00010299999848939478,0.00011100000119768083,34535,0.0,0.0
2025-03-29 00:00:00+00:00,0.00011100000119768083,0.0001140000022132881,9.40000027185306e-05,9.699999645818025e-05,24051,0.0,0.0
2025-03-30 00:00:00+00:00,9.699999645818025e-05,0.00010299999848939478,9.600000339560211e-05,0.00010199999815085903,13348,0.0,0.0
2025-03-31 00:00:00+00:00,0.00010199999815085903,0.0001049999991664663,9.7999996796716e-05,9.999999747378752e-05,10293,0.0,0.0
2025-04-01 00:00:00+00:00,9.999999747378752e-05,0.00010599999950500205,9.7999996796716e-05,9.999999747378752e-05,33713,0.0,0.0
2025-04-02 00:00:00+00:00,9.999999747378752e-05,0.00010599999950500205,9.500000305706635e-05,9.500000305706635e-05,20751,0.0,0.0
2025-04-03 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,8.499999967170879e-05,8.70000003487803e-05,7531,0.0,0.0
2025-04-04 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.499999967170879e-05,8.70000003487803e-05,6039,0.0,0.0
2025-04-05 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,8.299999899463728e-05,8.600000001024455e-05,5467,0.0,0.0
2025-04-06 00:00:00+00:00,8.600000001024455e-05,9.200000204145908e-05,7.500000356230885e-05,7.500000356230885e-05,19343,0.0,0.0
2025-04-07 00:00:00+00:00,7.500000356230885e-05,8.299999899463728e-05,7.100000220816582e-05,8.299999899463728e-05,11433,0.0,0.0
2025-04-08 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.899999764049426e-05,7.999999797903001e-05,1693,0.0,0.0
2025-04-09 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,7.899999764049426e-05,8.299999899463728e-05,925,0.0,0.0
2025-04-10 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.899999764049426e-05,7.999999797903001e-05,4115,0.0,0.0
2025-04-11 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,7.699999696342275e-05,7.999999797903001e-05,5474,0.0,0.0
2025-04-12 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,7.699999696342275e-05,8.099999831756577e-05,18088,0.0,0.0
2025-04-13 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.699999696342275e-05,7.699999696342275e-05,2091,0.0,0.0
2025-04-14 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.300000288523734e-05,7.599999662488699e-05,5146,0.0,0.0
2025-04-15 00:00:00+00:00,7.599999662488699e-05,8.900000102585182e-05,7.100000220816582e-05,7.100000220816582e-05,29744,0.0,0.0
2025-04-16 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,7.100000220816582e-05,7.300000288523734e-05,4323,0.0,0.0
2025-04-17 00:00:00+00:00,7.300000288523734e-05,9.300000237999484e-05,7.300000288523734e-05,7.899999764049426e-05,11844,0.0,0.0
2025-04-18 00:00:00+00:00,7.899999764049426e-05,0.00010800000018207356,6.299999949987978e-05,6.70000008540228e-05,84262,0.0,0.0
2025-04-19 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,5.700000110664405e-05,5.8000001445179805e-05,58540,0.0,0.0
2025-04-20 00:00:00+00:00,5.8000001445179805e-05,6.399999983841553e-05,5.700000110664405e-05,5.8000001445179805e-05,24945,0.0,0.0
2025-04-21 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.500000042957254e-05,5.6000000768108293e-05,20194,0.0,0.0
2025-04-22 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,5.6000000768108293e-05,5.8000001445179805e-05,17835,0.0,0.0
2025-04-23 00:00:00+00:00,5.8000001445179805e-05,7.899999764049426e-05,5.6000000768108293e-05,6.900000153109431e-05,94814,0.0,0.0
2025-04-24 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,5.700000110664405e-05,6.399999983841553e-05,51263,0.0,0.0
2025-04-25 00:00:00+00:00,6.399999983841553e-05,7.200000254670158e-05,6.0999998822808266e-05,7.100000220816582e-05,28557,0.0,0.0
2025-04-26 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.70000008540228e-05,7.100000220816582e-05,11473,0.0,0.0
2025-04-27 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.500000017695129e-05,6.500000017695129e-05,9903,0.0,0.0
2025-04-28 00:00:00+00:00,6.500000017695129e-05,7.400000322377309e-05,6.399999983841553e-05,6.70000008540228e-05,44042,0.0,0.0
2025-04-29 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,5.900000178371556e-05,6.0999998822808266e-05,14671,0.0,0.0
2025-04-30 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.700000110664405e-05,5.8000001445179805e-05,8816,0.0,0.0
2025-05-01 00:00:00+00:00,5.8000001445179805e-05,6.0999998822808266e-05,5.700000110664405e-05,5.900000178371556e-05,3787,0.0,0.0
2025-05-02 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.0999999075429514e-05,5.0999999075429514e-05,3630,0.0,0.0
2025-05-03 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.199999941396527e-05,2999,0.0,0.0
2025-05-04 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,4.5000000682193786e-05,4.8000001697801054e-05,5461,0.0,0.0
2025-05-05 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.5000000682193786e-05,4.8000001697801054e-05,5323,0.0,0.0
2025-05-06 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.600000102072954e-05,4.8000001697801054e-05,4045,0.0,0.0
2025-05-07 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.70000013592653e-05,4009,0.0,0.0
2025-05-08 00:00:00+00:00,4.70000013592653e-05,5.400000009103678e-05,4.400000034365803e-05,4.600000102072954e-05,6524,0.0,0.0
2025-05-09 00:00:00+00:00,4.600000102072954e-05,4.999999873689376e-05,4.400000034365803e-05,4.8999998398358e-05,26518,0.0,0.0
2025-05-10 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.600000102072954e-05,4.70000013592653e-05,6651,0.0,0.0
2025-05-11 00:00:00+00:00,4.70000013592653e-05,5.400000009103678e-05,4.600000102072954e-05,5.199999941396527e-05,15988,0.0,0.0
2025-05-12 00:00:00+00:00,5.199999941396527e-05,6.500000017695129e-05,4.400000034365803e-05,4.5000000682193786e-05,35343,0.0,0.0
2025-05-13 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.70000013592653e-05,8276,0.0,0.0
2025-05-14 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.400000034365803e-05,4.5000000682193786e-05,5802,0.0,0.0
2025-05-15 00:00:00+00:00,4.5000000682193786e-05,5.8000001445179805e-05,4.400000034365803e-05,4.5000000682193786e-05,35,0.0,0.0
2025-05-16 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.400000034365803e-05,4.5000000682193786e-05,4645,0.0,0.0
2025-05-17 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.400000034365803e-05,4.8000001697801054e-05,7015,0.0,0.0
2025-05-18 00:00:00+00:00,4.8000001697801054e-05,5.500000042957254e-05,4.8000001697801054e-05,4.8999998398358e-05,14301,0.0,0.0
2025-05-19 00:00:00+00:00,4.8999998398358e-05,5.500000042957254e-05,4.8000001697801054e-05,5.199999941396527e-05,12827,0.0,0.0
2025-05-20 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.600000102072954e-05,4.8000001697801054e-05,5779,0.0,0.0
2025-05-21 00:00:00+00:00,4.8000001697801054e-05,6.399999983841553e-05,4.5000000682193786e-05,6.299999949987978e-05,5556,0.0,0.0
2025-05-22 00:00:00+00:00,6.299999949987978e-05,7.300000288523734e-05,6.199999916134402e-05,6.70000008540228e-05,6417,0.0,0.0
2025-05-23 00:00:00+00:00,6.70000008540228e-05,7.300000288523734e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.500000042957254e-05,5.700000110664405e-05,6372,0.0,0.0
2025-05-25 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.0999999075429514e-05,5.2999999752501026e-05,2114,0.0,0.0
2025-05-26 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,5.199999941396527e-05,5.2999999752501026e-05,1844,0.0,0.0
2025-05-27 00:00:00+00:00,5.2999999752501026e-05,5.700000110664405e-05,5.199999941396527e-05,5.6000000768108293e-05,2892,0.0,0.0
2025-05-28 00:00:00+00:00,5.6000000768108293e-05,7.100000220816582e-05,5.500000042957254e-05,5.900000178371556e-05,6464,0.0,0.0
2025-05-29 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,5.700000110664405e-05,5.900000178371556e-05,2924,0.0,0.0
2025-05-30 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.400000009103678e-05,5.400000009103678e-05,1462,0.0,0.0
2025-05-31 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,5.199999941396527e-05,5.400000009103678e-05,774,0.0,0.0
2025-06-01 00:00:00+00:00,5.3610463510267437e-05,5.389805301092565e-05,4.994350820197724e-05,5.0663478759815916e-05,2121,0.0,0.0
