TIMESTAMP,LIZ_OPEN_PRICE_USD,LIZ_HIGH_PRICE_USD,LIZ_LOW_PRICE_USD,LIZ_CLOSE_PRICE_USD,LIZ_VOLUME_USD,LIZ_DIVIDENDS_USD,LIZ_STOCK_SPLITS_USD
2024-12-23 00:00:00+00:00,0.0032319999299943447,0.0034489999525249004,0.0031900000758469105,0.0034169999416917562,30641,0.0,0.0
2024-12-24 00:00:00+00:00,0.0034169999416917562,0.0035089999437332153,0.0033839999232441187,0.0034990001004189253,12518,0.0,0.0
2024-12-25 00:00:00+00:00,0.0034990001004189253,0.0034990001004189253,0.003409000113606453,0.0034340000711381435,10264,0.0,0.0
2024-12-26 00:00:00+00:00,0.0034340000711381435,0.0034340000711381435,0.0032510000746697187,0.0032579998951405287,9128,0.0,0.0
2024-12-27 00:00:00+00:00,0.0032579998951405287,0.003367000026628375,0.0032579998951405287,0.0032689999788999557,6761,0.0,0.0
2024-12-28 00:00:00+00:00,0.0032689999788999557,0.0033279999624937773,0.003261999925598502,0.0033279999624937773,4986,0.0,0.0
2024-12-29 00:00:00+00:00,0.0033279999624937773,0.0033289999701082706,0.0032550001051276922,0.0032550001051276922,6234,0.0,0.0
2024-12-30 00:00:00+00:00,0.0032550001051276922,0.003312000073492527,0.0032110000029206276,0.0032679999712854624,8918,0.0,0.0
2024-12-31 00:00:00+00:00,0.0032679999712854624,0.0032969999592751265,0.003206999972462654,0.0032259998843073845,20948,0.0,0.0
2025-01-01 00:00:00+00:00,0.0032259998843073845,0.0032500000670552254,0.00317799998447299,0.0032079999800771475,16912,0.0,0.0
2025-01-02 00:00:00+00:00,0.0032079999800771475,0.0032079999800771475,0.0027699999045580626,0.0027719999197870493,78201,0.0,0.0
2025-01-03 00:00:00+00:00,0.0027719999197870493,0.0027729999274015427,0.002096999902278185,0.002251999918371439,110980,0.0,0.0
2025-01-04 00:00:00+00:00,0.002251999918371439,0.002251999918371439,0.002176000038161874,0.002220999915152788,11309,0.0,0.0
2025-01-05 00:00:00+00:00,0.002220999915152788,0.002220999915152788,0.0021869998890906572,0.002193999942392111,3752,0.0,0.0
2025-01-06 00:00:00+00:00,0.002193999942392111,0.0022070000413805246,0.002191999927163124,0.0022060000337660313,897,0.0,0.0
2025-01-07 00:00:00+00:00,0.0022060000337660313,0.0022120000794529915,0.002053000032901764,0.002059000078588724,1996,0.0,0.0
2025-01-08 00:00:00+00:00,0.002059000078588724,0.002059000078588724,0.0019420000026002526,0.0019420000026002526,3279,0.0,0.0
