TIMESTAMP,ANKRBNB_OPEN_PRICE_USD,ANKRBNB_HIGH_PRICE_USD,ANKRBNB_LOW_PRICE_USD,ANKRBNB_CLOSE_PRICE_USD,ANKRBNB_VOLUME_USD,ANKRBNB_DIVIDENDS_USD,ANKRBNB_STOCK_SPLITS_USD
2022-12-13 00:00:00+00:00,270.66278076171875,289.7628479003906,266.61419677734375,276.6884765625,136813,0.0,0.0
2022-12-14 00:00:00+00:00,277.00830078125,283.70184326171875,269.8563232421875,277.822021484375,135791,0.0,0.0
2022-12-15 00:00:00+00:00,277.5615539550781,277.5679931640625,262.1507873535156,266.40008544921875,53750,0.0,0.0
2022-12-16 00:00:00+00:00,266.5180358886719,272.4399719238281,233.7901611328125,238.6278839111328,62667,0.0,0.0
2022-12-17 00:00:00+00:00,238.09361267089844,251.016845703125,227.43356323242188,249.81541442871094,10587,0.0,0.0
2022-12-18 00:00:00+00:00,249.81541442871094,261.9610900878906,246.88275146484375,258.9983215332031,6576,0.0,0.0
2022-12-19 00:00:00+00:00,258.9983215332031,261.4376220703125,244.6303253173828,247.97727966308594,41839,0.0,0.0
2022-12-20 00:00:00+00:00,247.97727966308594,261.9622802734375,247.03506469726562,259.052001953125,14882,0.0,0.0
2022-12-21 00:00:00+00:00,259.3401794433594,260.0144958496094,250.0931396484375,254.16824340820312,63185,0.0,0.0
2022-12-22 00:00:00+00:00,254.39804077148438,257.0235290527344,246.5200653076172,253.66419982910156,43653,0.0,0.0
2022-12-23 00:00:00+00:00,253.6229248046875,256.80279541015625,248.33859252929688,253.1754150390625,64692,0.0,0.0
2022-12-24 00:00:00+00:00,253.19442749023438,254.2192840576172,250.5035858154297,251.21420288085938,6595,0.0,0.0
2022-12-25 00:00:00+00:00,251.21420288085938,253.7191162109375,248.3666534423828,250.30613708496094,808,0.0,0.0
2022-12-26 00:00:00+00:00,250.11668395996094,252.3616485595703,249.18905639648438,252.21682739257812,6104,0.0,0.0
2022-12-27 00:00:00+00:00,250.900634765625,256.133544921875,250.07827758789062,254.3624725341797,8722,0.0,0.0
2022-12-28 00:00:00+00:00,254.7048797607422,256.0581970214844,249.74395751953125,251.6383056640625,2384,0.0,0.0
2022-12-29 00:00:00+00:00,251.6383056640625,255.55126953125,247.13417053222656,254.15907287597656,49250,0.0,0.0
2022-12-30 00:00:00+00:00,254.15907287597656,255.2625274658203,250.73388671875,253.94956970214844,5560,0.0,0.0
2022-12-31 00:00:00+00:00,254.4333038330078,257.0474853515625,252.16183471679688,255.7613525390625,1960,0.0,0.0
2023-01-01 00:00:00+00:00,255.7613525390625,255.76812744140625,250.4521026611328,252.3163299560547,2453,0.0,0.0
2023-01-02 00:00:00+00:00,252.3163299560547,256.8879089355469,249.00450134277344,253.6619415283203,9465,0.0,0.0
2023-01-03 00:00:00+00:00,253.60308837890625,255.7276611328125,251.5852813720703,254.97772216796875,10741,0.0,0.0
2023-01-04 00:00:00+00:00,254.97772216796875,269.3072509765625,253.91354370117188,266.7385559082031,9292,0.0,0.0
2023-01-05 00:00:00+00:00,266.93035888671875,267.9048156738281,263.5429382324219,265.6557312011719,0,0.0,0.0
2023-01-06 00:00:00+00:00,265.58074951171875,270.0372009277344,261.490478515625,269.80535888671875,28727,0.0,0.0
2023-01-07 00:00:00+00:00,269.5176086425781,272.2159423828125,267.6595764160156,271.0426940917969,26320,0.0,0.0
2023-01-08 00:00:00+00:00,270.36572265625,285.6813049316406,269.2623596191406,285.6813049316406,200,0.0,0.0
2023-01-09 00:00:00+00:00,285.41046142578125,294.1398620605469,280.7991638183594,283.52239990234375,1974,0.0,0.0
2023-01-10 00:00:00+00:00,284.0806579589844,289.6016540527344,281.8369140625,287.94342041015625,2170,0.0,0.0
2023-01-11 00:00:00+00:00,287.94342041015625,295.1104736328125,282.78729248046875,294.8973388671875,2617,0.0,0.0
2023-01-12 00:00:00+00:00,296.7860107421875,298.69091796875,289.4354553222656,297.3879089355469,9957,0.0,0.0
2023-01-13 00:00:00+00:00,297.4222106933594,306.19219970703125,293.8641052246094,304.74822998046875,15979,0.0,0.0
2023-01-14 00:00:00+00:00,303.7825012207031,325.9909973144531,303.3686828613281,317.0943908691406,2048,0.0,0.0
2023-01-15 00:00:00+00:00,316.96099853515625,317.9486999511719,303.45819091796875,312.6593017578125,889,0.0,0.0
2023-01-16 00:00:00+00:00,311.3255920410156,319.80474853515625,304.5302429199219,310.0365905761719,10246,0.0,0.0
2023-01-17 00:00:00+00:00,310.0365905761719,315.98614501953125,307.4892578125,310.1541442871094,2277,0.0,0.0
2023-01-18 00:00:00+00:00,310.6125183105469,316.63116455078125,291.3697814941406,296.96331787109375,3994,0.0,0.0
2023-01-19 00:00:00+00:00,297.7100524902344,308.05682373046875,295.97760009765625,305.6407165527344,16655,0.0,0.0
2023-01-20 00:00:00+00:00,304.8062438964844,315.89013671875,297.20233154296875,314.7521667480469,1212,0.0,0.0
2023-01-21 00:00:00+00:00,314.8873291015625,321.15899658203125,308.30853271484375,308.8362731933594,2308,0.0,0.0
2023-01-22 00:00:00+00:00,309.6662902832031,323.82550048828125,308.1779479980469,315.28192138671875,515,0.0,0.0
2023-01-23 00:00:00+00:00,315.29443359375,320.4925842285156,312.9454345703125,316.94415283203125,342,0.0,0.0
