TIMESTAMP,BOX33116_OPEN_PRICE_USD,BOX33116_HIGH_PRICE_USD,BOX33116_LOW_PRICE_USD,BOX33116_CLOSE_PRICE_USD,BOX33116_VOLUME_USD,BOX33116_DIVIDENDS_USD,BOX33116_STOCK_SPLITS_USD
2024-09-23 00:00:00+00:00,0.06507200002670288,0.06592400372028351,0.06384000182151794,0.06427299976348877,2948030,0.0,0.0
2024-09-24 00:00:00+00:00,0.06427299976348877,0.06427299976348877,0.05581900104880333,0.060263000428676605,4007110,0.0,0.0
2024-09-25 00:00:00+00:00,0.060263000428676605,0.06029300019145012,0.05762400105595589,0.0587799996137619,3442569,0.0,0.0
2024-09-26 00:00:00+00:00,0.0587799996137619,0.06213200092315674,0.05793299898505211,0.05896500125527382,4144446,0.0,0.0
2024-09-27 00:00:00+00:00,0.05896500125527382,0.06981600075960159,0.05895499885082245,0.06501899659633636,2424398,0.0,0.0
2024-09-28 00:00:00+00:00,0.06501500308513641,0.0698850005865097,0.0632070004940033,0.06786400079727173,808074,0.0,0.0
2024-09-29 00:00:00+00:00,0.06786400079727173,0.06920599937438965,0.06407000124454498,0.0641380026936531,1030259,0.0,0.0
2024-09-30 00:00:00+00:00,0.06411000341176987,0.0642549991607666,0.05631199851632118,0.058299001306295395,1624410,0.0,0.0
2024-10-01 00:00:00+00:00,0.058299001306295395,0.06015399843454361,0.056216999888420105,0.05839899927377701,1607385,0.0,0.0
2024-10-02 00:00:00+00:00,0.05839899927377701,0.05925799906253815,0.05178400129079819,0.052292000502347946,1594809,0.0,0.0
2024-10-03 00:00:00+00:00,0.05223400145769119,0.05716700106859207,0.05216500163078308,0.053564999252557755,1519541,0.0,0.0
2024-10-04 00:00:00+00:00,0.05356200039386749,0.05370200052857399,0.051840998232364655,0.05221699923276901,1439296,0.0,0.0
2024-10-05 00:00:00+00:00,0.05220700055360794,0.0523889996111393,0.051677998155355453,0.05183200165629387,1269806,0.0,0.0
2024-10-06 00:00:00+00:00,0.05183200165629387,0.05284300073981285,0.05147499963641167,0.0521249994635582,1306886,0.0,0.0
2024-10-07 00:00:00+00:00,0.05212099850177765,0.05270399898290634,0.051711998879909515,0.0518609993159771,1529657,0.0,0.0
2024-10-08 00:00:00+00:00,0.05184699967503548,0.05212699994444847,0.050182998180389404,0.05018800124526024,1461722,0.0,0.0
2024-10-09 00:00:00+00:00,0.05019199848175049,0.05084399878978729,0.04886600002646446,0.0506879985332489,1413581,0.0,0.0
2024-10-10 00:00:00+00:00,0.050687000155448914,0.05084399878978729,0.045152999460697174,0.045173000544309616,1606216,0.0,0.0
2024-10-11 00:00:00+00:00,0.045173000544309616,0.04679099842905998,0.04283599928021431,0.046601999551057816,1770214,0.0,0.0
2024-10-12 00:00:00+00:00,0.04662400111556053,0.04874499887228012,0.04648600146174431,0.04697300121188164,1202045,0.0,0.0
2024-10-13 00:00:00+00:00,0.04697199910879135,0.04727400094270706,0.045239999890327454,0.04687200114130974,1152165,0.0,0.0
2024-10-14 00:00:00+00:00,0.04687200114130974,0.04691699892282486,0.04327299818396568,0.04542199894785881,1477356,0.0,0.0
2024-10-15 00:00:00+00:00,0.04543500021100044,0.04575600102543831,0.04334999993443489,0.04356300085783005,1611987,0.0,0.0
2024-10-16 00:00:00+00:00,0.04356300085783005,0.04470000043511391,0.0363599993288517,0.03756999969482422,1534579,0.0,0.0
2024-10-17 00:00:00+00:00,0.03756999969482422,0.04078499972820282,0.03752899914979935,0.037765998393297195,1462784,0.0,0.0
2024-10-18 00:00:00+00:00,0.037762001156806946,0.059230998158454895,0.037105999886989594,0.05583000183105469,2315483,0.0,0.0
2024-10-19 00:00:00+00:00,0.05583399906754494,0.07075099647045135,0.054967001080513,0.07058499753475189,2522150,0.0,0.0
2024-10-20 00:00:00+00:00,0.07042200118303299,0.07321400195360184,0.06594400107860565,0.06794100254774094,2301150,0.0,0.0
2024-10-21 00:00:00+00:00,0.06798800081014633,0.07219000160694122,0.06403899937868118,0.06883399933576584,2824908,0.0,0.0
2024-10-22 00:00:00+00:00,0.06894999742507935,0.06895200163125992,0.061365000903606415,0.0613659992814064,1674191,0.0,0.0
2024-10-23 00:00:00+00:00,0.06136399880051613,0.062118999660015106,0.05478899925947189,0.05498899891972542,1604981,0.0,0.0
2024-10-24 00:00:00+00:00,0.054972000420093536,0.05564900115132332,0.05150799825787544,0.05172000080347061,1717059,0.0,0.0
2024-10-25 00:00:00+00:00,0.051715999841690063,0.053192999213933945,0.04746999964118004,0.047793999314308167,2003623,0.0,0.0
2024-10-26 00:00:00+00:00,0.047793999314308167,0.05113999918103218,0.04687599837779999,0.050227999687194824,1387111,0.0,0.0
2024-10-27 00:00:00+00:00,0.050248999148607254,0.05025099962949753,0.04439700022339821,0.044996000826358795,1378165,0.0,0.0
2024-10-28 00:00:00+00:00,0.04498999938368797,0.052046999335289,0.044158998876810074,0.04529700055718422,2035671,0.0,0.0
2024-10-29 00:00:00+00:00,0.04529700055718422,0.049633998423814774,0.045104000717401505,0.0489949993789196,2271216,0.0,0.0
2024-10-30 00:00:00+00:00,0.04899200052022934,0.0576150007545948,0.047203999012708664,0.051419999450445175,2114248,0.0,0.0
2024-10-31 00:00:00+00:00,0.05141200125217438,0.052932001650333405,0.04349000006914139,0.045389000326395035,1903397,0.0,0.0
2024-11-01 00:00:00+00:00,0.04539300128817558,0.04864799976348877,0.04362799972295761,0.04577000066637993,2053833,0.0,0.0
2024-11-02 00:00:00+00:00,0.04577000066637993,0.04660800099372864,0.04461799934506416,0.04565199837088585,1430483,0.0,0.0
2024-11-03 00:00:00+00:00,0.04565000161528587,0.04565099999308586,0.043664999306201935,0.04478999972343445,1891008,0.0,0.0
2024-11-04 00:00:00+00:00,0.04478999972343445,0.046000998467206955,0.04263700172305107,0.04276200011372566,1847851,0.0,0.0
2024-11-05 00:00:00+00:00,0.04276200011372566,0.04519699886441231,0.04236600175499916,0.043219998478889465,1945428,0.0,0.0
2024-11-06 00:00:00+00:00,0.04322399944067001,0.04958900064229965,0.04311300069093704,0.04940599948167801,3556677,0.0,0.0
2024-11-07 00:00:00+00:00,0.04944299906492233,0.05859300121665001,0.04535499960184097,0.05484100058674812,3903016,0.0,0.0
2024-11-08 00:00:00+00:00,0.05482599884271622,0.05489499866962433,0.049539998173713684,0.05092800036072731,3946416,0.0,0.0
2024-11-09 00:00:00+00:00,0.050923001021146774,0.05204499885439873,0.04908299818634987,0.05072300136089325,5504817,0.0,0.0
2024-11-10 00:00:00+00:00,0.05061199888586998,0.05094899982213974,0.04870299994945526,0.04875599965453148,6780420,0.0,0.0
