TIMESTAMP,GNT_OPEN_PRICE_USD,GNT_HIGH_PRICE_USD,GNT_LOW_PRICE_USD,GNT_CLOSE_PRICE_USD,GNT_VOLUME_USD,GNT_DIVIDENDS_USD,GNT_STOCK_SPLITS_USD
2021-05-03 00:00:00+00:00,0.00010099999781232327,0.00012099999730708078,4.999999873689376e-05,0.00011000000085914508,1682552,0.0,0.0
2021-05-04 00:00:00+00:00,0.00011000000085914508,0.00012099999730708078,6.399999983841553e-05,0.00012099999730708078,256661,0.0,0.0
2021-05-05 00:00:00+00:00,0.00012099999730708078,0.00012399999832268804,9.500000305706635e-05,0.00012399999832268804,3033659,0.0,0.0
2021-05-06 00:00:00+00:00,0.00012399999832268804,0.00013299999409355223,5.8000001445179805e-05,8.70000003487803e-05,766779,0.0,0.0
2021-05-07 00:00:00+00:00,8.70000003487803e-05,9.200000204145908e-05,5.700000110664405e-05,6.500000017695129e-05,233894,0.0,0.0
2021-05-08 00:00:00+00:00,6.500000017695129e-05,7.400000322377309e-05,4.8999998398358e-05,5.700000110664405e-05,159843,0.0,0.0
2021-05-09 00:00:00+00:00,5.700000110664405e-05,8.70000003487803e-05,5.199999941396527e-05,6.199999916134402e-05,124264,0.0,0.0
2021-05-10 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,4.400000034365803e-05,5.500000042957254e-05,84138,0.0,0.0
2021-05-11 00:00:00+00:00,5.500000042957254e-05,6.299999949987978e-05,5.0999999075429514e-05,5.999999848427251e-05,16054,0.0,0.0
2021-05-12 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2021-05-13 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2021-05-14 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2021-05-15 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2021-05-16 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2021-05-17 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,4.8000001697801054e-05,5.2999999752501026e-05,934390,0.0,0.0
2021-05-18 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,2.5999999706982635e-05,4.8999998398358e-05,1036078,0.0,0.0
2021-05-19 00:00:00+00:00,4.8999998398358e-05,6.199999916134402e-05,7.999999979801942e-06,5.0999999075429514e-05,928430,0.0,0.0
2021-05-20 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,3.7999998312443495e-05,4.5000000682193786e-05,591943,0.0,0.0
2021-05-21 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,2.300000051036477e-05,3.9999998989515007e-05,544683,0.0,0.0
2021-05-22 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,1.9999999494757503e-05,3.300000025774352e-05,330413,0.0,0.0
2021-05-23 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,1.9999999494757503e-05,2.4000000848900527e-05,498424,0.0,0.0
2021-05-24 00:00:00+00:00,2.4000000848900527e-05,7.500000356230885e-05,2.2000000171829015e-05,2.700000004551839e-05,625081,0.0,0.0
2021-05-25 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.4000000848900527e-05,374948,0.0,0.0
2021-05-26 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.300000051036477e-05,2.499999936844688e-05,377772,0.0,0.0
2021-05-27 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,739492,0.0,0.0
2021-05-28 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,272398,0.0,0.0
2021-05-29 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,146347,0.0,0.0
2021-05-30 00:00:00+00:00,1.8000000636675395e-05,4.8999998398358e-05,1.8000000636675395e-05,2.099999983329326e-05,403746,0.0,0.0
2021-05-31 00:00:00+00:00,2.099999983329326e-05,2.9000000722589903e-05,1.8999999156221747e-05,2.300000051036477e-05,486698,0.0,0.0
2021-06-01 00:00:00+00:00,2.300000051036477e-05,2.9999999242136255e-05,1.9999999494757503e-05,2.099999983329326e-05,449369,0.0,0.0
2021-06-02 00:00:00+00:00,2.099999983329326e-05,3.400000059627928e-05,2.099999983329326e-05,2.499999936844688e-05,550620,0.0,0.0
2021-06-03 00:00:00+00:00,2.499999936844688e-05,3.7999998312443495e-05,2.300000051036477e-05,2.9999999242136255e-05,167868,0.0,0.0
2021-06-04 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.4000000848900527e-05,2.5999999706982635e-05,695876,0.0,0.0
2021-06-05 00:00:00+00:00,2.5999999706982635e-05,3.300000025774352e-05,2.4000000848900527e-05,2.5999999706982635e-05,596803,0.0,0.0
2021-06-06 00:00:00+00:00,2.5999999706982635e-05,3.099999958067201e-05,2.2000000171829015e-05,2.9000000722589903e-05,559739,0.0,0.0
2021-06-07 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.300000051036477e-05,2.8000000384054147e-05,665634,0.0,0.0
2021-06-08 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,1.700000029813964e-05,1.9999999494757503e-05,664796,0.0,0.0
2021-06-09 00:00:00+00:00,1.9999999494757503e-05,2.8000000384054147e-05,1.8999999156221747e-05,1.9999999494757503e-05,403881,0.0,0.0
2021-06-10 00:00:00+00:00,1.9999999494757503e-05,2.9999999242136255e-05,1.9999999494757503e-05,2.8000000384054147e-05,419814,0.0,0.0
2021-06-11 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,1.700000029813964e-05,1.8999999156221747e-05,332679,0.0,0.0
2021-06-12 00:00:00+00:00,1.8999999156221747e-05,2.5999999706982635e-05,1.700000029813964e-05,2.4000000848900527e-05,386906,0.0,0.0
2021-06-13 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8000000636675395e-05,330159,0.0,0.0
2021-06-14 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.5999999959603883e-05,1.8999999156221747e-05,196469,0.0,0.0
2021-06-15 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,223929,0.0,0.0
2021-06-16 00:00:00+00:00,1.700000029813964e-05,2.5999999706982635e-05,1.5999999959603883e-05,1.700000029813964e-05,96691,0.0,0.0
2021-06-17 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,7.999999979801942e-06,1.5999999959603883e-05,141479,0.0,0.0
2021-06-18 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,52973,0.0,0.0
2021-06-19 00:00:00+00:00,1.5999999959603883e-05,2.499999936844688e-05,1.4000000192027073e-05,1.4999999621068127e-05,80768,0.0,0.0
2021-06-20 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.1000000085914508e-05,122592,0.0,0.0
2021-06-21 00:00:00+00:00,1.1000000085914508e-05,2.099999983329326e-05,9.999999747378752e-06,1.1000000085914508e-05,49462,0.0,0.0
2021-06-22 00:00:00+00:00,1.1000000085914508e-05,2.700000004551839e-05,9.999999747378752e-06,1.4999999621068127e-05,78578,0.0,0.0
2021-06-23 00:00:00+00:00,1.4999999621068127e-05,1.9999999494757503e-05,4.999999873689376e-06,1.700000029813964e-05,113459,0.0,0.0
2021-06-24 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,119794,0.0,0.0
2021-06-25 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2000000424450263e-05,46902,0.0,0.0
2021-06-26 00:00:00+00:00,1.2000000424450263e-05,2.8000000384054147e-05,1.2000000424450263e-05,1.2999999853491317e-05,73247,0.0,0.0
2021-06-27 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,51963,0.0,0.0
2021-06-28 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,60869,0.0,0.0
2021-06-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.1000000085914508e-05,59194,0.0,0.0
2021-06-30 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,53166,0.0,0.0
2021-07-01 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,44057,0.0,0.0
2021-07-02 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.700000029813964e-05,109538,0.0,0.0
2021-07-03 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,59170,0.0,0.0
2021-07-04 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,54171,0.0,0.0
2021-07-05 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8999999156221747e-05,113264,0.0,0.0
2021-07-06 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,183519,0.0,0.0
2021-07-07 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,117897,0.0,0.0
2021-07-08 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,77378,0.0,0.0
2021-07-09 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,73354,0.0,0.0
2021-07-10 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,62397,0.0,0.0
2021-07-11 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,63947,0.0,0.0
2021-07-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,64741,0.0,0.0
2021-07-13 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,209081,0.0,0.0
2021-07-14 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2000000424450263e-05,152234,0.0,0.0
2021-07-15 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,1.1000000085914508e-05,1.1000000085914508e-05,58137,0.0,0.0
2021-07-16 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,61191,0.0,0.0
2021-07-17 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,120526,0.0,0.0
2021-07-18 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,120360,0.0,0.0
2021-07-19 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,94484,0.0,0.0
2021-07-20 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999974752427e-07,9.999999747378752e-06,70923,0.0,0.0
2021-07-21 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,68831,0.0,0.0
2021-07-22 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,57147,0.0,0.0
2021-07-23 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,69529,0.0,0.0
2021-07-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,85869,0.0,0.0
2021-07-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,83429,0.0,0.0
2021-07-26 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,79317,0.0,0.0
2021-07-27 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,85415,0.0,0.0
2021-07-28 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,74187,0.0,0.0
2021-07-29 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,65215,0.0,0.0
2021-07-30 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,84693,0.0,0.0
2021-07-31 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,85672,0.0,0.0
2021-08-01 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,68368,0.0,0.0
2021-08-02 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.2999999853491317e-05,92176,0.0,0.0
2021-08-03 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,110367,0.0,0.0
2021-08-04 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,82038,0.0,0.0
2021-08-05 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,61472,0.0,0.0
2021-08-06 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,69775,0.0,0.0
2021-08-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,79950,0.0,0.0
2021-08-08 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,75421,0.0,0.0
2021-08-09 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,86160,0.0,0.0
2021-08-10 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,1.1000000085914508e-05,100197,0.0,0.0
2021-08-11 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,101434,0.0,0.0
2021-08-12 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,191418,0.0,0.0
2021-08-13 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,100689,0.0,0.0
2021-08-14 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,112688,0.0,0.0
2021-08-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,131838,0.0,0.0
2021-08-16 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,189795,0.0,0.0
2021-08-17 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,191929,0.0,0.0
2021-08-18 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,649053,0.0,0.0
2021-08-19 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,838243,0.0,0.0
2021-08-20 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.5999999959603883e-05,5067852,0.0,0.0
2021-08-21 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.700000029813964e-05,6512363,0.0,0.0
2021-08-22 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,2962456,0.0,0.0
2021-08-23 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.5999999959603883e-05,3076821,0.0,0.0
2021-08-24 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4000000192027073e-05,4065441,0.0,0.0
2021-08-25 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,4619441,0.0,0.0
2021-08-26 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,3382343,0.0,0.0
2021-08-27 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,4.999999873689376e-06,4.999999873689376e-06,4227873,0.0,0.0
2021-08-28 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,4024026,0.0,0.0
2021-08-29 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,1440424,0.0,0.0
2021-08-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,581568,0.0,0.0
2021-08-31 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,461376,0.0,0.0
2021-09-01 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,592438,0.0,0.0
2021-09-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,507629,0.0,0.0
2021-09-03 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,311763,0.0,0.0
2021-09-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,251063,0.0,0.0
2021-09-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,246348,0.0,0.0
2021-09-06 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,221296,0.0,0.0
2021-09-07 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,992263,0.0,0.0
2021-09-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1351886,0.0,0.0
2021-09-09 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,3620883,0.0,0.0
2021-09-10 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,4189556,0.0,0.0
2021-09-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,2195332,0.0,0.0
2021-09-12 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,2264028,0.0,0.0
2021-09-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1903091,0.0,0.0
2021-09-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1410984,0.0,0.0
2021-09-15 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1574207,0.0,0.0
2021-09-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,2691097,0.0,0.0
2021-09-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2209040,0.0,0.0
2021-09-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,842629,0.0,0.0
2021-09-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,461216,0.0,0.0
2021-09-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,408377,0.0,0.0
2021-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,462655,0.0,0.0
2021-09-22 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,275230,0.0,0.0
2021-09-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,157496,0.0,0.0
2021-09-24 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,183128,0.0,0.0
2021-09-25 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,138364,0.0,0.0
2021-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,178567,0.0,0.0
2021-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,159140,0.0,0.0
2021-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,123489,0.0,0.0
2021-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,109739,0.0,0.0
2021-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,166250,0.0,0.0
2021-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,190399,0.0,0.0
2021-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,164772,0.0,0.0
2021-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,145193,0.0,0.0
2021-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,153429,0.0,0.0
2021-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,176481,0.0,0.0
2021-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,123215,0.0,0.0
2021-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,98596,0.0,0.0
2021-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,154732,0.0,0.0
2021-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78851,0.0,0.0
2021-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,67093,0.0,0.0
2021-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,122888,0.0,0.0
2021-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,190768,0.0,0.0
2021-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,251119,0.0,0.0
2021-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,124475,0.0,0.0
2021-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101281,0.0,0.0
2021-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97591,0.0,0.0
2021-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,77261,0.0,0.0
2021-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82402,0.0,0.0
2021-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,81656,0.0,0.0
2021-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49983,0.0,0.0
