TIMESTAMP,BITMETA_OPEN_PRICE_USD,BITMETA_HIGH_PRICE_USD,BITMETA_LOW_PRICE_USD,BITMETA_CLOSE_PRICE_USD,BITMETA_VOLUME_USD,BITMETA_DIVIDENDS_USD,BITMETA_STOCK_SPLITS_USD
2022-03-10 00:00:00+00:00,0.008697000332176685,0.041467998176813126,0.008697000332176685,0.011491999961435795,998215,0.0,0.0
2022-03-11 00:00:00+00:00,0.011491999961435795,0.017921000719070435,0.002005999907851219,0.003713000100106001,651397,0.0,0.0
2022-03-12 00:00:00+00:00,0.003713000100106001,0.0038030000869184732,0.0014189999783411622,0.0018189999973401427,113604,0.0,0.0
2022-03-13 00:00:00+00:00,0.0018189999973401427,0.0028909998945891857,0.0008859999943524599,0.0012570000253617764,61195,0.0,0.0
2022-03-14 00:00:00+00:00,0.0012570000253617764,0.006310000084340572,0.0012290000449866056,0.003467000089585781,230213,0.0,0.0
2022-03-15 00:00:00+00:00,0.003467000089585781,0.005388000048696995,0.0012100000167265534,0.0013229999458417296,95214,0.0,0.0
2022-03-16 00:00:00+00:00,0.0013229999458417296,0.0015869999770075083,0.0006309999735094607,0.0006670000148005784,51998,0.0,0.0
2022-03-17 00:00:00+00:00,0.0006670000148005784,0.0007580000092275441,0.00036199999158270657,0.0003929999948013574,19683,0.0,0.0
2022-03-18 00:00:00+00:00,0.0003929999948013574,0.0006099999882280827,0.00027099999715574086,0.0002770000137388706,9734,0.0,0.0
2022-03-19 00:00:00+00:00,0.0002770000137388706,0.0020039998926222324,0.00022000000171829015,0.0014860000228509307,205011,0.0,0.0
2022-03-20 00:00:00+00:00,0.0014860000228509307,0.0017229999648407102,0.00027799999224953353,0.00032900000223889947,160243,0.0,0.0
2022-03-21 00:00:00+00:00,0.00032900000223889947,0.0006089999806135893,0.00019999999494757503,0.0004180000105407089,105017,0.0,0.0
2022-03-22 00:00:00+00:00,0.0004180000105407089,0.0004180000105407089,0.0001990000018849969,0.0003229999856557697,259057,0.0,0.0
2022-03-23 00:00:00+00:00,0.0003229999856557697,0.0006399999838322401,0.0002410000015515834,0.0002969999914057553,110038,0.0,0.0
2022-03-24 00:00:00+00:00,0.0002969999914057553,0.0003420000139158219,0.00013299999409355223,0.00016599999798927456,59091,0.0,0.0
2022-03-25 00:00:00+00:00,0.00016599999798927456,0.000534999999217689,7.300000288523734e-05,0.0002880000101868063,346527,0.0,0.0
2022-03-26 00:00:00+00:00,0.0002880000101868063,0.0005849999724887311,0.00018699999782256782,0.0002500000118743628,301882,0.0,0.0
2022-03-27 00:00:00+00:00,0.0002500000118743628,0.0003539999888744205,0.0001610000035725534,0.00018899999849963933,172523,0.0,0.0
2022-03-28 00:00:00+00:00,0.00018899999849963933,0.0002460000105202198,0.00015999999595806003,0.00017800000205170363,93028,0.0,0.0
2022-03-29 00:00:00+00:00,0.00017800000205170363,0.00017800000205170363,0.00010699999984353781,0.0001230000052601099,27955,0.0,0.0
2022-03-30 00:00:00+00:00,0.0001230000052601099,0.0001289999927394092,8.299999899463728e-05,9.500000305706635e-05,24567,0.0,0.0
2022-03-31 00:00:00+00:00,9.500000305706635e-05,0.00010099999781232327,4.199999966658652e-05,5.199999941396527e-05,19933,0.0,0.0
2022-04-01 00:00:00+00:00,5.199999941396527e-05,7.000000186963007e-05,3.600000127335079e-05,4.5000000682193786e-05,16811,0.0,0.0
2022-04-02 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,2.700000004551839e-05,3.899999865097925e-05,8885,0.0,0.0
2022-04-03 00:00:00+00:00,3.899999865097925e-05,0.0015539999585598707,2.9000000722589903e-05,0.0008249999955296516,5121784,0.0,0.0
2022-04-04 00:00:00+00:00,0.0008249999955296516,0.0023350000847131014,0.00043399998685345054,0.0005230000242590904,2223661,0.0,0.0
2022-04-05 00:00:00+00:00,0.0005230000242590904,0.0008340000058524311,0.0002469999890308827,0.0002849999873433262,1404867,0.0,0.0
2022-04-06 00:00:00+00:00,0.0002849999873433262,0.000910000002477318,0.00019999999494757503,0.0007440000190399587,298515,0.0,0.0
2022-04-07 00:00:00+00:00,0.0007440000190399587,0.001547000021673739,0.0005499999970197678,0.0010920000495389104,818597,0.0,0.0
2022-04-08 00:00:00+00:00,0.0010920000495389104,0.0011709999525919557,0.0005959999980404973,0.0007089999853633344,795425,0.0,0.0
2022-04-09 00:00:00+00:00,0.0007089999853633344,0.0012540000025182962,0.0006099999882280827,0.0007029999978840351,302229,0.0,0.0
2022-04-10 00:00:00+00:00,0.0007029999978840351,0.0008270000107586384,0.0005440000095404685,0.0005600000149570405,212483,0.0,0.0
2022-04-11 00:00:00+00:00,0.0005600000149570405,0.0005939999828115106,0.00034100000630132854,0.0003440000000409782,114230,0.0,0.0
2022-04-12 00:00:00+00:00,0.0003440000000409782,0.00039000000106170774,0.0002800000074785203,0.000311999989207834,65651,0.0,0.0
2022-04-13 00:00:00+00:00,0.000311999989207834,0.0003870000073220581,0.0002899999963119626,0.0003129999968223274,44677,0.0,0.0
2022-04-14 00:00:00+00:00,0.0003129999968223274,0.0004070000140927732,0.0002749999985098839,0.00036199999158270657,41792,0.0,0.0
2022-04-15 00:00:00+00:00,0.00036199999158270657,0.00041599999531172216,0.00029600001289509237,0.0003110000106971711,44059,0.0,0.0
2022-04-16 00:00:00+00:00,0.0003110000106971711,0.0005779999773949385,0.00024500000290572643,0.0003549999964889139,73785,0.0,0.0
2022-04-17 00:00:00+00:00,0.0003549999964889139,0.00036899998667649925,0.0002840000088326633,0.000299000006634742,87376,0.0,0.0
2022-04-18 00:00:00+00:00,0.000299000006634742,0.00035200000274926424,0.00019700000120792538,0.00029399999766610563,66176,0.0,0.0
2022-04-19 00:00:00+00:00,0.00029399999766610563,0.00029399999766610563,0.00016999999934341758,0.00020300000323913991,54938,0.0,0.0
2022-04-20 00:00:00+00:00,0.00020300000323913991,0.00021300000662449747,0.0001630000042496249,0.00016599999798927456,47033,0.0,0.0
2022-04-21 00:00:00+00:00,0.00016599999798927456,0.00021600000036414713,0.00014200000441633165,0.00014200000441633165,33938,0.0,0.0
2022-04-22 00:00:00+00:00,0.00014200000441633165,0.00016199999663513154,9.999999747378752e-05,0.00012199999764561653,45251,0.0,0.0
2022-04-23 00:00:00+00:00,0.00012199999764561653,0.00027200000477023423,9.300000237999484e-05,0.000195999993593432,76924,0.0,0.0
2022-04-24 00:00:00+00:00,0.000195999993593432,0.0003549999964889139,0.0001250000059371814,0.0001630000042496249,125595,0.0,0.0
