,XMR
TRST,0.002416636295514211
WDC,0.005415361460627514
BAT,0.012996532507995505
GRS,0.016066386837304613
VEC2,0.01838135562933919
ACES,0.020257726711068888
LTCR,0.020269205477416546
VIDZ,0.03139784809734384
IBANK,0.03218032506366025
RLC,0.033320711223464514
IMS,0.03356222628666565
RBT,0.034259852965704954
SWING,0.03460792733130163
PUT,0.03658885247122282
LTC,0.03715141035160812
XEM,0.04024599036739974
DGB,0.04212207076672689
EVIL,0.044842613293865116
ZUR,0.04661518954804292
QTUM,0.05119614166774984
DASH,0.05641487752926889
GBYTE,0.05985589640991013
XLM,0.061285728783002445
NEWB,0.06489799715985724
USDT,0.06627708755435902
C2,0.06709450836715103
DIME,0.06770723070146947
XRP,0.06824204163678078
UNIT,0.07124412711965523
DOGE,0.07146534111490059
ENT,0.07805601033812973
BTC,0.07834795068488068
BITS,0.08452808358985116
ICON,0.08558793630286761
HBD,0.09117342487401629
KOBO,0.0972092079511054
BTS,0.09908281800712118
BERN,0.0999921807823266
HVCO,0.10695438563881983
SYS,0.10858623338878891
MOTO,0.10973127096931456
XTO,0.11137540829012434
TAJ,0.11170999283473976
ZET,0.11318266531871686
CARBON,0.11867730207690994
ZEC,0.11888012932891963
CAB,0.11891004054983786
CJ,0.1273087095498407
NMC,0.128532184616382
VAL,0.13256350753351723
AV,0.13267004829043286
XHI,0.13400773035228639
ARK,0.14009282528294822
ETC,0.1409588611600031
MONA,0.14406666282264616
FRN,0.146015432418612
KIN,0.1461578607565507
XWC,0.1500056262062068
SPR,0.1517752910214328
PXI,0.15231548498673708
WYZ,0.1532220026837206
VLT,0.15847595212950483
TAB,0.15854151878649037
VTC,0.18121474447658395
WAVES,0.1831670536275983
XMS,0.18452101212034322
SKR,0.1851578671932227
CREVA,0.19505155425043993
QBC,0.19682101865457094
WBB,0.19972718293011182
PZM,0.20303193786124263
NAV,0.2064509818775288
LOOK,0.20890551001178592
SIGNA,0.2123240674822714
OPAL,0.21253278556650992
EUC,0.21490543749486854
AE,0.21637346517765507
PAK,0.21746314263877276
XDN,0.22039018629682425
ACOIN,0.2207272887658042
