TIMESTAMP,AEROBUD_OPEN_PRICE_USD,AEROBUD_HIGH_PRICE_USD,AEROBUD_LOW_PRICE_USD,AEROBUD_CLOSE_PRICE_USD,AEROBUD_VOLUME_USD,AEROBUD_DIVIDENDS_USD,AEROBUD_STOCK_SPLITS_USD
2024-06-17 00:00:00+00:00,0.0023010000586509705,0.002733000088483095,0.002145000034943223,0.0021520000882446766,85142,0.0,0.0
2024-06-18 00:00:00+00:00,0.002148000057786703,0.0021589999087154865,0.0018939999863505363,0.0019120000069960952,44673,0.0,0.0
2024-06-19 00:00:00+00:00,0.0019120000069960952,0.0020099999383091927,0.0018100000452250242,0.0018420000560581684,28404,0.0,0.0
2024-06-20 00:00:00+00:00,0.0018420000560581684,0.0019490000559017062,0.0017969999462366104,0.001917000045068562,17779,0.0,0.0
2024-06-21 00:00:00+00:00,0.001917000045068562,0.0019249999895691872,0.0015579999890178442,0.001560000004246831,30620,0.0,0.0
2024-06-22 00:00:00+00:00,0.001560000004246831,0.001560000004246831,0.001429000054486096,0.0015350000467151403,29142,0.0,0.0
2024-06-23 00:00:00+00:00,0.0015350000467151403,0.0015369999455288053,0.0013340000296011567,0.0013429999817162752,17035,0.0,0.0
2024-06-24 00:00:00+00:00,0.0013429999817162752,0.0013439999893307686,0.0011399999493733048,0.0012390000047162175,22202,0.0,0.0
2024-06-25 00:00:00+00:00,0.0012390000047162175,0.0014449999434873462,0.0012309999438002706,0.0014299999456852674,16640,0.0,0.0
2024-06-26 00:00:00+00:00,0.0014299999456852674,0.001474000047892332,0.001183000043965876,0.0011899999808520079,19838,0.0,0.0
2024-06-27 00:00:00+00:00,0.0011899999808520079,0.00120900000911206,0.0011480000102892518,0.0011480000102892518,14250,0.0,0.0
2024-06-28 00:00:00+00:00,0.0011480000102892518,0.0011840000515803695,0.001006999984383583,0.001053999993018806,24528,0.0,0.0
2024-06-29 00:00:00+00:00,0.001053999993018806,0.001142999972216785,0.001019999966956675,0.001142999972216785,12334,0.0,0.0
2024-06-30 00:00:00+00:00,0.001142999972216785,0.001142999972216785,0.001041000010445714,0.0010720000136643648,10091,0.0,0.0
2024-07-01 00:00:00+00:00,0.0010720000136643648,0.002259999979287386,0.0010560000082477927,0.001164000015705824,29601,0.0,0.0
2024-07-02 00:00:00+00:00,0.001164000015705824,0.001164000015705824,0.0010659999679774046,0.0010659999679774046,6363,0.0,0.0
2024-07-03 00:00:00+00:00,0.0010659999679774046,0.0010659999679774046,0.000838999985717237,0.0009420000133104622,23681,0.0,0.0
2024-07-04 00:00:00+00:00,0.0009420000133104622,0.0009430000209249556,0.0006880000000819564,0.0007830000249668956,25610,0.0,0.0
2024-07-05 00:00:00+00:00,0.0007830000249668956,0.0009069999796338379,0.0006469999789260328,0.0008249999955296516,23850,0.0,0.0
2024-07-06 00:00:00+00:00,0.0008249999955296516,0.0010600000387057662,0.0008249999955296516,0.0009699999936856329,21802,0.0,0.0
2024-07-07 00:00:00+00:00,0.0009699999936856329,0.0009720000089146197,0.0009110000100918114,0.0009369999752379954,4472,0.0,0.0
2024-07-08 00:00:00+00:00,0.0009369999752379954,0.0010260000126436353,0.000914999982342124,0.0009529999806545675,7911,0.0,0.0
2024-07-09 00:00:00+00:00,0.0009529999806545675,0.00101200002245605,0.0009130000253207982,0.0009519999730400741,11955,0.0,0.0
2024-07-10 00:00:00+00:00,0.0009519999730400741,0.0009820000268518925,0.0009139999747276306,0.0009139999747276306,6345,0.0,0.0
2024-07-11 00:00:00+00:00,0.0009139999747276306,0.0009250000002793968,0.0008619999862276018,0.0008619999862276018,6287,0.0,0.0
2024-07-12 00:00:00+00:00,0.0008619999862276018,0.0008759999764151871,0.0007960000075399876,0.0008529999759048223,9004,0.0,0.0
2024-07-13 00:00:00+00:00,0.0008529999759048223,0.0013559999642893672,0.0008520000264979899,0.0013070000568404794,26507,0.0,0.0
2024-07-14 00:00:00+00:00,0.0013070000568404794,0.0013899999903514981,0.0011579999700188637,0.0012400000123307109,45076,0.0,0.0
2024-07-15 00:00:00+00:00,0.0012400000123307109,0.0016029999824240804,0.0012379999971017241,0.0016029999824240804,26226,0.0,0.0
2024-07-16 00:00:00+00:00,0.0016029999824240804,0.0016680000117048621,0.0013699999544769526,0.0013760000001639128,22117,0.0,0.0
2024-07-17 00:00:00+00:00,0.0013760000001639128,0.0013930000131949782,0.0011889999732375145,0.0012610000558197498,19885,0.0,0.0
2024-07-18 00:00:00+00:00,0.0012610000558197498,0.0012860000133514404,0.0011729999678209424,0.0012710000155493617,20113,0.0,0.0
2024-07-19 00:00:00+00:00,0.0012710000155493617,0.001339999958872795,0.001227000029757619,0.0013389999512583017,12937,0.0,0.0
2024-07-20 00:00:00+00:00,0.0013389999512583017,0.0013389999512583017,0.001155999954789877,0.0011569999624043703,17265,0.0,0.0
2024-07-21 00:00:00+00:00,0.0011569999624043703,0.00120599998626858,0.001053999993018806,0.0010839999886229634,10147,0.0,0.0
2024-07-22 00:00:00+00:00,0.001091000041924417,0.0011759999906644225,0.0010900000343099236,0.001167000038549304,5287,0.0,0.0
2024-07-23 00:00:00+00:00,0.001167000038549304,0.0012799999676644802,0.001117000007070601,0.0011350000277161598,12303,0.0,0.0
2024-07-24 00:00:00+00:00,0.0011350000277161598,0.0011869999580085278,0.0010679999832063913,0.0010720000136643648,8917,0.0,0.0
2024-07-25 00:00:00+00:00,0.0010720000136643648,0.001095999963581562,0.0010209999745711684,0.0010890000266954303,4936,0.0,0.0
2024-07-26 00:00:00+00:00,0.0010890000266954303,0.001108999946154654,0.0010049999691545963,0.0010079999919980764,8324,0.0,0.0
2024-07-27 00:00:00+00:00,0.0010079999919980764,0.0010300000431016088,0.0009950000094249845,0.0010179999517276883,2932,0.0,0.0
2024-07-28 00:00:00+00:00,0.0010179999517276883,0.0010300000431016088,0.0008340000058524311,0.0009759999811649323,16362,0.0,0.0
2024-07-29 00:00:00+00:00,0.0009759999811649323,0.0010359999723732471,0.0009759999811649323,0.0009929999941959977,3623,0.0,0.0
2024-07-30 00:00:00+00:00,0.0009929999941959977,0.0009929999941959977,0.0009030000073835254,0.0009040000149980187,4846,0.0,0.0
2024-07-31 00:00:00+00:00,0.0009040000149980187,0.0009590000263415277,0.0008999999845400453,0.0008999999845400453,4426,0.0,0.0
2024-08-01 00:00:00+00:00,0.0008999999845400453,0.0008999999845400453,0.00076299998909235,0.000838999985717237,5411,0.0,0.0
2024-08-02 00:00:00+00:00,0.0008379999781027436,0.0008379999781027436,0.0007220000261440873,0.0007239999831654131,5333,0.0,0.0
2024-08-03 00:00:00+00:00,0.0007239999831654131,0.0007609999738633633,0.0007070000283420086,0.0007459999760612845,1688,0.0,0.0
2024-08-04 00:00:00+00:00,0.0007459999760612845,0.0007699999841861427,0.0006779999821446836,0.0007210000185295939,1914,0.0,0.0
2024-08-05 00:00:00+00:00,0.0006890000076964498,0.0006890000076964498,0.0005409999866969883,0.0006200000061653554,7195,0.0,0.0
2024-08-06 00:00:00+00:00,0.0006200000061653554,0.0006709999870508909,0.0006200000061653554,0.0006590000120922923,2044,0.0,0.0
2024-08-07 00:00:00+00:00,0.0006549999816343188,0.0006649999995715916,0.0006040000007487833,0.0006070000235922635,2007,0.0,0.0
2024-08-08 00:00:00+00:00,0.0006070000235922635,0.0007200000109151006,0.0005920000257901847,0.0007200000109151006,2214,0.0,0.0
2024-08-09 00:00:00+00:00,0.0007559999939985573,0.0008549999911338091,0.0007559999939985573,0.0008069999748840928,8549,0.0,0.0
2024-08-10 00:00:00+00:00,0.0008069999748840928,0.0008370000286959112,0.0008030000026337802,0.0008040000102482736,416,0.0,0.0
2024-08-11 00:00:00+00:00,0.0008040000102482736,0.0008140000281855464,0.0007820000173524022,0.0007820000173524022,119,0.0,0.0
2024-08-12 00:00:00+00:00,0.0007820000173524022,0.0007980000227689743,0.0007009999826550484,0.0007379999733529985,1684,0.0,0.0
2024-08-13 00:00:00+00:00,0.0007379999733529985,0.000750000006519258,0.0007110000005923212,0.0007389999809674919,627,0.0,0.0
2024-08-14 00:00:00+00:00,0.0007389999809674919,0.0007389999809674919,0.0006830000202171504,0.0006830000202171504,2091,0.0,0.0
2024-08-15 00:00:00+00:00,0.0006980000180192292,0.0007440000190399587,0.0006939999875612557,0.0007409999961964786,2401,0.0,0.0
2024-08-16 00:00:00+00:00,0.0007430000114254653,0.0007430000114254653,0.0006980000180192292,0.0007329999934881926,1499,0.0,0.0
2024-08-17 00:00:00+00:00,0.0007329999934881926,0.0009089999948628247,0.0007309999782592058,0.0009089999948628247,23995,0.0,0.0
2024-08-18 00:00:00+00:00,0.00092299998505041,0.0010590000310912728,0.0009130000253207982,0.0010590000310912728,9094,0.0,0.0
2024-08-19 00:00:00+00:00,0.0010590000310912728,0.0010949999559670687,0.0008079999824985862,0.0008110000053420663,10601,0.0,0.0
2024-08-20 00:00:00+00:00,0.000813000020571053,0.0008750000270083547,0.0007900000200606883,0.0007929999846965075,1830,0.0,0.0
2024-08-21 00:00:00+00:00,0.0007869999972172081,0.0008280000183731318,0.0007849999819882214,0.0008060000254772604,3500,0.0,0.0
2024-08-22 00:00:00+00:00,0.0008030000026337802,0.0008399999933317304,0.0008030000026337802,0.0008280000183731318,1509,0.0,0.0
2024-08-23 00:00:00+00:00,0.0008449999731965363,0.0009730000165291131,0.0008449999731965363,0.0009730000165291131,1798,0.0,0.0
2024-08-24 00:00:00+00:00,0.0009689999860711396,0.0009879999561235309,0.0008280000183731318,0.0008280000183731318,5954,0.0,0.0
2024-08-25 00:00:00+00:00,0.0008529999759048223,0.0008670000243000686,0.0008370000286959112,0.0008370000286959112,958,0.0,0.0
2024-08-26 00:00:00+00:00,0.0008370000286959112,0.0008510000188834965,0.0007859999896027148,0.0007859999896027148,2990,0.0,0.0
2024-08-27 00:00:00+00:00,0.0007880000048317015,0.0007880000048317015,0.0007450000266544521,0.0007559999939985573,1504,0.0,0.0
2024-08-28 00:00:00+00:00,0.0007559999939985573,0.0007639999967068434,0.0007229999755509198,0.00076299998909235,1338,0.0,0.0
2024-08-29 00:00:00+00:00,0.00076299998909235,0.0007650000043213367,0.0007450000266544521,0.0007450000266544521,654,0.0,0.0
