TIMESTAMP,SHIBGF_OPEN_PRICE_USD,SHIBGF_HIGH_PRICE_USD,SHIBGF_LOW_PRICE_USD,SHIBGF_CLOSE_PRICE_USD,SHIBGF_VOLUME_USD,SHIBGF_DIVIDENDS_USD,SHIBGF_STOCK_SPLITS_USD
2021-11-01 00:00:00+00:00,,,,0.0,6188858,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,16811135,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,5566814,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,2573710,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,1557107,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,816557,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,595568,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,290436,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,528772,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,752547,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,441915,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,136516,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,194882,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,198253,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,411066,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,186725,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,119291,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,304737,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,220098,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,333207,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,142979,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,104810,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,44897,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,40917,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,38647,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,120460,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,95868,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,35483,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,196192,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,485806,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,25263,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,103091,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,56187,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,34135,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,156891,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,229219,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,185343,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,55091,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,669014,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,1062495,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,498548,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,339415,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,305429,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,359936,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,379467,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,130962,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,257208,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,89271,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,69424,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,82876,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,156331,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,148000,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,140362,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,70663,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,58409,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,116797,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,59126,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,115972,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,14348,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,23878,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,40880,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,85246,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,22935,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,55159,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,27294,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,87664,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,75541,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,7395,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,19796,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,32195,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,120552,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,66545,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,12636,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,37299,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,27008,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,110499,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,44732,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,114835,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,24130,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,128165,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,57187,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,187633,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,45408,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,28439,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,44257,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,14827,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,25833,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,13436,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,8595,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,11564,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,50597,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,5101,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,12351,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,61961,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,32665,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,25795,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,21449,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,33121,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,21658,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,468119,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,33185,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,80535,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,323365,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,217198,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,75555,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,85271,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,117339,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,119959,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,29476,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,78040,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,21935,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,58193,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,9852,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,29795,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,29477,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,94567,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,18226,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,24681,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,32526,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,52949,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,34738,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,13501,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,7028,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,43653,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,21944,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,38136,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,27897,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,29653,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,48822,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,112722,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,61190,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,55155,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,13907,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,31393,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,71448,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,22782,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,55349,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,73371,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,7540,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,43398,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,33267,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,24171,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,18193,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,21312,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,115650,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,89355,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,63676,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,17347,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,35073,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,118288,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,228735,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,64385,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,42350,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,23619,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,83414,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,34062,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,14065,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,4599,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,23412,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,6384,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,16434,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,54443,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,56792,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,25875,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,20776,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,7174,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,4119,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,8989,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,7808,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,41652,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,7328,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,18466,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,3802,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,3601,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,86301,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,135683,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,68728,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,167614,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,5264,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,205605,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,8946,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,10069,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,14074,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,44038,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,13192,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,5163,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,12318,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,4608,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,2704,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,28438,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,31848,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,9613,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,27096,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,56613,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,32657,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,5306,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,24102,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,9676,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,41510,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,5114,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,21176,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,2598,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,4181,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,40961,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,2660,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,563,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,3235,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,7801,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,1856,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2964,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,3349,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,20437,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,5664,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,16348,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,597,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,988,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,5237,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,3980,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,2162,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,3136,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,15439,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,2773,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,14142,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,15386,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,4200,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,3759,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4135,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,1857,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,2633,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,4790,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,974,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,16735,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,3490,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,15082,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,11521,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1074,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,854,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,2701,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2041,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,3711,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,2911,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,2748,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,4521,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,4431,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,3813,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,5452,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,9299,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,10658,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,3737,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,1739,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,4331,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,5097,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,4802,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,10884,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,2461,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,22824,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,5573,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1954,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,5866,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,2093,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,4014,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,779,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,3605,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,751,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,8056,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,28197,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,3931,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,10631,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,4893,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,5535,0.0,0.0
