TIMESTAMP,JOB_OPEN_PRICE_USD,JOB_HIGH_PRICE_USD,JOB_LOW_PRICE_USD,JOB_CLOSE_PRICE_USD,JOB_VOLUME_USD,JOB_DIVIDENDS_USD,JOB_STOCK_SPLITS_USD
2020-01-13 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.5999999959603883e-05,5256,0.0,0.0
2020-01-14 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,9.000000318337698e-06,1.2000000424450263e-05,7572,0.0,0.0
2020-01-15 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,9.000000318337698e-06,1.5999999959603883e-05,12086,0.0,0.0
2020-01-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2020-01-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.2999999853491317e-05,180,0.0,0.0
2020-01-18 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.000000318337698e-06,9.000000318337698e-06,15,0.0,0.0
2020-01-19 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,130,0.0,0.0
2020-01-20 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,70,0.0,0.0
2020-01-21 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,6.000000212225132e-06,1.1000000085914508e-05,79,0.0,0.0
2020-01-22 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,6.000000212225132e-06,6.000000212225132e-06,64,0.0,0.0
2020-01-23 00:00:00+00:00,6.000000212225132e-06,2.9000000722589903e-05,6.000000212225132e-06,9.000000318337698e-06,679,0.0,0.0
2020-01-24 00:00:00+00:00,9.000000318337698e-06,1.8999999156221747e-05,9.000000318337698e-06,1.8999999156221747e-05,2,0.0,0.0
2020-01-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,20,0.0,0.0
2020-01-26 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,0,0.0,0.0
2020-01-27 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.1000000085914508e-05,1.8999999156221747e-05,49,0.0,0.0
2020-01-28 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.700000029813964e-05,1.9999999494757503e-05,26,0.0,0.0
2020-01-29 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999949504854e-06,4.999999873689376e-06,676,0.0,0.0
2020-01-30 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,6.000000212225132e-06,121,0.0,0.0
2020-01-31 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,4.999999873689376e-06,7.999999979801942e-06,637,0.0,0.0
2020-02-01 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2020-02-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4,0.0,0.0
2020-02-03 00:00:00+00:00,7.999999979801942e-06,1.4000000192027073e-05,7.999999979801942e-06,1.2999999853491317e-05,385,0.0,0.0
2020-02-04 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,2,0.0,0.0
2020-02-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.000000096013537e-06,1.2000000424450263e-05,5,0.0,0.0
2020-02-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,6.000000212225132e-06,9.999999747378752e-06,157,0.0,0.0
2020-02-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,14,0.0,0.0
2020-02-08 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,99,0.0,0.0
2020-02-09 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,2,0.0,0.0
2020-02-10 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,21,0.0,0.0
2020-02-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2020-02-12 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,6.000000212225132e-06,20,0.0,0.0
2020-02-13 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,27,0.0,0.0
2020-02-14 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,11,0.0,0.0
2020-02-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,179,0.0,0.0
2020-02-16 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,1.1000000085914508e-05,37,0.0,0.0
2020-02-17 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.000000096013537e-06,9.000000318337698e-06,20,0.0,0.0
2020-02-18 00:00:00+00:00,9.000000318337698e-06,1.2999999853491317e-05,7.999999979801942e-06,1.2999999853491317e-05,89,0.0,0.0
2020-02-19 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,0,0.0,0.0
2020-02-20 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.000000096013537e-06,7.000000096013537e-06,9,0.0,0.0
2020-02-21 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2020-02-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2020-02-23 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,108,0.0,0.0
2020-02-24 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,54,0.0,0.0
2020-02-25 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,58,0.0,0.0
2020-02-26 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,9.000000318337698e-06,58,0.0,0.0
2020-02-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,28,0.0,0.0
2020-02-28 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,6.000000212225132e-06,6.000000212225132e-06,8,0.0,0.0
2020-02-29 00:00:00+00:00,6.000000212225132e-06,1.5999999959603883e-05,6.000000212225132e-06,7.000000096013537e-06,234,0.0,0.0
2020-03-01 00:00:00+00:00,7.000000096013537e-06,1.2000000424450263e-05,6.000000212225132e-06,7.000000096013537e-06,2090,0.0,0.0
2020-03-02 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,73,0.0,0.0
2020-03-03 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,433,0.0,0.0
2020-03-04 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,7.999999979801942e-06,643,0.0,0.0
2020-03-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,0,0.0,0.0
2020-03-06 00:00:00+00:00,7.999999979801942e-06,1.5999999959603883e-05,7.999999979801942e-06,7.999999979801942e-06,20,0.0,0.0
2020-03-07 00:00:00+00:00,7.999999979801942e-06,1.9999999494757503e-05,7.999999979801942e-06,1.2000000424450263e-05,99,0.0,0.0
2020-03-08 00:00:00+00:00,1.2000000424450263e-05,2.9999999242136255e-05,1.1000000085914508e-05,2.8000000384054147e-05,187,0.0,0.0
2020-03-09 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,1.2999999853491317e-05,1.5999999959603883e-05,694,0.0,0.0
2020-03-10 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.5999999959603883e-05,1.5999999959603883e-05,36,0.0,0.0
2020-03-11 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,15,0.0,0.0
2020-03-12 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.999999979801942e-06,7.999999979801942e-06,241,0.0,0.0
2020-03-13 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.000000096013537e-06,7.000000096013537e-06,561,0.0,0.0
2020-03-14 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,4.999999873689376e-06,9.999999747378752e-06,2263,0.0,0.0
2020-03-15 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,22,0.0,0.0
2020-03-16 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2020-03-17 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,6.000000212225132e-06,1.2999999853491317e-05,1030,0.0,0.0
2020-03-18 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,7.999999979801942e-06,9.000000318337698e-06,2041,0.0,0.0
2020-03-19 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.1000000085914508e-05,6124,0.0,0.0
2020-03-20 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,2250,0.0,0.0
2020-03-21 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,49,0.0,0.0
2020-03-22 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,21,0.0,0.0
2020-03-23 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.000000096013537e-06,1.2000000424450263e-05,2324,0.0,0.0
2020-03-24 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.8000000636675395e-05,147,0.0,0.0
2020-03-25 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,9.000000318337698e-06,1.2000000424450263e-05,21,0.0,0.0
2020-03-26 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,7,0.0,0.0
2020-03-27 00:00:00+00:00,1.5999999959603883e-05,2.9999999242136255e-05,9.000000318337698e-06,1.1000000085914508e-05,19683,0.0,0.0
2020-03-28 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,9.999999747378752e-06,2.4000000848900527e-05,19870,0.0,0.0
2020-03-29 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,1.2000000424450263e-05,1.4000000192027073e-05,10597,0.0,0.0
2020-03-30 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,1.2000000424450263e-05,1.2000000424450263e-05,6069,0.0,0.0
2020-03-31 00:00:00+00:00,1.2000000424450263e-05,2.700000004551839e-05,9.999999747378752e-06,2.2000000171829015e-05,15263,0.0,0.0
2020-04-01 00:00:00+00:00,2.2000000171829015e-05,2.9000000722589903e-05,1.4000000192027073e-05,2.5999999706982635e-05,67694,0.0,0.0
2020-04-02 00:00:00+00:00,2.5999999706982635e-05,0.0001500000071246177,1.9999999494757503e-05,8.299999899463728e-05,100315,0.0,0.0
2020-04-03 00:00:00+00:00,8.299999899463728e-05,0.0001320000010309741,6.500000017695129e-05,8.399999933317304e-05,76712,0.0,0.0
2020-04-04 00:00:00+00:00,8.399999933317304e-05,0.00011300000187475234,8.399999933317304e-05,0.00011100000119768083,39391,0.0,0.0
2020-04-05 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,3.199999991920777e-05,5.2999999752501026e-05,22568,0.0,0.0
2020-04-06 00:00:00+00:00,6.199999916134402e-05,9.600000339560211e-05,5.2999999752501026e-05,7.699999696342275e-05,26795,0.0,0.0
2020-04-07 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,5.6000000768108293e-05,7.500000356230885e-05,45163,0.0,0.0
2020-04-08 00:00:00+00:00,5.900000178371556e-05,0.00019700000120792538,5.500000042957254e-05,9.600000339560211e-05,18369,0.0,0.0
2020-04-09 00:00:00+00:00,7.999999797903001e-05,9.7999996796716e-05,6.600000051548705e-05,7.300000288523734e-05,5575,0.0,0.0
2020-04-10 00:00:00+00:00,7.300000288523734e-05,0.0001340000017080456,6.900000153109431e-05,0.00011200000153621659,14096,0.0,0.0
2020-04-11 00:00:00+00:00,0.00011200000153621659,0.0001340000017080456,8.600000001024455e-05,0.0001340000017080456,14489,0.0,0.0
2020-04-12 00:00:00+00:00,0.00011200000153621659,0.00013699999544769526,9.600000339560211e-05,0.00012099999730708078,28904,0.0,0.0
2020-04-13 00:00:00+00:00,0.00012599999899975955,0.0001500000071246177,9.000000136438757e-05,0.0001250000059371814,18625,0.0,0.0
2020-04-14 00:00:00+00:00,0.0001250000059371814,0.0001449999981559813,9.999999747378752e-05,0.00011899999663000926,8807,0.0,0.0
2020-04-15 00:00:00+00:00,0.00011899999663000926,0.00014800000644754618,9.999999747378752e-05,0.00012700000661425292,29133,0.0,0.0
2020-04-16 00:00:00+00:00,0.00012700000661425292,0.00015500000154133886,9.7999996796716e-05,0.00011600000289035961,10807,0.0,0.0
2020-04-17 00:00:00+00:00,0.00011600000289035961,0.00015999999595806003,9.899999713525176e-05,0.00014200000441633165,33004,0.0,0.0
2020-04-18 00:00:00+00:00,0.00014200000441633165,0.00015799999528098851,0.0001230000052601099,0.00012399999832268804,14412,0.0,0.0
2020-04-19 00:00:00+00:00,0.00013299999409355223,0.00014000000373926014,0.0001049999991664663,0.00011600000289035961,20045,0.0,0.0
2020-04-20 00:00:00+00:00,0.00010699999984353781,0.00019999999494757503,8.800000068731606e-05,8.800000068731606e-05,25596,0.0,0.0
2020-04-21 00:00:00+00:00,0.00010599999950500205,0.00011600000289035961,8.70000003487803e-05,0.00010900000052060932,19092,0.0,0.0
2020-04-22 00:00:00+00:00,0.00010900000052060932,0.00013800000306218863,9.7999996796716e-05,0.00013299999409355223,5289,0.0,0.0
2020-04-23 00:00:00+00:00,0.00013299999409355223,0.00017499999376013875,0.00011100000119768083,0.00013099999341648072,9816,0.0,0.0
2020-04-24 00:00:00+00:00,0.00012599999899975955,0.00016500000492669642,0.0001140000022132881,0.00012399999832268804,6011,0.0,0.0
2020-04-25 00:00:00+00:00,0.0001230000052601099,0.0001610000035725534,9.899999713525176e-05,0.00014400000509340316,5013,0.0,0.0
2020-04-26 00:00:00+00:00,0.00014400000509340316,0.00018099999579135329,0.00012199999764561653,0.00015700000221841037,10567,0.0,0.0
2020-04-27 00:00:00+00:00,0.00015799999528098851,0.00018600000475998968,0.00013600000238511711,0.00018600000475998968,26079,0.0,0.0
2020-04-28 00:00:00+00:00,0.00018600000475998968,0.00019299999985378236,0.00013000000035390258,0.00017899999511428177,17836,0.0,0.0
2020-04-29 00:00:00+00:00,0.00017899999511428177,0.00019299999985378236,0.00014400000509340316,0.00016500000492669642,11263,0.0,0.0
2020-04-30 00:00:00+00:00,0.00016500000492669642,0.00018899999849963933,0.00014400000509340316,0.00015100000018719584,8215,0.0,0.0
2020-05-01 00:00:00+00:00,0.00015100000018719584,0.0001720000000204891,0.0001140000022132881,0.00016900000628083944,1147,0.0,0.0
2020-05-02 00:00:00+00:00,0.00016900000628083944,0.00017600000137463212,0.0001630000042496249,0.0001740000006975606,1545,0.0,0.0
2020-05-03 00:00:00+00:00,0.00017499999376013875,0.00017800000205170363,0.00016500000492669642,0.00017600000137463212,133,0.0,0.0
2020-05-04 00:00:00+00:00,0.00017600000137463212,0.00017699999443721026,0.00014200000441633165,0.00014600000577047467,79,0.0,0.0
2020-05-05 00:00:00+00:00,0.00014600000577047467,0.00016900000628083944,0.00011999999696854502,0.00015799999528098851,4071,0.0,0.0
2020-05-06 00:00:00+00:00,0.00015799999528098851,0.00016700000560376793,0.00011600000289035961,0.00011600000289035961,1205,0.0,0.0
2020-05-07 00:00:00+00:00,0.00011600000289035961,0.00015700000221841037,9.699999645818025e-05,0.00011700000322889537,5689,0.0,0.0
2020-05-08 00:00:00+00:00,0.00011700000322889537,0.00015700000221841037,8.800000068731606e-05,9.699999645818025e-05,6832,0.0,0.0
2020-05-09 00:00:00+00:00,9.699999645818025e-05,0.00012799999967683107,8.900000102585182e-05,0.00012399999832268804,1069,0.0,0.0
2020-05-10 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,6.299999949987978e-05,9.000000136438757e-05,352,0.0,0.0
2020-05-11 00:00:00+00:00,9.000000136438757e-05,9.999999747378752e-05,8.299999899463728e-05,9.500000305706635e-05,16,0.0,0.0
2020-05-12 00:00:00+00:00,9.500000305706635e-05,0.00014400000509340316,9.40000027185306e-05,9.500000305706635e-05,468,0.0,0.0
2020-05-13 00:00:00+00:00,9.500000305706635e-05,0.00020599999697878957,9.500000305706635e-05,0.000155999994603917,488,0.0,0.0
2020-05-14 00:00:00+00:00,0.000155999994603917,0.00017299999308306724,9.699999645818025e-05,0.00016700000560376793,2926,0.0,0.0
2020-05-15 00:00:00+00:00,0.00016700000560376793,0.00016799999866634607,0.0001049999991664663,0.00010699999984353781,5091,0.0,0.0
2020-05-16 00:00:00+00:00,0.00010699999984353781,0.00016399999731220305,0.00010599999950500205,0.00014200000441633165,4160,0.0,0.0
2020-05-17 00:00:00+00:00,0.00014200000441633165,0.00016500000492669642,0.0001140000022132881,0.00016399999731220305,11722,0.0,0.0
2020-05-18 00:00:00+00:00,0.00016399999731220305,0.00016799999866634607,7.300000288523734e-05,9.999999747378752e-05,6264,0.0,0.0
2020-05-19 00:00:00+00:00,9.999999747378752e-05,0.00010299999848939478,9.300000237999484e-05,0.00010299999848939478,4112,0.0,0.0
2020-05-20 00:00:00+00:00,0.00010299999848939478,0.00011600000289035961,0.00010199999815085903,0.0001140000022132881,3675,0.0,0.0
2020-05-21 00:00:00+00:00,0.0001140000022132881,0.0001340000017080456,9.999999747378752e-05,9.999999747378752e-05,95,0.0,0.0
2020-05-22 00:00:00+00:00,9.999999747378752e-05,0.00012700000661425292,8.70000003487803e-05,8.70000003487803e-05,952,0.0,0.0
2020-05-23 00:00:00+00:00,8.70000003487803e-05,0.00012799999967683107,8.70000003487803e-05,8.800000068731606e-05,810,0.0,0.0
2020-05-24 00:00:00+00:00,8.800000068731606e-05,0.00011100000119768083,8.800000068731606e-05,0.00010199999815085903,159,0.0,0.0
2020-05-25 00:00:00+00:00,0.00010199999815085903,0.00011100000119768083,8.399999933317304e-05,8.399999933317304e-05,157,0.0,0.0
2020-05-26 00:00:00+00:00,8.399999933317304e-05,0.00012399999832268804,7.400000322377309e-05,7.500000356230885e-05,351,0.0,0.0
2020-05-27 00:00:00+00:00,7.500000356230885e-05,8.800000068731606e-05,5.700000110664405e-05,7.000000186963007e-05,1235,0.0,0.0
2020-05-28 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,4.999999873689376e-05,4.999999873689376e-05,1,0.0,0.0
2020-05-29 00:00:00+00:00,4.999999873689376e-05,7.200000254670158e-05,4.8000001697801054e-05,7.200000254670158e-05,110,0.0,0.0
2020-05-30 00:00:00+00:00,7.200000254670158e-05,9.699999645818025e-05,7.100000220816582e-05,9.699999645818025e-05,3,0.0,0.0
2020-05-31 00:00:00+00:00,9.699999645818025e-05,0.00014200000441633165,6.500000017695129e-05,6.500000017695129e-05,13,0.0,0.0
2020-06-01 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,5.199999941396527e-05,6.800000119255856e-05,76,0.0,0.0
2020-06-02 00:00:00+00:00,6.800000119255856e-05,0.00014099999680183828,2.5999999706982635e-05,5.700000110664405e-05,147,0.0,0.0
2020-06-03 00:00:00+00:00,5.700000110664405e-05,6.399999983841553e-05,5.700000110664405e-05,6.399999983841553e-05,492,0.0,0.0
2020-06-04 00:00:00+00:00,6.399999983841553e-05,8.299999899463728e-05,6.299999949987978e-05,6.600000051548705e-05,157,0.0,0.0
2020-06-05 00:00:00+00:00,6.600000051548705e-05,7.699999696342275e-05,6.600000051548705e-05,7.699999696342275e-05,49,0.0,0.0
2020-06-06 00:00:00+00:00,7.699999696342275e-05,9.200000204145908e-05,5.199999941396527e-05,5.2999999752501026e-05,97,0.0,0.0
2020-06-07 00:00:00+00:00,5.2999999752501026e-05,6.500000017695129e-05,4.600000102072954e-05,4.600000102072954e-05,191,0.0,0.0
2020-06-08 00:00:00+00:00,4.600000102072954e-05,0.0001340000017080456,4.099999932805076e-05,7.500000356230885e-05,591,0.0,0.0
2020-06-09 00:00:00+00:00,7.500000356230885e-05,7.999999797903001e-05,5.999999848427251e-05,7.200000254670158e-05,99,0.0,0.0
2020-06-10 00:00:00+00:00,7.200000254670158e-05,8.70000003487803e-05,6.199999916134402e-05,6.299999949987978e-05,156,0.0,0.0
2020-06-11 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,4.999999873689376e-05,4.999999873689376e-05,62,0.0,0.0
2020-06-12 00:00:00+00:00,4.999999873689376e-05,7.100000220816582e-05,4.999999873689376e-05,7.100000220816582e-05,59,0.0,0.0
2020-06-13 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,7.100000220816582e-05,60,0.0,0.0
2020-06-14 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.100000220816582e-05,7.100000220816582e-05,61,0.0,0.0
2020-06-15 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.100000220816582e-05,7.100000220816582e-05,62,0.0,0.0
2020-06-16 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.199999916134402e-05,6.800000119255856e-05,20,0.0,0.0
2020-06-17 00:00:00+00:00,6.800000119255856e-05,8.199999865610152e-05,3.9999998989515007e-05,6.199999916134402e-05,46,0.0,0.0
2020-06-18 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,3.9999998989515007e-05,3.9999998989515007e-05,6,0.0,0.0
2020-06-19 00:00:00+00:00,3.9999998989515007e-05,5.900000178371556e-05,3.9999998989515007e-05,5.8000001445179805e-05,30,0.0,0.0
2020-06-20 00:00:00+00:00,5.8000001445179805e-05,9.40000027185306e-05,3.9999998989515007e-05,4.8000001697801054e-05,299,0.0,0.0
2020-06-21 00:00:00+00:00,4.8000001697801054e-05,5.6000000768108293e-05,4.099999932805076e-05,4.3000000005122274e-05,175,0.0,0.0
2020-06-22 00:00:00+00:00,4.199999966658652e-05,7.000000186963007e-05,4.199999966658652e-05,7.000000186963007e-05,1,0.0,0.0
2020-06-23 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.0999998822808266e-05,6.500000017695129e-05,79,0.0,0.0
2020-06-24 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,6.299999949987978e-05,7.500000356230885e-05,114,0.0,0.0
2020-06-25 00:00:00+00:00,7.500000356230885e-05,8.70000003487803e-05,7.200000254670158e-05,7.599999662488699e-05,153,0.0,0.0
2020-06-26 00:00:00+00:00,7.599999662488699e-05,8.199999865610152e-05,3.300000025774352e-05,8.199999865610152e-05,153,0.0,0.0
2020-06-27 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,6.0999998822808266e-05,7.699999696342275e-05,203,0.0,0.0
2020-06-28 00:00:00+00:00,7.699999696342275e-05,0.00012199999764561653,3.7000001611886546e-05,0.00012199999764561653,455,0.0,0.0
2020-06-29 00:00:00+00:00,0.00012199999764561653,0.00017699999443721026,5.2999999752501026e-05,5.400000009103678e-05,233,0.0,0.0
2020-06-30 00:00:00+00:00,5.400000009103678e-05,7.400000322377309e-05,5.2999999752501026e-05,5.999999848427251e-05,321,0.0,0.0
