TIMESTAMP,LUNAR29316_OPEN_PRICE_USD,LUNAR29316_HIGH_PRICE_USD,LUNAR29316_LOW_PRICE_USD,LUNAR29316_CLOSE_PRICE_USD,LUNAR29316_VOLUME_USD,LUNAR29316_DIVIDENDS_USD,LUNAR29316_STOCK_SPLITS_USD
2024-02-07 00:00:00+00:00,0.00012199999764561653,0.00012599999899975955,1.2999999853491317e-05,1.700000029813964e-05,140467,0.0,0.0
2024-02-08 00:00:00+00:00,1.700000029813964e-05,3.9999998989515007e-05,1.4999999621068127e-05,2.5999999706982635e-05,46175,0.0,0.0
2024-02-09 00:00:00+00:00,2.5999999706982635e-05,7.400000322377309e-05,1.700000029813964e-05,2.700000004551839e-05,113333,0.0,0.0
2024-02-10 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,7.000000096013537e-06,7.000000096013537e-06,46158,0.0,0.0
2024-02-11 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,14477,0.0,0.0
2024-02-12 00:00:00+00:00,7.000000096013537e-06,1.4999999621068127e-05,4.999999873689376e-06,9.999999747378752e-06,15734,0.0,0.0
2024-02-13 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,4237,0.0,0.0
2024-02-14 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,4143,0.0,0.0
2024-02-15 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,6.000000212225132e-06,7.999999979801942e-06,8165,0.0,0.0
2024-02-16 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,4915,0.0,0.0
2024-02-17 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,3524,0.0,0.0
2024-02-18 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,6164,0.0,0.0
2024-02-19 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,4197,0.0,0.0
2024-02-20 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,2776,0.0,0.0
2024-02-21 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,2628,0.0,0.0
2024-02-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,1893,0.0,0.0
2024-02-23 00:00:00+00:00,7.000000096013537e-06,1.2999999853491317e-05,7.000000096013537e-06,1.1000000085914508e-05,7157,0.0,0.0
2024-02-24 00:00:00+00:00,1.1000000085914508e-05,2.099999983329326e-05,7.000000096013537e-06,9.000000318337698e-06,12398,0.0,0.0
2024-02-25 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,3883,0.0,0.0
2024-02-26 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,2078,0.0,0.0
2024-02-27 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,4720,0.0,0.0
2024-02-28 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,3081,0.0,0.0
2024-02-29 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1543,0.0,0.0
2024-03-01 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,3005,0.0,0.0
2024-03-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,1779,0.0,0.0
2024-03-03 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-05,7.000000096013537e-06,4.099999932805076e-05,153492,0.0,0.0
2024-03-04 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,9.999999747378752e-06,1.700000029813964e-05,43191,0.0,0.0
2024-03-05 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.1000000085914508e-05,1.2000000424450263e-05,9069,0.0,0.0
2024-03-06 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.4999999621068127e-05,8751,0.0,0.0
2024-03-07 00:00:00+00:00,1.4999999621068127e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.700000029813964e-05,8248,0.0,0.0
2024-03-08 00:00:00+00:00,1.700000029813964e-05,2.9999999242136255e-05,1.700000029813964e-05,2.700000004551839e-05,20516,0.0,0.0
2024-03-09 00:00:00+00:00,2.700000004551839e-05,6.299999949987978e-05,2.5999999706982635e-05,4.199999966658652e-05,37379,0.0,0.0
2024-03-10 00:00:00+00:00,4.199999966658652e-05,0.00013600000238511711,2.9000000722589903e-05,6.800000119255856e-05,136129,0.0,0.0
2024-03-11 00:00:00+00:00,6.900000153109431e-05,0.0001500000071246177,2.8000000384054147e-05,3.7999998312443495e-05,191405,0.0,0.0
2024-03-12 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,2.9999999242136255e-05,3.7999998312443495e-05,12364,0.0,0.0
2024-03-13 00:00:00+00:00,3.7999998312443495e-05,5.0999999075429514e-05,3.7000001611886546e-05,3.899999865097925e-05,17964,0.0,0.0
2024-03-14 00:00:00+00:00,3.899999865097925e-05,5.199999941396527e-05,3.400000059627928e-05,4.400000034365803e-05,27388,0.0,0.0
2024-03-15 00:00:00+00:00,4.400000034365803e-05,7.400000322377309e-05,3.400000059627928e-05,4.8999998398358e-05,17078,0.0,0.0
2024-03-16 00:00:00+00:00,4.8999998398358e-05,5.8000001445179805e-05,3.5000000934815034e-05,3.9999998989515007e-05,19559,0.0,0.0
2024-03-17 00:00:00+00:00,3.9999998989515007e-05,5.0999999075429514e-05,3.5000000934815034e-05,4.5000000682193786e-05,11958,0.0,0.0
2024-03-18 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.7000001611886546e-05,3.7999998312443495e-05,1544,0.0,0.0
2024-03-19 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.400000059627928e-05,3.400000059627928e-05,1666,0.0,0.0
2024-03-20 00:00:00+00:00,3.400000059627928e-05,3.7999998312443495e-05,3.199999991920777e-05,3.400000059627928e-05,3104,0.0,0.0
2024-03-21 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.099999958067201e-05,3.099999958067201e-05,1510,0.0,0.0
2024-03-22 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,1231,0.0,0.0
2024-03-23 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.9000000722589903e-05,1352,0.0,0.0
2024-03-24 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.9000000722589903e-05,3.300000025774352e-05,731,0.0,0.0
2024-03-25 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,693,0.0,0.0
2024-03-26 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.099999958067201e-05,3.300000025774352e-05,1368,0.0,0.0
2024-03-27 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,3.099999958067201e-05,920,0.0,0.0
2024-03-28 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,3.099999958067201e-05,3.300000025774352e-05,809,0.0,0.0
2024-03-29 00:00:00+00:00,3.300000025774352e-05,3.7999998312443495e-05,3.300000025774352e-05,3.7999998312443495e-05,3504,0.0,0.0
2024-03-30 00:00:00+00:00,3.7999998312443495e-05,4.70000013592653e-05,3.7999998312443495e-05,4.099999932805076e-05,3248,0.0,0.0
2024-03-31 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.300000025774352e-05,3.7000001611886546e-05,3273,0.0,0.0
2024-04-01 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.400000059627928e-05,3.600000127335079e-05,424,0.0,0.0
2024-04-02 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.099999958067201e-05,3.099999958067201e-05,1155,0.0,0.0
2024-04-03 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,1395,0.0,0.0
2024-04-04 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,3.099999958067201e-05,3.7000001611886546e-05,1495,0.0,0.0
2024-04-05 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.199999991920777e-05,540,0.0,0.0
2024-04-06 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,1937,0.0,0.0
2024-04-07 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,310,0.0,0.0
2024-04-08 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.9000000722589903e-05,3.199999991920777e-05,540,0.0,0.0
2024-04-09 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,476,0.0,0.0
2024-04-10 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,544,0.0,0.0
2024-04-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,468,0.0,0.0
2024-04-12 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,211,0.0,0.0
2024-04-13 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,18,0.0,0.0
2024-04-14 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,121,0.0,0.0
2024-04-15 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,249,0.0,0.0
2024-04-16 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.8999999156221747e-05,438,0.0,0.0
2024-04-17 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,1.8999999156221747e-05,211,0.0,0.0
2024-04-18 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,2.2000000171829015e-05,95,0.0,0.0
2024-04-19 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.700000029813964e-05,411,0.0,0.0
2024-04-20 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,37,0.0,0.0
2024-04-21 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,99,0.0,0.0
2024-04-22 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,502,0.0,0.0
2024-04-23 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,138,0.0,0.0
2024-04-24 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,164,0.0,0.0
2024-04-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,170,0.0,0.0
2024-04-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,243,0.0,0.0
2024-04-27 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,256,0.0,0.0
2024-04-28 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,97,0.0,0.0
2024-04-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,31,0.0,0.0
2024-04-30 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,95,0.0,0.0
2024-05-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,58,0.0,0.0
2024-05-02 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,137,0.0,0.0
2024-05-03 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,46,0.0,0.0
2024-05-04 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,139,0.0,0.0
2024-05-05 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,388,0.0,0.0
2024-05-06 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,402,0.0,0.0
2024-05-07 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,341,0.0,0.0
2024-05-08 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,0,0.0,0.0
2024-05-09 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,352,0.0,0.0
2024-05-10 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,314,0.0,0.0
2024-05-11 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,94,0.0,0.0
2024-05-12 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,804,0.0,0.0
2024-05-13 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,166,0.0,0.0
2024-05-14 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2024-05-15 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,273,0.0,0.0
2024-05-16 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,512,0.0,0.0
2024-05-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,443,0.0,0.0
2024-05-18 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,176,0.0,0.0
2024-05-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,245,0.0,0.0
2024-05-20 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,2,0.0,0.0
