TIMESTAMP,SOV_OPEN_PRICE_USD,SOV_HIGH_PRICE_USD,SOV_LOW_PRICE_USD,SOV_CLOSE_PRICE_USD,SOV_VOLUME_USD,SOV_DIVIDENDS_USD,SOV_STOCK_SPLITS_USD
2021-06-17 00:00:00+00:00,18.120847702026367,23.6425724029541,17.050058364868164,23.609577178955078,1224037,0.0,0.0
2021-06-18 00:00:00+00:00,23.60921859741211,24.246984481811523,20.80532455444336,22.031719207763672,1006853,0.0,0.0
2021-06-19 00:00:00+00:00,22.049524307250977,22.549182891845703,20.75063705444336,21.262861251831055,191459,0.0,0.0
2021-06-20 00:00:00+00:00,21.275367736816406,21.947338104248047,18.773786544799805,19.82373809814453,147470,0.0,0.0
2021-06-21 00:00:00+00:00,19.830791473388672,20.01837730407715,15.687252044677734,15.874306678771973,200732,0.0,0.0
2021-06-22 00:00:00+00:00,15.872577667236328,16.68132972717285,13.018075942993164,15.491950035095215,345453,0.0,0.0
2021-06-23 00:00:00+00:00,15.49393367767334,16.69161605834961,15.247086524963379,16.46497344970703,142442,0.0,0.0
2021-06-24 00:00:00+00:00,16.143396377563477,16.2537784576416,14.750947952270508,14.750947952270508,118186,0.0,0.0
2021-06-25 00:00:00+00:00,14.8137845993042,15.011872291564941,12.668740272521973,13.013176918029785,139808,0.0,0.0
2021-06-26 00:00:00+00:00,13.00716495513916,14.791423797607422,12.316093444824219,14.288931846618652,198898,0.0,0.0
2021-06-27 00:00:00+00:00,14.29587173461914,16.483766555786133,14.29587173461914,16.483766555786133,93167,0.0,0.0
2021-06-28 00:00:00+00:00,16.453659057617188,17.55868148803711,15.799652099609375,16.235246658325195,173596,0.0,0.0
2021-06-29 00:00:00+00:00,16.228666305541992,17.80784034729004,16.224746704101562,17.120731353759766,85143,0.0,0.0
2021-06-30 00:00:00+00:00,17.124774932861328,17.88722038269043,16.55894660949707,17.186492919921875,119234,0.0,0.0
2021-07-01 00:00:00+00:00,17.210342407226562,17.2105712890625,14.948087692260742,15.686580657958984,117724,0.0,0.0
2021-07-02 00:00:00+00:00,15.68188190460205,16.000141143798828,14.830055236816406,15.981681823730469,51173,0.0,0.0
2021-07-03 00:00:00+00:00,15.981890678405762,16.135520935058594,15.528697967529297,15.7943754196167,32056,0.0,0.0
2021-07-04 00:00:00+00:00,15.797588348388672,16.603315353393555,15.539074897766113,15.576390266418457,95340,0.0,0.0
2021-07-05 00:00:00+00:00,15.57490062713623,15.575800895690918,13.896086692810059,14.009394645690918,51932,0.0,0.0
2021-07-06 00:00:00+00:00,14.006587028503418,14.765730857849121,12.810712814331055,12.950636863708496,123766,0.0,0.0
2021-07-07 00:00:00+00:00,12.968002319335938,14.048954963684082,12.807831764221191,12.849884986877441,162296,0.0,0.0
2021-07-08 00:00:00+00:00,12.852136611938477,13.288159370422363,10.891263008117676,10.985891342163086,130220,0.0,0.0
2021-07-09 00:00:00+00:00,10.991551399230957,11.333087921142578,10.69290542602539,11.29317855834961,75523,0.0,0.0
2021-07-10 00:00:00+00:00,11.294795989990234,11.957900047302246,11.018363952636719,11.19239616394043,66195,0.0,0.0
2021-07-11 00:00:00+00:00,11.251117706298828,11.58279037475586,11.001091957092285,11.453047752380371,1959,0.0,0.0
2021-07-12 00:00:00+00:00,11.451287269592285,11.782334327697754,10.31453800201416,10.423980712890625,56889,0.0,0.0
2021-07-13 00:00:00+00:00,10.42455005645752,10.697514533996582,9.735503196716309,10.333253860473633,47993,0.0,0.0
2021-07-14 00:00:00+00:00,10.342456817626953,10.635175704956055,10.00151538848877,10.266529083251953,38702,0.0,0.0
2021-07-15 00:00:00+00:00,10.267194747924805,10.476415634155273,8.371853828430176,8.402198791503906,87411,0.0,0.0
2021-07-16 00:00:00+00:00,8.397390365600586,8.501728057861328,7.9146809577941895,7.935033798217773,66411,0.0,0.0
2021-07-17 00:00:00+00:00,7.930149078369141,8.142999649047852,7.611401081085205,8.112351417541504,47298,0.0,0.0
2021-07-18 00:00:00+00:00,8.109630584716797,9.563983917236328,8.105422019958496,8.55737018585205,98890,0.0,0.0
2021-07-19 00:00:00+00:00,8.558098793029785,8.61214828491211,8.13707160949707,8.20260238647461,2931,0.0,0.0
2021-07-20 00:00:00+00:00,8.205288887023926,8.34409236907959,7.793127059936523,8.257552146911621,150544,0.0,0.0
2021-07-21 00:00:00+00:00,8.270989418029785,9.780502319335938,8.170724868774414,9.444164276123047,44665,0.0,0.0
2021-07-22 00:00:00+00:00,9.440524101257324,11.447493553161621,9.111281394958496,11.4451265335083,276969,0.0,0.0
2021-07-23 00:00:00+00:00,11.445630073547363,12.040708541870117,9.970229148864746,10.662925720214844,146430,0.0,0.0
2021-07-24 00:00:00+00:00,10.665389060974121,11.190438270568848,10.630928993225098,11.052862167358398,113193,0.0,0.0
2021-07-25 00:00:00+00:00,11.061793327331543,11.347137451171875,10.440443992614746,10.545781135559082,82733,0.0,0.0
2021-07-26 00:00:00+00:00,10.54767894744873,12.354880332946777,10.489399909973145,11.322209358215332,101060,0.0,0.0
2021-07-27 00:00:00+00:00,11.319039344787598,11.632841110229492,10.86510181427002,11.51846981048584,5833,0.0,0.0
2021-07-28 00:00:00+00:00,11.53203010559082,12.048113822937012,10.487614631652832,11.149933815002441,103822,0.0,0.0
2021-07-29 00:00:00+00:00,11.194817543029785,11.393791198730469,10.86461067199707,11.291840553283691,11655,0.0,0.0
2021-07-30 00:00:00+00:00,11.286872863769531,11.961427688598633,10.617156982421875,11.57943058013916,51875,0.0,0.0
2021-07-31 00:00:00+00:00,11.589926719665527,12.314752578735352,11.556836128234863,12.267578125,52984,0.0,0.0
2021-08-01 00:00:00+00:00,12.260872840881348,12.568191528320312,11.64007568359375,11.724157333374023,373108,0.0,0.0
2021-08-02 00:00:00+00:00,11.728979110717773,12.045350074768066,11.149638175964355,11.149638175964355,69222,0.0,0.0
2021-08-03 00:00:00+00:00,11.155315399169922,11.214945793151855,10.02542781829834,10.151432991027832,29559,0.0,0.0
2021-08-04 00:00:00+00:00,10.148009300231934,11.525941848754883,9.896899223327637,11.361250877380371,63209,0.0,0.0
2021-08-05 00:00:00+00:00,11.35594654083252,11.429043769836426,10.533890724182129,11.159424781799316,59978,0.0,0.0
2021-08-06 00:00:00+00:00,11.15905475616455,12.53630256652832,10.886096954345703,12.532777786254883,64816,0.0,0.0
2021-08-07 00:00:00+00:00,12.53451156616211,14.436784744262695,12.250924110412598,12.796757698059082,235383,0.0,0.0
2021-08-08 00:00:00+00:00,12.787773132324219,12.91661262512207,11.830378532409668,12.143303871154785,63808,0.0,0.0
2021-08-09 00:00:00+00:00,12.136185646057129,12.555542945861816,11.792540550231934,12.380553245544434,22933,0.0,0.0
2021-08-10 00:00:00+00:00,12.386088371276855,12.393865585327148,11.721111297607422,11.836159706115723,50979,0.0,0.0
2021-08-11 00:00:00+00:00,11.838706016540527,12.41891098022461,11.836189270019531,12.073637008666992,95451,0.0,0.0
2021-08-12 00:00:00+00:00,12.083346366882324,12.360966682434082,11.35099983215332,11.5149507522583,54888,0.0,0.0
2021-08-13 00:00:00+00:00,11.500439643859863,11.732731819152832,11.028111457824707,11.161001205444336,93708,0.0,0.0
2021-08-14 00:00:00+00:00,11.158171653747559,11.469368934631348,10.89426326751709,11.455804824829102,80461,0.0,0.0
2021-08-15 00:00:00+00:00,11.461886405944824,11.490692138671875,10.796805381774902,11.096785545349121,43514,0.0,0.0
2021-08-16 00:00:00+00:00,11.105246543884277,11.184324264526367,10.199033737182617,10.234198570251465,27705,0.0,0.0
2021-08-17 00:00:00+00:00,10.238280296325684,10.708050727844238,9.599724769592285,9.662369728088379,66708,0.0,0.0
2021-08-18 00:00:00+00:00,9.652963638305664,9.94434928894043,9.10965347290039,9.284577369689941,95681,0.0,0.0
2021-08-19 00:00:00+00:00,9.282713890075684,10.12132453918457,9.015884399414062,10.104973793029785,59105,0.0,0.0
2021-08-20 00:00:00+00:00,10.116884231567383,10.450291633605957,9.965133666992188,10.317164421081543,80494,0.0,0.0
2021-08-21 00:00:00+00:00,10.322042465209961,10.923722267150879,10.22806453704834,10.840522766113281,94495,0.0,0.0
2021-08-22 00:00:00+00:00,10.837485313415527,11.131381034851074,9.976773262023926,10.118194580078125,235640,0.0,0.0
2021-08-23 00:00:00+00:00,10.121499061584473,10.872042655944824,10.108901023864746,10.65488052368164,39120,0.0,0.0
2021-08-24 00:00:00+00:00,10.656076431274414,10.766855239868164,9.905320167541504,10.107879638671875,16781,0.0,0.0
2021-08-25 00:00:00+00:00,10.107112884521484,10.830079078674316,9.933860778808594,10.503137588500977,47435,0.0,0.0
2021-08-26 00:00:00+00:00,10.512067794799805,10.5347318649292,9.291881561279297,9.798334121704102,100622,0.0,0.0
2021-08-27 00:00:00+00:00,9.814803123474121,11.056239128112793,9.67795467376709,11.022186279296875,39362,0.0,0.0
2021-08-28 00:00:00+00:00,11.022377967834473,11.047820091247559,10.127328872680664,10.357821464538574,70214,0.0,0.0
2021-08-29 00:00:00+00:00,10.367487907409668,10.51684856414795,10.146021842956543,10.365904808044434,1290,0.0,0.0
2021-08-30 00:00:00+00:00,10.35488510131836,10.522565841674805,10.010400772094727,10.010758399963379,16245,0.0,0.0
2021-08-31 00:00:00+00:00,10.005810737609863,10.38853645324707,9.458423614501953,9.595428466796875,59972,0.0,0.0
2021-09-01 00:00:00+00:00,9.589290618896484,10.194515228271484,9.397804260253906,10.070685386657715,32155,0.0,0.0
