TIMESTAMP,GGP_OPEN_PRICE_USD,GGP_HIGH_PRICE_USD,GGP_LOW_PRICE_USD,GGP_CLOSE_PRICE_USD,GGP_VOLUME_USD,GGP_DIVIDENDS_USD,GGP_STOCK_SPLITS_USD
2022-08-05 00:00:00+00:00,15.259662628173828,15.289688110351562,14.601728439331055,14.673613548278809,5257689,0.0,0.0
2022-08-06 00:00:00+00:00,14.673563957214355,16.902603149414062,14.101400375366211,15.596957206726074,4178627,0.0,0.0
2022-08-07 00:00:00+00:00,15.597002029418945,16.47995376586914,15.163065910339355,15.417226791381836,9106961,0.0,0.0
2022-08-08 00:00:00+00:00,15.417454719543457,16.903026580810547,15.375004768371582,16.579927444458008,5268123,0.0,0.0
2022-08-09 00:00:00+00:00,16.579795837402344,16.579795837402344,9.502434730529785,14.768087387084961,8505716,0.0,0.0
2022-08-10 00:00:00+00:00,14.768024444580078,16.557750701904297,14.740156173706055,15.753981590270996,10014140,0.0,0.0
2022-08-11 00:00:00+00:00,15.753954887390137,16.702774047851562,15.004877090454102,16.702774047851562,7545812,0.0,0.0
2022-08-12 00:00:00+00:00,16.702699661254883,16.752891540527344,15.909756660461426,16.110403060913086,8368474,0.0,0.0
2022-08-13 00:00:00+00:00,16.110506057739258,16.272987365722656,15.319878578186035,15.837944984436035,6174303,0.0,0.0
2022-08-14 00:00:00+00:00,15.837808609008789,16.115751266479492,15.322183609008789,15.659238815307617,7477888,0.0,0.0
2022-08-15 00:00:00+00:00,15.65906810760498,15.965726852416992,15.646871566772461,15.872756004333496,7239200,0.0,0.0
2022-08-16 00:00:00+00:00,15.87267780303955,16.4687442779541,15.827986717224121,16.402883529663086,6862993,0.0,0.0
2022-08-17 00:00:00+00:00,16.403051376342773,16.551631927490234,15.503913879394531,16.346195220947266,8823498,0.0,0.0
2022-08-18 00:00:00+00:00,16.3461856842041,16.61771011352539,15.713837623596191,16.166988372802734,8202088,0.0,0.0
2022-08-19 00:00:00+00:00,16.166860580444336,17.214162826538086,15.72790813446045,16.190977096557617,6118892,0.0,0.0
2022-08-20 00:00:00+00:00,16.19086265563965,26.00274085998535,16.16777992248535,21.388437271118164,7789714,0.0,0.0
2022-08-21 00:00:00+00:00,21.38844871520996,24.191680908203125,20.180423736572266,21.14988136291504,7560310,0.0,0.0
2022-08-22 00:00:00+00:00,21.149988174438477,21.841169357299805,16.8984317779541,17.2827205657959,7895366,0.0,0.0
2022-08-23 00:00:00+00:00,17.28270149230957,18.99935531616211,15.344781875610352,16.58487319946289,3146654,0.0,0.0
2022-08-24 00:00:00+00:00,16.58487319946289,18.29999542236328,16.20068359375,16.403642654418945,4122049,0.0,0.0
2022-08-25 00:00:00+00:00,16.403560638427734,17.708538055419922,16.327945709228516,16.837343215942383,4028064,0.0,0.0
2022-08-26 00:00:00+00:00,16.837316513061523,17.951133728027344,16.50069808959961,17.099733352661133,5126625,0.0,0.0
2022-08-27 00:00:00+00:00,17.099964141845703,17.45122718811035,17.025068283081055,17.08633041381836,7495678,0.0,0.0
2022-08-28 00:00:00+00:00,17.08624839782715,17.623498916625977,16.599653244018555,16.687469482421875,8011231,0.0,0.0
2022-08-29 00:00:00+00:00,16.68785285949707,17.471677780151367,16.63528823852539,17.195554733276367,8631552,0.0,0.0
2022-08-30 00:00:00+00:00,17.195667266845703,17.885351181030273,16.10883140563965,16.225309371948242,8622326,0.0,0.0
2022-08-31 00:00:00+00:00,16.2254638671875,16.697925567626953,16.077917098999023,16.39727020263672,8389821,0.0,0.0
2022-09-01 00:00:00+00:00,16.397233963012695,17.40167236328125,16.086830139160156,17.20517921447754,8467203,0.0,0.0
2022-09-02 00:00:00+00:00,17.20493507385254,17.406763076782227,17.02607536315918,17.15252113342285,8535692,0.0,0.0
