TIMESTAMP,MBC30287_OPEN_PRICE_USD,MBC30287_HIGH_PRICE_USD,MBC30287_LOW_PRICE_USD,MBC30287_CLOSE_PRICE_USD,MBC30287_VOLUME_USD,MBC30287_DIVIDENDS_USD,MBC30287_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,0.05837000161409378,0.07355999946594238,0.05836300179362297,0.06497199833393097,62442,0.0,0.0
2024-04-02 00:00:00+00:00,0.0647440031170845,0.06904800236225128,0.046688999980688095,0.05044599995017052,51389,0.0,0.0
2024-04-03 00:00:00+00:00,0.05044599995017052,0.05272800102829933,0.024627000093460083,0.044794999063014984,116983,0.0,0.0
2024-04-04 00:00:00+00:00,0.044794999063014984,0.04735499992966652,0.03920599818229675,0.040591999888420105,23755,0.0,0.0
2024-04-05 00:00:00+00:00,0.040591999888420105,0.04740900173783302,0.03877900168299675,0.043928999453783035,15978,0.0,0.0
2024-04-06 00:00:00+00:00,0.043928999453783035,0.045260000973939896,0.03960900008678436,0.04179399833083153,12401,0.0,0.0
2024-04-07 00:00:00+00:00,0.04179399833083153,0.04188099876046181,0.03819200024008751,0.03894200176000595,10750,0.0,0.0
2024-04-08 00:00:00+00:00,0.03894200176000595,0.04187599942088127,0.03494799882173538,0.0367170013487339,44826,0.0,0.0
2024-04-09 00:00:00+00:00,0.0367170013487339,0.0412449985742569,0.03518600016832352,0.036152999848127365,25995,0.0,0.0
2024-04-10 00:00:00+00:00,0.036152999848127365,0.05049100145697594,0.03600500151515007,0.04676000028848648,60730,0.0,0.0
2024-04-11 00:00:00+00:00,0.04676000028848648,0.04997599869966507,0.044068001210689545,0.047919999808073044,41130,0.0,0.0
2024-04-12 00:00:00+00:00,0.047919999808073044,0.05159899964928627,0.04324899986386299,0.04521000012755394,55796,0.0,0.0
2024-04-13 00:00:00+00:00,0.04521000012755394,0.052358999848365784,0.043862998485565186,0.04711100086569786,65395,0.0,0.0
2024-04-14 00:00:00+00:00,0.04711100086569786,0.05101500079035759,0.04236200079321861,0.04510299861431122,30704,0.0,0.0
2024-04-15 00:00:00+00:00,0.04510299861431122,0.048151999711990356,0.04164300113916397,0.04710900038480759,18350,0.0,0.0
2024-04-16 00:00:00+00:00,0.04710900038480759,0.0491890013217926,0.03484100103378296,0.04151400178670883,17473,0.0,0.0
2024-04-17 00:00:00+00:00,0.04159599915146828,0.04355800151824951,0.03585800155997276,0.041492998600006104,4711,0.0,0.0
2024-04-18 00:00:00+00:00,0.041492998600006104,0.04301200062036514,0.03760100156068802,0.04211299866437912,2560,0.0,0.0
2024-04-19 00:00:00+00:00,0.04211299866437912,0.04731300100684166,0.03783499822020531,0.04360299929976463,7100,0.0,0.0
2024-04-20 00:00:00+00:00,0.04360299929976463,0.047533001750707626,0.03899800032377243,0.04078400135040283,3537,0.0,0.0
2024-04-21 00:00:00+00:00,0.04078400135040283,0.046682000160217285,0.03131899982690811,0.041402000933885574,7151,0.0,0.0
2024-04-22 00:00:00+00:00,0.041402000933885574,0.041402000933885574,0.0397460013628006,0.04029100015759468,532,0.0,0.0
2024-04-23 00:00:00+00:00,0.04029100015759468,0.04029100015759468,0.035020001232624054,0.03950300067663193,1941,0.0,0.0
