TIMESTAMP,DIO_OPEN_PRICE_USD,DIO_HIGH_PRICE_USD,DIO_LOW_PRICE_USD,DIO_CLOSE_PRICE_USD,DIO_VOLUME_USD,DIO_DIVIDENDS_USD,DIO_STOCK_SPLITS_USD
2022-05-27 00:00:00+00:00,0.06077200174331665,0.060780998319387436,0.053033001720905304,0.05390100181102753,361020,0.0,0.0
2022-05-28 00:00:00+00:00,0.054370999336242676,0.05754199996590614,0.05311200022697449,0.05473899841308594,412140,0.0,0.0
2022-05-29 00:00:00+00:00,0.054600998759269714,0.058807000517845154,0.05448099970817566,0.05827999860048294,225230,0.0,0.0
2022-05-30 00:00:00+00:00,0.05828100070357323,0.05851300060749054,0.05474599823355675,0.0551920011639595,306919,0.0,0.0
2022-05-31 00:00:00+00:00,0.05517999827861786,0.05820300057530403,0.05501699820160866,0.05805699899792671,177447,0.0,0.0
2022-06-01 00:00:00+00:00,0.05805699899792671,0.05809500068426132,0.05501300096511841,0.055020999163389206,77897,0.0,0.0
2022-06-02 00:00:00+00:00,0.05502000078558922,0.05550000071525574,0.053318001329898834,0.053677998483181,31505,0.0,0.0
2022-06-03 00:00:00+00:00,0.05367700010538101,0.05490199849009514,0.052622001618146896,0.05430399999022484,537799,0.0,0.0
2022-06-04 00:00:00+00:00,0.054315999150276184,0.055351998656988144,0.052855998277664185,0.05442100018262863,1366988,0.0,0.0
2022-06-05 00:00:00+00:00,0.05434900149703026,0.05605899915099144,0.05253399908542633,0.054423000663518906,1563284,0.0,0.0
2022-06-06 00:00:00+00:00,0.05431099981069565,0.05548299849033356,0.05270799994468689,0.052932001650333405,961703,0.0,0.0
2022-06-07 00:00:00+00:00,0.05287700146436691,0.053151000291109085,0.04916499927639961,0.049720000475645065,780380,0.0,0.0
2022-06-08 00:00:00+00:00,0.04969099909067154,0.05082700029015541,0.049166999757289886,0.04975700005888939,290253,0.0,0.0
2022-06-09 00:00:00+00:00,0.04975799843668938,0.05270399898290634,0.0497330017387867,0.05168500170111656,58598,0.0,0.0
2022-06-10 00:00:00+00:00,0.05168699845671654,0.05184299871325493,0.049584001302719116,0.05018800124526024,33883,0.0,0.0
2022-06-11 00:00:00+00:00,0.05018800124526024,0.05048999935388565,0.04783499985933304,0.047885000705718994,14603,0.0,0.0
2022-06-12 00:00:00+00:00,0.047885000705718994,0.05042500048875809,0.047029998153448105,0.05017700046300888,85580,0.0,0.0
2022-06-13 00:00:00+00:00,0.05017700046300888,0.05068900063633919,0.04842299968004227,0.04857100173830986,23766,0.0,0.0
2022-06-14 00:00:00+00:00,0.04857200011610985,0.04917199909687042,0.048569999635219574,0.04900500178337097,5461,0.0,0.0
2022-06-15 00:00:00+00:00,0.049003999680280685,0.05063600093126297,0.04810100048780441,0.0491349995136261,77220,0.0,0.0
2022-06-16 00:00:00+00:00,0.04913400113582611,0.04963799938559532,0.0474650003015995,0.04747899994254112,23793,0.0,0.0
2022-06-17 00:00:00+00:00,0.04747999832034111,0.048291001468896866,0.047290999442338943,0.04803499951958656,7261,0.0,0.0
2022-06-18 00:00:00+00:00,0.048034001141786575,0.04805200174450874,0.044861000031232834,0.04543599858880043,37305,0.0,0.0
2022-06-19 00:00:00+00:00,0.04543599858880043,0.04712099954485893,0.04503000155091286,0.04711199924349785,22077,0.0,0.0
2022-06-20 00:00:00+00:00,0.04711100086569786,0.048114001750946045,0.046727001667022705,0.04795600101351738,266799,0.0,0.0
2022-06-21 00:00:00+00:00,0.04801600053906441,0.049417998641729355,0.047655001282691956,0.04904299974441528,599188,0.0,0.0
2022-06-22 00:00:00+00:00,0.04908299818634987,0.049403999000787735,0.04527699947357178,0.0463859997689724,693572,0.0,0.0
2022-06-23 00:00:00+00:00,0.04630599915981293,0.04717100039124489,0.04316899925470352,0.046870000660419464,707171,0.0,0.0
2022-06-24 00:00:00+00:00,0.0468050017952919,0.048921000212430954,0.046261999756097794,0.04781699925661087,379234,0.0,0.0
2022-06-25 00:00:00+00:00,0.04795699939131737,0.048163000494241714,0.043007999658584595,0.046149998903274536,377705,0.0,0.0
2022-06-26 00:00:00+00:00,0.04617699980735779,0.04767100140452385,0.04588500037789345,0.04710699990391731,278123,0.0,0.0
2022-06-27 00:00:00+00:00,0.04713600128889084,0.04755600169301033,0.04368399828672409,0.04463599994778633,91030,0.0,0.0
2022-06-28 00:00:00+00:00,0.044516000896692276,0.045221999287605286,0.04217600077390671,0.043407998979091644,280608,0.0,0.0
2022-06-29 00:00:00+00:00,0.043441999703645706,0.04409699887037277,0.042169999331235886,0.04244599863886833,268419,0.0,0.0
2022-06-30 00:00:00+00:00,0.04244999960064888,0.04254100099205971,0.04021599888801575,0.040814999490976334,401649,0.0,0.0
2022-07-01 00:00:00+00:00,0.040897998958826065,0.041367001831531525,0.040167998522520065,0.04091399908065796,244706,0.0,0.0
2022-07-02 00:00:00+00:00,0.0408720001578331,0.041106000542640686,0.04001900181174278,0.040254998952150345,277207,0.0,0.0
2022-07-03 00:00:00+00:00,0.04026300087571144,0.040867000818252563,0.03974299877882004,0.039827000349760056,243451,0.0,0.0
2022-07-04 00:00:00+00:00,0.039903998374938965,0.04068399965763092,0.039739999920129776,0.040431998670101166,211259,0.0,0.0
2022-07-05 00:00:00+00:00,0.04045100137591362,0.04213400185108185,0.0399009995162487,0.04193500056862831,265809,0.0,0.0
2022-07-06 00:00:00+00:00,0.041916001588106155,0.042796000838279724,0.04078900068998337,0.04227900132536888,242136,0.0,0.0
2022-07-07 00:00:00+00:00,0.04225099831819534,0.04357900097966194,0.04187599942088127,0.04270600154995918,257639,0.0,0.0
2022-07-08 00:00:00+00:00,0.04270799830555916,0.04328300058841705,0.041168998926877975,0.04145500063896179,282663,0.0,0.0
2022-07-09 00:00:00+00:00,0.04134399816393852,0.04240800067782402,0.041182998567819595,0.04190799966454506,231313,0.0,0.0
2022-07-10 00:00:00+00:00,0.04188099876046181,0.04293899983167648,0.04120799899101257,0.042215000838041306,232868,0.0,0.0
2022-07-11 00:00:00+00:00,0.04220600053668022,0.042222000658512115,0.0395050011575222,0.03951900079846382,172016,0.0,0.0
2022-07-12 00:00:00+00:00,0.039528001099824905,0.040052998811006546,0.036416999995708466,0.036713000386953354,265914,0.0,0.0
2022-07-13 00:00:00+00:00,0.036719001829624176,0.03700200095772743,0.03180500119924545,0.033309001475572586,395305,0.0,0.0
2022-07-14 00:00:00+00:00,0.03327599912881851,0.03356799855828285,0.03038799948990345,0.031021999195218086,495464,0.0,0.0
2022-07-15 00:00:00+00:00,0.0310210008174181,0.03145100176334381,0.030757000669836998,0.030858000740408897,724937,0.0,0.0
2022-07-16 00:00:00+00:00,0.030912000685930252,0.03172999992966652,0.030355999246239662,0.03119499981403351,801055,0.0,0.0
2022-07-17 00:00:00+00:00,0.031209999695420265,0.032451000064611435,0.0310869999229908,0.03238999843597412,1518042,0.0,0.0
2022-07-18 00:00:00+00:00,0.032381001859903336,0.033994998782873154,0.031120000407099724,0.03203300014138222,1417342,0.0,0.0
2022-07-19 00:00:00+00:00,0.031915999948978424,0.0330669991672039,0.030993999913334846,0.031456999480724335,488878,0.0,0.0
2022-07-20 00:00:00+00:00,0.031456999480724335,0.033208999782800674,0.030209999531507492,0.03054399974644184,540222,0.0,0.0
2022-07-21 00:00:00+00:00,0.03054399974644184,0.030719000846147537,0.03032499924302101,0.03059699945151806,16601,0.0,0.0
2022-07-22 00:00:00+00:00,0.03059699945151806,0.030734999105334282,0.03056900016963482,0.030719999223947525,18144,0.0,0.0
2022-07-23 00:00:00+00:00,0.030719999223947525,0.03389599919319153,0.030717000365257263,0.03335399925708771,17598,0.0,0.0
2022-07-24 00:00:00+00:00,0.03335399925708771,0.033612001687288284,0.030842000618577003,0.0317079983651638,16806,0.0,0.0
2022-07-25 00:00:00+00:00,0.0317079983651638,0.03184499964118004,0.02473299950361252,0.025654999539256096,33996,0.0,0.0
2022-07-26 00:00:00+00:00,0.025485999882221222,0.02818400040268898,0.023903999477624893,0.024862000718712807,101134,0.0,0.0
2022-07-27 00:00:00+00:00,0.024862000718712807,0.024999000132083893,0.024025000631809235,0.024593999609351158,31253,0.0,0.0
2022-07-28 00:00:00+00:00,0.024593999609351158,0.024721000343561172,0.020865000784397125,0.02164199948310852,325582,0.0,0.0
2022-07-29 00:00:00+00:00,0.021640999242663383,0.022677000612020493,0.021317999809980392,0.022494999691843987,158350,0.0,0.0
2022-07-30 00:00:00+00:00,0.022420000284910202,0.024077000096440315,0.02229899913072586,0.022928999736905098,302402,0.0,0.0
2022-07-31 00:00:00+00:00,0.02301900088787079,0.024334000423550606,0.02162100002169609,0.0238220002502203,301069,0.0,0.0
2022-08-01 00:00:00+00:00,0.023809999227523804,0.02629699930548668,0.021966999396681786,0.024313999339938164,312676,0.0,0.0
2022-08-02 00:00:00+00:00,0.024336999282240868,0.025498000904917717,0.01923999935388565,0.0212009996175766,366049,0.0,0.0
2022-08-03 00:00:00+00:00,0.0212009996175766,0.02472200058400631,0.020291000604629517,0.020512999966740608,257212,0.0,0.0
2022-08-04 00:00:00+00:00,0.02049100026488304,0.022746000438928604,0.020277999341487885,0.021866999566555023,337479,0.0,0.0
2022-08-05 00:00:00+00:00,0.02185700088739395,0.022938000038266182,0.02089500054717064,0.022878000512719154,228629,0.0,0.0
2022-08-06 00:00:00+00:00,0.022873999550938606,0.02447500079870224,0.022146999835968018,0.023333000019192696,399223,0.0,0.0
2022-08-07 00:00:00+00:00,0.023326000198721886,0.024049999192357063,0.02279300056397915,0.02287900075316429,326025,0.0,0.0
2022-08-08 00:00:00+00:00,0.0228860005736351,0.023333000019192696,0.021250000223517418,0.022370999678969383,331225,0.0,0.0
2022-08-09 00:00:00+00:00,0.022400999441742897,0.022400999441742897,0.019680000841617584,0.020532000809907913,341322,0.0,0.0
2022-08-10 00:00:00+00:00,0.0205680001527071,0.021299000829458237,0.019651999697089195,0.020597999915480614,209547,0.0,0.0
2022-08-11 00:00:00+00:00,0.02061600051820278,0.021825000643730164,0.019943000748753548,0.021716000512242317,245524,0.0,0.0
2022-08-12 00:00:00+00:00,0.021712999790906906,0.0219969991594553,0.019672000780701637,0.02075899951159954,251934,0.0,0.0
2022-08-13 00:00:00+00:00,0.020726999267935753,0.020865999162197113,0.019656000658869743,0.019687000662088394,234143,0.0,0.0
2022-08-14 00:00:00+00:00,0.01969899982213974,0.020031999796628952,0.019016999751329422,0.01910099945962429,229345,0.0,0.0
2022-08-15 00:00:00+00:00,0.019092999398708344,0.019207000732421875,0.018539000302553177,0.01885399967432022,236537,0.0,0.0
2022-08-16 00:00:00+00:00,0.018828999251127243,0.018949000164866447,0.0165180005133152,0.016603000462055206,119062,0.0,0.0
2022-08-17 00:00:00+00:00,0.016541000455617905,0.01689700037240982,0.015118000097572803,0.015329999849200249,101150,0.0,0.0
2022-08-18 00:00:00+00:00,0.01522000040858984,0.017836999148130417,0.015029000118374825,0.01722100004553795,72668,0.0,0.0
2022-08-19 00:00:00+00:00,0.01722100004553795,0.01789800077676773,0.015343000181019306,0.016076000407338142,90216,0.0,0.0
2022-08-20 00:00:00+00:00,0.01603900082409382,0.017849000170826912,0.014600000344216824,0.017565999180078506,91866,0.0,0.0
2022-08-21 00:00:00+00:00,0.01756400056183338,0.01811799965798855,0.016558999195694923,0.017427999526262283,52955,0.0,0.0
2022-08-22 00:00:00+00:00,0.017441999167203903,0.017867999151349068,0.015980999916791916,0.01612200029194355,41555,0.0,0.0
2022-08-23 00:00:00+00:00,0.016116999089717865,0.01613599993288517,0.01525100041180849,0.015312000177800655,26025,0.0,0.0
2022-08-24 00:00:00+00:00,0.015421999618411064,0.015531999990344048,0.015147999860346317,0.015267999842762947,30801,0.0,0.0
2022-08-25 00:00:00+00:00,0.015267999842762947,0.015356999821960926,0.013144999742507935,0.013237000443041325,54082,0.0,0.0
2022-08-26 00:00:00+00:00,0.013207999989390373,0.014538999646902084,0.0132039999589324,0.01408000010997057,58316,0.0,0.0
2022-08-27 00:00:00+00:00,0.01408000010997057,0.014542000368237495,0.013164999894797802,0.013295000419020653,41039,0.0,0.0
2022-08-28 00:00:00+00:00,0.013295000419020653,0.014272999949753284,0.013143000192940235,0.013263000175356865,59946,0.0,0.0
2022-08-29 00:00:00+00:00,0.013263000175356865,0.014023000374436378,0.012897999957203865,0.013070999644696712,59859,0.0,0.0
2022-08-30 00:00:00+00:00,0.013070999644696712,0.013515999540686607,0.01248599961400032,0.012873000465333462,45998,0.0,0.0
2022-08-31 00:00:00+00:00,0.012873000465333462,0.0171509999781847,0.012418000027537346,0.01548799965530634,90551,0.0,0.0
2022-09-01 00:00:00+00:00,0.01550699956715107,0.016439000144600868,0.015301999635994434,0.015460999682545662,31614,0.0,0.0
2022-09-02 00:00:00+00:00,0.0154600003734231,0.01551899965852499,0.014386000111699104,0.014391999691724777,35878,0.0,0.0
2022-09-03 00:00:00+00:00,0.014384999871253967,0.014554000459611416,0.01295700017362833,0.013550999574363232,54614,0.0,0.0
2022-09-04 00:00:00+00:00,0.013550999574363232,0.014262000098824501,0.012893999926745892,0.013534000143408775,87703,0.0,0.0
2022-09-05 00:00:00+00:00,0.013534000143408775,0.013993999920785427,0.012167000211775303,0.012559999711811543,66952,0.0,0.0
2022-09-06 00:00:00+00:00,0.012559999711811543,0.012807999737560749,0.012539999559521675,0.01266700029373169,21885,0.0,0.0
2022-09-07 00:00:00+00:00,0.012666000053286552,0.01284599956125021,0.012520000338554382,0.012776000425219536,15441,0.0,0.0
2022-09-08 00:00:00+00:00,0.012776000425219536,0.012923999689519405,0.01221499964594841,0.01273099984973669,40541,0.0,0.0
2022-09-09 00:00:00+00:00,0.012733000330626965,0.01385200023651123,0.012713000178337097,0.012930000200867653,55667,0.0,0.0
2022-09-10 00:00:00+00:00,0.01293100044131279,0.01647699996829033,0.012559999711811543,0.016436999663710594,89334,0.0,0.0
2022-09-11 00:00:00+00:00,0.016374999657273293,0.01658499985933304,0.015035999938845634,0.01612200029194355,74295,0.0,0.0
2022-09-12 00:00:00+00:00,0.016123000532388687,0.016439000144600868,0.015331000089645386,0.015406999737024307,70296,0.0,0.0
2022-09-13 00:00:00+00:00,0.015394999645650387,0.01583999954164028,0.014632999897003174,0.014712000265717506,69192,0.0,0.0
2022-09-14 00:00:00+00:00,0.015204000286757946,0.01521500013768673,0.01281100045889616,0.013145999982953072,52235,0.0,0.0
2022-09-15 00:00:00+00:00,0.013137999922037125,0.013137999922037125,0.012601000256836414,0.013067999854683876,336579,0.0,0.0
2022-09-16 00:00:00+00:00,0.01307700015604496,0.01318500004708767,0.012784999795258045,0.013043000362813473,19209,0.0,0.0
2022-09-17 00:00:00+00:00,0.013042000122368336,0.013207999989390373,0.01266700029373169,0.012783999554812908,311823,0.0,0.0
2022-09-18 00:00:00+00:00,0.012814000248908997,0.014686999842524529,0.012582999654114246,0.01431300025433302,63155,0.0,0.0
2022-09-19 00:00:00+00:00,0.01431300025433302,0.014762000180780888,0.012984000146389008,0.013012000359594822,50389,0.0,0.0
2022-09-20 00:00:00+00:00,0.013012000359594822,0.013841000385582447,0.012865000404417515,0.012996000237762928,42273,0.0,0.0
2022-09-21 00:00:00+00:00,0.012996000237762928,0.013710999861359596,0.012861999683082104,0.013240000233054161,37367,0.0,0.0
2022-09-22 00:00:00+00:00,0.013233000412583351,0.0133689995855093,0.012186000123620033,0.012547999620437622,37067,0.0,0.0
2022-09-23 00:00:00+00:00,0.012547999620437622,0.013651000335812569,0.012241000309586525,0.013144000433385372,25005,0.0,0.0
2022-09-24 00:00:00+00:00,0.013144999742507935,0.014011000283062458,0.013117000460624695,0.01372500043362379,25169,0.0,0.0
2022-09-25 00:00:00+00:00,0.01372500043362379,0.014716999605298042,0.013527999632060528,0.013937000185251236,42820,0.0,0.0
2022-09-26 00:00:00+00:00,0.013937000185251236,0.014576000161468983,0.013489999808371067,0.01371300034224987,49523,0.0,0.0
2022-09-27 00:00:00+00:00,0.013652999885380268,0.014403999783098698,0.013179999776184559,0.014108000323176384,60893,0.0,0.0
2022-09-28 00:00:00+00:00,0.014100000262260437,0.014631999656558037,0.013981999829411507,0.014107000082731247,42598,0.0,0.0
2022-09-29 00:00:00+00:00,0.014120000414550304,0.014693000353872776,0.013995000161230564,0.014081999659538269,46417,0.0,0.0
2022-09-30 00:00:00+00:00,0.014084000140428543,0.014542000368237495,0.014003000222146511,0.014135000295937061,32293,0.0,0.0
2022-10-01 00:00:00+00:00,0.014135000295937061,0.014581000432372093,0.013160999864339828,0.014527999795973301,26229,0.0,0.0
2022-10-02 00:00:00+00:00,0.014527999795973301,0.014627000316977501,0.014059999957680702,0.014418000355362892,28419,0.0,0.0
2022-10-03 00:00:00+00:00,0.014418000355362892,0.01498700026422739,0.014344999566674232,0.0143630001693964,32107,0.0,0.0
2022-10-04 00:00:00+00:00,0.014368999749422073,0.014519999735057354,0.012737000361084938,0.013844000175595284,78571,0.0,0.0
2022-10-05 00:00:00+00:00,0.01385399978607893,0.014043999835848808,0.012796999886631966,0.013105999678373337,73324,0.0,0.0
2022-10-06 00:00:00+00:00,0.013100000098347664,0.013872000388801098,0.013086999766528606,0.013372000306844711,65186,0.0,0.0
2022-10-07 00:00:00+00:00,0.013372000306844711,0.013848000206053257,0.013061000034213066,0.01331000030040741,36671,0.0,0.0
2022-10-08 00:00:00+00:00,0.01331000030040741,0.013729999773204327,0.013252000324428082,0.013478999957442284,15837,0.0,0.0
2022-10-09 00:00:00+00:00,0.013477999716997147,0.013844000175595284,0.013249999843537807,0.013287999667227268,29217,0.0,0.0
2022-10-10 00:00:00+00:00,0.013261999934911728,0.01382100023329258,0.012984000146389008,0.013403000310063362,35263,0.0,0.0
2022-10-11 00:00:00+00:00,0.013403000310063362,0.013524999842047691,0.013168999925255775,0.01334800012409687,13762,0.0,0.0
2022-10-12 00:00:00+00:00,0.01334800012409687,0.013403999619185925,0.013162000104784966,0.013388000428676605,23686,0.0,0.0
2022-10-13 00:00:00+00:00,0.013388000428676605,0.013651999644935131,0.013145999982953072,0.013558000326156616,41720,0.0,0.0
2022-10-14 00:00:00+00:00,0.013558000326156616,0.01358999963849783,0.013158000074326992,0.013202999718487263,24493,0.0,0.0
2022-10-15 00:00:00+00:00,0.013202999718487263,0.013307999819517136,0.011648000217974186,0.012470999732613564,77961,0.0,0.0
2022-10-16 00:00:00+00:00,0.012470999732613564,0.012656999751925468,0.012014999985694885,0.012269999831914902,33823,0.0,0.0
2022-10-17 00:00:00+00:00,0.012260000221431255,0.012418000027537346,0.011335999704897404,0.011378999799489975,58360,0.0,0.0
2022-10-18 00:00:00+00:00,0.011385000310838223,0.011886999942362309,0.010893999598920345,0.010985000059008598,45503,0.0,0.0
2022-10-19 00:00:00+00:00,0.010985000059008598,0.011327000334858894,0.0106819998472929,0.010720999911427498,24025,0.0,0.0
2022-10-20 00:00:00+00:00,0.010722000151872635,0.01233499962836504,0.01065099984407425,0.012164999730885029,40759,0.0,0.0
2022-10-21 00:00:00+00:00,0.012164999730885029,0.012192999944090843,0.011524000205099583,0.01179100014269352,24971,0.0,0.0
2022-10-22 00:00:00+00:00,0.01179100014269352,0.012052999809384346,0.011512000113725662,0.011748000048100948,16086,0.0,0.0
2022-10-23 00:00:00+00:00,0.011748000048100948,0.012342000380158424,0.011475999839603901,0.011711000464856625,61429,0.0,0.0
2022-10-24 00:00:00+00:00,0.011711000464856625,0.011837000027298927,0.011370999738574028,0.011837000027298927,45033,0.0,0.0
2022-10-25 00:00:00+00:00,0.011837000027298927,0.011938000097870827,0.011518999934196472,0.011889999732375145,46765,0.0,0.0
2022-10-26 00:00:00+00:00,0.011892000213265419,0.011969000101089478,0.011707000434398651,0.01178400032222271,22107,0.0,0.0
2022-10-27 00:00:00+00:00,0.01178400032222271,0.011831000447273254,0.011644000187516212,0.011789999902248383,30777,0.0,0.0
2022-10-28 00:00:00+00:00,0.01179100014269352,0.012051999568939209,0.011682000011205673,0.011966000311076641,34759,0.0,0.0
2022-10-29 00:00:00+00:00,0.011966000311076641,0.012006999924778938,0.011789999902248383,0.01181000005453825,43062,0.0,0.0
