TIMESTAMP,MGKL_OPEN_PRICE_USD,MGKL_HIGH_PRICE_USD,MGKL_LOW_PRICE_USD,MGKL_CLOSE_PRICE_USD,MGKL_VOLUME_USD,MGKL_DIVIDENDS_USD,MGKL_STOCK_SPLITS_USD
2023-06-23 00:00:00+00:00,,,,0.0,6809,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,10444,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,7797,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,8301,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,7884,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,10036,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,11032,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,9448,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,9362,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,8014,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,7845,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,8060,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,3866,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,8596,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,3633,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,5872,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,5628,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,7802,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,2030,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,512,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,3587,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,10388,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,6767,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,4106,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,5687,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,6724,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,6493,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,3472,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,11868,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,12285,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,12899,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,9959,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,9594,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,13329,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,12865,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,11067,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,4640,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,12231,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,12696,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,13388,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,8061,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,18129,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,12238,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,12692,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,12758,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,11691,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,13685,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,12681,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,13329,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,13086,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,11313,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,10105,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,10667,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,4656,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,3511,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,6174,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,9479,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,9448,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,12955,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,8943,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,10239,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,12988,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,12847,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,11938,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,13023,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,7957,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,7408,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,4255,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,5908,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,11908,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,1846,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,1973,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,3048,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,378,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,1835,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,8662,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,12288,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,19043,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,20057,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,19629,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,19469,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,17942,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,18460,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,17639,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,18712,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,19108,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,17818,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,9109,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,641,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,4097,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,8107,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,10229,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,16756,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,20016,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,14332,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,10029,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,8879,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,2524,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,4110,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,10303,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,1699,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,6065,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,5338,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,9033,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,19356,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,19475,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,19380,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,19923,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,18839,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,2189,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,18410,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,26463,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,8341,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,17087,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,16399,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,15005,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,23364,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,65474,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,18277,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,7792,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,11877,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,12186,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,19792,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,14912,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,12340,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,20284,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,20941,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,18484,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,11771,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,2320,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,15256,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,14633,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,12211,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,13157,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,26481,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,19968,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,16555,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,9424,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,13681,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,9834,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,31317,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,31432,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,11826,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,16341,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,13274,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,22730,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,64404,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,46477,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,31721,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,13777,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,11121,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,28288,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,56344,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,67487,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,36816,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,19723,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,26473,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,82976,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,26633,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,25763,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,23919,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,44270,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,20007,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,21038,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,17007,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,21430,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,32817,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,18824,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,21612,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,20392,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,12656,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,21084,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,19744,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,21298,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,11610,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,15861,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,15656,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,15804,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,14412,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,13455,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,24679,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,21829,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,19342,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,22279,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,15278,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,22211,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,39286,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,22306,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,20377,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,17281,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,12786,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,9405,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,19798,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,14347,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,18361,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,9342,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,13098,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,9852,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,14086,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,15897,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,11992,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,9048,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,12197,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,9958,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,13524,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,17489,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,21171,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,24025,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,20128,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,21624,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,22612,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,20850,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,21608,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,11129,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,15475,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,13259,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,14184,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,14940,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,14491,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,19272,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,15230,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,18507,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,17666,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,16508,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,13967,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,25329,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,19196,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,16724,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,12484,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,18856,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,17388,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,17736,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,17064,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,300596,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,206675,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,60450,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,34234,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,38971,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,30822,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,24196,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,26358,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,17982,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,18525,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,22369,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,17875,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,20810,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,26482,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,15874,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,23421,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,29878,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,29101,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,27216,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,27042,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,25084,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,23353,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,25219,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,22903,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,25317,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,18439,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,21894,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,21036,0.0,0.0
