TIMESTAMP,GAMES36553_OPEN_PRICE_USD,GAMES36553_HIGH_PRICE_USD,GAMES36553_LOW_PRICE_USD,GAMES36553_CLOSE_PRICE_USD,GAMES36553_VOLUME_USD,GAMES36553_DIVIDENDS_USD,GAMES36553_STOCK_SPLITS_USD
2025-05-20 00:00:00+00:00,0.0003809999907389283,0.0003809999907389283,0.0003459999861661345,0.00034699999378062785,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.00034699999378062785,0.0003549999964889139,0.0003000000142492354,0.0003020000003743917,12098,0.0,0.0
2025-05-22 00:00:00+00:00,0.0003020000003743917,0.00030399998649954796,0.0002969999914057553,0.00029799999902024865,3396,0.0,0.0
2025-05-23 00:00:00+00:00,0.00029799999902024865,0.00030700000934302807,0.0002789999998640269,0.0002789999998640269,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.0002789999998640269,0.0002809999859891832,0.0002770000137388706,0.0002770000137388706,712,0.0,0.0
2025-05-25 00:00:00+00:00,0.0002770000137388706,0.0002770000137388706,0.0002699999895412475,0.0002749999985098839,825,0.0,0.0
2025-05-26 00:00:00+00:00,0.0002749999985098839,0.0002800000074785203,0.00027200000477023423,0.0002749999985098839,999,0.0,0.0
2025-05-27 00:00:00+00:00,0.0002749999985098839,0.0002849999873433262,0.00027200000477023423,0.0002840000088326633,664,0.0,0.0
2025-05-28 00:00:00+00:00,0.0002840000088326633,0.0002849999873433262,0.00027799999224953353,0.0002840000088326633,1231,0.0,0.0
2025-05-29 00:00:00+00:00,0.0002840000088326633,0.00029200001154094934,0.0002730000123847276,0.0002730000123847276,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.0002730000123847276,0.0002730000123847276,0.0002519999979995191,0.0002530000056140125,1667,0.0,0.0
2025-05-31 00:00:00+00:00,0.0002530000056140125,0.00025499999173916876,0.0002500000118743628,0.0002530000056140125,217,0.0,0.0
2025-06-01 00:00:00+00:00,0.00025302584981545806,0.00025366319459863007,0.00024875407689251006,0.0002518212713766843,1152,0.0,0.0
