TIMESTAMP,JTS_OPEN_PRICE_USD,JTS_HIGH_PRICE_USD,JTS_LOW_PRICE_USD,JTS_CLOSE_PRICE_USD,JTS_VOLUME_USD,JTS_DIVIDENDS_USD,JTS_STOCK_SPLITS_USD
2022-04-30 00:00:00+00:00,0.0015040000434964895,0.0024369999300688505,0.0012509999796748161,0.001290000043809414,915805,0.0,0.0
2022-05-01 00:00:00+00:00,0.001290000043809414,0.0014730000402778387,0.0011879999656230211,0.0012659999774768949,241655,0.0,0.0
2022-05-02 00:00:00+00:00,0.0012659999774768949,0.0017000000225380063,0.0012280000373721123,0.0013650000328198075,74577,0.0,0.0
2022-05-03 00:00:00+00:00,0.0013650000328198075,0.00139999995008111,0.0012450000504031777,0.0012450000504031777,47400,0.0,0.0
2022-05-04 00:00:00+00:00,0.0012450000504031777,0.0018850000342354178,0.00120900000911206,0.0015450000064447522,32790,0.0,0.0
2022-05-05 00:00:00+00:00,0.0015450000064447522,0.002747999969869852,0.001433999976143241,0.002328000031411648,52171,0.0,0.0
2022-05-06 00:00:00+00:00,0.002328000031411648,0.0023380001075565815,0.001854000031016767,0.0020149999763816595,51506,0.0,0.0
2022-05-07 00:00:00+00:00,0.0020149999763816595,0.002865999937057495,0.0017839999636635184,0.0018309999722987413,62995,0.0,0.0
2022-05-08 00:00:00+00:00,0.0018309999722987413,0.0072570000775158405,0.0018070000223815441,0.006244999822229147,425148,0.0,0.0
2022-05-09 00:00:00+00:00,0.006244999822229147,0.007160999812185764,0.004854999948292971,0.00659599993377924,562674,0.0,0.0
2022-05-10 00:00:00+00:00,0.006593999918550253,0.007127000018954277,0.006031000055372715,0.006928000133484602,318988,0.0,0.0
2022-05-11 00:00:00+00:00,0.006928000133484602,0.007457999978214502,0.004937999881803989,0.0051310001872479916,215088,0.0,0.0
2022-05-12 00:00:00+00:00,0.0051310001872479916,0.005307000130414963,0.0030799999367445707,0.003664999967440963,220174,0.0,0.0
2022-05-13 00:00:00+00:00,0.003664999967440963,0.004648000001907349,0.0035840000491589308,0.004027999937534332,93215,0.0,0.0
2022-05-14 00:00:00+00:00,0.004027999937534332,0.0040710000321269035,0.002887000096961856,0.003192000091075897,48030,0.0,0.0
2022-05-15 00:00:00+00:00,0.003192000091075897,0.0038920000661164522,0.0030429998878389597,0.003872999921441078,41292,0.0,0.0
2022-05-16 00:00:00+00:00,0.003872999921441078,0.003894000081345439,0.002942000050097704,0.003469000104814768,48180,0.0,0.0
2022-05-17 00:00:00+00:00,0.003469000104814768,0.004329000134021044,0.003218000056222081,0.0039369999431073666,74822,0.0,0.0
2022-05-18 00:00:00+00:00,0.0039369999431073666,0.003980000037699938,0.002959999954327941,0.003269999986514449,64882,0.0,0.0
2022-05-19 00:00:00+00:00,0.003269999986514449,0.0037330000195652246,0.0032510000746697187,0.0032709999941289425,45452,0.0,0.0
2022-05-20 00:00:00+00:00,0.0032709999941289425,0.003897000104188919,0.0027570000384002924,0.0030129998922348022,93992,0.0,0.0
2022-05-21 00:00:00+00:00,0.0030129998922348022,0.003355999942868948,0.0029730000533163548,0.0033340000081807375,92249,0.0,0.0
2022-05-22 00:00:00+00:00,0.0033340000081807375,0.005241999868303537,0.0030799999367445707,0.0045010000467300415,68978,0.0,0.0
2022-05-23 00:00:00+00:00,0.0045010000467300415,0.005156999919563532,0.00443299999460578,0.004666999913752079,80734,0.0,0.0
2022-05-24 00:00:00+00:00,0.004666999913752079,0.004811999853700399,0.0041669998317956924,0.004290000069886446,118448,0.0,0.0
2022-05-25 00:00:00+00:00,0.004290000069886446,0.004360000137239695,0.004222999792546034,0.004224999807775021,21983,0.0,0.0
2022-05-26 00:00:00+00:00,0.004224999807775021,0.004354000091552734,0.003621000098064542,0.003648000070825219,95547,0.0,0.0
