TIMESTAMP,BNBX_OPEN_PRICE_USD,BNBX_HIGH_PRICE_USD,BNBX_LOW_PRICE_USD,BNBX_CLOSE_PRICE_USD,BNBX_VOLUME_USD,BNBX_DIVIDENDS_USD,BNBX_STOCK_SPLITS_USD
2022-08-23 00:00:00+00:00,301.536376953125,302.7949523925781,296.0264892578125,301.5622863769531,28070,0.0,0.0
2022-08-24 00:00:00+00:00,301.5956115722656,308.76123046875,296.9438781738281,299.34820556640625,75065,0.0,0.0
2022-08-25 00:00:00+00:00,299.3394775390625,309.3712463378906,299.0904541015625,305.9966125488281,13615,0.0,0.0
2022-08-26 00:00:00+00:00,305.9396057128906,305.9432373046875,281.52398681640625,282.65509033203125,5451,0.0,0.0
2022-08-27 00:00:00+00:00,282.6767578125,287.5618591308594,277.5495910644531,280.80615234375,5298,0.0,0.0
2022-08-28 00:00:00+00:00,280.784423828125,286.4368591308594,279.53387451171875,280.2220458984375,2541,0.0,0.0
2022-08-29 00:00:00+00:00,279.9875793457031,289.7267150878906,276.87347412109375,289.7190856933594,2352,0.0,0.0
2022-08-30 00:00:00+00:00,289.6412353515625,295.3005676269531,279.1335144042969,284.4722595214844,7279,0.0,0.0
2022-08-31 00:00:00+00:00,284.6470031738281,293.097412109375,283.19482421875,283.55487060546875,15546,0.0,0.0
2022-09-01 00:00:00+00:00,283.5777893066406,284.53338623046875,276.2703857421875,282.68731689453125,6497,0.0,0.0
2022-09-02 00:00:00+00:00,282.66912841796875,288.83367919921875,280.0855407714844,283.3501281738281,26956,0.0,0.0
2022-09-03 00:00:00+00:00,283.3225402832031,284.2585754394531,279.46490478515625,282.8772888183594,11257,0.0,0.0
2022-09-04 00:00:00+00:00,282.8919372558594,285.3221740722656,281.10614013671875,283.7119445800781,1853,0.0,0.0
2022-09-05 00:00:00+00:00,283.7853088378906,286.1208190917969,280.0718994140625,283.0340576171875,6252,0.0,0.0
2022-09-06 00:00:00+00:00,283.031494140625,291.6812438964844,269.5671691894531,270.2532958984375,5157,0.0,0.0
2022-09-07 00:00:00+00:00,270.2652893066406,284.1171875,266.0649719238281,282.9010925292969,5809,0.0,0.0
2022-09-08 00:00:00+00:00,282.8581237792969,288.1609802246094,280.29034423828125,286.9970397949219,91044,0.0,0.0
2022-09-09 00:00:00+00:00,287.21136474609375,303.1774597167969,287.153564453125,299.95123291015625,80215,0.0,0.0
2022-09-10 00:00:00+00:00,299.969970703125,304.8434753417969,298.1850280761719,304.2165832519531,36115,0.0,0.0
2022-09-11 00:00:00+00:00,304.15850830078125,304.2900695800781,299.71026611328125,303.2075500488281,46600,0.0,0.0
2022-09-12 00:00:00+00:00,303.2408142089844,306.638427734375,298.4215393066406,301.2128601074219,68690,0.0,0.0
2022-09-13 00:00:00+00:00,301.1602478027344,305.35333251953125,283.6396179199219,284.42529296875,32456,0.0,0.0
2022-09-14 00:00:00+00:00,284.5662841796875,289.4434509277344,282.2986755371094,287.02044677734375,89517,0.0,0.0
2022-09-15 00:00:00+00:00,286.97283935546875,288.4015808105469,274.9253234863281,277.7204895019531,43818,0.0,0.0
2022-09-16 00:00:00+00:00,278.52081298828125,284.1821594238281,275.9963684082031,282.5256042480469,40488,0.0,0.0
2022-09-17 00:00:00+00:00,282.29156494140625,288.5688781738281,282.29156494140625,287.91302490234375,68716,0.0,0.0
2022-09-18 00:00:00+00:00,287.9661560058594,291.3349609375,272.60089111328125,272.60089111328125,44291,0.0,0.0
2022-09-19 00:00:00+00:00,272.8926696777344,281.48992919921875,263.2032470703125,280.6901550292969,34864,0.0,0.0
2022-09-20 00:00:00+00:00,280.7230224609375,281.7515869140625,273.5016174316406,273.9866027832031,4628,0.0,0.0
2022-09-21 00:00:00+00:00,273.374755859375,285.25946044921875,270.3153381347656,273.3892517089844,25617,0.0,0.0
2022-09-22 00:00:00+00:00,273.6493835449219,285.48663330078125,272.90283203125,284.22076416015625,292571,0.0,0.0
2022-09-23 00:00:00+00:00,285.2750244140625,287.5929260253906,279.5111389160156,286.29205322265625,68289,0.0,0.0
2022-09-24 00:00:00+00:00,286.2945861816406,295.0829772949219,284.95416259765625,286.1313781738281,15977,0.0,0.0
2022-09-25 00:00:00+00:00,286.56622314453125,290.52734375,282.44317626953125,284.734375,16964,0.0,0.0
