TIMESTAMP,MIHARU33613_OPEN_PRICE_USD,MIHARU33613_HIGH_PRICE_USD,MIHARU33613_LOW_PRICE_USD,MIHARU33613_CLOSE_PRICE_USD,MIHARU33613_VOLUME_USD,MIHARU33613_DIVIDENDS_USD,MIHARU33613_STOCK_SPLITS_USD
2024-10-24 00:00:00+00:00,0.0008430000161752105,0.0010629999451339245,0.0008009999874047935,0.0008210000232793391,977465,0.0,0.0
2024-10-25 00:00:00+00:00,0.0008210000232793391,0.0048409998416900635,0.0007479999912902713,0.002157999901100993,7753447,0.0,0.0
2024-10-26 00:00:00+00:00,0.002157999901100993,0.0031159999780356884,0.002047999994829297,0.0021830000914633274,2465093,0.0,0.0
2024-10-27 00:00:00+00:00,0.0021830000914633274,0.0023759999312460423,0.0012629999546334147,0.0015369999455288053,1737620,0.0,0.0
2024-10-28 00:00:00+00:00,0.0015350000467151403,0.0019890000112354755,0.0011080000549554825,0.0014149999478831887,1172365,0.0,0.0
2024-10-29 00:00:00+00:00,0.0014280000468716025,0.0016959999920800328,0.0011909999884665012,0.0013150000013411045,1192593,0.0,0.0
2024-10-30 00:00:00+00:00,0.0013150000013411045,0.0014619999565184116,0.0011909999884665012,0.0012290000449866056,719727,0.0,0.0
2024-10-31 00:00:00+00:00,0.0012290000449866056,0.0014349999837577343,0.0010179999517276883,0.0010679999832063913,787371,0.0,0.0
2024-11-01 00:00:00+00:00,0.0010679999832063913,0.001322000054642558,0.0009889999637380242,0.0012489999644458294,947335,0.0,0.0
2024-11-02 00:00:00+00:00,0.0012509999796748161,0.001294999965466559,0.0009730000165291131,0.0009899999713525176,356018,0.0,0.0
2024-11-03 00:00:00+00:00,0.0009899999713525176,0.0011470000026747584,0.0008960000122897327,0.00101200002245605,781330,0.0,0.0
2024-11-04 00:00:00+00:00,0.00101200002245605,0.0011159999994561076,0.0008720000041648746,0.0009040000149980187,655765,0.0,0.0
2024-11-05 00:00:00+00:00,0.0009040000149980187,0.0010110000148415565,0.0008149999775923789,0.0008549999911338091,710528,0.0,0.0
2024-11-06 00:00:00+00:00,0.0008549999911338091,0.0013050000416114926,0.0008399999933317304,0.0011859999503940344,1225065,0.0,0.0
2024-11-07 00:00:00+00:00,0.0011859999503940344,0.001962000038474798,0.0011409999569877982,0.0013460000045597553,1146677,0.0,0.0
2024-11-08 00:00:00+00:00,0.0013569999719038606,0.001753999968059361,0.0012169999536126852,0.0013020000187680125,933361,0.0,0.0
2024-11-09 00:00:00+00:00,0.0013020000187680125,0.0013129999861121178,0.0010809999657794833,0.0011780000058934093,892096,0.0,0.0
2024-11-10 00:00:00+00:00,0.0011780000058934093,0.0015620000194758177,0.001155999954789877,0.0013289999915286899,889105,0.0,0.0
2024-11-11 00:00:00+00:00,0.0013289999915286899,0.002191999927163124,0.0012150000547990203,0.0020039998926222324,846691,0.0,0.0
2024-11-12 00:00:00+00:00,0.0020039998926222324,0.0026400000788271427,0.0016740000573918223,0.002007999923080206,1072657,0.0,0.0
2024-11-13 00:00:00+00:00,0.002007999923080206,0.0024389999452978373,0.0015180000336840749,0.001969000091776252,977847,0.0,0.0
2024-11-14 00:00:00+00:00,0.001969000091776252,0.0035600000992417336,0.001756999990902841,0.0028899998869746923,2130898,0.0,0.0
2024-11-15 00:00:00+00:00,0.002905000001192093,0.0036319999489933252,0.0022819999139755964,0.003025999991223216,1919264,0.0,0.0
2024-11-16 00:00:00+00:00,0.003025999991223216,0.003134000115096569,0.0021959999576210976,0.002242000075057149,1069758,0.0,0.0
