TIMESTAMP,GNESS_OPEN_PRICE_USD,GNESS_HIGH_PRICE_USD,GNESS_LOW_PRICE_USD,GNESS_CLOSE_PRICE_USD,GNESS_VOLUME_USD,GNESS_DIVIDENDS_USD,GNESS_STOCK_SPLITS_USD
2025-05-09 00:00:00+00:00,0.3819890022277832,0.4031449854373932,0.02305000089108944,0.03582499921321869,627790,0.0,0.0
2025-05-10 00:00:00+00:00,0.035819001495838165,0.045694999396800995,0.031078999862074852,0.035707999020814896,46709,0.0,0.0
2025-05-11 00:00:00+00:00,0.03573000058531761,0.03704399988055229,0.02909800037741661,0.03228599950671196,24621,0.0,0.0
2025-05-12 00:00:00+00:00,0.03228599950671196,0.032666001468896866,0.02438499964773655,0.02438499964773655,64750,0.0,0.0
2025-05-13 00:00:00+00:00,0.024661999195814133,0.030611999332904816,0.02123899944126606,0.022336000576615334,45148,0.0,0.0
2025-05-14 00:00:00+00:00,0.022336000576615334,0.022391999140381813,0.014797000214457512,0.015041000209748745,47646,0.0,0.0
2025-05-15 00:00:00+00:00,0.015041000209748745,0.015805000439286232,0.014344999566674232,0.01558700017631054,26484,0.0,0.0
2025-05-16 00:00:00+00:00,0.01558700017631054,0.017044000327587128,0.014967000111937523,0.014968999661505222,30992,0.0,0.0
2025-05-17 00:00:00+00:00,0.014968999661505222,0.015190999954938889,0.014093000441789627,0.014155999757349491,19302,0.0,0.0
2025-05-18 00:00:00+00:00,0.014155999757349491,0.014165000058710575,0.005565000232309103,0.005566000007092953,44338,0.0,0.0
2025-05-19 00:00:00+00:00,0.005566000007092953,0.005656000226736069,0.001867000013589859,0.0019580000080168247,6408,0.0,0.0
2025-05-20 00:00:00+00:00,0.0019580000080168247,0.0019580000080168247,0.001614999957382679,0.001791000016964972,2072,0.0,0.0
2025-05-21 00:00:00+00:00,0.001791000016964972,0.003286000108346343,0.0017290000105276704,0.0029879999347031116,18218,0.0,0.0
2025-05-22 00:00:00+00:00,0.0029879999347031116,0.0040870001539587975,0.0028069999534636736,0.0030360000673681498,40661,0.0,0.0
2025-05-23 00:00:00+00:00,0.0030360000673681498,0.003100000089034438,0.0023419999051839113,0.002386000007390976,4535,0.0,0.0
2025-05-24 00:00:00+00:00,0.002386000007390976,0.002520000096410513,0.002247000113129616,0.0023539999965578318,2245,0.0,0.0
2025-05-25 00:00:00+00:00,0.0023539999965578318,0.002382999984547496,0.0021329999435693026,0.0021810000762343407,2482,0.0,0.0
2025-05-26 00:00:00+00:00,0.0021810000762343407,0.002182000083848834,0.0020490000024437904,0.0020699999295175076,682,0.0,0.0
2025-05-27 00:00:00+00:00,0.0020699999295175076,0.0021639999467879534,0.0018220000201836228,0.0018710000440478325,5300,0.0,0.0
2025-05-28 00:00:00+00:00,0.0018710000440478325,0.0020989999175071716,0.0018139999592676759,0.00184599997010082,1639,0.0,0.0
2025-05-29 00:00:00+00:00,0.00184599997010082,0.0020359999034553766,0.0017950000474229455,0.0020359999034553766,4321,0.0,0.0
2025-05-30 00:00:00+00:00,0.0020359999034553766,0.002088000066578388,0.0019480000482872128,0.0019680000841617584,284,0.0,0.0
2025-05-31 00:00:00+00:00,0.0019680000841617584,0.002128999913111329,0.0015800000401213765,0.0016880000475794077,3961,0.0,0.0
2025-06-01 00:00:00+00:00,0.0016877473099157214,0.00197713915258646,0.0016655734507367015,0.0018220313359051943,3884,0.0,0.0
