TIMESTAMP,PRXY_OPEN_PRICE_USD,PRXY_HIGH_PRICE_USD,PRXY_LOW_PRICE_USD,PRXY_CLOSE_PRICE_USD,PRXY_VOLUME_USD,PRXY_DIVIDENDS_USD,PRXY_STOCK_SPLITS_USD
2021-08-02 00:00:00+00:00,22.56683921813965,27.054126739501953,22.510753631591797,23.985441207885742,2524205,0.0,0.0
2021-08-03 00:00:00+00:00,23.999740600585938,24.59022331237793,16.621164321899414,17.75066375732422,1709185,0.0,0.0
2021-08-04 00:00:00+00:00,17.744699478149414,24.664409637451172,16.646278381347656,19.31612777709961,956950,0.0,0.0
2021-08-05 00:00:00+00:00,19.307111740112305,20.339725494384766,15.984898567199707,20.33391571044922,702856,0.0,0.0
2021-08-06 00:00:00+00:00,20.333261489868164,20.6136474609375,17.28364372253418,17.30290412902832,302795,0.0,0.0
2021-08-07 00:00:00+00:00,17.305299758911133,19.519189834594727,16.031192779541016,17.78085708618164,1299849,0.0,0.0
2021-08-08 00:00:00+00:00,17.768781661987305,18.118480682373047,15.43411636352539,16.80328941345215,740781,0.0,0.0
2021-08-09 00:00:00+00:00,16.792022705078125,23.467117309570312,13.016387939453125,20.819185256958008,718608,0.0,0.0
2021-08-10 00:00:00+00:00,20.830398559570312,21.90487289428711,15.390777587890625,16.895872116088867,588621,0.0,0.0
2021-08-11 00:00:00+00:00,16.902782440185547,21.075862884521484,10.030163764953613,11.126049041748047,909698,0.0,0.0
2021-08-12 00:00:00+00:00,11.13589859008789,13.861832618713379,10.48840045928955,11.43726921081543,760968,0.0,0.0
2021-08-13 00:00:00+00:00,11.420048713684082,12.211353302001953,10.85069465637207,11.381007194519043,77543,0.0,0.0
2021-08-14 00:00:00+00:00,11.378122329711914,11.401188850402832,9.170555114746094,9.214411735534668,111300,0.0,0.0
2021-08-15 00:00:00+00:00,9.219303131103516,9.684074401855469,8.284978866577148,8.352115631103516,84623,0.0,0.0
2021-08-16 00:00:00+00:00,8.358485221862793,9.763924598693848,8.349495887756348,8.725361824035645,153158,0.0,0.0
2021-08-17 00:00:00+00:00,8.728841781616211,9.550982475280762,6.368393898010254,7.126344203948975,106839,0.0,0.0
2021-08-18 00:00:00+00:00,7.1194071769714355,9.422454833984375,7.11528205871582,7.263384819030762,262292,0.0,0.0
2021-08-19 00:00:00+00:00,7.26177978515625,10.789361953735352,7.099878787994385,9.914277076721191,107156,0.0,0.0
2021-08-20 00:00:00+00:00,9.929162979125977,11.80042839050293,9.216368675231934,10.613006591796875,240342,0.0,0.0
2021-08-21 00:00:00+00:00,10.618819236755371,10.627324104309082,8.80176067352295,9.305612564086914,45872,0.0,0.0
2021-08-22 00:00:00+00:00,9.30300521850586,9.338950157165527,7.605886936187744,8.076081275939941,37775,0.0,0.0
2021-08-23 00:00:00+00:00,8.078718185424805,9.757609367370605,7.452613830566406,9.085800170898438,130947,0.0,0.0
2021-08-24 00:00:00+00:00,9.086819648742676,9.341163635253906,7.089293956756592,8.038806915283203,85392,0.0,0.0
2021-08-25 00:00:00+00:00,8.038196563720703,8.334670066833496,6.922098159790039,8.305703163146973,34628,0.0,0.0
2021-08-26 00:00:00+00:00,8.312765121459961,9.006327629089355,7.26176118850708,7.891450881958008,83886,0.0,0.0
2021-08-27 00:00:00+00:00,7.879591941833496,7.9736809730529785,6.864241123199463,7.360970973968506,69234,0.0,0.0
2021-08-28 00:00:00+00:00,7.360970973968506,7.7684760093688965,7.012465953826904,7.036870956420898,27912,0.0,0.0
2021-08-29 00:00:00+00:00,7.036870956420898,7.128454208374023,5.722685813903809,6.1757121086120605,48105,0.0,0.0
2021-08-30 00:00:00+00:00,6.177028179168701,7.083349227905273,5.867363929748535,6.857974052429199,60908,0.0,0.0
2021-08-31 00:00:00+00:00,6.8552350997924805,7.146975994110107,6.731260776519775,6.979985237121582,7820,0.0,0.0
