TIMESTAMP,SDEX_OPEN_PRICE_USD,SDEX_HIGH_PRICE_USD,SDEX_LOW_PRICE_USD,SDEX_CLOSE_PRICE_USD,SDEX_VOLUME_USD,SDEX_DIVIDENDS_USD,SDEX_STOCK_SPLITS_USD
2023-04-03 00:00:00+00:00,0.004738000221550465,0.005386000033468008,0.004738000221550465,0.005386000033468008,702215,0.0,0.0
2023-04-04 00:00:00+00:00,0.005386000033468008,0.006072999909520149,0.005293999798595905,0.005900000222027302,390062,0.0,0.0
2023-04-05 00:00:00+00:00,0.005898999981582165,0.005915000103414059,0.005022999830543995,0.0052269999869167805,414073,0.0,0.0
2023-04-06 00:00:00+00:00,0.0052280002273619175,0.00571200018748641,0.005096000153571367,0.005590000189840794,118259,0.0,0.0
2023-04-07 00:00:00+00:00,0.005590000189840794,0.005923000164330006,0.005553999915719032,0.005909999832510948,83639,0.0,0.0
2023-04-08 00:00:00+00:00,0.005913000088185072,0.005915000103414059,0.005642999894917011,0.0056489999406039715,309176,0.0,0.0
2023-04-09 00:00:00+00:00,0.005648000165820122,0.005824999883770943,0.00559200020506978,0.005619999952614307,492586,0.0,0.0
2023-04-10 00:00:00+00:00,0.005617999937385321,0.005716999992728233,0.005392999853938818,0.005410000216215849,401244,0.0,0.0
2023-04-11 00:00:00+00:00,0.005410000216215849,0.005413000006228685,0.005210000090301037,0.005210000090301037,477043,0.0,0.0
2023-04-12 00:00:00+00:00,0.0052109998650848866,0.005212999880313873,0.004414999857544899,0.0048779998905956745,577271,0.0,0.0
2023-04-13 00:00:00+00:00,0.004879999905824661,0.004883000161498785,0.004352000076323748,0.004616999998688698,500843,0.0,0.0
2023-04-14 00:00:00+00:00,0.004616999998688698,0.004782000090926886,0.0044929999858140945,0.004780999850481749,428716,0.0,0.0
2023-04-15 00:00:00+00:00,0.004780999850481749,0.004953000228852034,0.004561999812722206,0.004923999775201082,312516,0.0,0.0
2023-04-16 00:00:00+00:00,0.004923999775201082,0.005123000126332045,0.004900999832898378,0.005121999885886908,438368,0.0,0.0
2023-04-17 00:00:00+00:00,0.005121000111103058,0.005125000141561031,0.004898000042885542,0.004908999893814325,512459,0.0,0.0
2023-04-18 00:00:00+00:00,0.004910000134259462,0.0049149999395012856,0.004515999928116798,0.004767000209540129,584135,0.0,0.0
2023-04-19 00:00:00+00:00,0.004763999953866005,0.00481100007891655,0.004292000085115433,0.004474000073969364,630752,0.0,0.0
2023-04-20 00:00:00+00:00,0.004474000073969364,0.004654000047594309,0.004255999810993671,0.004488999955356121,1701022,0.0,0.0
2023-04-21 00:00:00+00:00,0.004486000165343285,0.00456599984318018,0.004273999948054552,0.004310000222176313,1605666,0.0,0.0
2023-04-22 00:00:00+00:00,0.004310000222176313,0.004389000125229359,0.004215999972075224,0.00431999983265996,5551061,0.0,0.0
2023-04-23 00:00:00+00:00,0.00431999983265996,0.004391999915242195,0.004265000112354755,0.004373000003397465,984539,0.0,0.0
2023-04-24 00:00:00+00:00,0.004373000003397465,0.004619999788701534,0.004370000213384628,0.00459699984639883,963804,0.0,0.0
2023-04-25 00:00:00+00:00,0.00459699984639883,0.004598999861627817,0.004426999948918819,0.00445199990645051,799097,0.0,0.0
