TIMESTAMP,RETARDIO_OPEN_PRICE_USD,RETARDIO_HIGH_PRICE_USD,RETARDIO_LOW_PRICE_USD,RETARDIO_CLOSE_PRICE_USD,RETARDIO_VOLUME_USD,RETARDIO_DIVIDENDS_USD,RETARDIO_STOCK_SPLITS_USD
2024-06-22 00:00:00+00:00,0.016279999166727066,0.017317000776529312,0.013872000388801098,0.0143630001693964,729937,0.0,0.0
2024-06-23 00:00:00+00:00,0.0143630001693964,0.0201409999281168,0.013365999795496464,0.013628999702632427,546439,0.0,0.0
2024-06-24 00:00:00+00:00,0.013628999702632427,0.02006799913942814,0.012331999838352203,0.018213000148534775,902753,0.0,0.0
2024-06-25 00:00:00+00:00,0.018233999609947205,0.02147500030696392,0.01718899980187416,0.01825300045311451,815261,0.0,0.0
2024-06-26 00:00:00+00:00,0.01825300045311451,0.025648999959230423,0.018130000680685043,0.022438999265432358,1779488,0.0,0.0
2024-06-27 00:00:00+00:00,0.022438999265432358,0.027365999296307564,0.02099199965596199,0.02392899990081787,1853805,0.0,0.0
2024-06-28 00:00:00+00:00,0.02392899990081787,0.02485400065779686,0.020596999675035477,0.022281000390648842,1376988,0.0,0.0
2024-06-29 00:00:00+00:00,0.02069300040602684,0.03721199929714203,0.02061700075864792,0.03543800115585327,3642126,0.0,0.0
2024-06-30 00:00:00+00:00,0.03562900051474571,0.055497001856565475,0.03143300116062164,0.05214599892497063,6471651,0.0,0.0
2024-07-01 00:00:00+00:00,0.05227699875831604,0.05665599927306175,0.04179399833083153,0.04495999962091446,5195022,0.0,0.0
2024-07-02 00:00:00+00:00,0.04497100040316582,0.04497100040316582,0.03304100036621094,0.04083700105547905,3546022,0.0,0.0
2024-07-03 00:00:00+00:00,0.04070800170302391,0.04152999818325043,0.03290199860930443,0.03905100002884865,3348782,0.0,0.0
2024-07-04 00:00:00+00:00,0.03928099945187569,0.04217800125479698,0.03042599931359291,0.03155599907040596,1881468,0.0,0.0
2024-07-05 00:00:00+00:00,0.031637001782655716,0.039347998797893524,0.023523999378085136,0.03464199975132942,3661184,0.0,0.0
2024-07-06 00:00:00+00:00,0.03454200178384781,0.049727000296115875,0.03363800048828125,0.04788200184702873,2470844,0.0,0.0
2024-07-07 00:00:00+00:00,0.04785099998116493,0.05349599942564964,0.03793400153517723,0.038247000426054,2746862,0.0,0.0
2024-07-08 00:00:00+00:00,0.038307998329401016,0.06168299913406372,0.03521899878978729,0.056846000254154205,4804084,0.0,0.0
2024-07-09 00:00:00+00:00,0.05697400122880936,0.08485700190067291,0.05293700098991394,0.07338400185108185,11355814,0.0,0.0
2024-07-10 00:00:00+00:00,0.07320299744606018,0.08806700259447098,0.0649309977889061,0.0677499994635582,5764579,0.0,0.0
2024-07-11 00:00:00+00:00,0.06752099841833115,0.09093700349330902,0.06165200099349022,0.06604799628257751,9987813,0.0,0.0
2024-07-12 00:00:00+00:00,0.06590600311756134,0.08325599879026413,0.06285800039768219,0.08027999848127365,6988994,0.0,0.0
2024-07-13 00:00:00+00:00,0.08051300048828125,0.10118299722671509,0.07816000282764435,0.09255000203847885,15490049,0.0,0.0
2024-07-14 00:00:00+00:00,0.09252200275659561,0.09854099899530411,0.07530000060796738,0.08891700208187103,8833417,0.0,0.0
2024-07-15 00:00:00+00:00,0.08871900290250778,0.10510700196027756,0.07125099748373032,0.07273600250482559,14637901,0.0,0.0
2024-07-16 00:00:00+00:00,0.07249300181865692,0.08304800093173981,0.07080899924039841,0.07856699824333191,10966986,0.0,0.0
2024-07-17 00:00:00+00:00,0.07878299802541733,0.08643899857997894,0.06703999638557434,0.07033000141382217,4965827,0.0,0.0
2024-07-18 00:00:00+00:00,0.07031700015068054,0.0949539989233017,0.06425300240516663,0.09130000323057175,5312607,0.0,0.0
2024-07-19 00:00:00+00:00,0.09138800203800201,0.11653299629688263,0.08887799829244614,0.09965699911117554,7805722,0.0,0.0
2024-07-20 00:00:00+00:00,0.09967900067567825,0.13274799287319183,0.09750200062990189,0.11800500005483627,7674338,0.0,0.0
2024-07-21 00:00:00+00:00,0.11800500005483627,0.1386909931898117,0.1109749972820282,0.127592995762825,8877424,0.0,0.0
2024-07-22 00:00:00+00:00,0.11855100095272064,0.12308400124311447,0.09268700331449509,0.10928100347518921,8198589,0.0,0.0
2024-07-23 00:00:00+00:00,0.10929200053215027,0.11350300163030624,0.09171199798583984,0.10530699789524078,4698071,0.0,0.0
2024-07-24 00:00:00+00:00,0.10530699789524078,0.11083699762821198,0.08971299976110458,0.09574700146913528,3859053,0.0,0.0
2024-07-25 00:00:00+00:00,0.09578999876976013,0.11407499760389328,0.08719699829816818,0.10810799896717072,7263635,0.0,0.0
2024-07-26 00:00:00+00:00,0.10812699794769287,0.11980800330638885,0.10511799901723862,0.10515200346708298,4436722,0.0,0.0
2024-07-27 00:00:00+00:00,0.1051269993185997,0.10644499957561493,0.07778000086545944,0.08310600370168686,5496316,0.0,0.0
2024-07-28 00:00:00+00:00,0.08310600370168686,0.09008800238370895,0.07691299915313721,0.08282099664211273,4282786,0.0,0.0
2024-07-29 00:00:00+00:00,0.08254999667406082,0.09373699873685837,0.07268600165843964,0.07591599971055984,5213068,0.0,0.0
2024-07-30 00:00:00+00:00,0.07591599971055984,0.0819849967956543,0.06714600324630737,0.0795620009303093,4137910,0.0,0.0
2024-07-31 00:00:00+00:00,0.0795620009303093,0.10134200006723404,0.0743890032172203,0.08917000144720078,5945954,0.0,0.0
2024-08-01 00:00:00+00:00,0.08917000144720078,0.09887299686670303,0.07752099633216858,0.09160900115966797,4963576,0.0,0.0
2024-08-02 00:00:00+00:00,0.08871100097894669,0.11218000203371048,0.08239399641752243,0.08483800292015076,6363536,0.0,0.0
