TIMESTAMP,DIAM_OPEN_PRICE_USD,DIAM_HIGH_PRICE_USD,DIAM_LOW_PRICE_USD,DIAM_CLOSE_PRICE_USD,DIAM_VOLUME_USD,DIAM_DIVIDENDS_USD,DIAM_STOCK_SPLITS_USD
2025-03-30 00:00:00+00:00,0.011614999733865261,0.011630999855697155,0.011389999650418758,0.011428999714553356,3096630,0.0,0.0
2025-03-31 00:00:00+00:00,0.011428999714553356,0.011473000049591064,0.011345000006258488,0.011362999677658081,3228381,0.0,0.0
2025-04-01 00:00:00+00:00,0.011362999677658081,0.011587000451982021,0.011345000006258488,0.011463000439107418,2137816,0.0,0.0
2025-04-02 00:00:00+00:00,0.011463000439107418,0.011632000096142292,0.011043000034987926,0.011052999645471573,3224947,0.0,0.0
2025-04-03 00:00:00+00:00,0.011052999645471573,0.011132000014185905,0.010923000052571297,0.010924000293016434,2246304,0.0,0.0
2025-04-04 00:00:00+00:00,0.010924000293016434,0.0109479995444417,0.010722000151872635,0.01093399990350008,2488612,0.0,0.0
2025-04-05 00:00:00+00:00,0.01093399990350008,0.01108499988913536,0.010925999842584133,0.010963000357151031,2526443,0.0,0.0
2025-04-06 00:00:00+00:00,0.010963000357151031,0.01106599997729063,0.01080700010061264,0.010809999890625477,2531719,0.0,0.0
2025-04-07 00:00:00+00:00,0.010809999890625477,0.010824000462889671,0.009735999628901482,0.01039700023829937,2569288,0.0,0.0
2025-04-08 00:00:00+00:00,0.01039700023829937,0.01066299993544817,0.01014500018209219,0.010289999656379223,2071750,0.0,0.0
2025-04-09 00:00:00+00:00,0.010289999656379223,0.01030800025910139,0.010137000121176243,0.010199000127613544,682852,0.0,0.0
2025-04-10 00:00:00+00:00,0.010199000127613544,0.010234000161290169,0.010161000303924084,0.010215000249445438,339651,0.0,0.0
2025-04-11 00:00:00+00:00,0.010215000249445438,0.01030999980866909,0.010204999707639217,0.010280000045895576,285108,0.0,0.0
2025-04-12 00:00:00+00:00,0.010280000045895576,0.01029099989682436,0.010227999649941921,0.010239999741315842,358239,0.0,0.0
2025-04-13 00:00:00+00:00,0.010239999741315842,0.010289999656379223,0.010223999619483948,0.01026500016450882,379223,0.0,0.0
2025-04-14 00:00:00+00:00,0.01026500016450882,0.01030999980866909,0.009910999797284603,0.00991899985820055,464950,0.0,0.0
2025-04-15 00:00:00+00:00,0.00991899985820055,0.00992599967867136,0.009680000133812428,0.009681999683380127,326150,0.0,0.0
2025-04-16 00:00:00+00:00,0.009681999683380127,0.010982000268995762,0.00736499996855855,0.010851999744772911,990097,0.0,0.0
2025-04-17 00:00:00+00:00,0.010851999744772911,0.010855999775230885,0.010475999675691128,0.010490000247955322,484958,0.0,0.0
2025-04-18 00:00:00+00:00,0.010490000247955322,0.010517000220716,0.009720000438392162,0.009736999869346619,461264,0.0,0.0
2025-04-19 00:00:00+00:00,0.009736999869346619,0.010002999566495419,0.00970499962568283,0.00987400021404028,409962,0.0,0.0
2025-04-20 00:00:00+00:00,0.00987400021404028,0.01006300002336502,0.009806999936699867,0.009851999580860138,424408,0.0,0.0
2025-04-21 00:00:00+00:00,0.009851999580860138,0.009856999851763248,0.009705999866127968,0.009736999869346619,349773,0.0,0.0
2025-04-22 00:00:00+00:00,0.009736999869346619,0.010587000288069248,0.00966699980199337,0.010586000047624111,505432,0.0,0.0
2025-04-23 00:00:00+00:00,0.010586000047624111,0.010804999619722366,0.01055500004440546,0.01079500000923872,280822,0.0,0.0
2025-04-24 00:00:00+00:00,0.01079500000923872,0.014000000432133675,0.010792000219225883,0.012753999792039394,463005,0.0,0.0
2025-04-25 00:00:00+00:00,0.012753999792039394,0.013117999769747257,0.012558000162243843,0.012559999711811543,286780,0.0,0.0
2025-04-26 00:00:00+00:00,0.012559999711811543,0.012577000074088573,0.01245300006121397,0.012455999851226807,261416,0.0,0.0
