TIMESTAMP,BOOT_OPEN_PRICE_USD,BOOT_HIGH_PRICE_USD,BOOT_LOW_PRICE_USD,BOOT_CLOSE_PRICE_USD,BOOT_VOLUME_USD,BOOT_DIVIDENDS_USD,BOOT_STOCK_SPLITS_USD
2022-05-24 00:00:00+00:00,,,,0.0,9475,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,3734,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,4829,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,5210,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,2065,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2306,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,3473,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,5146,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,7853,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,2640,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,5191,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1278,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,889,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2368,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1560,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,2929,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,2162,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,3373,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,4402,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1137,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,818,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,7751,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,2729,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,2470,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,1770,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1250,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,4531,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,3122,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,3744,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,1422,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,5270,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,1906,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,8352,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,1172,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,2641,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,7513,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,9357,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,7521,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,9850,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,3603,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,90625,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,10631,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,12861,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,3631,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,2614,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,4003,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,2683,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,6731,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,7922,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,11292,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,2615,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,2639,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,16318,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,11852,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,7240,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,9611,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,10168,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,6714,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,3731,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,2197,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,3379,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,3732,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,2034,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,6485,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1621,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,7748,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,3673,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,8402,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,8800,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,5032,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,3864,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,2666,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,2960,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,2569,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,4502,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,8252,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,2933,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,8711,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,5522,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,8683,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,8909,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,8108,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,11272,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,3052,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,12192,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,6825,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,6015,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,1214,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,2000,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,1991,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,1465,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,2491,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,4253,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,3368,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,10073,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,3338,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,3175,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,2522,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,4047,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,11713,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,6398,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,24802,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,8114,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,4603,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,2816,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,7706,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,7442,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,3110,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,3609,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,1962,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,2341,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,3105,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,2849,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,3791,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,2869,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,1591,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,3899,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,3246,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,3533,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,4529,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,5690,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,2545,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,2312,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,4427,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,6306,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,3252,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,12928,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,3468,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,2184,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,1489,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,40252,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,2151,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,6125,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,5433,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,3502,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,4501,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,17552,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,6828,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,12688,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,6339,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,2753,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,5703,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,3369,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,4776,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,5676,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,8961,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,4339,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,2518,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,2221,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,6863,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,4015,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,472,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,3330,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,3608,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,1290,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,2981,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,2541,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,3026,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,1460,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,2720,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,2108,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,2107,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,120842,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,49991,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,44066,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,52252,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,16337,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,16736,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,22515,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,28540,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,65776,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,29360,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,28574,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,6711,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,22449,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,18286,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,8281,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,9395,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,10346,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,11751,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,9207,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,9764,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,7599,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,21762,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,28030,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,12997,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,16802,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,7955,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,15788,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,8851,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,20934,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,29287,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,6277,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,8969,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,14745,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,14512,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,21763,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,8881,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,6972,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,9592,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,9412,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,6009,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,5144,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2999,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,6668,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,19289,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,16923,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,4946,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,3334,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,19329,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1588,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1377,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,11499,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,8895,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1472,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,42759,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,7511,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,3736,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,6502,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,7568,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,6965,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,5129,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,11271,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,3113,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,4225,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,93028,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,99079,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,167478,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,264620,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,297934,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,112653,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,60047,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,63568,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,53515,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,83976,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,81798,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,66737,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,19853,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,24962,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,51463,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,32606,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,38960,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,64066,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,64265,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,130125,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,175493,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,98805,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,163149,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,116466,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,69801,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,145910,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,99384,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,38675,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,39247,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,24883,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,21457,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,18823,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,34309,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,12973,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,14512,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,17817,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,13040,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,45004,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,44670,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,21400,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,25290,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,12676,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,15048,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,17420,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,23091,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,15892,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,33265,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,56870,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,12936,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,67868,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,10073,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,15357,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,9226,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,11720,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,10146,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,10059,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,34238,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,37792,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,22047,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,16062,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,46432,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,41502,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,11460,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,6496,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,4727,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,11256,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,4846,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,12487,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,7822,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,7045,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,2940,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,11394,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,15881,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,18559,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,6019,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,6979,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,8806,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,4142,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,4483,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,7355,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,4454,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,4387,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,2652,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,3056,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,3238,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,18112,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,10408,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,5791,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,7112,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,2164,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,4128,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,5687,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,12256,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,7498,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,20754,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,13686,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,8121,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,34937,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,15040,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,37542,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,22716,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,6992,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,2140,0.0,0.0
