TIMESTAMP,GAT31575_OPEN_PRICE_USD,GAT31575_HIGH_PRICE_USD,GAT31575_LOW_PRICE_USD,GAT31575_CLOSE_PRICE_USD,GAT31575_VOLUME_USD,GAT31575_DIVIDENDS_USD,GAT31575_STOCK_SPLITS_USD
2024-06-03 00:00:00+00:00,40.97402572631836,42.846378326416016,39.9913444519043,42.49577713012695,191655,0.0,0.0
2024-06-04 00:00:00+00:00,42.49241638183594,42.503047943115234,40.01575469970703,41.30414581298828,195660,0.0,0.0
2024-06-05 00:00:00+00:00,41.300846099853516,41.316490173339844,38.98971176147461,39.00014877319336,199295,0.0,0.0
2024-06-06 00:00:00+00:00,40.307167053222656,43.60261917114258,38.01810836791992,39.98862838745117,313585,0.0,0.0
2024-06-07 00:00:00+00:00,39.983642578125,40.4920539855957,36.952117919921875,39.383724212646484,182462,0.0,0.0
2024-06-08 00:00:00+00:00,39.383724212646484,39.39384841918945,34.83816146850586,36.70524215698242,756553,0.0,0.0
2024-06-09 00:00:00+00:00,36.70524215698242,40.176727294921875,36.06543731689453,38.14579391479492,1660270,0.0,0.0
2024-06-10 00:00:00+00:00,38.14579391479492,39.78528594970703,34.99777603149414,39.42363739013672,700814,0.0,0.0
2024-06-11 00:00:00+00:00,39.42363739013672,39.432594299316406,32.73121643066406,36.984554290771484,284199,0.0,0.0
2024-06-12 00:00:00+00:00,36.984554290771484,37.574928283691406,34.50368118286133,34.56339645385742,208345,0.0,0.0
2024-06-13 00:00:00+00:00,34.56339645385742,37.49734115600586,34.0101432800293,35.335174560546875,198142,0.0,0.0
2024-06-14 00:00:00+00:00,35.335174560546875,44.93553161621094,35.308631896972656,37.95059585571289,345762,0.0,0.0
2024-06-15 00:00:00+00:00,37.95059585571289,38.377342224121094,36.196868896484375,37.92397689819336,220918,0.0,0.0
2024-06-16 00:00:00+00:00,37.92397689819336,37.95600891113281,35.989017486572266,37.95600891113281,191363,0.0,0.0
2024-06-17 00:00:00+00:00,37.95600891113281,40.478118896484375,37.23640823364258,40.35662078857422,909328,0.0,0.0
2024-06-18 00:00:00+00:00,40.35662078857422,42.10926055908203,40.02992248535156,42.10926055908203,1196276,0.0,0.0
2024-06-19 00:00:00+00:00,42.10926055908203,44.77994155883789,41.8513298034668,42.200077056884766,1201945,0.0,0.0
2024-06-20 00:00:00+00:00,42.200077056884766,43.718780517578125,42.200077056884766,42.852481842041016,1159581,0.0,0.0
2024-06-21 00:00:00+00:00,42.852481842041016,46.266082763671875,42.442176818847656,42.99550247192383,663017,0.0,0.0
2024-06-22 00:00:00+00:00,42.99550247192383,45.18083190917969,42.22294235229492,44.90486145019531,1025442,0.0,0.0
2024-06-23 00:00:00+00:00,44.90486145019531,45.37033462524414,44.47245407104492,45.11269760131836,1323926,0.0,0.0
2024-06-24 00:00:00+00:00,45.11269760131836,46.31684875488281,44.52008819580078,46.10720443725586,1347159,0.0,0.0
2024-06-25 00:00:00+00:00,46.10720443725586,46.85788345336914,30.347373962402344,31.722118377685547,749204,0.0,0.0
2024-06-26 00:00:00+00:00,31.722118377685547,35.98912811279297,31.722118377685547,34.97827911376953,198093,0.0,0.0
2024-06-27 00:00:00+00:00,34.97827911376953,38.056392669677734,34.96940612792969,35.61082458496094,151982,0.0,0.0
2024-06-28 00:00:00+00:00,35.61082458496094,36.13495635986328,34.95454025268555,34.97197341918945,142992,0.0,0.0
2024-06-29 00:00:00+00:00,34.97197341918945,35.7443962097168,31.95815086364746,32.5622444152832,176686,0.0,0.0
2024-06-30 00:00:00+00:00,32.5622444152832,34.99068832397461,31.477563858032227,34.55961608886719,291483,0.0,0.0
2024-07-01 00:00:00+00:00,34.55961608886719,35.48992156982422,33.32275390625,35.245479583740234,314629,0.0,0.0
2024-07-02 00:00:00+00:00,35.245479583740234,35.26398849487305,31.16130828857422,31.802785873413086,222301,0.0,0.0
2024-07-03 00:00:00+00:00,31.802785873413086,32.056861877441406,29.376510620117188,29.871652603149414,315896,0.0,0.0
2024-07-04 00:00:00+00:00,29.871652603149414,32.71241760253906,29.2690486907959,29.948087692260742,367827,0.0,0.0
2024-07-05 00:00:00+00:00,29.948087692260742,31.273725509643555,29.84389877319336,30.121488571166992,337194,0.0,0.0
2024-07-06 00:00:00+00:00,30.121488571166992,31.399477005004883,29.770198822021484,30.54288101196289,263698,0.0,0.0
2024-07-07 00:00:00+00:00,30.54288101196289,31.470062255859375,30.095439910888672,31.03077507019043,374185,0.0,0.0
2024-07-08 00:00:00+00:00,31.03077507019043,31.91176414489746,29.907602310180664,30.190317153930664,221381,0.0,0.0
2024-07-09 00:00:00+00:00,30.190317153930664,31.225500106811523,29.978845596313477,30.10726547241211,214272,0.0,0.0
2024-07-10 00:00:00+00:00,30.10726547241211,30.61789894104004,29.134395599365234,30.027315139770508,312158,0.0,0.0
2024-07-11 00:00:00+00:00,30.027315139770508,30.619844436645508,29.5131778717041,29.871578216552734,308593,0.0,0.0
2024-07-12 00:00:00+00:00,29.871578216552734,30.358264923095703,29.382240295410156,30.160911560058594,325614,0.0,0.0
2024-07-13 00:00:00+00:00,30.160911560058594,33.07020950317383,28.977577209472656,33.054176330566406,461317,0.0,0.0
2024-07-14 00:00:00+00:00,33.054176330566406,33.05559539794922,28.238718032836914,28.81293487548828,237727,0.0,0.0
2024-07-15 00:00:00+00:00,28.81293487548828,29.132631301879883,28.028961181640625,28.830078125,223142,0.0,0.0
2024-07-16 00:00:00+00:00,28.830078125,28.839479446411133,27.6400203704834,27.99007225036621,195788,0.0,0.0
2024-07-17 00:00:00+00:00,27.99007225036621,29.369632720947266,27.609088897705078,28.42709732055664,239250,0.0,0.0
2024-07-18 00:00:00+00:00,28.42709732055664,29.437339782714844,27.938861846923828,28.837669372558594,276807,0.0,0.0
2024-07-19 00:00:00+00:00,28.837669372558594,30.794090270996094,26.27264404296875,26.762861251831055,536691,0.0,0.0
2024-07-20 00:00:00+00:00,26.762861251831055,28.779380798339844,26.19127655029297,26.761987686157227,413331,0.0,0.0
2024-07-21 00:00:00+00:00,26.756397247314453,27.003803253173828,25.943201065063477,26.188432693481445,379200,0.0,0.0
2024-07-22 00:00:00+00:00,25.818002700805664,27.699905395507812,21.430755615234375,26.741928100585938,511230,0.0,0.0
2024-07-23 00:00:00+00:00,26.741928100585938,26.801788330078125,25.32832145690918,25.709768295288086,438065,0.0,0.0
2024-07-24 00:00:00+00:00,25.708587646484375,25.737337112426758,23.691425323486328,23.854896545410156,501822,0.0,0.0
2024-07-25 00:00:00+00:00,23.854896545410156,24.069496154785156,19.003517150878906,19.165239334106445,517433,0.0,0.0
2024-07-26 00:00:00+00:00,19.165159225463867,21.225173950195312,18.734622955322266,18.91413116455078,469210,0.0,0.0
2024-07-27 00:00:00+00:00,18.91413116455078,19.089017868041992,13.584429740905762,13.614090919494629,453393,0.0,0.0
2024-07-28 00:00:00+00:00,13.601181030273438,18.959341049194336,13.344670295715332,17.415603637695312,473184,0.0,0.0
2024-07-29 00:00:00+00:00,17.415603637695312,17.661985397338867,15.886061668395996,16.02492904663086,422196,0.0,0.0
2024-07-30 00:00:00+00:00,16.02492904663086,16.29645538330078,15.377388000488281,15.416817665100098,392369,0.0,0.0
2024-07-31 00:00:00+00:00,15.422783851623535,16.0335750579834,14.85265827178955,15.690546035766602,505804,0.0,0.0
2024-08-01 00:00:00+00:00,15.704438209533691,15.919509887695312,15.173843383789062,15.25180435180664,312265,0.0,0.0
2024-08-02 00:00:00+00:00,15.222029685974121,15.517948150634766,14.596855163574219,14.644037246704102,339505,0.0,0.0
2024-08-03 00:00:00+00:00,14.644037246704102,15.017977714538574,13.570968627929688,13.991214752197266,395014,0.0,0.0
2024-08-04 00:00:00+00:00,13.991214752197266,14.009920120239258,10.502667427062988,10.840533256530762,357365,0.0,0.0
2024-08-05 00:00:00+00:00,10.92023754119873,11.147500991821289,8.18122673034668,9.134571075439453,267993,0.0,0.0
2024-08-06 00:00:00+00:00,9.134571075439453,10.834442138671875,9.012784004211426,10.171695709228516,226704,0.0,0.0
2024-08-07 00:00:00+00:00,10.171695709228516,10.493253707885742,9.88485336303711,10.338772773742676,212049,0.0,0.0
2024-08-08 00:00:00+00:00,10.345503807067871,12.016159057617188,10.336692810058594,11.732062339782715,340877,0.0,0.0
2024-08-09 00:00:00+00:00,11.732062339782715,14.332371711730957,11.732039451599121,13.8092679977417,504517,0.0,0.0
2024-08-10 00:00:00+00:00,13.816604614257812,16.57631492614746,13.634600639343262,14.828857421875,590398,0.0,0.0
2024-08-11 00:00:00+00:00,14.828857421875,15.426082611083984,14.311441421508789,14.312141418457031,560327,0.0,0.0
2024-08-12 00:00:00+00:00,14.311434745788574,14.506390571594238,13.699393272399902,14.286271095275879,557957,0.0,0.0
2024-08-13 00:00:00+00:00,14.323687553405762,15.201994895935059,14.168614387512207,14.223516464233398,477735,0.0,0.0
2024-08-14 00:00:00+00:00,14.223516464233398,14.50021743774414,13.840997695922852,13.979125022888184,384616,0.0,0.0
2024-08-15 00:00:00+00:00,13.985381126403809,14.091180801391602,12.589740753173828,12.76121997833252,524856,0.0,0.0
2024-08-16 00:00:00+00:00,12.810131072998047,12.880487442016602,12.362353324890137,12.445866584777832,474849,0.0,0.0
2024-08-17 00:00:00+00:00,12.507473945617676,13.624852180480957,12.41930103302002,13.561315536499023,550182,0.0,0.0
2024-08-18 00:00:00+00:00,13.6057710647583,13.938379287719727,13.477313041687012,13.52673625946045,507397,0.0,0.0
2024-08-19 00:00:00+00:00,13.52673625946045,14.911418914794922,13.4457426071167,14.112079620361328,479441,0.0,0.0
2024-08-20 00:00:00+00:00,14.12937068939209,14.304298400878906,13.717082023620605,13.815683364868164,328517,0.0,0.0
2024-08-21 00:00:00+00:00,13.783642768859863,13.957902908325195,13.220930099487305,13.233877182006836,293020,0.0,0.0
2024-08-22 00:00:00+00:00,13.233877182006836,13.265753746032715,12.979157447814941,13.00094223022461,276897,0.0,0.0
