TIMESTAMP,BABYBOME_OPEN_PRICE_USD,BABYBOME_HIGH_PRICE_USD,BABYBOME_LOW_PRICE_USD,BABYBOME_CLOSE_PRICE_USD,BABYBOME_VOLUME_USD,BABYBOME_DIVIDENDS_USD,BABYBOME_STOCK_SPLITS_USD
2024-07-05 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,1514,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,946,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,870,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,790,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,371,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1372,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,599,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,809,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,651,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,379,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1841,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,2492,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1613,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,577,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,313,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,8633,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,972,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,287,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,414,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,344,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,644,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,446,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,462,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,615,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,802,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,4512,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,456,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,706,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,19039,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,5305,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3105,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,7596,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,892,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2159,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2156,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1148,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1700,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,27554,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,85253,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,110603,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,78503,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,41682,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,23364,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,14611,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,7046,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2527,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,7893,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1953,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3669,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2159,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1621,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,3406,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,2805,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1556,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1524,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,697,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,604,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,351,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1041,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,3486,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,989,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,424,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,327,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1157,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1839,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,848,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,270,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,275,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,319,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,615,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,282,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,5369,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,637,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,796,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,816,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,289,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,244,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,386,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,405,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,490,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,404,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,241,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,322,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,204,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1055,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,304,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,216,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1294,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,393,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,181,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,186,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,406,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,281,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,171,0.0,0.0
2025-06-01 00:00:00+00:00,1.0918199802372949e-13,1.0918199802372949e-13,1.0726499983376714e-13,1.0729257922652974e-13,40,0.0,0.0
