TIMESTAMP,TAPS_OPEN_PRICE_USD,TAPS_HIGH_PRICE_USD,TAPS_LOW_PRICE_USD,TAPS_CLOSE_PRICE_USD,TAPS_VOLUME_USD,TAPS_DIVIDENDS_USD,TAPS_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0045900000259280205,0.004871000070124865,0.004102999810129404,0.004695000126957893,194187,0.0,0.0
2025-04-02 00:00:00+00:00,0.004695000126957893,0.004858999978750944,0.0038079998921602964,0.003986000083386898,189621,0.0,0.0
2025-04-03 00:00:00+00:00,0.003986000083386898,0.004147000145167112,0.0032250001095235348,0.003481999970972538,147197,0.0,0.0
2025-04-04 00:00:00+00:00,0.003481999970972538,0.003986999858170748,0.0032190000638365746,0.003780999919399619,179947,0.0,0.0
2025-04-05 00:00:00+00:00,0.003780999919399619,0.0037899999879300594,0.003309000050649047,0.0035920001100748777,167420,0.0,0.0
2025-04-06 00:00:00+00:00,0.0035920001100748777,0.0035979999229311943,0.003200999926775694,0.003200999926775694,173674,0.0,0.0
2025-04-07 00:00:00+00:00,0.003200999926775694,0.0033889999613165855,0.002810999983921647,0.0030849999748170376,186052,0.0,0.0
2025-04-08 00:00:00+00:00,0.0030849999748170376,0.003381999908015132,0.002976000076159835,0.0031840000301599503,151762,0.0,0.0
2025-04-09 00:00:00+00:00,0.0031840000301599503,0.0034799999557435513,0.0030090000946074724,0.0032820000778883696,192696,0.0,0.0
2025-04-10 00:00:00+00:00,0.0032820000778883696,0.0033859999384731054,0.002905000001192093,0.0029060000088065863,169814,0.0,0.0
2025-04-11 00:00:00+00:00,0.0029060000088065863,0.003295999951660633,0.0029060000088065863,0.0031870000530034304,159612,0.0,0.0
2025-04-12 00:00:00+00:00,0.0031870000530034304,0.0032870001159608364,0.0029009999707341194,0.003005000064149499,177132,0.0,0.0
2025-04-13 00:00:00+00:00,0.003005000064149499,0.0031880000606179237,0.0028039999306201935,0.0028039999306201935,168645,0.0,0.0
2025-04-14 00:00:00+00:00,0.0028039999306201935,0.0032850001007318497,0.0026100000832229853,0.0026149998884648085,179820,0.0,0.0
