TIMESTAMP,JEET30327_OPEN_PRICE_USD,JEET30327_HIGH_PRICE_USD,JEET30327_LOW_PRICE_USD,JEET30327_CLOSE_PRICE_USD,JEET30327_VOLUME_USD,JEET30327_DIVIDENDS_USD,JEET30327_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.00016500000492669642,0.0001880000054370612,0.00014800000644754618,0.00014899999951012433,6724,0.0,0.0
2024-04-16 00:00:00+00:00,0.00014899999951012433,0.0001500000071246177,0.0001289999927394092,0.0001449999981559813,7390,0.0,0.0
2024-04-17 00:00:00+00:00,0.00014400000509340316,0.00015500000154133886,0.00011999999696854502,0.00011999999696854502,6883,0.0,0.0
2024-04-18 00:00:00+00:00,0.00011999999696854502,0.0001340000017080456,0.00011500000255182385,0.00013299999409355223,7024,0.0,0.0
2024-04-19 00:00:00+00:00,0.00013299999409355223,0.00013299999409355223,9.999999747378752e-05,0.00010299999848939478,9106,0.0,0.0
2024-04-20 00:00:00+00:00,0.00010299999848939478,0.00010599999950500205,9.7999996796716e-05,0.0001049999991664663,5047,0.0,0.0
2024-04-21 00:00:00+00:00,0.00010800000018207356,0.00011500000255182385,0.00010800000018207356,0.00010800000018207356,3916,0.0,0.0
2024-04-22 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,9.200000204145908e-05,9.200000204145908e-05,9613,0.0,0.0
2024-04-23 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,7.500000356230885e-05,7.500000356230885e-05,5602,0.0,0.0
2024-04-24 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,5.2999999752501026e-05,7.400000322377309e-05,7068,0.0,0.0
2024-04-25 00:00:00+00:00,7.400000322377309e-05,8.299999899463728e-05,7.100000220816582e-05,7.100000220816582e-05,4422,0.0,0.0
2024-04-26 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,5.0999999075429514e-05,5.0999999075429514e-05,9660,0.0,0.0
2024-04-27 00:00:00+00:00,5.0999999075429514e-05,6.600000051548705e-05,4.8999998398358e-05,6.500000017695129e-05,4040,0.0,0.0
2024-04-28 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.399999983841553e-05,6.399999983841553e-05,733,0.0,0.0
2024-04-29 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.900000178371556e-05,6.299999949987978e-05,1974,0.0,0.0
2024-04-30 00:00:00+00:00,6.299999949987978e-05,7.100000220816582e-05,5.999999848427251e-05,6.299999949987978e-05,4114,0.0,0.0
2024-05-01 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.199999941396527e-05,6.399999983841553e-05,4911,0.0,0.0
2024-05-02 00:00:00+00:00,6.399999983841553e-05,8.800000068731606e-05,5.999999848427251e-05,7.599999662488699e-05,10842,0.0,0.0
2024-05-03 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.600000051548705e-05,6.900000153109431e-05,2882,0.0,0.0
2024-05-04 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.800000119255856e-05,7.899999764049426e-05,2950,0.0,0.0
2024-05-05 00:00:00+00:00,7.899999764049426e-05,8.70000003487803e-05,6.399999983841553e-05,6.70000008540228e-05,11078,0.0,0.0
2024-05-06 00:00:00+00:00,6.70000008540228e-05,7.79999973019585e-05,6.70000008540228e-05,7.699999696342275e-05,6645,0.0,0.0
2024-05-07 00:00:00+00:00,7.699999696342275e-05,8.099999831756577e-05,6.800000119255856e-05,6.800000119255856e-05,8495,0.0,0.0
2024-05-08 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.900000178371556e-05,5.999999848427251e-05,2313,0.0,0.0
2024-05-09 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.500000042957254e-05,5.500000042957254e-05,1672,0.0,0.0
2024-05-10 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.2999999752501026e-05,979,0.0,0.0
2024-05-11 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,4.600000102072954e-05,4.600000102072954e-05,967,0.0,0.0
2024-05-12 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,4.600000102072954e-05,4.600000102072954e-05,635,0.0,0.0
2024-05-13 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.400000034365803e-05,4.5000000682193786e-05,964,0.0,0.0
2024-05-14 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,3.899999865097925e-05,3.899999865097925e-05,3742,0.0,0.0
2024-05-15 00:00:00+00:00,3.899999865097925e-05,5.0999999075429514e-05,3.400000059627928e-05,4.8999998398358e-05,6888,0.0,0.0
2024-05-16 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.099999932805076e-05,4.099999932805076e-05,4252,0.0,0.0
2024-05-17 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,1452,0.0,0.0
2024-05-18 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.400000034365803e-05,1708,0.0,0.0
2024-05-19 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,3.5000000934815034e-05,3.5000000934815034e-05,5133,0.0,0.0
2024-05-20 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.8000000384054147e-05,3.600000127335079e-05,2325,0.0,0.0
2024-05-21 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.5000000934815034e-05,685,0.0,0.0
2024-05-22 00:00:00+00:00,3.5000000934815034e-05,3.899999865097925e-05,3.5000000934815034e-05,3.7000001611886546e-05,1625,0.0,0.0
2024-05-23 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,2080,0.0,0.0
2024-05-24 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.600000127335079e-05,619,0.0,0.0
2024-05-25 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,43,0.0,0.0
2024-05-26 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,3.600000127335079e-05,213,0.0,0.0
2024-05-27 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.600000127335079e-05,3.9999998989515007e-05,1214,0.0,0.0
2024-05-28 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7999998312443495e-05,2193,0.0,0.0
2024-05-29 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,1201,0.0,0.0
2024-05-30 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.199999966658652e-05,1798,0.0,0.0
2024-05-31 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.199999966658652e-05,598,0.0,0.0
2024-06-01 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,4.3000000005122274e-05,3296,0.0,0.0
2024-06-02 00:00:00+00:00,4.600000102072954e-05,5.0999999075429514e-05,4.099999932805076e-05,4.099999932805076e-05,5209,0.0,0.0
2024-06-03 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,1518,0.0,0.0
2024-06-04 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,1076,0.0,0.0
2024-06-05 00:00:00+00:00,3.7999998312443495e-05,0.0001250000059371814,3.7999998312443495e-05,0.00012399999832268804,22221,0.0,0.0
2024-06-06 00:00:00+00:00,8.199999865610152e-05,0.0001320000010309741,8.199999865610152e-05,9.40000027185306e-05,75601,0.0,0.0
2024-06-07 00:00:00+00:00,7.899999764049426e-05,0.00010599999950500205,7.79999973019585e-05,7.999999797903001e-05,11255,0.0,0.0
2024-06-08 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,6.900000153109431e-05,7.500000356230885e-05,4139,0.0,0.0
2024-06-09 00:00:00+00:00,7.500000356230885e-05,8.299999899463728e-05,7.500000356230885e-05,8.199999865610152e-05,1428,0.0,0.0
2024-06-10 00:00:00+00:00,8.199999865610152e-05,8.399999933317304e-05,7.400000322377309e-05,7.400000322377309e-05,2386,0.0,0.0
2024-06-11 00:00:00+00:00,7.400000322377309e-05,8.399999933317304e-05,6.600000051548705e-05,6.600000051548705e-05,5968,0.0,0.0
2024-06-12 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,3.7999998312443495e-05,3.9999998989515007e-05,10032,0.0,0.0
2024-06-13 00:00:00+00:00,3.9999998989515007e-05,4.8000001697801054e-05,3.7000001611886546e-05,3.7999998312443495e-05,8187,0.0,0.0
2024-06-14 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,2471,0.0,0.0
2024-06-15 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,2532,0.0,0.0
2024-06-16 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,2196,0.0,0.0
2024-06-17 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,2560,0.0,0.0
2024-06-18 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,2011,0.0,0.0
2024-06-19 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,86,0.0,0.0
2024-06-20 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,1,0.0,0.0
2024-06-21 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,56,0.0,0.0
2024-06-22 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,463,0.0,0.0
2024-06-23 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,160,0.0,0.0
2024-06-24 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,47,0.0,0.0
2024-06-25 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,101,0.0,0.0
2024-06-26 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.099999958067201e-05,3.099999958067201e-05,248,0.0,0.0
2024-06-27 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9999999242136255e-05,3.300000025774352e-05,177,0.0,0.0
2024-06-28 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,356,0.0,0.0
2024-06-29 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,267,0.0,0.0
2024-06-30 00:00:00+00:00,3.199999991920777e-05,3.7999998312443495e-05,3.199999991920777e-05,3.7999998312443495e-05,649,0.0,0.0
2024-07-01 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,103,0.0,0.0
2024-07-02 00:00:00+00:00,3.899999865097925e-05,4.999999873689376e-05,3.899999865097925e-05,4.999999873689376e-05,1163,0.0,0.0
2024-07-03 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.400000034365803e-05,4.400000034365803e-05,349,0.0,0.0
2024-07-04 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.899999865097925e-05,3.899999865097925e-05,462,0.0,0.0
2024-07-05 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2024-07-06 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,4.099999932805076e-05,28,0.0,0.0
2024-07-07 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7000001611886546e-05,3.7000001611886546e-05,208,0.0,0.0
2024-07-08 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.9999998989515007e-05,7,0.0,0.0
2024-07-09 00:00:00+00:00,3.9999998989515007e-05,4.5000000682193786e-05,3.9999998989515007e-05,4.400000034365803e-05,1078,0.0,0.0
2024-07-10 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,53,0.0,0.0
2024-07-11 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.9999998989515007e-05,3.9999998989515007e-05,701,0.0,0.0
2024-07-12 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,133,0.0,0.0
2024-07-13 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,11,0.0,0.0
2024-07-14 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.300000025774352e-05,3.300000025774352e-05,1107,0.0,0.0
2024-07-15 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.199999991920777e-05,3.199999991920777e-05,684,0.0,0.0
2024-07-16 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,3.199999991920777e-05,3.300000025774352e-05,374,0.0,0.0
2024-07-17 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,32,0.0,0.0
2024-07-18 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,10,0.0,0.0
2024-07-19 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,3.199999991920777e-05,3.600000127335079e-05,210,0.0,0.0
2024-07-20 00:00:00+00:00,3.600000127335079e-05,4.8999998398358e-05,3.600000127335079e-05,4.8999998398358e-05,2989,0.0,0.0
2024-07-21 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,3.9999998989515007e-05,3.9999998989515007e-05,1441,0.0,0.0
2024-07-22 00:00:00+00:00,3.9999998989515007e-05,6.70000008540228e-05,3.300000025774352e-05,5.500000042957254e-05,6718,0.0,0.0
2024-07-23 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,3.5000000934815034e-05,3.5000000934815034e-05,3219,0.0,0.0
2024-07-24 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.600000127335079e-05,114,0.0,0.0
2024-07-25 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.300000025774352e-05,3.5000000934815034e-05,281,0.0,0.0
2024-07-26 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7999998312443495e-05,715,0.0,0.0
2024-07-27 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,42,0.0,0.0
2024-07-28 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,80,0.0,0.0
2024-07-29 00:00:00+00:00,3.899999865097925e-05,8.499999967170879e-05,3.899999865097925e-05,6.600000051548705e-05,9514,0.0,0.0
2024-07-30 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,5.500000042957254e-05,5.500000042957254e-05,1214,0.0,0.0
2024-07-31 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,3.899999865097925e-05,3.899999865097925e-05,1918,0.0,0.0
2024-08-01 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.199999991920777e-05,3.5000000934815034e-05,1894,0.0,0.0
2024-08-02 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,270,0.0,0.0
2024-08-03 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.8000000384054147e-05,2.8000000384054147e-05,234,0.0,0.0
2024-08-04 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.9999999242136255e-05,579,0.0,0.0
2024-08-05 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.5999999706982635e-05,552,0.0,0.0
2024-08-06 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.9999999242136255e-05,329,0.0,0.0
2024-08-07 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,46,0.0,0.0
2024-08-08 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,3.099999958067201e-05,3.300000025774352e-05,161,0.0,0.0
2024-08-09 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,2.9999999242136255e-05,342,0.0,0.0
2024-08-10 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,493,0.0,0.0
2024-08-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,132,0.0,0.0
2024-08-12 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.4000000848900527e-05,120,0.0,0.0
2024-08-13 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,2,0.0,0.0
2024-08-14 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2024-08-15 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,17,0.0,0.0
2024-08-16 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,7,0.0,0.0
2024-08-17 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,9,0.0,0.0
2024-08-18 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,328,0.0,0.0
2024-08-19 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,55,0.0,0.0
2024-08-20 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,21,0.0,0.0
2024-08-21 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,276,0.0,0.0
2024-08-22 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.4000000848900527e-05,550,0.0,0.0
2024-08-23 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,692,0.0,0.0
2024-08-24 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,162,0.0,0.0
2024-08-25 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.499999936844688e-05,2.9000000722589903e-05,569,0.0,0.0
2024-08-26 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,149,0.0,0.0
2024-08-27 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,261,0.0,0.0
2024-08-28 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,8,0.0,0.0
2024-08-29 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2024-08-30 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,14,0.0,0.0
2024-08-31 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,0,0.0,0.0
2024-09-01 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.8999999156221747e-05,284,0.0,0.0
2024-09-02 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,22,0.0,0.0
2024-09-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,86,0.0,0.0
2024-09-04 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,68,0.0,0.0
2024-09-05 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,10,0.0,0.0
2024-09-06 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,68,0.0,0.0
2024-09-07 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,1,0.0,0.0
2024-09-08 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-09-09 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,38,0.0,0.0
2024-09-10 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-09-11 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-09-12 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,242,0.0,0.0
2024-09-13 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-09-14 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-09-15 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,8,0.0,0.0
2024-09-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2024-09-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2024-09-18 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2024-09-19 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2024-09-20 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,3,0.0,0.0
2024-09-21 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,616,0.0,0.0
2024-09-22 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,2.099999983329326e-05,2.300000051036477e-05,1076,0.0,0.0
2024-09-23 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,576,0.0,0.0
2024-09-24 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,9,0.0,0.0
2024-09-25 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2024-09-26 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.2000000171829015e-05,519,0.0,0.0
2024-09-27 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,484,0.0,0.0
2024-09-28 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,6,0.0,0.0
2024-09-29 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,613,0.0,0.0
2024-09-30 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,134,0.0,0.0
2024-10-01 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,160,0.0,0.0
2024-10-02 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,694,0.0,0.0
2024-10-03 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2024-10-04 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,900,0.0,0.0
2024-10-05 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,102,0.0,0.0
2024-10-06 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,99,0.0,0.0
2024-10-07 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.9999999494757503e-05,250,0.0,0.0
