TIMESTAMP,SAFUU_OPEN_PRICE_USD,SAFUU_HIGH_PRICE_USD,SAFUU_LOW_PRICE_USD,SAFUU_CLOSE_PRICE_USD,SAFUU_VOLUME_USD,SAFUU_DIVIDENDS_USD,SAFUU_STOCK_SPLITS_USD
2022-03-02 00:00:00+00:00,62.426815032958984,68.40443420410156,47.42847442626953,68.40443420410156,6854889,0.0,0.0
2022-03-03 00:00:00+00:00,68.40443420410156,98.83965301513672,66.14421081542969,95.37996673583984,6879032,0.0,0.0
2022-03-04 00:00:00+00:00,95.37996673583984,138.70082092285156,94.73896789550781,101.86760711669922,6995612,0.0,0.0
2022-03-05 00:00:00+00:00,101.86761474609375,118.20846557617188,100.63987731933594,114.10485076904297,5933274,0.0,0.0
2022-03-06 00:00:00+00:00,114.1048583984375,150.81979370117188,114.06260681152344,146.4702606201172,3441753,0.0,0.0
2022-03-07 00:00:00+00:00,146.4703826904297,197.24771118164062,146.4703826904297,196.02947998046875,5520295,0.0,0.0
2022-03-08 00:00:00+00:00,196.02928161621094,295.05340576171875,195.7035369873047,295.05340576171875,9967593,0.0,0.0
2022-03-09 00:00:00+00:00,295.0534362792969,331.9053649902344,136.7593536376953,171.8534698486328,20230115,0.0,0.0
2022-03-10 00:00:00+00:00,171.8534698486328,183.47488403320312,108.98827362060547,165.80084228515625,18164412,0.0,0.0
2022-03-11 00:00:00+00:00,165.80096435546875,172.71133422851562,145.8199005126953,171.3162384033203,7239553,0.0,0.0
2022-03-12 00:00:00+00:00,171.3162384033203,216.10064697265625,171.3162384033203,207.70272827148438,4361901,0.0,0.0
2022-03-13 00:00:00+00:00,207.70257568359375,209.44142150878906,163.39793395996094,166.35960388183594,3927732,0.0,0.0
2022-03-14 00:00:00+00:00,166.3595733642578,174.1808624267578,137.40972900390625,162.56298828125,4538266,0.0,0.0
2022-03-15 00:00:00+00:00,162.56298828125,177.11630249023438,159.35629272460938,160.454833984375,4044870,0.0,0.0
2022-03-16 00:00:00+00:00,160.454833984375,176.76568603515625,152.93785095214844,161.62318420410156,2980662,0.0,0.0
2022-03-17 00:00:00+00:00,161.62318420410156,171.85183715820312,160.1898651123047,169.13308715820312,2944408,0.0,0.0
2022-03-18 00:00:00+00:00,169.13308715820312,202.55368041992188,169.13308715820312,202.55368041992188,3437763,0.0,0.0
2022-03-19 00:00:00+00:00,202.55368041992188,215.4182891845703,195.4882354736328,207.7602081298828,3808893,0.0,0.0
2022-03-20 00:00:00+00:00,207.7602081298828,207.88372802734375,190.5669403076172,200.33717346191406,3323818,0.0,0.0
2022-03-21 00:00:00+00:00,200.33717346191406,208.7637176513672,197.7014923095703,200.5658416748047,3123684,0.0,0.0
2022-03-22 00:00:00+00:00,200.5658416748047,226.68528747558594,129.60057067871094,195.37416076660156,8235276,0.0,0.0
2022-03-23 00:00:00+00:00,195.37416076660156,195.5244140625,124.79399108886719,146.29495239257812,12328666,0.0,0.0
2022-03-24 00:00:00+00:00,146.29495239257812,176.76515197753906,145.33152770996094,174.77874755859375,7800291,0.0,0.0
2022-03-25 00:00:00+00:00,174.77874755859375,210.73020935058594,125.11772918701172,129.58819580078125,6826799,0.0,0.0
2022-03-26 00:00:00+00:00,129.58819580078125,142.21751403808594,129.31454467773438,141.79534912109375,6005952,0.0,0.0
2022-03-27 00:00:00+00:00,141.79534912109375,152.648681640625,137.62750244140625,151.62876892089844,2161067,0.0,0.0
2022-03-28 00:00:00+00:00,151.62876892089844,161.0277557373047,150.9116973876953,159.5799102783203,2051415,0.0,0.0
2022-03-29 00:00:00+00:00,159.5799102783203,173.18148803710938,159.5799102783203,163.70167541503906,2349864,0.0,0.0
2022-03-30 00:00:00+00:00,163.70166015625,172.81765747070312,159.45436096191406,160.1569061279297,2726172,0.0,0.0
2022-03-31 00:00:00+00:00,160.1569061279297,161.9830780029297,146.51300048828125,149.63616943359375,2516027,0.0,0.0
2022-04-01 00:00:00+00:00,149.63616943359375,173.36123657226562,146.6768035888672,173.36123657226562,2478797,0.0,0.0
2022-04-02 00:00:00+00:00,173.36123657226562,176.65684509277344,163.86427307128906,164.4036407470703,2284117,0.0,0.0
2022-04-03 00:00:00+00:00,164.40420532226562,171.76535034179688,161.3720245361328,170.00570678710938,1947297,0.0,0.0
2022-04-04 00:00:00+00:00,170.00570678710938,170.41749572753906,143.20936584472656,148.89837646484375,2939521,0.0,0.0
2022-04-05 00:00:00+00:00,148.89837646484375,160.01968383789062,136.9109649658203,150.72808837890625,4091816,0.0,0.0
2022-04-06 00:00:00+00:00,150.72808837890625,176.04803466796875,147.56507873535156,156.64024353027344,4086823,0.0,0.0
2022-04-07 00:00:00+00:00,156.64024353027344,168.5022430419922,154.67562866210938,166.68177795410156,3766077,0.0,0.0
2022-04-08 00:00:00+00:00,166.68177795410156,172.26324462890625,163.3726348876953,168.38427734375,2837187,0.0,0.0
2022-04-09 00:00:00+00:00,168.3841552734375,182.08238220214844,167.03842163085938,182.08238220214844,2658737,0.0,0.0
2022-04-10 00:00:00+00:00,182.08236694335938,197.2104949951172,171.19839477539062,185.01821899414062,3838185,0.0,0.0
2022-04-11 00:00:00+00:00,185.01821899414062,189.6817626953125,172.61419677734375,175.1144256591797,4138126,0.0,0.0
2022-04-12 00:00:00+00:00,175.1144256591797,184.88563537597656,173.2906036376953,177.3172607421875,3924283,0.0,0.0
2022-04-13 00:00:00+00:00,177.3172607421875,190.36026000976562,176.8358612060547,187.6106414794922,3659940,0.0,0.0
2022-04-14 00:00:00+00:00,187.6106414794922,197.4821319580078,187.6106414794922,194.1828155517578,3337588,0.0,0.0
