TIMESTAMP,LAZYCAT_OPEN_PRICE_USD,LAZYCAT_HIGH_PRICE_USD,LAZYCAT_LOW_PRICE_USD,LAZYCAT_CLOSE_PRICE_USD,LAZYCAT_VOLUME_USD,LAZYCAT_DIVIDENDS_USD,LAZYCAT_STOCK_SPLITS_USD
2024-08-29 00:00:00+00:00,0.12702499330043793,0.15912899374961853,0.014023000374436378,0.021213000640273094,4602670,0.0,0.0
2024-08-30 00:00:00+00:00,0.021213000640273094,0.030605999752879143,0.006310000084340572,0.006519000045955181,9186803,0.0,0.0
2024-08-31 00:00:00+00:00,0.006519000045955181,0.008151000365614891,0.003220000071451068,0.0038389998953789473,9654619,0.0,0.0
2024-09-01 00:00:00+00:00,0.003848999971523881,0.0038689998909831047,0.000750000006519258,0.0008299999753944576,5764257,0.0,0.0
2024-09-02 00:00:00+00:00,0.0008200000156648457,0.001069999998435378,0.0003499999875202775,0.00044999999227002263,2623751,0.0,0.0
2024-09-03 00:00:00+00:00,0.00039999998989515007,0.0005099999834783375,0.0002500000118743628,0.0004199999966658652,1183705,0.0,0.0
2024-09-04 00:00:00+00:00,0.0004199999966658652,0.0005499999970197678,0.0002899999963119626,0.0003699999942909926,1078319,0.0,0.0
2024-09-05 00:00:00+00:00,0.0003499999875202775,0.0003800000122282654,0.0002800000074785203,0.0003100000030826777,285926,0.0,0.0
2024-09-06 00:00:00+00:00,0.0003100000030826777,0.00031999999191612005,0.00019999999494757503,0.00022000000171829015,183576,0.0,0.0
2024-09-07 00:00:00+00:00,0.00022000000171829015,0.0002899999963119626,0.00019999999494757503,0.0002300000051036477,128340,0.0,0.0
2024-09-08 00:00:00+00:00,0.0002300000051036477,0.0002500000118743628,0.00022000000171829015,0.0002300000051036477,68348,0.0,0.0
2024-09-09 00:00:00+00:00,0.0002300000051036477,0.0002500000118743628,0.0002099999983329326,0.00022000000171829015,64055,0.0,0.0
2024-09-10 00:00:00+00:00,0.00022000000171829015,0.0002300000051036477,0.0001900000061141327,0.0002099999983329326,51166,0.0,0.0
2024-09-11 00:00:00+00:00,0.00022000000171829015,0.0002699999895412475,0.00018000000272877514,0.0002500000118743628,51181,0.0,0.0
2024-09-12 00:00:00+00:00,0.0002500000118743628,0.0002800000074785203,0.00019999999494757503,0.00022000000171829015,64097,0.0,0.0
2024-09-13 00:00:00+00:00,0.0002099999983329326,0.0002300000051036477,0.00018000000272877514,0.00019999999494757503,41522,0.0,0.0
2024-09-14 00:00:00+00:00,0.00019999999494757503,0.0002099999983329326,0.00016999999934341758,0.00016999999934341758,32569,0.0,0.0
2024-09-15 00:00:00+00:00,0.00016999999934341758,0.00018000000272877514,0.00015999999595806003,0.00016999999934341758,21060,0.0,0.0
2024-09-16 00:00:00+00:00,0.0001900000061141327,0.00019999999494757503,0.00011000000085914508,0.00014000000373926014,60315,0.0,0.0
2024-09-17 00:00:00+00:00,0.00014000000373926014,0.0001500000071246177,0.00011999999696854502,0.00013000000035390258,20139,0.0,0.0
2024-09-18 00:00:00+00:00,0.00013000000035390258,0.00014000000373926014,0.00011999999696854502,0.00011999999696854502,17304,0.0,0.0
2024-09-19 00:00:00+00:00,0.00011999999696854502,0.00014000000373926014,0.00011000000085914508,0.00011999999696854502,23452,0.0,0.0
2024-09-20 00:00:00+00:00,0.00011999999696854502,0.00013000000035390258,0.00011000000085914508,0.00011000000085914508,13279,0.0,0.0
2024-09-21 00:00:00+00:00,0.00011999999696854502,0.0001500000071246177,0.00011000000085914508,0.00014000000373926014,16223,0.0,0.0
2024-09-22 00:00:00+00:00,0.00014000000373926014,0.0001500000071246177,0.00011999999696854502,0.00013000000035390258,15446,0.0,0.0
2024-09-23 00:00:00+00:00,0.00013000000035390258,0.00014000000373926014,0.00011999999696854502,0.00013000000035390258,10970,0.0,0.0
2024-09-24 00:00:00+00:00,0.00013000000035390258,0.0001900000061141327,0.00011000000085914508,0.00015999999595806003,35870,0.0,0.0
2024-09-25 00:00:00+00:00,0.00014000000373926014,0.0001900000061141327,0.00013000000035390258,0.00018000000272877514,39848,0.0,0.0
2024-09-26 00:00:00+00:00,0.00018000000272877514,0.0002099999983329326,0.00015999999595806003,0.00015999999595806003,24515,0.0,0.0
2024-09-27 00:00:00+00:00,0.00015999999595806003,0.00018000000272877514,0.00014000000373926014,0.00015999999595806003,13425,0.0,0.0
2024-09-28 00:00:00+00:00,0.0001500000071246177,0.00015999999595806003,0.00011999999696854502,0.00014000000373926014,17938,0.0,0.0
2024-09-29 00:00:00+00:00,0.00014000000373926014,0.00015999999595806003,0.00013000000035390258,0.00014000000373926014,18966,0.0,0.0
2024-09-30 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,0.00011999999696854502,0.00013000000035390258,8153,0.0,0.0
2024-10-01 00:00:00+00:00,0.00013000000035390258,0.0001900000061141327,0.00011999999696854502,0.00014000000373926014,65306,0.0,0.0
2024-10-02 00:00:00+00:00,0.00014000000373926014,0.00015999999595806003,0.00013000000035390258,0.00014000000373926014,22347,0.0,0.0
2024-10-03 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,0.00011999999696854502,0.00013000000035390258,11950,0.0,0.0
2024-10-04 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00011000000085914508,0.00013000000035390258,11423,0.0,0.0
2024-10-05 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00011999999696854502,0.00013000000035390258,5819,0.0,0.0
2024-10-06 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00011000000085914508,0.00011999999696854502,8174,0.0,0.0
2024-10-07 00:00:00+00:00,0.00011999999696854502,0.00013000000035390258,0.00011000000085914508,0.00013000000035390258,3772,0.0,0.0
2024-10-08 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00011000000085914508,0.00011000000085914508,6733,0.0,0.0
2024-10-09 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.00011000000085914508,0.00011999999696854502,5369,0.0,0.0
2024-10-10 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,9.000000136438757e-05,9.999999747378752e-05,7016,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999747378752e-05,0.00011000000085914508,9.000000136438757e-05,0.00011000000085914508,6365,0.0,0.0
2024-10-12 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,9.000000136438757e-05,9.999999747378752e-05,5957,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,7.000000186963007e-05,7.999999797903001e-05,5723,0.0,0.0
2024-10-14 00:00:00+00:00,7.999999797903001e-05,9.999999747378752e-05,7.999999797903001e-05,9.000000136438757e-05,4453,0.0,0.0
