TIMESTAMP,INDUSTRIAL_OPEN_PRICE_USD,INDUSTRIAL_HIGH_PRICE_USD,INDUSTRIAL_LOW_PRICE_USD,INDUSTRIAL_CLOSE_PRICE_USD,INDUSTRIAL_VOLUME_USD,INDUSTRIAL_DIVIDENDS_USD,INDUSTRIAL_STOCK_SPLITS_USD
2025-04-23 00:00:00+00:00,7.4944939613342285,7.588642120361328,7.442558765411377,7.461008071899414,0,0.0,0.0
2025-04-24 00:00:00+00:00,7.461008071899414,7.753511905670166,6.2351789474487305,7.753483772277832,0,0.0,0.0
2025-04-25 00:00:00+00:00,7.753483772277832,7.833580017089844,7.722967147827148,7.826985836029053,0,0.0,0.0
2025-04-26 00:00:00+00:00,7.826985836029053,7.975790977478027,7.826985836029053,7.974514007568359,0,0.0,0.0
2025-04-27 00:00:00+00:00,7.974514007568359,8.03756332397461,7.928678035736084,8.03756332397461,0,0.0,0.0
2025-04-28 00:00:00+00:00,8.03756332397461,8.109602928161621,7.8913187980651855,8.062216758728027,0,0.0,0.0
2025-04-29 00:00:00+00:00,8.062216758728027,8.132723808288574,8.062216758728027,8.088237762451172,0,0.0,0.0
2025-04-30 00:00:00+00:00,8.088237762451172,8.088237762451172,7.915335178375244,7.965845108032227,0,0.0,0.0
2025-05-01 00:00:00+00:00,7.965845108032227,8.266159057617188,7.956951141357422,8.254709243774414,0,0.0,0.0
2025-05-02 00:00:00+00:00,8.254709243774414,8.257272720336914,8.226696968078613,8.236456871032715,1266,0.0,0.0
2025-05-03 00:00:00+00:00,8.236456871032715,8.247749328613281,8.19254207611084,8.247749328613281,0,0.0,0.0
2025-05-04 00:00:00+00:00,8.247749328613281,8.251031875610352,8.108579635620117,8.125490188598633,0,0.0,0.0
2025-05-05 00:00:00+00:00,8.125490188598633,8.22180461883545,8.125490188598633,8.22180461883545,0,0.0,0.0
2025-05-06 00:00:00+00:00,8.22180461883545,8.22180461883545,7.8406572341918945,8.161623001098633,67970,0.0,0.0
2025-05-07 00:00:00+00:00,8.161623001098633,8.1842622756958,8.06806755065918,8.079339027404785,0,0.0,0.0
2025-05-08 00:00:00+00:00,8.079339027404785,8.4412202835083,8.07931900024414,8.302888870239258,0,0.0,0.0
2025-05-09 00:00:00+00:00,8.302888870239258,8.492746353149414,8.302720069885254,8.475576400756836,3973,0.0,0.0
2025-05-10 00:00:00+00:00,8.475576400756836,8.56863021850586,8.453287124633789,8.532462120056152,3238,0.0,0.0
2025-05-11 00:00:00+00:00,8.532462120056152,8.545727729797363,8.462851524353027,8.469905853271484,0,0.0,0.0
2025-05-12 00:00:00+00:00,8.469905853271484,8.594926834106445,8.300382614135742,8.300382614135742,0,0.0,0.0
2025-05-13 00:00:00+00:00,8.300382614135742,8.542681694030762,8.263968467712402,8.542681694030762,1236,0.0,0.0
2025-05-14 00:00:00+00:00,8.542681694030762,8.542681694030762,8.389934539794922,8.423393249511719,0,0.0,0.0
2025-05-15 00:00:00+00:00,8.423393249511719,8.423393249511719,8.22750473022461,8.357890129089355,0,0.0,0.0
2025-05-16 00:00:00+00:00,8.357890129089355,8.357895851135254,8.20322322845459,8.20322322845459,0,0.0,0.0
2025-05-17 00:00:00+00:00,8.20322322845459,8.344285011291504,8.078205108642578,8.31900405883789,0,0.0,0.0
2025-05-18 00:00:00+00:00,8.31900405883789,8.445673942565918,8.318374633789062,8.445064544677734,0,0.0,0.0
2025-05-19 00:00:00+00:00,8.445064544677734,8.445064544677734,8.292413711547852,8.292413711547852,0,0.0,0.0
2025-05-20 00:00:00+00:00,8.292413711547852,8.615405082702637,8.292413711547852,8.6153564453125,0,0.0,0.0
2025-05-21 00:00:00+00:00,8.6153564453125,8.810989379882812,8.6153564453125,8.711823463439941,0,0.0,0.0
2025-05-22 00:00:00+00:00,8.711823463439941,8.9439697265625,8.711823463439941,8.923456192016602,0,0.0,0.0
2025-05-23 00:00:00+00:00,8.923456192016602,8.96936321258545,8.7318115234375,8.85455322265625,3014,0.0,0.0
2025-05-24 00:00:00+00:00,8.85455322265625,9.010956764221191,8.835027694702148,8.968544960021973,985,0.0,0.0
2025-05-25 00:00:00+00:00,8.968544960021973,8.978304862976074,8.893671035766602,8.973753929138184,519,0.0,0.0
2025-05-26 00:00:00+00:00,8.973753929138184,9.313676834106445,8.970457077026367,9.308732032775879,37186,0.0,0.0
2025-05-27 00:00:00+00:00,9.308732032775879,9.461877822875977,9.308616638183594,9.43771743774414,0,0.0,0.0
2025-05-28 00:00:00+00:00,9.43771743774414,9.555006980895996,9.347766876220703,9.542011260986328,0,0.0,0.0
2025-05-29 00:00:00+00:00,9.542011260986328,9.619207382202148,9.539507865905762,9.541762351989746,0,0.0,0.0
2025-05-30 00:00:00+00:00,9.541762351989746,9.541762351989746,9.255069732666016,9.265495300292969,5008,0.0,0.0
2025-05-31 00:00:00+00:00,9.265495300292969,9.37775993347168,9.25800609588623,9.376541137695312,0,0.0,0.0
2025-06-01 00:00:00+00:00,9.376541137695312,9.420979499816895,9.361425399780273,9.420979499816895,3795,0.0,0.0
