TIMESTAMP,OLIVE_OPEN_PRICE_USD,OLIVE_HIGH_PRICE_USD,OLIVE_LOW_PRICE_USD,OLIVE_CLOSE_PRICE_USD,OLIVE_VOLUME_USD,OLIVE_DIVIDENDS_USD,OLIVE_STOCK_SPLITS_USD
2021-06-28 00:00:00+00:00,0.22319699823856354,0.28668901324272156,0.21919399499893188,0.24077799916267395,242468,0.0,0.0
2021-06-29 00:00:00+00:00,0.24089199304580688,0.29969701170921326,0.2408120036125183,0.24677500128746033,266696,0.0,0.0
2021-06-30 00:00:00+00:00,0.24689799547195435,0.25206801295280457,0.2324569970369339,0.25174498558044434,60093,0.0,0.0
2021-07-01 00:00:00+00:00,0.2517639994621277,0.2752569913864136,0.24905699491500854,0.2641279995441437,79836,0.0,0.0
2021-07-02 00:00:00+00:00,0.26385000348091125,0.2804040014743805,0.25192099809646606,0.26500099897384644,101697,0.0,0.0
2021-07-03 00:00:00+00:00,0.2638449966907501,0.2721390128135681,0.2558180093765259,0.2662220001220703,71984,0.0,0.0
2021-07-04 00:00:00+00:00,0.2662389874458313,0.3235569894313812,0.2562510073184967,0.29092100262641907,84859,0.0,0.0
2021-07-05 00:00:00+00:00,0.29096901416778564,0.3098979890346527,0.26996299624443054,0.27913400530815125,101704,0.0,0.0
2021-07-06 00:00:00+00:00,0.27959999442100525,0.29617899656295776,0.27156901359558105,0.29029399156570435,81230,0.0,0.0
2021-07-07 00:00:00+00:00,0.2900719940662384,0.31547901034355164,0.2860189974308014,0.3020839989185333,75789,0.0,0.0
2021-07-08 00:00:00+00:00,0.3011949956417084,0.32054001092910767,0.28057199716567993,0.28373900055885315,121014,0.0,0.0
2021-07-09 00:00:00+00:00,0.2850640118122101,0.3061079978942871,0.2797200083732605,0.30253300070762634,118842,0.0,0.0
2021-07-10 00:00:00+00:00,0.3025279939174652,0.315324991941452,0.2760930061340332,0.2821280062198639,77296,0.0,0.0
2021-07-11 00:00:00+00:00,0.28217801451683044,0.2944520115852356,0.28062400221824646,0.2892630100250244,73564,0.0,0.0
2021-07-12 00:00:00+00:00,0.2889840006828308,0.2981480062007904,0.2516370117664337,0.27526798844337463,70176,0.0,0.0
2021-07-13 00:00:00+00:00,0.2752529978752136,0.28373798727989197,0.273063987493515,0.27426600456237793,68328,0.0,0.0
2021-07-14 00:00:00+00:00,0.27431899309158325,0.279462993144989,0.25995901226997375,0.2755410075187683,80451,0.0,0.0
2021-07-15 00:00:00+00:00,0.2759909927845001,0.2897630035877228,0.2675980031490326,0.27062198519706726,88570,0.0,0.0
2021-07-16 00:00:00+00:00,0.27053800225257874,0.31925100088119507,0.2556470036506653,0.26245400309562683,135124,0.0,0.0
2021-07-17 00:00:00+00:00,0.26240798830986023,0.271369993686676,0.2582530081272125,0.26961201429367065,123070,0.0,0.0
