TIMESTAMP,VANA34619_OPEN_PRICE_USD,VANA34619_HIGH_PRICE_USD,VANA34619_LOW_PRICE_USD,VANA34619_CLOSE_PRICE_USD,VANA34619_VOLUME_USD,VANA34619_DIVIDENDS_USD,VANA34619_STOCK_SPLITS_USD
2025-01-30 00:00:00+00:00,8.767156600952148,9.544118881225586,8.764945030212402,9.227219581604004,34824814,0.0,0.0
2025-01-31 00:00:00+00:00,9.227219581604004,9.877310752868652,9.131769180297852,9.239727973937988,37589550,0.0,0.0
2025-02-01 00:00:00+00:00,9.239557266235352,9.406699180603027,7.910268783569336,8.00860595703125,29871055,0.0,0.0
2025-02-02 00:00:00+00:00,8.00860595703125,8.182014465332031,6.533202171325684,6.78844690322876,40431372,0.0,0.0
2025-02-03 00:00:00+00:00,6.78844690322876,7.072735786437988,5.493630886077881,6.9163818359375,54570721,0.0,0.0
2025-02-04 00:00:00+00:00,6.9163818359375,7.000096797943115,6.059868812561035,6.411149978637695,30333867,0.0,0.0
2025-02-05 00:00:00+00:00,6.411149978637695,6.64686393737793,6.026998996734619,6.126565933227539,20741643,0.0,0.0
2025-02-06 00:00:00+00:00,6.126565933227539,6.239343166351318,5.62523889541626,5.66641902923584,22369106,0.0,0.0
2025-02-07 00:00:00+00:00,5.66641902923584,6.190786838531494,5.447854042053223,5.639129161834717,22618642,0.0,0.0
2025-02-08 00:00:00+00:00,5.639129161834717,7.738597869873047,5.592185974121094,6.769053936004639,87622015,0.0,0.0
2025-02-09 00:00:00+00:00,6.769053936004639,6.7740478515625,6.077627182006836,6.274054050445557,61746199,0.0,0.0
2025-02-10 00:00:00+00:00,6.274054050445557,6.351681232452393,5.941064834594727,6.2463459968566895,19909352,0.0,0.0
2025-02-11 00:00:00+00:00,6.2463459968566895,6.590567111968994,6.008554935455322,6.11074686050415,22437728,0.0,0.0
2025-02-12 00:00:00+00:00,6.11074686050415,6.566780090332031,6.058287143707275,6.539122104644775,21635015,0.0,0.0
2025-02-13 00:00:00+00:00,6.539122104644775,7.012049198150635,6.235073089599609,6.322707176208496,29695335,0.0,0.0
2025-02-14 00:00:00+00:00,6.322707176208496,6.673451900482178,6.23323392868042,6.328390121459961,17705921,0.0,0.0
2025-02-15 00:00:00+00:00,6.328390121459961,6.364356994628906,5.966065883636475,6.0543999671936035,11396796,0.0,0.0
2025-02-16 00:00:00+00:00,6.0543999671936035,6.201227188110352,5.894845962524414,5.960326194763184,10540731,0.0,0.0
2025-02-17 00:00:00+00:00,5.960326194763184,6.091714859008789,5.842133045196533,5.9341278076171875,10835229,0.0,0.0
2025-02-18 00:00:00+00:00,5.93411922454834,5.941290855407715,5.376551151275635,5.564542770385742,13950587,0.0,0.0
2025-02-19 00:00:00+00:00,5.564542770385742,5.707519054412842,5.54219913482666,5.649319171905518,9696499,0.0,0.0
2025-02-20 00:00:00+00:00,5.649319171905518,5.9686689376831055,5.622552871704102,5.933865070343018,12481019,0.0,0.0
2025-02-21 00:00:00+00:00,5.933865070343018,7.3482441902160645,5.929649829864502,6.316680908203125,109241250,0.0,0.0
2025-02-22 00:00:00+00:00,6.316680908203125,6.710908889770508,6.144477844238281,6.361405849456787,49156428,0.0,0.0
2025-02-23 00:00:00+00:00,6.361405849456787,6.849438190460205,6.149509906768799,6.356382846832275,46476969,0.0,0.0
2025-02-24 00:00:00+00:00,6.356382846832275,8.504630088806152,5.9968581199646,8.068017959594727,310928425,0.0,0.0
2025-02-25 00:00:00+00:00,8.068017959594727,9.621733665466309,7.2863688468933105,9.110542297363281,584909803,0.0,0.0
2025-02-26 00:00:00+00:00,9.110542297363281,9.911223411560059,8.197344779968262,9.107958793640137,289609926,0.0,0.0
2025-02-27 00:00:00+00:00,9.107958793640137,9.995627403259277,8.469736099243164,8.540189743041992,198194461,0.0,0.0
2025-02-28 00:00:00+00:00,8.540189743041992,9.456042289733887,7.306585788726807,9.056262969970703,218552257,0.0,0.0
2025-03-01 00:00:00+00:00,9.056260108947754,9.462409973144531,8.554756164550781,8.629867553710938,117115462,0.0,0.0
