TIMESTAMP,BLOOM31556_OPEN_PRICE_USD,BLOOM31556_HIGH_PRICE_USD,BLOOM31556_LOW_PRICE_USD,BLOOM31556_CLOSE_PRICE_USD,BLOOM31556_VOLUME_USD,BLOOM31556_DIVIDENDS_USD,BLOOM31556_STOCK_SPLITS_USD
2024-05-31 00:00:00+00:00,153.98085021972656,163.16915893554688,153.8671875,162.8861846923828,40627,0.0,0.0
2024-06-01 00:00:00+00:00,162.88551330566406,176.2389373779297,162.22952270507812,176.23631286621094,48694,0.0,0.0
2024-06-02 00:00:00+00:00,176.72254943847656,189.206298828125,175.8799591064453,189.19915771484375,48713,0.0,0.0
2024-06-03 00:00:00+00:00,189.6730499267578,258.4087219238281,189.65374755859375,258.4043884277344,175355,0.0,0.0
2024-06-04 00:00:00+00:00,258.40313720703125,287.7525329589844,257.12420654296875,287.738525390625,103907,0.0,0.0
2024-06-05 00:00:00+00:00,287.4090270996094,304.5489501953125,287.4090270996094,303.03472900390625,23518,0.0,0.0
2024-06-06 00:00:00+00:00,303.0832824707031,310.9138488769531,303.0005187988281,303.1013488769531,56168,0.0,0.0
2024-06-07 00:00:00+00:00,303.1013488769531,305.13739013671875,285.713623046875,288.8035888671875,18460,0.0,0.0
2024-06-08 00:00:00+00:00,288.8035888671875,297.95648193359375,288.1170654296875,297.5679931640625,20441,0.0,0.0
2024-06-09 00:00:00+00:00,297.5679931640625,299.91412353515625,294.9991760253906,299.0465393066406,2880,0.0,0.0
2024-06-10 00:00:00+00:00,299.0465393066406,300.2041320800781,295.9597473144531,295.9597473144531,1373,0.0,0.0
2024-06-11 00:00:00+00:00,295.9597473144531,295.9597473144531,288.1278381347656,288.51873779296875,2759,0.0,0.0
2024-06-12 00:00:00+00:00,288.51873779296875,294.4454040527344,284.5910339355469,291.00799560546875,6260,0.0,0.0
2024-06-13 00:00:00+00:00,291.00799560546875,291.02252197265625,286.1367492675781,286.36956787109375,2379,0.0,0.0
2024-06-14 00:00:00+00:00,286.36956787109375,291.459228515625,280.7948303222656,287.21807861328125,4960,0.0,0.0
2024-06-15 00:00:00+00:00,287.21807861328125,292.16314697265625,287.1785888671875,291.5890197753906,1592,0.0,0.0
2024-06-16 00:00:00+00:00,291.5890197753906,296.1875305175781,289.32928466796875,296.1708984375,1406,0.0,0.0
2024-06-17 00:00:00+00:00,296.1708984375,296.1768493652344,289.7669372558594,290.7386169433594,2495,0.0,0.0
2024-06-18 00:00:00+00:00,290.7386169433594,290.7541198730469,282.2418212890625,286.0871887207031,3067,0.0,0.0
2024-06-19 00:00:00+00:00,286.0871887207031,295.9001770019531,286.0871887207031,294.5533447265625,2487,0.0,0.0
2024-06-20 00:00:00+00:00,294.5533447265625,294.5533447265625,287.3827209472656,287.3827209472656,7150,0.0,0.0
2024-06-21 00:00:00+00:00,287.3827209472656,287.3827209472656,279.41583251953125,279.5930480957031,7960,0.0,0.0
2024-06-22 00:00:00+00:00,279.5930480957031,283.5943603515625,279.5563049316406,283.5943603515625,1281,0.0,0.0
2024-06-23 00:00:00+00:00,283.5943603515625,288.4039306640625,276.9087219238281,276.9087219238281,1120,0.0,0.0
2024-06-24 00:00:00+00:00,276.9087219238281,276.9087219238281,255.22952270507812,259.6119079589844,30322,0.0,0.0
2024-06-25 00:00:00+00:00,259.6119079589844,261.7671813964844,259.6119079589844,261.2369384765625,1978,0.0,0.0
2024-06-26 00:00:00+00:00,261.2369384765625,261.4847106933594,259.02825927734375,259.02825927734375,263,0.0,0.0
2024-06-27 00:00:00+00:00,259.02825927734375,263.263671875,259.02825927734375,262.2906799316406,515,0.0,0.0
2024-06-28 00:00:00+00:00,262.2906799316406,270.88409423828125,262.2906799316406,270.35723876953125,9152,0.0,0.0
2024-06-29 00:00:00+00:00,270.35723876953125,270.35723876953125,256.0466003417969,256.0466003417969,0,0.0,0.0
2024-06-30 00:00:00+00:00,256.0466003417969,258.7062072753906,256.0466003417969,258.7062072753906,138,0.0,0.0
2024-07-01 00:00:00+00:00,258.7062072753906,271.284423828125,258.7062072753906,270.6648254394531,2025,0.0,0.0
2024-07-02 00:00:00+00:00,270.6648254394531,270.6648254394531,265.16204833984375,265.3085021972656,1177,0.0,0.0
2024-07-03 00:00:00+00:00,265.3085021972656,267.0286560058594,258.2421875,261.5662841796875,13317,0.0,0.0
2024-07-04 00:00:00+00:00,261.5662841796875,261.5667724609375,242.2307891845703,242.34664916992188,7357,0.0,0.0
2024-07-05 00:00:00+00:00,242.34664916992188,242.56680297851562,224.22573852539062,234.71817016601562,11316,0.0,0.0
2024-07-06 00:00:00+00:00,234.71817016601562,242.21192932128906,234.4468994140625,242.21192932128906,2867,0.0,0.0
2024-07-07 00:00:00+00:00,242.21192932128906,242.21192932128906,233.39939880371094,233.39939880371094,1727,0.0,0.0
2024-07-08 00:00:00+00:00,233.39939880371094,240.1046600341797,226.69395446777344,238.6529998779297,5725,0.0,0.0
2024-07-09 00:00:00+00:00,238.6529998779297,241.8867645263672,238.6529998779297,241.70730590820312,715,0.0,0.0
2024-07-10 00:00:00+00:00,241.70730590820312,244.32247924804688,241.57986450195312,244.32247924804688,402,0.0,0.0
2024-07-11 00:00:00+00:00,244.32247924804688,244.32247924804688,243.49215698242188,243.49215698242188,0,0.0,0.0
2024-07-12 00:00:00+00:00,243.49215698242188,243.49215698242188,243.49215698242188,243.49215698242188,0,0.0,0.0
2024-07-13 00:00:00+00:00,243.49215698242188,243.49215698242188,243.49215698242188,243.49215698242188,0,0.0,0.0
2024-07-14 00:00:00+00:00,243.49215698242188,254.042236328125,243.49215698242188,254.042236328125,218,0.0,0.0
