,LTC
MARI,1.0
ETH,0.7773656125540496
DASH,0.7402145795951477
ETC,0.7254760261633063
BTC,0.7239786650997659
QTUM,0.7145033185237055
XRP,0.7026176009667923
ZEC,0.6788119088078514
XLM,0.6761379767664014
BAT,0.6406846264181997
DGB,0.6344930565274255
DOGE,0.6288671762275536
XEM,0.6246164512360849
SC,0.6234418159102494
XMR,0.6202281574072099
LSK,0.6172339316565666
AXIOM,0.6163285387941431
IOTA,0.6111400583153451
GAS,0.6013251168049152
FIRO,0.6012007642311744
BTS,0.5926433398917751
GNO,0.5905759468919445
DCR,0.5848624457132799
STEEM,0.5781475709283274
NEWB,0.5766227706708548
WAVES,0.5761042569091618
SP,0.5680612244897959
2GIVE,0.5635195686271709
RLC,0.5565015544392679
KMD,0.5542341628027655
ZEN,0.5499873500701885
PXI,0.5417456793249698
MONA,0.5379952976938437
AE,0.5365775007771318
SYS,0.5314189349441564
HBN,0.5292446715204802
ARK,0.5240672202174866
SNRG,0.5214001546745504
GRS,0.5176158303415009
RBIES,0.5166827270169333
LUN,0.5157532537427442
ZENI,0.5111583544673899
PIVX,0.5110504600098561
AV,0.5099716921184323
PKB,0.5097332992687943
SONG,0.5091605539960357
SPR,0.5089864493174461
CJ,0.5004987702732103
NEOS,0.5
VEC2,0.4976970465158241
QBC,0.4959241550542395
ICOB,0.4942734929815119
VLT,0.4904192007595501
IBANK,0.4900062771402379
FRN,0.4882708594701245
ADC,0.4867308182322296
CREVA,0.4846899915307346
IMS,0.4842051105556073
ANT,0.483461220535718
SWING,0.4826157699136311
NXS,0.4814049947487199
C2,0.480806375666605
CAB,0.4799007720336204
ZYD,0.4794844341220107
VIDZ,0.4782894498334675
LTCR,0.4780802634830324
GCC,0.475790878280472
WBB,0.47574111061431
EUC,0.4754811028282079
BLAZR,0.4748652111979453
POST,0.4711337604672468
XQN,0.4710768894698343
ADZ,0.4710380183246895
ACOIN,0.4698260866143816
OPAL,0.469713960692423
EVIL,0.4688322748391094
BITS,0.4683128399107715
ACES,0.4678766747754251
BLU,0.4661820342296858
NAV,0.466062658026145
CF,0.4658179303650674
TAJ,0.4589493125686222
BERN,0.4578789228046294
MAY,0.4569876130013656
CANN,0.4565010038999371
XHI,0.4560426025906477
PPC,0.4551436244743799
UNIT,0.4547772223500136
VTC,0.453944032023803
VAL,0.4529574084478476
SIB,0.4529272781304183
XPY,0.4520708259076048
LUNC,0.4492982179575551
KOBO,0.4459280909193198
ICON,0.4413143749584576
MST,0.4380749145439147
TES,0.4379764670741246
KURT,0.4372578053132939
AMBER,0.4344667828028044
MOTO,0.434206950885608
WINGS,0.4320461278953488
ARGUS,0.4302952720682955
RBT,0.426877920862236
TRST,0.4265784742793063
LAMB,0.4258388145252517
EDRC,0.4256261498501635
NETKO,0.4254974479074684
JLP,0.4243044833012619
SANDG,0.4189187747076982
42,0.4165587108661435
XMS,0.4136259606877409
CYT,0.4119418491506853
NMC,0.4097061397299683
START,0.4088404887373184
PXC,0.4078541322528113
WGR,0.4049057634611062
GBYTE,0.4030457086202693
LBC,0.4024424832613077
NXT,0.4013097775288886
FRC,0.398229787754579
MAID,0.3951182190369166
ENT,0.3942051330036155
ZCL,0.3913720289152219
LDOGE,0.3913635430107833
SLS,0.3883846933199988
EFL,0.3883628452488263
AMS,0.3820155840121176
TECH,0.3803442464893407
PASC,0.3771472247611871
HVCO,0.3768633430373206
CRW,0.3753995204668267
ZET,0.3747208090564865
CNT,0.3688352432379919
SWIFT,0.366430140738393
NEVA,0.3622807968095232
OK,0.3594081223299312
BTCS,0.3586260886779493
LANA,0.3564502361591058
FTC,0.3561022876912652
XPM,0.3555184377879276
RBY,0.3539140433204464
CLAM,0.351714511995005
CLUB,0.3469516407663949
NOBL,0.3465461628252326
BLK,0.3464788238756343
HMQ,0.3367106937526357
CARBON,0.3343548084246271
VERI,0.3333379795579773
NVC,0.3320161162580771
COOL,0.3298864571020572
XPTX,0.3297640163601322
PTOY,0.329557165200409
PLU,0.3278668654485432
POT,0.3278018790323316
XST,0.3265779786648082
SKR,0.3252529643314255
BCN,0.3230973372603459
SXC,0.3199931412866044
SKULL,0.3183080282793696
CSC,0.3174989128954003
CKC,0.3142585736537652
SWT,0.3103697850076389
EQB,0.3070570392647733
XBY,0.3034389558140035
XDN,0.2981619852388633
XCP,0.2978512398961692
KIN,0.2953840978999464
DCY,0.2928693848615428
RDD,0.283423986200271
AGRS,0.2812904951437644
ALIAS,0.2735723413091644
XPX,0.2729615557596445
ZER,0.2644558421390849
PHR,0.2615305265678406
BCDN,0.2611290231595867
LOG,0.2596799445283617
HUSH,0.258760888762311
BOLI,0.2565544986929319
DEM,0.2565396267987846
XWC,0.255921686907467
XBC,0.2555910963764629
CLOAK,0.2482195494061483
PAK,0.2446692163145188
GLC,0.2394771714078041
HBD,0.23488127900181
BIS,0.2306275253488767
LMC,0.2294589402162634
CETI,0.2287773843614665
BSTY,0.221966702249565
DIME,0.21751258634613
IXC,0.213385517719202
HNC,0.2131221338119174
ILC,0.2114706276797286
SIGNA,0.2063299172930355
IFC,0.2028141756381874
FOREX,0.2008281828062517
BTA,0.2008215008241645
ZUR,0.2003552615383122
WDC,0.1981159402544079
XTO,0.196394956483729
DGC,0.1954931267930134
INF,0.1932833334069443
SHND,0.1902180499159464
NYC,0.1784886722930262
BS,0.1767783962214457
WYZ,0.1763673564442078
PUT,0.1744474933744028
OZO,0.1656156742476536
SILK,0.1568571649910123
PIE,0.1538350378780739
LOOK,0.1530723208308049
JKC,0.1487394957983193
BRIT,0.1437222976641435
TAB,0.124127530141673
ZOOM,0.1053093131227063
DCT,0.1016490966090143
PZM,0.0999906765974649
IRL,0.0996782218352284
QTZ,0.0919453549407948
MNTC,0.0843343870741131
BTB,0.0803098209282951
WC,0.0689684576236908
LKY,0.0384637268847795
USDT,0.037827666493574
RRT,0.0201816287475444
MCN,-0.0268338429431787
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
