TIMESTAMP,CANDLE36414_OPEN_PRICE_USD,CANDLE36414_HIGH_PRICE_USD,CANDLE36414_LOW_PRICE_USD,CANDLE36414_CLOSE_PRICE_USD,CANDLE36414_VOLUME_USD,CANDLE36414_DIVIDENDS_USD,CANDLE36414_STOCK_SPLITS_USD
2025-05-05 00:00:00+00:00,0.0004920000210404396,0.0005859999801032245,0.0004910000134259462,0.0005830000154674053,188644,0.0,0.0
2025-05-06 00:00:00+00:00,0.0005830000154674053,0.0007229999755509198,0.000493000028654933,0.0007120000082068145,392043,0.0,0.0
2025-05-07 00:00:00+00:00,0.0007120000082068145,0.0007340000011026859,0.0006179999909363687,0.0006230000290088356,179549,0.0,0.0
2025-05-08 00:00:00+00:00,0.0006230000290088356,0.000813000020571053,0.0006070000235922635,0.0007970000151544809,360884,0.0,0.0
2025-05-09 00:00:00+00:00,0.0007970000151544809,0.0011399999493733048,0.0007939999923110008,0.0011399999493733048,908878,0.0,0.0
2025-05-10 00:00:00+00:00,0.0011399999493733048,0.0011810000287368894,0.0009619999909773469,0.0010029999539256096,311011,0.0,0.0
2025-05-11 00:00:00+00:00,0.0010029999539256096,0.0010079999919980764,0.0007989999721758068,0.0008060000254772604,211063,0.0,0.0
2025-05-12 00:00:00+00:00,0.0008060000254772604,0.0009059999720193446,0.0006750000175088644,0.0007200000109151006,335125,0.0,0.0
2025-05-13 00:00:00+00:00,0.0007200000109151006,0.0018070000223815441,0.0006960000027902424,0.001339999958872795,2561780,0.0,0.0
2025-05-14 00:00:00+00:00,0.001339999958872795,0.001588999992236495,0.0010809999657794833,0.001303000026382506,1103832,0.0,0.0
2025-05-15 00:00:00+00:00,0.001303000026382506,0.001323999953456223,0.0007810000097379088,0.0009929999941959977,1485355,0.0,0.0
2025-05-16 00:00:00+00:00,0.0009929999941959977,0.001193000003695488,0.0009369999752379954,0.0009830000344663858,370855,0.0,0.0
2025-05-17 00:00:00+00:00,0.0009830000344663858,0.001272000023163855,0.0009790000040084124,0.0012309999438002706,283056,0.0,0.0
2025-05-18 00:00:00+00:00,0.0012309999438002706,0.0017989999614655972,0.0012110000243410468,0.0017810000572353601,588161,0.0,0.0
2025-05-19 00:00:00+00:00,0.0017810000572353601,0.00254100002348423,0.0015269999857991934,0.0024480000138282776,1876968,0.0,0.0
2025-05-20 00:00:00+00:00,0.0024510000366717577,0.002553999889642,0.001728000002913177,0.001803999999538064,996243,0.0,0.0
2025-05-21 00:00:00+00:00,0.001803999999538064,0.0026229999493807554,0.0016129999421536922,0.002365000080317259,1669981,0.0,0.0
2025-05-22 00:00:00+00:00,0.0023670000955462456,0.0033680000342428684,0.0023479999508708715,0.003043999895453453,1352787,0.0,0.0
2025-05-23 00:00:00+00:00,0.003043999895453453,0.0033080000430345535,0.002506999997422099,0.0025190000887960196,680051,0.0,0.0
2025-05-24 00:00:00+00:00,0.0025190000887960196,0.0028689999599009752,0.0020379999186843634,0.0021440000273287296,765624,0.0,0.0
2025-05-25 00:00:00+00:00,0.0021440000273287296,0.0021830000914633274,0.0014669999945908785,0.0018159999744966626,553431,0.0,0.0
2025-05-26 00:00:00+00:00,0.0018159999744966626,0.0023330000694841146,0.0015079999575391412,0.0015490000369027257,880555,0.0,0.0
2025-05-27 00:00:00+00:00,0.0015490000369027257,0.0016220000106841326,0.0012890000361949205,0.0015290000010281801,505144,0.0,0.0
2025-05-28 00:00:00+00:00,0.0015290000010281801,0.001547000021673739,0.0013160000089555979,0.0013909999979659915,162083,0.0,0.0
2025-05-29 00:00:00+00:00,0.0013909999979659915,0.004858999978750944,0.0013650000328198075,0.003512999974191189,5339576,0.0,0.0
2025-05-30 00:00:00+00:00,0.003459000028669834,0.003973000217229128,0.0021520000882446766,0.0024369999300688505,1565185,0.0,0.0
2025-05-31 00:00:00+00:00,0.0024369999300688505,0.002595999976620078,0.0022100000642240047,0.0024449999909847975,441260,0.0,0.0
2025-06-01 00:00:00+00:00,0.0024445117451250553,0.0024974204134196043,0.002221239497885108,0.002262708032503724,419160,0.0,0.0
