TIMESTAMP,MPWR_OPEN_PRICE_USD,MPWR_HIGH_PRICE_USD,MPWR_LOW_PRICE_USD,MPWR_CLOSE_PRICE_USD,MPWR_VOLUME_USD,MPWR_DIVIDENDS_USD,MPWR_STOCK_SPLITS_USD
2022-05-28 00:00:00+00:00,16.115890502929688,16.46656608581543,16.05854034423828,16.413265228271484,11248,0.0,0.0
2022-05-29 00:00:00+00:00,16.4132022857666,16.617353439331055,16.123130798339844,16.568256378173828,0,0.0,0.0
2022-05-30 00:00:00+00:00,16.568248748779297,17.494970321655273,11.18220329284668,11.373494148254395,54563,0.0,0.0
2022-05-31 00:00:00+00:00,11.373523712158203,11.414236068725586,9.301921844482422,9.364486694335938,16887,0.0,0.0
2022-06-01 00:00:00+00:00,9.364469528198242,9.364469528198242,8.167832374572754,8.397335052490234,3496,0.0,0.0
2022-06-02 00:00:00+00:00,8.39718246459961,8.39718246459961,8.170075416564941,8.325602531433105,1242,0.0,0.0
2022-06-03 00:00:00+00:00,8.325601577758789,8.326457023620605,7.7310662269592285,7.86690616607666,1841,0.0,0.0
2022-06-04 00:00:00+00:00,7.866882801055908,8.036179542541504,7.764962196350098,7.975100040435791,0,0.0,0.0
2022-06-05 00:00:00+00:00,7.975090026855469,8.001899719238281,7.767423152923584,7.895392894744873,1182,0.0,0.0
2022-06-06 00:00:00+00:00,7.895341873168945,8.364897727966309,7.893914222717285,8.116928100585938,0,0.0,0.0
2022-06-07 00:00:00+00:00,8.116951942443848,8.117521286010742,7.563201904296875,7.912611961364746,210,0.0,0.0
2022-06-08 00:00:00+00:00,7.912597179412842,7.969829082489014,7.729159832000732,7.7949538230896,300,0.0,0.0
2022-06-09 00:00:00+00:00,7.797499179840088,7.8856940269470215,7.708107948303223,7.71167516708374,493,0.0,0.0
2022-06-10 00:00:00+00:00,7.711669921875,7.758113861083984,7.140209197998047,7.141001224517822,270,0.0,0.0
2022-06-11 00:00:00+00:00,7.140992164611816,7.206124782562256,6.329451084136963,6.422915935516357,2614,0.0,0.0
2022-06-12 00:00:00+00:00,6.422914028167725,6.461863994598389,6.025926113128662,6.070960998535156,91,0.0,0.0
2022-06-13 00:00:00+00:00,6.071039199829102,6.080632209777832,4.366064071655273,4.603302955627441,5380,0.0,0.0
2022-06-14 00:00:00+00:00,4.603303909301758,4.7181010246276855,4.055060863494873,4.230882167816162,4738,0.0,0.0
2022-06-15 00:00:00+00:00,4.2308669090271,4.3116350173950195,3.5717239379882812,4.290466785430908,0,0.0,0.0
2022-06-16 00:00:00+00:00,4.29051399230957,4.371877193450928,3.6917989253997803,3.7205119132995605,0,0.0,0.0
2022-06-17 00:00:00+00:00,3.7205231189727783,3.8421709537506104,3.666635036468506,3.748821973800659,510,0.0,0.0
2022-06-18 00:00:00+00:00,3.748810052871704,3.776866912841797,3.0581510066986084,3.4059839248657227,258,0.0,0.0
2022-06-19 00:00:00+00:00,3.4059829711914062,3.979257106781006,3.257460117340088,3.895684003829956,398,0.0,0.0
2022-06-20 00:00:00+00:00,3.895693063735962,4.032225131988525,3.6753339767456055,3.9175310134887695,0,0.0,0.0
2022-06-21 00:00:00+00:00,3.91742205619812,4.107810020446777,3.853940963745117,3.893507957458496,0,0.0,0.0
2022-06-22 00:00:00+00:00,3.89129900932312,3.893299102783203,3.6318840980529785,3.6451199054718018,4,0.0,0.0
2022-06-23 00:00:00+00:00,3.645117998123169,3.9712541103363037,3.640228033065796,3.9648818969726562,0,0.0,0.0
2022-06-24 00:00:00+00:00,3.9650139808654785,4.288698196411133,3.9302380084991455,4.255958080291748,0,0.0,0.0
2022-06-25 00:00:00+00:00,4.255986213684082,4.318399906158447,4.098751068115234,4.3021087646484375,0,0.0,0.0
2022-06-26 00:00:00+00:00,4.302097797393799,4.404478073120117,4.157701015472412,4.158268928527832,0,0.0,0.0
2022-06-27 00:00:00+00:00,4.158224105834961,4.260528087615967,4.082265853881836,4.123767852783203,126,0.0,0.0
2022-06-28 00:00:00+00:00,4.123751163482666,4.246574878692627,3.942502021789551,3.943897008895874,0,0.0,0.0
2022-06-29 00:00:00+00:00,3.943897008895874,3.976409912109375,3.767915964126587,3.7852060794830322,0,0.0,0.0
2022-06-30 00:00:00+00:00,3.785123109817505,3.8048930168151855,3.484462022781372,3.694432020187378,0,0.0,0.0
2022-07-01 00:00:00+00:00,3.6944639682769775,3.803100109100342,3.5869429111480713,3.6211700439453125,505,0.0,0.0
2022-07-02 00:00:00+00:00,3.621182918548584,3.665734052658081,3.528610944747925,3.6449530124664307,0,0.0,0.0
2022-07-03 00:00:00+00:00,3.64496111869812,3.6753299236297607,3.5351150035858154,3.63244891166687,386,0.0,0.0
2022-07-04 00:00:00+00:00,3.6324520111083984,3.8932690620422363,3.545140027999878,3.892738103866577,60,0.0,0.0
2022-07-05 00:00:00+00:00,3.892518997192383,3.939673900604248,3.772109031677246,3.829479932785034,0,0.0,0.0
