TIMESTAMP,ZAP_OPEN_PRICE_USD,ZAP_HIGH_PRICE_USD,ZAP_LOW_PRICE_USD,ZAP_CLOSE_PRICE_USD,ZAP_VOLUME_USD,ZAP_DIVIDENDS_USD,ZAP_STOCK_SPLITS_USD
2018-01-12 00:00:00+00:00,0.6315249800682068,0.9651119709014893,0.6241490244865417,0.9612990021705627,899137,0.0,0.0
2018-01-13 00:00:00+00:00,0.9595230221748352,1.8345199823379517,0.8644570112228394,1.0824700593948364,2154040,0.0,0.0
2018-01-14 00:00:00+00:00,1.1088000535964966,1.1832400560379028,0.7685610055923462,0.9080399870872498,595823,0.0,0.0
2018-01-15 00:00:00+00:00,0.9030259847640991,1.1605600118637085,0.8258169889450073,0.9119700193405151,608312,0.0,0.0
2018-01-16 00:00:00+00:00,0.9131739735603333,0.9313169717788696,0.5142210125923157,0.5785520076751709,131642,0.0,0.0
2018-01-17 00:00:00+00:00,0.5756509900093079,0.8795469999313354,0.488413006067276,0.6213560104370117,284804,0.0,0.0
2018-01-18 00:00:00+00:00,0.6240130066871643,0.7020300030708313,0.5681380033493042,0.6072530150413513,194444,0.0,0.0
2018-01-19 00:00:00+00:00,0.6238030195236206,0.6397219896316528,0.5408220291137695,0.5611270070075989,118978,0.0,0.0
2018-01-20 00:00:00+00:00,0.567192018032074,0.662093997001648,0.5594310164451599,0.621753990650177,89822,0.0,0.0
2018-01-21 00:00:00+00:00,0.6189889907836914,0.6201199889183044,0.4935230016708374,0.5087490081787109,67453,0.0,0.0
2018-01-22 00:00:00+00:00,0.5154169797897339,0.5782189965248108,0.396261990070343,0.4256809949874878,73098,0.0,0.0
2018-01-23 00:00:00+00:00,0.4125109910964966,0.4473719894886017,0.37940898537635803,0.42573800683021545,81740,0.0,0.0
2018-01-24 00:00:00+00:00,0.4408609867095947,0.46063101291656494,0.3784709870815277,0.40208899974823,38827,0.0,0.0
2018-01-25 00:00:00+00:00,0.38555198907852173,0.41974401473999023,0.36930200457572937,0.3894909918308258,50985,0.0,0.0
2018-01-26 00:00:00+00:00,0.38845500349998474,0.4107950031757355,0.31077998876571655,0.37646999955177307,81872,0.0,0.0
2018-01-27 00:00:00+00:00,0.3762190043926239,0.6894130110740662,0.3762190043926239,0.5119640231132507,331027,0.0,0.0
2018-01-28 00:00:00+00:00,0.5146620273590088,0.5342609882354736,0.4065989851951599,0.45017799735069275,136500,0.0,0.0
2018-01-29 00:00:00+00:00,0.44981300830841064,0.45941299200057983,0.37314000725746155,0.38858500123023987,99209,0.0,0.0
2018-01-30 00:00:00+00:00,0.388713002204895,0.43999800086021423,0.33336299657821655,0.37327900528907776,107454,0.0,0.0
2018-01-31 00:00:00+00:00,0.3739050030708313,0.37598100304603577,0.30496299266815186,0.35553398728370667,32760,0.0,0.0
2018-02-01 00:00:00+00:00,0.3564000129699707,0.4702950119972229,0.28918200731277466,0.30922800302505493,36008,0.0,0.0
2018-02-02 00:00:00+00:00,0.30858200788497925,0.30858200788497925,0.2402230054140091,0.2673580050468445,21218,0.0,0.0
2018-02-03 00:00:00+00:00,0.26828598976135254,0.3250339925289154,0.26388001441955566,0.30147498846054077,41628,0.0,0.0
2018-02-04 00:00:00+00:00,0.30156001448631287,0.3128019869327545,0.2590009868144989,0.2904439866542816,6669,0.0,0.0
2018-02-05 00:00:00+00:00,0.2876279950141907,0.2928839921951294,0.1566780060529709,0.22471000254154205,48970,0.0,0.0
2018-02-06 00:00:00+00:00,0.2250010073184967,0.2888279855251312,0.14946900308132172,0.2842859923839569,24512,0.0,0.0
2018-02-07 00:00:00+00:00,0.28377899527549744,0.3104430139064789,0.24900400638580322,0.26217201352119446,14149,0.0,0.0
2018-02-08 00:00:00+00:00,0.2611759901046753,0.3000119924545288,0.2608500123023987,0.2706559896469116,12682,0.0,0.0
2018-02-09 00:00:00+00:00,0.271463006734848,0.4158470034599304,0.26402899622917175,0.30598101019859314,85195,0.0,0.0
2018-02-10 00:00:00+00:00,0.30620500445365906,0.3383699953556061,0.24598300457000732,0.2778100073337555,48021,0.0,0.0
2018-02-11 00:00:00+00:00,0.27757200598716736,0.28053900599479675,0.2456829994916916,0.27666398882865906,20370,0.0,0.0
2018-02-12 00:00:00+00:00,0.27842700481414795,0.293038010597229,0.24921000003814697,0.2526000142097473,34191,0.0,0.0
2018-02-13 00:00:00+00:00,0.2530600130558014,0.2800450026988983,0.22697600722312927,0.23162400722503662,22971,0.0,0.0
2018-02-14 00:00:00+00:00,0.2309339940547943,0.2768009901046753,0.17883899807929993,0.2552019953727722,59022,0.0,0.0
2018-02-15 00:00:00+00:00,0.25534000992774963,0.2843259871006012,0.20941300690174103,0.22095300257205963,36437,0.0,0.0
2018-02-16 00:00:00+00:00,0.2200089991092682,0.2580280005931854,0.2086610049009323,0.2532989978790283,14777,0.0,0.0
2018-02-17 00:00:00+00:00,0.25324100255966187,0.2819800078868866,0.23261399567127228,0.2803269922733307,11578,0.0,0.0
2018-02-18 00:00:00+00:00,0.2811860144138336,0.2862760126590729,0.23395800590515137,0.2345069944858551,2833,0.0,0.0
2018-02-19 00:00:00+00:00,0.23342899978160858,0.2927190065383911,0.23270900547504425,0.24383799731731415,18943,0.0,0.0
2018-02-20 00:00:00+00:00,0.2440599948167801,0.294636994600296,0.2328130006790161,0.23532900214195251,9212,0.0,0.0
2018-02-21 00:00:00+00:00,0.2350360006093979,0.3290880024433136,0.18763099610805511,0.21301299333572388,19226,0.0,0.0
2018-02-22 00:00:00+00:00,0.21279700100421906,0.22220200300216675,0.1864980012178421,0.19326099753379822,9265,0.0,0.0
2018-02-23 00:00:00+00:00,0.19307999312877655,0.2137649953365326,0.18797500431537628,0.19507500529289246,7723,0.0,0.0
2018-02-24 00:00:00+00:00,0.19482900202274323,0.20723199844360352,0.18810200691223145,0.20339900255203247,8142,0.0,0.0
2018-02-25 00:00:00+00:00,0.20309099555015564,0.21431200206279755,0.1893710047006607,0.19346800446510315,2744,0.0,0.0
2018-02-26 00:00:00+00:00,0.19371600449085236,0.2546040117740631,0.18833400309085846,0.2456659972667694,8283,0.0,0.0
2018-02-27 00:00:00+00:00,0.24637599289417267,0.33522799611091614,0.226951003074646,0.2686010003089905,32772,0.0,0.0
2018-02-28 00:00:00+00:00,0.26828500628471375,0.3080959916114807,0.2419240027666092,0.24478000402450562,5777,0.0,0.0
2018-03-01 00:00:00+00:00,0.24514000117778778,0.3210909962654114,0.2356570065021515,0.2992059886455536,15821,0.0,0.0
2018-03-02 00:00:00+00:00,0.2984369993209839,0.3105269968509674,0.2553060054779053,0.27492600679397583,10199,0.0,0.0
2018-03-03 00:00:00+00:00,0.27458998560905457,0.3407779932022095,0.25662100315093994,0.30911898612976074,36834,0.0,0.0
2018-03-04 00:00:00+00:00,0.3085860013961792,0.31329500675201416,0.2724890112876892,0.31329500675201416,19158,0.0,0.0
2018-03-05 00:00:00+00:00,0.3130660057067871,0.3154670000076294,0.26378801465034485,0.2906300127506256,21618,0.0,0.0
2018-03-06 00:00:00+00:00,0.28982698917388916,0.28982698917388916,0.23452900350093842,0.24671399593353271,14734,0.0,0.0
2018-03-07 00:00:00+00:00,0.24639399349689484,0.28995001316070557,0.19394800066947937,0.21790899336338043,14380,0.0,0.0
2018-03-08 00:00:00+00:00,0.22842200100421906,0.28053998947143555,0.2018049955368042,0.23765599727630615,48316,0.0,0.0
2018-03-09 00:00:00+00:00,0.23614199459552765,0.23987199366092682,0.18829600512981415,0.22187000513076782,49778,0.0,0.0
2018-03-10 00:00:00+00:00,0.2219650000333786,0.2272460013628006,0.20134299993515015,0.20234400033950806,2426,0.0,0.0
2018-03-11 00:00:00+00:00,0.20195600390434265,0.26147499680519104,0.19194799661636353,0.24154099822044373,32993,0.0,0.0
2018-03-12 00:00:00+00:00,0.24080400168895721,0.260127991437912,0.2172199934720993,0.2283100038766861,35124,0.0,0.0
2018-03-13 00:00:00+00:00,0.22699899971485138,0.2339469939470291,0.2075749933719635,0.21813400089740753,18476,0.0,0.0
2018-03-14 00:00:00+00:00,0.21816399693489075,0.22317500412464142,0.18780800700187683,0.19352400302886963,3139,0.0,0.0
2018-03-15 00:00:00+00:00,0.19343799352645874,0.19916999340057373,0.1724720001220703,0.1903650015592575,51671,0.0,0.0
2018-03-16 00:00:00+00:00,0.1902579963207245,0.20383700728416443,0.1755719929933548,0.18496699631214142,67005,0.0,0.0
2018-03-17 00:00:00+00:00,0.18525700271129608,0.186367005109787,0.17002399265766144,0.18014100193977356,9265,0.0,0.0
2018-03-18 00:00:00+00:00,0.17972399294376373,0.18360300362110138,0.1507759988307953,0.17603500187397003,62040,0.0,0.0
2018-03-19 00:00:00+00:00,0.1752990037202835,0.18403400480747223,0.16744700074195862,0.17490500211715698,9739,0.0,0.0
2018-03-20 00:00:00+00:00,0.17172400653362274,0.20448200404644012,0.16989900171756744,0.20272000133991241,24274,0.0,0.0
2018-03-21 00:00:00+00:00,0.2029780000448227,0.21146999299526215,0.16631600260734558,0.19512499868869781,27508,0.0,0.0
2018-03-22 00:00:00+00:00,0.19479900598526,0.2004079967737198,0.159279003739357,0.17483699321746826,36393,0.0,0.0
2018-03-23 00:00:00+00:00,0.1748339980840683,0.20797599852085114,0.15515099465847015,0.1726509928703308,25315,0.0,0.0
