,K,Alpha,Tau,MSE
67,14,500,0.25,88.30454856960989
68,15,250,0.3,88.84245833984062
69,13,250,0.2,90.027102744119
70,13,1000,0.3,91.06385039800739
71,15,250,0.25,91.27129469455001
72,14,250,0.3,91.77812358998332
73,12,250,0.15,92.2397746013883
74,12,750,0.2,92.34917676438795
75,14,750,0.15,93.24226650787035
76,15,1500,0.3,93.59693410306157
77,13,750,0.2,93.94428791443009
78,14,500,0.2,94.73591204722794
79,15,1000,0.2,95.03743715938248
80,15,250,0.2,95.50162005580887
81,13,250,0.15,95.55612802123962
82,14,250,0.25,96.46629875059706
83,13,500,0.3,97.30602664584399
84,9,500,0.15,98.0900910926426
85,13,500,0.25,98.23147949976315
86,13,500,0.2,99.38464143983603
87,13,500,0.15,101.46868173030234
88,12,250,0.1,103.31994232186784
89,15,250,0.15,103.83118203453958
90,14,250,0.2,104.69702756197577
91,15,500,0.3,105.4327462847071
92,15,1250,0.25,105.61259224316068
93,15,750,0.1,105.63466754740044
94,13,250,0.1,110.24479615197853
95,15,500,0.25,110.86776856954158
96,13,500,0.1,113.90741746898804
97,15,500,0.2,119.48216672362905
98,14,250,0.15,119.52732603699523
99,11,500,0.1,119.5934911841464
100,15,250,0.1,123.61986116231456
101,10,500,0.05,131.98413197928218
102,12,500,0.05,132.17765519773954
103,15,500,0.15,136.83993321570958
104,14,500,0.15,142.24091706009642
105,14,1000,0.25,143.4305198284037
106,14,1000,0.2,148.46766590664473
107,12,250,0.05,149.3073917099235
108,14,250,0.1,149.85420360418647
109,8,250,0.05,150.95467437433888
110,12,750,0.15,155.5229206670448
111,10,750,0.3,161.21935881345243
112,13,250,0.05,169.21714445069114
113,15,1750,0.25,172.87290585312738
114,15,500,0.1,179.6190623000993
115,14,1250,0.25,187.7049149449739
116,15,1000,0.05,189.45796713849387
117,15,250,0.05,190.76296087388704
118,14,750,0.05,217.897586938769
119,15,2000,0.3,223.26066415579334
120,15,1000,0.1,225.86207949929008
121,14,250,0.05,236.46710532553865
122,14,750,0.1,258.54432974938305
123,15,1000,0.15,266.358319355911
124,11,500,0.05,268.8594511999847
125,13,500,0.05,270.03230088856526
126,12,1000,0.3,289.8153111996806
127,15,500,0.05,299.12283300167053
128,15,750,0.05,314.16953076647496
129,9,750,0.2,342.4754139375922
130,7,250,0.1,387.3440619733635
131,14,1500,0.25,394.93088368349345
132,14,500,0.1,458.0595323381864
133,13,750,0.15,463.2387870915621
134,15,1500,0.25,508.1369179244521
135,9,500,0.05,519.5330678819469
136,11,750,0.2,560.4519861216746
137,12,1000,0.25,571.051863678885
138,15,1750,0.15,608.53144325249
139,15,1750,0.3,622.8325331009884
140,14,500,0.05,663.7315788783914
141,13,1000,0.1,668.5460174817123
142,15,1250,0.2,674.6364687683944
143,10,750,0.1,683.3588166670995
144,13,1250,0.15,737.9362410712871
145,8,500,0.3,747.2112803238094
146,13,1000,0.25,751.6141890579818
147,14,1000,0.05,754.6200981716601
148,14,1250,0.3,800.9486253679528
149,14,1000,0.15,843.3397308255701
150,13,1250,0.3,844.5399298891558
151,13,750,0.1,846.7959372661884
152,11,1000,0.3,884.0698384452178
153,10,1000,0.25,904.0767073974583
154,10,750,0.25,945.6102876075264
155,15,250,0.0,960.5011203069517
156,13,1000,0.2,1069.8830044259535
157,7,250,0.05,1080.2417794279831
158,14,250,0.0,1095.5271730240966
159,11,750,0.15,1101.32567295854
160,15,1250,0.1,1106.9667080239128
161,15,1250,0.15,1141.6371087841537
162,15,1500,0.2,1161.3297771620657
163,15,2500,0.3,1182.8021380070913
164,14,1750,0.25,1229.4546603900633
165,9,750,0.3,1269.0814327598753
166,9,500,0.1,1281.660212393876
167,13,250,0.0,1305.8779595008207
168,14,1500,0.1,1348.6101419284944
169,15,1500,0.15,1412.9729837101615
170,14,1000,0.1,1462.5005464096212
171,10,750,0.2,1516.6220372855917
172,14,1500,0.3,1601.071527839527
173,12,250,0.0,1639.8348822447872
174,14,1250,0.2,1785.2168309971837
175,10,1000,0.15,1794.0180720958704
176,14,1750,0.15,1795.9709593412783
177,14,2000,0.3,1855.0929668981655
178,15,1750,0.2,1919.8933748479633
179,8,500,0.2,1943.8102865036235
180,14,1250,0.1,2073.384548519073
181,13,1500,0.2,2189.00628951875
182,15,1250,0.05,2208.144680810158
183,10,750,0.15,2246.4086632060275
184,14,1750,0.2,2295.285028915749
185,13,1750,0.1,2334.0510860682816
186,11,250,0.0,2351.196175434982
187,14,1250,0.15,2357.1977743552966
188,10,1250,0.25,2406.4162508549343
189,8,500,0.15,2414.9005148032443
190,15,2000,0.25,2463.900415621116
191,11,1000,0.25,2467.714445190711
192,10,1000,0.3,2472.063928738186
193,15,2250,0.3,2496.8278873516992
194,12,750,0.1,2565.5209736753604
195,6,250,0.25,2593.1996369774556
196,13,2000,0.25,2646.80251688967
197,14,1500,0.2,2754.3316036711085
198,9,750,0.25,2793.8628301702033
199,15,500,0.0,2816.5445410680263
200,10,1000,0.2,2861.6916604558837
201,13,2250,0.3,2884.504979101574
202,5,250,0.2,2896.094010545885
203,13,1000,0.15,3009.2206620925986
204,14,1750,0.3,3038.3269699344337
205,13,750,0.05,3107.7360047884213
206,14,2250,0.25,3120.2990608716523
207,13,1250,0.05,3121.2972448960363
208,15,2250,0.25,3174.6006301432544
209,11,750,0.1,3184.520281072994
210,15,1500,0.05,3215.182574044857
211,14,1500,0.15,3215.737413131344
212,14,500,0.0,3328.4227337868983
213,10,250,0.0,3356.943446153793
214,12,750,0.05,3437.3142484806317
215,11,750,0.05,3458.1530571753333
216,14,2000,0.15,3535.79054112499
217,13,1500,0.25,3548.968261092995
218,13,1000,0.05,3666.2551882598777
219,12,1000,0.2,3697.6175233197623
220,15,2000,0.2,3807.512606848646
221,11,1000,0.15,3811.374071611753
222,14,2000,0.25,3893.198730875549
223,14,2250,0.2,4041.6873521176526
224,13,1250,0.25,4080.4060555732813
225,13,1250,0.2,4140.548879389018
226,11,1250,0.3,4173.145138303258
227,15,1750,0.1,4213.389447957553
228,12,1000,0.15,4230.34582751369
229,13,500,0.0,4364.901127447241
230,14,1500,0.05,4394.840111944617
231,11,1250,0.25,4410.2806739481
232,15,2000,0.1,4789.671066335713
233,15,750,0.0,4798.750261146892
234,5,250,0.15,4901.070492110433
235,14,2250,0.3,5018.734916616924
236,9,750,0.05,5043.426721658151
237,12,1500,0.25,5060.581026699385
238,15,2250,0.15,5117.064540787852
239,14,2250,0.15,5149.7464692026915
240,8,500,0.05,5214.533301860388
241,9,250,0.0,5250.512441145549
242,11,1000,0.2,5386.739075221619
243,15,2000,0.15,5390.382005784882
244,13,1500,0.3,5467.137166145393
245,12,1250,0.15,5588.736578325551
246,10,1250,0.3,5596.263824614666
247,11,1000,0.05,5676.738655244226
248,13,1500,0.1,5688.036836896731
249,12,1000,0.05,5728.821318445662
250,15,1500,0.1,5834.464279084146
251,10,1250,0.2,5905.155249946688
252,12,1500,0.3,5960.303117540358
253,12,1000,0.1,5985.56017058461
254,14,3500,0.25,5992.197870438734
255,15,2500,0.2,6113.283058371938
256,12,500,0.0,6138.522271788506
257,13,1750,0.15,6163.547513465507
258,12,1500,0.1,6203.322945601157
259,11,1500,0.3,6229.479297726518
260,14,2500,0.3,6259.552884468401
261,6,250,0.3,6310.441869582112
262,8,500,0.25,6401.25994626912
263,13,2250,0.2,6470.708800881396
264,13,2500,0.3,6532.348129387119
265,10,1500,0.3,6719.832569939588
266,11,1250,0.1,6739.5047195015295
267,14,2000,0.2,6871.126374881032
268,11,1250,0.2,6970.196256700411
269,12,1250,0.2,7104.034418386204
270,14,2500,0.1,7131.555619492613
271,14,750,0.0,7161.538737466682
272,14,1250,0.05,7175.433557333903
273,8,1000,0.25,7204.347147009842
274,12,1500,0.15,7452.911761991963
275,11,1000,0.1,7694.753678875721
276,15,2750,0.2,7768.101136039189
277,8,1000,0.2,7967.258450605196
278,15,2750,0.3,8076.046027596729
279,12,1250,0.3,8093.783214225732
280,14,2250,0.05,8113.921130488014
281,5,250,0.25,8174.749443372346
282,14,3250,0.2,8228.805191180534
283,13,1750,0.3,8327.923487698949
284,11,1750,0.25,8353.575900613992
285,15,1000,0.0,8441.5252332451
286,15,1750,0.05,8511.142264790771
287,15,2250,0.1,8537.453671088399
288,13,1250,0.1,8576.778558840302
289,13,2000,0.3,8587.793613702815
290,7,500,0.3,8618.197169172478
291,15,2000,0.05,8623.107423421272
292,12,1500,0.2,8671.368567316009
293,14,2750,0.3,8731.003718594478
294,13,2000,0.1,8793.803748293842
295,13,1750,0.05,8922.874822679765
296,11,500,0.0,9045.39088322925
297,6,250,0.15,9068.505175875367
298,15,3000,0.15,9104.331912346166
299,15,3000,0.3,9156.796740516216
300,11,1500,0.25,9195.495527626825
301,13,750,0.0,9333.346212445185
302,13,1750,0.25,9538.372849772752
303,13,2250,0.15,9579.098480148436
304,12,1250,0.25,9636.273543974121
305,15,2500,0.25,9753.388403359611
306,15,2500,0.05,9773.2823297976
307,8,750,0.3,9783.926905499842
308,9,1250,0.25,9787.83376515177
309,10,1000,0.05,9810.743159083122
310,8,250,0.0,9814.070649726546
311,15,2250,0.2,9954.551955462674
312,15,2500,0.1,10163.757505808106
313,14,2000,0.1,10543.457974219355
314,8,1000,0.15,10562.371519894197
315,14,2500,0.25,10603.673181289845
316,14,2750,0.25,10657.24585116968
317,15,3250,0.15,10657.78638602356
318,14,3500,0.3,10869.119838131946
319,9,750,0.15,10886.884231240401
320,14,2250,0.1,10969.915650636838
321,14,1000,0.0,11022.122159794208
322,15,2500,0.15,11049.298467216682
323,13,1750,0.2,11149.644059161245
324,8,500,0.1,11151.6501103338
325,10,750,0.05,11245.044177903554
326,14,1750,0.1,11308.822998356902
327,12,2500,0.2,11327.086713857054
328,11,2000,0.2,11336.51016329892
329,10,1750,0.25,11395.664030581182
330,12,1250,0.1,11695.017950295805
331,10,500,0.0,11773.4345418715
332,15,3000,0.25,11883.803478531237
333,15,2750,0.15,12326.936058974728
334,6,250,0.2,12326.964951760765
335,15,2750,0.1,12460.237901852084
336,6,250,0.1,12493.598225117144
337,12,750,0.0,12629.706791092254
338,11,1500,0.1,12653.611410655605
339,11,1500,0.2,12728.442361846937
340,15,1250,0.0,12761.613189667549
341,15,2250,0.05,12806.762960305043
342,13,2500,0.25,12808.261827144894
343,15,3500,0.3,12902.436660325693
344,15,2750,0.25,13107.661873516612
345,12,1250,0.05,13177.582374535006
346,15,3000,0.1,13450.594018375206
347,10,1000,0.1,13462.185092354572
348,14,3750,0.25,13560.10289452788
349,13,2250,0.25,13571.194073842258
350,11,1250,0.15,13590.550769762363
351,13,2000,0.2,13649.515108875785
352,15,3000,0.2,13710.847847498993
353,9,1250,0.3,13746.008595604842
354,14,1750,0.05,14027.525777981591
355,8,750,0.1,14060.347123636648
356,9,750,0.1,14096.589887076936
357,14,2000,0.05,14324.662320044672
358,13,2250,0.1,14497.310277963292
359,4,250,0.3,14682.67907349312
360,15,3750,0.3,14828.767153742969
361,14,2500,0.15,14946.312415909375
362,11,1750,0.2,15094.32001867156
363,13,3000,0.05,15167.939980599074
364,13,1000,0.0,15199.610146230782
365,8,750,0.2,15214.881137992254
366,5,250,0.3,15237.920281086172
367,12,1500,0.05,15651.901308341865
368,11,1500,0.05,15832.115742542725
369,15,2750,0.05,15943.571937110697
370,13,2250,0.05,16189.147523992597
371,14,1250,0.0,16249.852514358317
372,9,1000,0.25,16579.24553326625
373,8,1000,0.3,16586.84003568561
374,13,1500,0.05,16617.14914625149
375,13,2000,0.15,16715.8169973532
376,11,1250,0.05,16771.854333463332
377,13,2000,0.05,16775.282067220258
378,9,1000,0.15,16846.129882586247
379,10,1500,0.25,16874.870376880444
380,6,250,0.05,17044.779994432974
381,12,2500,0.25,17213.338337790978
382,13,2750,0.3,17295.507733245606
383,7,250,0.0,17419.602940911314
384,15,3250,0.2,17420.67986465058
385,13,3250,0.25,17477.093616307837
386,7,500,0.05,17517.83762017737
387,11,750,0.0,17536.71772323722
388,9,1000,0.3,17552.989459099375
389,15,1500,0.0,17576.920871470105
390,9,500,0.0,17578.602096372244
391,7,500,0.1,17591.98887091406
392,14,3000,0.15,17946.861969271613
393,11,1750,0.15,18220.19568317343
394,4,250,0.25,18237.201642246888
395,14,3000,0.3,18270.038051232248
396,13,3250,0.3,18277.27835746619
397,13,1500,0.15,18393.181534601892
398,12,2000,0.3,18699.441934713857
399,12,1750,0.3,18878.22734882305
400,14,2750,0.2,19227.936316201165
401,12,1750,0.1,19348.37384785862
402,15,3250,0.3,19352.46852985228
403,11,1750,0.3,19523.152429859034
404,13,3500,0.25,19597.23191855252
405,15,3250,0.05,19630.247699121912
406,10,2000,0.25,20030.635338521886
407,13,2750,0.15,20071.17382227191
408,15,3000,0.05,20331.79674964597
409,12,1000,0.0,20447.38266915527
410,11,1750,0.1,20548.336414659298
411,14,3750,0.3,20653.815968716717
412,13,3000,0.25,20770.353986069436
413,12,1750,0.2,20925.002502680218
414,8,750,0.05,20951.571891373285
415,14,2750,0.1,20981.091820318918
416,12,2000,0.25,21101.434346388924
417,8,750,0.25,21376.59346791314
418,11,2000,0.15,21506.51290964028
419,10,1250,0.1,21672.990696051256
420,13,1250,0.0,21725.785165162193
421,12,1750,0.15,21937.793726137334
422,14,1500,0.0,21964.769466274276
423,5,250,0.1,22056.561652507473
424,10,1750,0.3,22072.686968230984
425,7,1250,0.3,22108.272510374878
426,8,750,0.15,22254.928158751583
427,12,2000,0.15,22274.156059430632
428,13,3000,0.3,22386.590380236437
429,8,1250,0.2,22469.40079263468
430,12,1750,0.25,23022.753881764267
431,15,1750,0.0,23032.482855114078
432,11,1500,0.15,23034.165368708203
433,11,2000,0.3,23140.776856424756
434,12,2250,0.2,23174.682055626774
435,15,3500,0.2,23212.032433406486
436,10,1250,0.15,23416.06856883361
437,12,2250,0.3,23521.962870963413
438,12,2000,0.1,23688.46807867091
439,15,3500,0.25,23859.420120966188
440,7,1000,0.1,24149.77416011573
441,5,250,0.05,24477.88342405006
442,15,4500,0.15,24535.18777690877
443,13,2500,0.2,24557.98006725354
444,15,4500,0.3,24620.858936063913
445,12,1750,0.05,24820.033287628765
446,11,2000,0.25,24989.301627503864
447,15,4500,0.2,24992.388545841597
448,12,2250,0.1,25037.233553552353
449,4,250,0.15,25069.9501935044
450,13,3000,0.2,25225.583677344777
451,15,3250,0.25,25387.80663207601
452,15,3750,0.15,25722.687600264293
453,15,3500,0.15,25755.09985259047
454,14,2500,0.05,25805.33726404942
455,14,3000,0.1,26098.716381559705
456,13,2500,0.05,26160.695172271633
457,14,2500,0.2,26264.13275786493
458,14,3000,0.25,26365.823383929604
459,6,500,0.1,26438.067522953654
460,10,750,0.0,26772.999755397326
461,13,2500,0.15,26969.36449892477
462,11,2500,0.2,27368.417152500442
463,11,1000,0.0,27379.17769928398
464,12,2250,0.05,27545.53908938623
465,7,500,0.15,27846.717002567744
466,13,2750,0.2,27985.17771079116
467,10,2250,0.15,28012.43444352516
468,11,2000,0.1,28018.94067119992
469,12,2500,0.15,28157.70203762068
470,14,3250,0.15,28365.309139867848
471,10,1500,0.05,28535.593970773494
472,11,2750,0.2,28659.51415161195
473,13,1500,0.0,28705.124216310265
474,8,500,0.0,28887.242631249093
475,15,2000,0.0,29120.669144507727
476,12,1250,0.0,29251.571883161625
477,11,2250,0.3,29317.4292258697
478,13,4250,0.3,29531.0533697859
479,7,500,0.25,29535.5756611378
480,12,2500,0.3,29818.756514662968
481,15,3250,0.1,30297.107510700393
482,14,1750,0.0,30382.455765801027
483,13,2750,0.25,30628.5133906928
484,13,4000,0.25,30648.812837854795
485,12,2000,0.05,30698.630827390207
486,14,3500,0.1,30884.21073665847
487,15,4000,0.3,30988.19856123729
488,13,3000,0.15,31052.786153947316
489,12,2000,0.2,31220.60477564393
490,7,1000,0.25,31513.232981379853
491,10,1500,0.1,31751.687093204793
492,15,3750,0.25,31976.287132110127
493,9,1500,0.3,32124.608157738036
494,11,2250,0.15,32187.697463941135
495,11,2750,0.25,32348.336827086823
496,12,3000,0.25,32424.755655467285
497,15,3500,0.1,32490.447136160445
498,6,750,0.15,32550.47224164937
499,14,3250,0.25,32561.274131413047
500,14,4000,0.3,32703.342726132334
501,14,4000,0.2,32734.0335395902
502,12,2250,0.25,32838.2014022263
503,14,3000,0.2,32859.38026434888
504,14,5000,0.25,32876.25545229988
505,10,1750,0.2,33254.03214006972
506,13,5000,0.3,33356.215957532804
507,10,1750,0.05,33433.50690164709
508,12,2250,0.15,33675.74165790459
509,9,1250,0.1,33685.13078445495
510,9,750,0.0,33692.851553786146
511,14,3250,0.3,33705.50675774419
512,6,500,0.3,33755.65595102118
513,8,1250,0.15,33900.38899868213
514,15,5500,0.25,34444.598096376365
515,10,1750,0.15,34564.698798418714
516,14,3500,0.15,34595.24508965103
517,14,2750,0.15,34673.30241522925
518,7,500,0.2,34945.339181347474
519,13,2500,0.1,35240.71364503101
520,15,2250,0.0,35259.85274316906
521,12,2750,0.25,35651.47621947372
522,8,1000,0.1,35819.39561890166
523,10,1750,0.1,35946.35006042418
524,8,1500,0.05,36022.66594908161
525,12,2500,0.05,36108.38724496134
526,13,1750,0.0,36193.12350950523
527,15,4000,0.25,36255.9232146982
528,11,2500,0.3,36339.18697984858
529,11,2250,0.1,36613.26108795571
530,15,4250,0.05,36742.92920440611
531,5,500,0.15,36930.35347618783
532,9,1000,0.05,36962.08215939329
533,9,1500,0.1,37030.11078773837
534,13,5250,0.3,37109.241739037934
535,14,3000,0.05,37247.985259310866
536,11,2750,0.15,37364.36190900481
537,13,2750,0.05,37430.03476440035
538,6,250,0.0,37742.02471762859
539,12,2750,0.15,37787.53859846767
540,7,750,0.3,37809.27549925571
541,11,1250,0.0,37900.97505011733
542,13,4000,0.3,38105.19769467047
543,5,500,0.3,38221.12911679648
544,12,3750,0.2,38234.06160512758
545,15,5250,0.15,38236.423035990294
546,15,7000,0.3,38389.435546890694
547,8,1250,0.1,38571.11077735309
548,10,2500,0.3,38705.39345586971
549,12,1500,0.0,38770.58785340249
550,14,2000,0.0,38841.39517160017
551,15,4250,0.3,38904.841454644906
552,12,4000,0.25,38965.288227339835
553,12,2500,0.1,39038.94068446339
554,14,6750,0.25,39398.41226841481
555,13,3500,0.3,39425.453952255855
556,11,4000,0.25,39452.75441648172
557,10,1250,0.05,39517.738341338765
558,10,2000,0.15,39524.83379857409
559,11,2500,0.15,39534.88744018521
560,15,4750,0.2,39578.28810425116
561,15,4750,0.15,39592.420197445856
562,11,2000,0.05,39709.746007387635
563,10,2250,0.3,39745.6704491868
564,14,4250,0.3,39747.0541967165
565,12,3000,0.15,39926.2144162766
566,11,2750,0.3,39948.21710187712
567,14,3500,0.2,40229.45351411676
568,8,1000,0.05,40343.83894270239
569,9,1500,0.15,40609.44092949599
570,14,4500,0.3,41030.361055597794
571,15,5000,0.1,41124.774240452505
572,13,4500,0.3,41153.40573611294
573,10,1000,0.0,41243.70876882305
574,15,5750,0.2,41350.46517091954
575,15,2500,0.0,41508.581915784074
576,11,3500,0.2,41631.52877297916
577,9,1000,0.2,41736.35244224814
578,13,3750,0.3,42217.03232854161
579,14,3750,0.1,42373.88885570918
580,11,3750,0.2,42443.346225243884
581,9,1750,0.2,42495.17052245486
582,15,5250,0.1,43338.77784192093
583,13,2000,0.0,44099.36964799061
584,15,3750,0.2,44345.97875614601
585,12,3000,0.2,44646.41840320988
586,11,2250,0.2,45156.70278479197
587,13,3250,0.2,45183.28233512792
588,15,5750,0.1,45306.56972917925
589,6,500,0.2,45350.800512710965
590,11,2750,0.1,45529.86645551429
591,15,3500,0.05,45549.81311770266
592,13,3000,0.1,45652.165137890996
593,6,500,0.15,45664.422335429525
594,13,4000,0.2,45723.52741791664
595,14,4000,0.25,45774.10842087132
596,12,3750,0.3,45832.335232111174
597,11,1750,0.05,45913.85609746177
598,12,4500,0.3,46008.57733384175
599,6,500,0.25,46419.11349239084
600,14,2250,0.0,46430.67769393898
601,10,2000,0.1,46560.637045311654
602,14,4000,0.1,46568.00490725193
603,10,2250,0.25,46619.802487407644
604,15,4250,0.25,46727.53350394881
605,9,1750,0.3,46740.08715740113
606,8,1500,0.25,46766.02051329186
607,15,4000,0.05,46903.6693551884
608,12,3000,0.3,47027.79680625852
609,7,1000,0.2,47324.0814895594
610,15,3750,0.1,47339.595129495996
611,10,1500,0.2,47586.28548988394
612,10,2750,0.3,47601.455053812904
613,13,3500,0.2,47612.61527742069
614,14,3750,0.15,47802.11748694996
615,15,4250,0.1,48014.095662977445
616,9,1500,0.05,48103.331044256774
617,15,3750,0.05,48276.429529672954
618,11,2500,0.1,48387.788056761645
619,15,4250,0.2,48563.6632098658
620,15,6250,0.15,48685.55332169367
621,12,2750,0.3,48770.86350022887
622,12,1750,0.0,48798.49728320396
623,11,1500,0.0,48880.5078129662
624,14,4250,0.15,49366.17422629215
625,9,1500,0.25,49562.12902603652
626,11,2250,0.25,49597.15283254171
627,11,2250,0.05,49950.96007394711
628,15,6000,0.1,50110.54636641618
629,9,1000,0.1,50357.41911564468
630,15,4000,0.1,50370.24910242876
631,13,3250,0.05,50374.1408383809
632,14,4250,0.05,50378.275609787415
633,8,1500,0.1,50406.58722511345
634,13,2750,0.1,50431.23804486333
635,10,3000,0.3,50632.87499398117
636,8,750,0.0,50639.657945655046
637,5,250,0.0,50752.671045935036
638,11,3000,0.25,50977.611146555384
639,7,750,0.15,50999.96921576994
640,13,4500,0.2,51069.8207447786
641,12,4000,0.2,51190.26299769618
642,11,3250,0.2,51367.54691716545
643,12,4250,0.3,51407.866057885854
644,14,3750,0.05,51513.4247114862
645,13,4500,0.25,51729.34151440183
646,15,6250,0.1,51730.09908264402
647,7,1000,0.05,51914.07634458578
648,9,1000,0.0,51936.36293672821
649,13,3750,0.1,51943.32155051834
650,13,2250,0.0,52017.652785364786
651,13,3500,0.1,52049.52312236365
652,15,4750,0.25,52264.32191262809
653,15,4000,0.15,52505.24956757822
654,12,3250,0.2,52562.47943524466
655,12,2750,0.2,52634.78676893342
656,9,1500,0.2,52663.53146831231
657,15,5750,0.15,53255.874920774484
658,13,3750,0.25,53299.15079253175
659,15,6500,0.1,53339.316498030545
660,15,4250,0.15,53411.173164145715
661,14,3750,0.2,53448.215280304066
662,8,1250,0.25,53500.18697441835
663,15,4750,0.1,53585.20584109361
664,14,4250,0.25,53588.59126260472
665,15,4500,0.25,53607.126002603385
666,4,250,0.2,53734.20347679172
667,13,3750,0.15,53957.10762723988
668,15,5000,0.25,54142.48575123353
669,14,2500,0.0,54166.40551371625
670,12,3500,0.15,54217.24346307417
671,7,1750,0.3,54233.24346834729
672,14,2750,0.05,54410.656066819625
673,9,1250,0.05,54561.71573689823
674,13,4750,0.3,54600.06550614115
675,10,2750,0.25,55007.75408950732
676,10,2500,0.25,55031.94609794806
677,15,5250,0.2,55158.526410723905
678,14,5000,0.2,55265.51714442971
679,15,2750,0.0,55424.991915242455
680,15,6750,0.3,55591.49736481116
681,15,6750,0.15,55831.541279225145
682,9,1750,0.25,55849.12431383157
683,10,1250,0.0,55870.55559641811
684,14,4000,0.15,56109.03896031029
685,15,5500,0.15,56138.19812668527
686,12,3250,0.25,56270.10682294345
687,10,2000,0.2,56331.79705162851
688,14,3250,0.05,56446.43564161166
689,15,5750,0.3,56451.97676685125
690,12,4250,0.25,56510.19718782101
691,15,5500,0.05,56530.73259055167
692,8,1250,0.05,56973.00376531376
693,10,2000,0.3,57009.93896829064
694,11,3000,0.2,57056.45127613578
695,15,5000,0.15,57204.96338701586
696,12,3000,0.1,57523.234385472926
697,12,3250,0.3,57556.8665791527
698,6,500,0.05,57606.793995766195
699,12,2750,0.05,57811.4627685777
700,8,2250,0.25,57815.65348801449
701,14,4000,0.05,57822.20777318691
702,15,6750,0.25,57875.00214303693
703,14,4500,0.1,58009.68466893255
704,10,2250,0.1,58013.027729975714
705,14,5500,0.2,58050.61901344818
706,13,4000,0.1,58347.03465958665
707,14,4750,0.2,58472.78648441569
708,14,5250,0.1,58766.424340892234
709,15,5500,0.1,58837.91449904954
710,7,500,0.0,59020.80344802223
711,12,2000,0.0,59191.610371245224
712,15,4000,0.2,59447.556516916775
713,15,5000,0.3,59627.27730297505
714,9,1250,0.15,59933.84511508957
715,9,2250,0.3,59954.75893492252
716,11,1750,0.0,60149.025018725755
717,7,750,0.05,60404.88169771073
718,5,750,0.25,60462.63600406167
719,12,4500,0.25,60534.27281072099
720,5,750,0.3,60547.75451733599
721,15,7250,0.2,60634.919894910665
722,14,5000,0.15,60719.11595749379
723,14,3500,0.05,61043.3883491336
724,8,2000,0.25,61210.88681211072
725,3,250,0.25,61279.56128595013
726,14,4750,0.3,61398.33105266171
727,12,3750,0.1,61778.39086931146
728,7,1000,0.3,61804.24795664384
729,14,2750,0.0,61827.28976751044
730,15,5500,0.2,62289.403471342135
731,14,4500,0.05,62627.053847716794
732,8,1250,0.3,62700.98257674393
733,10,2250,0.2,62775.15056509712
734,15,6000,0.3,62775.848296421595
735,15,3000,0.0,63171.51537703056
736,15,4500,0.1,63481.12091007777
737,10,2750,0.15,63579.617477089814
738,15,5250,0.25,63850.557495091925
739,15,6500,0.25,64501.241218263574
740,13,3750,0.05,64615.36521848953
741,13,3750,0.2,65278.3870158506
742,13,4250,0.05,65747.16257637477
743,11,2500,0.05,65799.8906106578
