TIMESTAMP,AXGT32819_OPEN_PRICE_USD,AXGT32819_HIGH_PRICE_USD,AXGT32819_LOW_PRICE_USD,AXGT32819_CLOSE_PRICE_USD,AXGT32819_VOLUME_USD,AXGT32819_DIVIDENDS_USD,AXGT32819_STOCK_SPLITS_USD
2024-08-25 00:00:00+00:00,0.12195300310850143,0.12294600158929825,0.1217460036277771,0.1226859986782074,49166,0.0,0.0
2024-08-26 00:00:00+00:00,0.1226859986782074,0.1226859986782074,0.11815299838781357,0.11836600303649902,51361,0.0,0.0
2024-08-27 00:00:00+00:00,0.11836600303649902,0.11872000247240067,0.10762699693441391,0.10843099653720856,47765,0.0,0.0
2024-08-28 00:00:00+00:00,0.10843099653720856,0.11214599758386612,0.10767599940299988,0.11179900169372559,47794,0.0,0.0
2024-08-29 00:00:00+00:00,0.11179900169372559,0.11358600109815598,0.111115001142025,0.11130200326442719,41505,0.0,0.0
2024-08-30 00:00:00+00:00,0.11130200326442719,0.11131700128316879,0.10761299729347229,0.11070399731397629,43326,0.0,0.0
2024-08-31 00:00:00+00:00,0.11070399731397629,0.11083299666643143,0.10965800285339355,0.1103539988398552,44827,0.0,0.0
2024-09-01 00:00:00+00:00,0.1103539988398552,0.1103539988398552,0.10695400089025497,0.10695400089025497,50281,0.0,0.0
2024-09-02 00:00:00+00:00,0.10695400089025497,0.11195500195026398,0.10671799629926682,0.11192400008440018,45582,0.0,0.0
2024-09-03 00:00:00+00:00,0.11192400008440018,0.11192400008440018,0.10745599865913391,0.10777200013399124,48634,0.0,0.0
2024-09-04 00:00:00+00:00,0.10777200013399124,0.10841300338506699,0.10405199974775314,0.1081010028719902,43091,0.0,0.0
2024-09-05 00:00:00+00:00,0.1081010028719902,0.1082490012049675,0.0882750004529953,0.08918700367212296,63755,0.0,0.0
2024-09-06 00:00:00+00:00,0.08918700367212296,0.09755100309848785,0.08895300328731537,0.0928959995508194,94042,0.0,0.0
2024-09-07 00:00:00+00:00,0.0928959995508194,0.10376500338315964,0.0928959995508194,0.10248199850320816,93902,0.0,0.0
2024-09-08 00:00:00+00:00,0.10248199850320816,0.1041100025177002,0.1019200012087822,0.10381300002336502,86846,0.0,0.0
2024-09-09 00:00:00+00:00,0.10381300002336502,0.12966200709342957,0.10323099792003632,0.12056100368499756,145516,0.0,0.0
2024-09-10 00:00:00+00:00,0.12056100368499756,0.17990100383758545,0.12038999795913696,0.16265800595283508,240909,0.0,0.0
2024-09-11 00:00:00+00:00,0.16265800595283508,0.16814100742340088,0.1451829969882965,0.16756199300289154,163891,0.0,0.0
2024-09-12 00:00:00+00:00,0.16756199300289154,0.16756199300289154,0.15119099617004395,0.16233600676059723,145613,0.0,0.0
2024-09-13 00:00:00+00:00,0.16233600676059723,0.21819399297237396,0.16226999461650848,0.21800300478935242,104141,0.0,0.0
2024-09-14 00:00:00+00:00,0.21800300478935242,0.27103498578071594,0.2058899998664856,0.23172299563884735,97918,0.0,0.0
2024-09-15 00:00:00+00:00,0.23172299563884735,0.23172299563884735,0.19230200350284576,0.19341899454593658,147746,0.0,0.0
2024-09-16 00:00:00+00:00,0.1935119926929474,0.19425800442695618,0.158269003033638,0.17441800236701965,110713,0.0,0.0
2024-09-17 00:00:00+00:00,0.17441800236701965,0.2503040134906769,0.1734679937362671,0.2238900065422058,169060,0.0,0.0
2024-09-18 00:00:00+00:00,0.2238900065422058,0.26163598895072937,0.22237099707126617,0.26163598895072937,133528,0.0,0.0
2024-09-19 00:00:00+00:00,0.26163598895072937,0.27491798996925354,0.22586099803447723,0.22841200232505798,169499,0.0,0.0
2024-09-20 00:00:00+00:00,0.22841200232505798,0.236954003572464,0.2146800011396408,0.2230760008096695,124236,0.0,0.0
2024-09-21 00:00:00+00:00,0.2230760008096695,0.22626399993896484,0.22291600704193115,0.22626399993896484,102714,0.0,0.0
2024-09-22 00:00:00+00:00,0.22631999850273132,0.22839200496673584,0.22347499430179596,0.22545099258422852,89588,0.0,0.0
2024-09-23 00:00:00+00:00,0.22545099258422852,0.24833999574184418,0.22442899644374847,0.2449209988117218,123931,0.0,0.0
2024-09-24 00:00:00+00:00,0.2449209988117218,0.2449219971895218,0.2245119959115982,0.22452899813652039,196102,0.0,0.0
2024-09-25 00:00:00+00:00,0.22456499934196472,0.2351980060338974,0.20944799482822418,0.20952700078487396,158470,0.0,0.0
2024-09-26 00:00:00+00:00,0.20952700078487396,0.2134779989719391,0.1982470005750656,0.21096700429916382,137079,0.0,0.0
2024-09-27 00:00:00+00:00,0.21096700429916382,0.21790899336338043,0.21028999984264374,0.21506400406360626,122599,0.0,0.0
2024-09-28 00:00:00+00:00,0.21504199504852295,0.2162269949913025,0.2136559933423996,0.21438400447368622,118990,0.0,0.0
2024-09-29 00:00:00+00:00,0.21438400447368622,0.21545599400997162,0.21177899837493896,0.2148279994726181,102319,0.0,0.0
2024-09-30 00:00:00+00:00,0.2148279994726181,0.2148350030183792,0.20709000527858734,0.20756599307060242,112567,0.0,0.0
2024-10-01 00:00:00+00:00,0.20756599307060242,0.2083750069141388,0.15650500357151031,0.1802069991827011,155505,0.0,0.0
2024-10-02 00:00:00+00:00,0.1802069991827011,0.1802069991827011,0.1653759926557541,0.16877099871635437,104070,0.0,0.0
2024-10-03 00:00:00+00:00,0.16877099871635437,0.17770600318908691,0.1684339940547943,0.16940300166606903,106037,0.0,0.0
2024-10-04 00:00:00+00:00,0.16940300166606903,0.18905900418758392,0.16909700632095337,0.18692800402641296,104329,0.0,0.0
2024-10-05 00:00:00+00:00,0.18692800402641296,0.18727700412273407,0.185806006193161,0.185806006193161,50125,0.0,0.0
2024-10-06 00:00:00+00:00,0.185806006193161,0.21310600638389587,0.1853809952735901,0.21044999361038208,59702,0.0,0.0
2024-10-07 00:00:00+00:00,0.21044999361038208,0.2120320051908493,0.2024870067834854,0.2024870067834854,56687,0.0,0.0
