TIMESTAMP,JELLYJELLY_OPEN_PRICE_USD,JELLYJELLY_HIGH_PRICE_USD,JELLYJELLY_LOW_PRICE_USD,JELLYJELLY_CLOSE_PRICE_USD,JELLYJELLY_VOLUME_USD,JELLYJELLY_DIVIDENDS_USD,JELLYJELLY_STOCK_SPLITS_USD
2025-03-18 00:00:00+00:00,0.02346700057387352,0.023950999602675438,0.016834000125527382,0.01720700040459633,23700340,0.0,0.0
2025-03-19 00:00:00+00:00,0.01720700040459633,0.02293200045824051,0.01537999976426363,0.019697999581694603,27234548,0.0,0.0
2025-03-20 00:00:00+00:00,0.019697999581694603,0.021074999123811722,0.016651999205350876,0.019889000803232193,18219572,0.0,0.0
2025-03-21 00:00:00+00:00,0.01988299936056137,0.03936300054192543,0.01793600060045719,0.03679800033569336,46011611,0.0,0.0
2025-03-22 00:00:00+00:00,0.03679199889302254,0.038614001125097275,0.027945000678300858,0.03042599931359291,42286149,0.0,0.0
2025-03-23 00:00:00+00:00,0.030403999611735344,0.04157499969005585,0.024914000183343887,0.024974999949336052,34610166,0.0,0.0
2025-03-24 00:00:00+00:00,0.024956999346613884,0.029698999598622322,0.016623999923467636,0.017002999782562256,40507129,0.0,0.0
2025-03-25 00:00:00+00:00,0.017010999843478203,0.018893999978899956,0.012281999923288822,0.01331700012087822,31973344,0.0,0.0
2025-03-26 00:00:00+00:00,0.01329800020903349,0.05502700060606003,0.008462999947369099,0.020413000136613846,289774651,0.0,0.0
2025-03-27 00:00:00+00:00,0.020424000918865204,0.023266000673174858,0.01755799911916256,0.018048999831080437,63223895,0.0,0.0
2025-03-28 00:00:00+00:00,0.018059000372886658,0.018084000796079636,0.0147299999371171,0.014907999895513058,22938595,0.0,0.0
2025-03-29 00:00:00+00:00,0.014907999895513058,0.01658499985933304,0.014267000369727612,0.014713999815285206,18340394,0.0,0.0
2025-03-30 00:00:00+00:00,0.014713999815285206,0.01579900085926056,0.013616000302135944,0.014557000249624252,14466053,0.0,0.0
2025-03-31 00:00:00+00:00,0.014562999829649925,0.016334999352693558,0.01435100007802248,0.015530000440776348,17353008,0.0,0.0
2025-04-01 00:00:00+00:00,0.015526000410318375,0.016064999625086784,0.012626999989151955,0.012626999989151955,14011691,0.0,0.0
2025-04-02 00:00:00+00:00,0.012621999718248844,0.012622999958693981,0.011427000164985657,0.011988000012934208,16076419,0.0,0.0
2025-04-03 00:00:00+00:00,0.011985000222921371,0.012659999541938305,0.011494000442326069,0.011944999918341637,13040242,0.0,0.0
