TIMESTAMP,APTR_OPEN_PRICE_USD,APTR_HIGH_PRICE_USD,APTR_LOW_PRICE_USD,APTR_CLOSE_PRICE_USD,APTR_VOLUME_USD,APTR_DIVIDENDS_USD,APTR_STOCK_SPLITS_USD
2024-05-31 00:00:00+00:00,0.07246699929237366,0.19992199540138245,0.055424999445676804,0.0634090006351471,13410401,0.0,0.0
2024-06-01 00:00:00+00:00,0.06339699774980545,0.07381299883127213,0.055771999061107635,0.05716000124812126,5125635,0.0,0.0
2024-06-02 00:00:00+00:00,0.05716000124812126,0.05884699895977974,0.053617000579833984,0.05455999821424484,2669502,0.0,0.0
2024-06-03 00:00:00+00:00,0.054747000336647034,0.05898800119757652,0.05412000045180321,0.056398000568151474,1929382,0.0,0.0
2024-06-04 00:00:00+00:00,0.056398000568151474,0.05739400163292885,0.0510529987514019,0.053070999681949615,2250118,0.0,0.0
2024-06-05 00:00:00+00:00,0.053070999681949615,0.05609799921512604,0.051902998238801956,0.05317800119519234,2728439,0.0,0.0
2024-06-06 00:00:00+00:00,0.05317800119519234,0.05375000089406967,0.04998600110411644,0.053367000073194504,3720116,0.0,0.0
2024-06-07 00:00:00+00:00,0.053367000073194504,0.05513999983668327,0.05198200047016144,0.05244600027799606,2479783,0.0,0.0
2024-06-08 00:00:00+00:00,0.05245799943804741,0.09968499839305878,0.05208199843764305,0.09149099886417389,12860507,0.0,0.0
2024-06-09 00:00:00+00:00,0.09160300344228745,0.14659200608730316,0.08154900372028351,0.13557900488376617,25259751,0.0,0.0
2024-06-10 00:00:00+00:00,0.13568399846553802,0.1491280049085617,0.10172999650239944,0.1133359968662262,11447489,0.0,0.0
2024-06-11 00:00:00+00:00,0.11333999782800674,0.1381160020828247,0.10297200083732605,0.13638900220394135,9802179,0.0,0.0
2024-06-12 00:00:00+00:00,0.1363680064678192,0.1365630030632019,0.10214100033044815,0.10392399877309799,5987950,0.0,0.0
2024-06-13 00:00:00+00:00,0.10402300208806992,0.10661499947309494,0.07649300247430801,0.07797899842262268,4417262,0.0,0.0
2024-06-14 00:00:00+00:00,0.07797899842262268,0.08091200143098831,0.05256199836730957,0.05722799897193909,3343872,0.0,0.0
2024-06-15 00:00:00+00:00,0.057280998677015305,0.06938000023365021,0.055132001638412476,0.06054199859499931,1651548,0.0,0.0
2024-06-16 00:00:00+00:00,0.06043500080704689,0.06981900334358215,0.05551699921488762,0.06812100112438202,1180618,0.0,0.0
2024-06-17 00:00:00+00:00,0.06813400238752365,0.06935299932956696,0.05590600147843361,0.056115999817848206,1236510,0.0,0.0
2024-06-18 00:00:00+00:00,0.05610499903559685,0.05786500126123428,0.05101099982857704,0.05550599843263626,1128189,0.0,0.0
2024-06-19 00:00:00+00:00,0.05550500005483627,0.059126000851392746,0.05121700093150139,0.052606001496315,897941,0.0,0.0
2024-06-20 00:00:00+00:00,0.052606001496315,0.05769899860024452,0.05127499997615814,0.05745000019669533,1278122,0.0,0.0
2024-06-21 00:00:00+00:00,0.05748099833726883,0.05861400067806244,0.05448099970817566,0.05511600151658058,1631640,0.0,0.0
