TIMESTAMP,MONS_OPEN_PRICE_USD,MONS_HIGH_PRICE_USD,MONS_LOW_PRICE_USD,MONS_CLOSE_PRICE_USD,MONS_VOLUME_USD,MONS_DIVIDENDS_USD,MONS_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,1.132012963294983,1.1909199953079224,0.7986130118370056,0.8928620219230652,21081097,0.0,0.0
2021-09-17 00:00:00+00:00,0.8927369713783264,1.1868640184402466,0.8727449774742126,1.0664780139923096,8665159,0.0,0.0
2021-09-18 00:00:00+00:00,1.066465973854065,1.8381229639053345,1.0551999807357788,1.7250440120697021,4672667,0.0,0.0
2021-09-19 00:00:00+00:00,1.725085973739624,1.7310500144958496,1.445665955543518,1.6461939811706543,4365278,0.0,0.0
2021-09-20 00:00:00+00:00,1.6459599733352661,1.7266199588775635,1.2664289474487305,1.443490982055664,2513211,0.0,0.0
2021-09-21 00:00:00+00:00,1.443742036819458,1.529600977897644,1.3081300258636475,1.3081350326538086,2049416,0.0,0.0
2021-09-22 00:00:00+00:00,1.3080999851226807,1.5266209840774536,1.2421040534973145,1.428691029548645,1365312,0.0,0.0
2021-09-23 00:00:00+00:00,1.428717017173767,1.435228943824768,1.2491389513015747,1.3901970386505127,1551087,0.0,0.0
2021-09-24 00:00:00+00:00,1.3902679681777954,1.40687096118927,1.1191940307617188,1.1710690259933472,1583895,0.0,0.0
2021-09-25 00:00:00+00:00,1.171118974685669,1.2138760089874268,1.07943594455719,1.1533420085906982,1255457,0.0,0.0
2021-09-26 00:00:00+00:00,1.153319001197815,1.1584800481796265,0.7806670069694519,0.9837830066680908,1175964,0.0,0.0
2021-09-27 00:00:00+00:00,0.9838709831237793,1.0069580078125,0.7155590057373047,0.7499750256538391,1109901,0.0,0.0
2021-09-28 00:00:00+00:00,0.7499570250511169,0.8339340090751648,0.6504669785499573,0.750590980052948,1002493,0.0,0.0
2021-09-29 00:00:00+00:00,0.7506669759750366,0.7743690013885498,0.689208984375,0.7008969783782959,930613,0.0,0.0
2021-09-30 00:00:00+00:00,0.7009140253067017,0.8065919876098633,0.7003999948501587,0.8045549988746643,702084,0.0,0.0
2021-10-01 00:00:00+00:00,0.804561972618103,0.8156970143318176,0.7446680068969727,0.7496479749679565,605661,0.0,0.0
2021-10-02 00:00:00+00:00,0.7495920062065125,0.7654160261154175,0.7140420079231262,0.736299991607666,497296,0.0,0.0
2021-10-03 00:00:00+00:00,0.7364270091056824,0.7482100129127502,0.6877409815788269,0.7240539789199829,420378,0.0,0.0
2021-10-04 00:00:00+00:00,0.7240849733352661,1.0262160301208496,0.6399809718132019,1.024656057357788,837756,0.0,0.0
2021-10-05 00:00:00+00:00,1.0247160196304321,1.2932599782943726,0.8835880160331726,1.0852099657058716,1334457,0.0,0.0
2021-10-06 00:00:00+00:00,1.0852910280227661,1.1890389919281006,1.0714659690856934,1.1349849700927734,1098809,0.0,0.0
2021-10-07 00:00:00+00:00,1.135180950164795,1.6784460544586182,1.1295340061187744,1.6457860469818115,1112787,0.0,0.0
2021-10-08 00:00:00+00:00,1.6457979679107666,2.1970980167388916,1.3437269926071167,2.1970980167388916,2575545,0.0,0.0
2021-10-09 00:00:00+00:00,2.196899890899658,2.660506010055542,2.0079870223999023,2.5043880939483643,5103837,0.0,0.0
2021-10-10 00:00:00+00:00,2.5047690868377686,2.508452892303467,1.8140809535980225,2.035202980041504,5499435,0.0,0.0
2021-10-11 00:00:00+00:00,2.0349550247192383,2.3986899852752686,1.6740089654922485,1.9231319427490234,6042331,0.0,0.0
2021-10-12 00:00:00+00:00,1.9230270385742188,2.0060949325561523,1.6759459972381592,1.9489779472351074,4181400,0.0,0.0
2021-10-13 00:00:00+00:00,1.9486680030822754,2.0534629821777344,1.8739190101623535,1.887732982635498,1061623,0.0,0.0
2021-10-14 00:00:00+00:00,1.8878430128097534,1.9443479776382446,1.3160970211029053,1.3201899528503418,1207039,0.0,0.0
2021-10-15 00:00:00+00:00,1.320199966430664,1.4289480447769165,0.834542989730835,0.8904020190238953,2794471,0.0,0.0
2021-10-16 00:00:00+00:00,0.8903949856758118,1.059677004814148,0.8006029725074768,0.9918590188026428,3083477,0.0,0.0
2021-10-17 00:00:00+00:00,0.9919080138206482,0.9950850009918213,0.8729450106620789,0.8783789873123169,1349429,0.0,0.0
2021-10-18 00:00:00+00:00,0.8783969879150391,0.9169660210609436,0.82430499792099,0.8257520198822021,737394,0.0,0.0
2021-10-19 00:00:00+00:00,0.8258079886436462,0.8557659983634949,0.7758730053901672,0.8080570101737976,723714,0.0,0.0
2021-10-20 00:00:00+00:00,0.8080710172653198,0.9749389886856079,0.788847029209137,0.9261260032653809,929539,0.0,0.0
2021-10-21 00:00:00+00:00,0.9260550141334534,0.9564629793167114,0.8277199864387512,0.8505370020866394,1066257,0.0,0.0
2021-10-22 00:00:00+00:00,0.8505160212516785,0.9148120284080505,0.8215479850769043,0.9086430072784424,965763,0.0,0.0
2021-10-23 00:00:00+00:00,0.9086099863052368,1.0060319900512695,0.8095729947090149,0.999888002872467,872629,0.0,0.0
2021-10-24 00:00:00+00:00,0.9999399781227112,1.0358359813690186,0.9568700194358826,0.9599789977073669,917950,0.0,0.0
2021-10-25 00:00:00+00:00,0.9598690271377563,1.036512017250061,0.8985270261764526,1.0129899978637695,739036,0.0,0.0
2021-10-26 00:00:00+00:00,1.0131030082702637,1.024562954902649,0.9670640230178833,1.002282977104187,524601,0.0,0.0
2021-10-27 00:00:00+00:00,1.0022929906845093,1.016055941581726,0.8993769884109497,0.9078689813613892,525550,0.0,0.0
2021-10-28 00:00:00+00:00,0.9079030156135559,0.948511004447937,0.8534650206565857,0.8887249827384949,474501,0.0,0.0
2021-10-29 00:00:00+00:00,0.8887150287628174,0.9228289723396301,0.8675979971885681,0.9061920046806335,429384,0.0,0.0
2021-10-30 00:00:00+00:00,0.9061599969863892,0.910565972328186,0.8237429857254028,0.8859519958496094,556924,0.0,0.0
2021-10-31 00:00:00+00:00,0.8858370184898376,1.1966439485549927,0.8752549886703491,0.9946420192718506,796843,0.0,0.0
2021-11-01 00:00:00+00:00,0.9946399927139282,1.0412770509719849,0.8999959826469421,0.9476439952850342,866235,0.0,0.0
2021-11-02 00:00:00+00:00,0.9477390050888062,0.9577509760856628,0.8664969801902771,0.9350159764289856,825953,0.0,0.0
2021-11-03 00:00:00+00:00,0.9350069761276245,0.984682023525238,0.870468020439148,0.9196860194206238,677351,0.0,0.0
2021-11-04 00:00:00+00:00,0.9196779727935791,0.9761220216751099,0.8996310234069824,0.9454759955406189,458956,0.0,0.0
2021-11-05 00:00:00+00:00,0.945609986782074,0.9759290218353271,0.9380049705505371,0.9602829813957214,311280,0.0,0.0
2021-11-06 00:00:00+00:00,0.9602329730987549,1.2006479501724243,0.9544659852981567,1.123674988746643,887523,0.0,0.0
2021-11-07 00:00:00+00:00,1.1234780550003052,1.1696460247039795,1.0339330434799194,1.0709110498428345,1296887,0.0,0.0
2021-11-08 00:00:00+00:00,1.0708110332489014,1.9730199575424194,1.0474400520324707,1.8229600191116333,3186231,0.0,0.0
2021-11-09 00:00:00+00:00,1.8229479789733887,2.176748037338257,1.6313010454177856,2.0463640689849854,4970692,0.0,0.0
2021-11-10 00:00:00+00:00,2.04618501663208,2.257327079772949,1.00416898727417,1.0846329927444458,7605825,0.0,0.0
