TIMESTAMP,ATH34278_OPEN_PRICE_USD,ATH34278_HIGH_PRICE_USD,ATH34278_LOW_PRICE_USD,ATH34278_CLOSE_PRICE_USD,ATH34278_VOLUME_USD,ATH34278_DIVIDENDS_USD,ATH34278_STOCK_SPLITS_USD
2024-12-16 00:00:00+00:00,0.01659500040113926,0.01899299956858158,0.014665000140666962,0.014665000140666962,4940370,0.0,0.0
2024-12-17 00:00:00+00:00,0.014662999659776688,0.02604600042104721,0.014659999869763851,0.02552800066769123,5010809,0.0,0.0
2024-12-18 00:00:00+00:00,0.025526000186800957,0.025967000052332878,0.01709200069308281,0.022657999768853188,6652536,0.0,0.0
2024-12-19 00:00:00+00:00,0.02269499935209751,0.04430200159549713,0.01592399924993515,0.017330000177025795,14396577,0.0,0.0
2024-12-20 00:00:00+00:00,0.01732500083744526,0.05251099914312363,0.014712000265717506,0.045483000576496124,14049884,0.0,0.0
2024-12-21 00:00:00+00:00,0.04547100141644478,0.04995400086045265,0.03495299816131592,0.035016998648643494,5067371,0.0,0.0
2024-12-22 00:00:00+00:00,0.034991998225450516,0.043226998299360275,0.023016000166535378,0.04318699985742569,2761487,0.0,0.0
2024-12-23 00:00:00+00:00,0.04320000112056732,0.05985400080680847,0.0002280000044265762,0.0002460000105202198,8040,0.0,0.0
2024-12-24 00:00:00+00:00,0.0002460000105202198,0.00027799999224953353,0.00024300000222865492,0.00027600000612437725,7585,0.0,0.0
2024-12-25 00:00:00+00:00,0.00027600000612437725,0.000295000005280599,0.00026699999580159783,0.0002800000074785203,10234,0.0,0.0
2024-12-26 00:00:00+00:00,0.0002800000074785203,0.00040099999750964344,0.00023200000578071922,0.00029299999005161226,167894,0.0,0.0
2024-12-27 00:00:00+00:00,0.00029299999005161226,0.0003279999946244061,0.0002280000044265762,0.00024500000290572643,204787,0.0,0.0
2024-12-28 00:00:00+00:00,0.00024500000290572643,0.000291000003926456,0.00016799999866634607,0.0002789999998640269,63932,0.0,0.0
2024-12-29 00:00:00+00:00,0.0002789999998640269,0.0002789999998640269,0.00023999999393709004,0.0002519999979995191,24101,0.0,0.0
2024-12-30 00:00:00+00:00,0.0002519999979995191,0.0002589999930933118,0.00022899999748915434,0.00023200000578071922,5118,0.0,0.0
2024-12-31 00:00:00+00:00,0.00023200000578071922,0.00025400001322850585,0.00023200000578071922,0.00024500000290572643,3949,0.0,0.0
2025-01-01 00:00:00+00:00,0.00024500000290572643,0.0002770000137388706,0.00024300000222865492,0.00027099999715574086,2897,0.0,0.0
2025-01-02 00:00:00+00:00,0.00027099999715574086,0.00037299998803064227,0.00023099999816622585,0.00026000000070780516,61596,0.0,0.0
2025-01-03 00:00:00+00:00,0.00026000000070780516,0.0002610000083222985,0.00023400000645779073,0.0002530000056140125,7475,0.0,0.0
2025-01-04 00:00:00+00:00,0.0002530000056140125,0.0002770000137388706,0.00023600000713486224,0.00023600000713486224,7037,0.0,0.0
2025-01-05 00:00:00+00:00,0.00023600000713486224,0.0002589999930933118,0.00020700000459328294,0.00021800000104121864,8734,0.0,0.0
2025-01-06 00:00:00+00:00,0.00021800000104121864,0.00022400000307243317,0.00020799999765586108,0.00020799999765586108,3339,0.0,0.0
2025-01-07 00:00:00+00:00,0.00020799999765586108,0.00020799999765586108,0.0001610000035725534,0.00019099999917671084,36679,0.0,0.0
2025-01-08 00:00:00+00:00,0.00019099999917671084,0.00023499999952036887,0.0001630000042496249,0.0001990000018849969,226704,0.0,0.0
