TIMESTAMP,GRAI_OPEN_PRICE_USD,GRAI_HIGH_PRICE_USD,GRAI_LOW_PRICE_USD,GRAI_CLOSE_PRICE_USD,GRAI_VOLUME_USD,GRAI_DIVIDENDS_USD,GRAI_STOCK_SPLITS_USD
2023-05-17 00:00:00+00:00,0.9951649904251099,0.9960830211639404,0.9919400215148926,0.9919400215148926,223522,0.0,0.0
2023-05-18 00:00:00+00:00,0.9919989705085754,0.992438018321991,0.9881680011749268,0.9901760220527649,213791,0.0,0.0
2023-05-19 00:00:00+00:00,0.9902769923210144,0.9922360181808472,0.9890040159225464,0.9907270073890686,45743,0.0,0.0
2023-05-20 00:00:00+00:00,0.9913039803504944,1.0001909732818604,0.9905710220336914,0.9987980127334595,380925,0.0,0.0
2023-05-21 00:00:00+00:00,0.9989060163497925,0.9991649985313416,0.9798120260238647,0.9812459945678711,1189153,0.0,0.0
2023-05-22 00:00:00+00:00,0.9811739921569824,0.9874259829521179,0.9802690148353577,0.9867079854011536,222929,0.0,0.0
2023-05-23 00:00:00+00:00,0.9867709875106812,0.9989370107650757,0.9856590032577515,0.9960659742355347,668487,0.0,0.0
2023-05-24 00:00:00+00:00,0.9956600069999695,1.0025969743728638,0.9903479814529419,0.9908459782600403,1040873,0.0,0.0
2023-05-25 00:00:00+00:00,0.9911140203475952,0.9917250275611877,0.9862110018730164,0.987267017364502,145528,0.0,0.0
2023-05-26 00:00:00+00:00,0.9871789813041687,0.9894769787788391,0.984620988368988,0.9874659776687622,135248,0.0,0.0
2023-05-27 00:00:00+00:00,0.9874709844589233,0.9924899935722351,0.985696017742157,0.9896849989891052,681225,0.0,0.0
2023-05-28 00:00:00+00:00,0.9897699952125549,0.997704029083252,0.9890419840812683,0.9938129782676697,851932,0.0,0.0
2023-05-29 00:00:00+00:00,0.9937319755554199,0.9944639801979065,0.9860389828681946,0.9871950149536133,816577,0.0,0.0
2023-05-30 00:00:00+00:00,0.9870650172233582,0.9885939955711365,0.984948992729187,0.9854580163955688,97300,0.0,0.0
2023-05-31 00:00:00+00:00,0.9855610132217407,0.986778974533081,0.981266975402832,0.9862329959869385,10075,0.0,0.0
2023-06-01 00:00:00+00:00,0.9862769842147827,0.9874839782714844,0.9789459705352783,0.9858090281486511,131676,0.0,0.0
