TIMESTAMP,VBNT_OPEN_PRICE_USD,VBNT_HIGH_PRICE_USD,VBNT_LOW_PRICE_USD,VBNT_CLOSE_PRICE_USD,VBNT_VOLUME_USD,VBNT_DIVIDENDS_USD,VBNT_STOCK_SPLITS_USD
2021-04-22 00:00:00+00:00,3.3211441040039062,3.4556660652160645,2.4649429321289062,2.527113914489746,1882883,0.0,0.0
2021-04-23 00:00:00+00:00,2.5284268856048584,2.8303310871124268,2.072129011154175,2.735656976699829,1499792,0.0,0.0
2021-04-24 00:00:00+00:00,2.7355759143829346,2.747493028640747,2.4194839000701904,2.4893600940704346,620019,0.0,0.0
2021-04-25 00:00:00+00:00,2.4909169673919678,2.5988540649414062,2.220702886581421,2.3508129119873047,635587,0.0,0.0
2021-04-26 00:00:00+00:00,2.35048508644104,2.6103029251098633,2.3407649993896484,2.505232095718384,591137,0.0,0.0
2021-04-27 00:00:00+00:00,2.5053579807281494,2.660607099533081,2.4162840843200684,2.4528019428253174,924543,0.0,0.0
2021-04-28 00:00:00+00:00,2.451948881149292,2.670290946960449,2.3309590816497803,2.5246779918670654,1009739,0.0,0.0
2021-04-29 00:00:00+00:00,2.5246241092681885,2.621450901031494,2.2463810443878174,2.335236072540283,524670,0.0,0.0
2021-04-30 00:00:00+00:00,2.337912082672119,2.9162139892578125,2.334306001663208,2.8426010608673096,1092888,0.0,0.0
2021-05-01 00:00:00+00:00,2.84238600730896,3.033083915710449,2.760601043701172,3.014400005340576,452835,0.0,0.0
2021-05-02 00:00:00+00:00,3.011435031890869,3.0721189975738525,2.8383541107177734,3.0721189975738525,523594,0.0,0.0
2021-05-03 00:00:00+00:00,3.0726609230041504,3.180180072784424,2.3182430267333984,2.9013168811798096,2566604,0.0,0.0
2021-05-04 00:00:00+00:00,2.9018380641937256,2.923125982284546,2.4765610694885254,2.626323938369751,1243342,0.0,0.0
2021-05-05 00:00:00+00:00,2.637583017349243,2.8597099781036377,2.476844072341919,2.773845911026001,865157,0.0,0.0
2021-05-06 00:00:00+00:00,2.776494026184082,2.7970480918884277,2.412605047225952,2.5792479515075684,1002737,0.0,0.0
2021-05-07 00:00:00+00:00,2.580993890762329,2.7142438888549805,2.465545892715454,2.673440933227539,376143,0.0,0.0
2021-05-08 00:00:00+00:00,2.6730849742889404,2.735642910003662,2.5847389698028564,2.6791999340057373,316455,0.0,0.0
2021-05-09 00:00:00+00:00,2.675252914428711,2.8527770042419434,2.578885078430176,2.8075220584869385,328273,0.0,0.0
2021-05-10 00:00:00+00:00,2.786206007003784,2.8851840496063232,2.4801390171051025,2.608349084854126,219449,0.0,0.0
2021-05-11 00:00:00+00:00,2.606260061264038,2.606260061264038,2.2634708881378174,2.4421908855438232,857572,0.0,0.0
2021-05-12 00:00:00+00:00,2.4401609897613525,2.9165608882904053,2.418349027633667,2.5228850841522217,921376,0.0,0.0
2021-05-13 00:00:00+00:00,2.489682912826538,2.652060031890869,2.315293073654175,2.410783052444458,972276,0.0,0.0
2021-05-14 00:00:00+00:00,2.409198045730591,2.7054190635681152,2.40755295753479,2.6126019954681396,247390,0.0,0.0
2021-05-15 00:00:00+00:00,2.6118381023406982,2.647321939468384,2.3761839866638184,2.395073890686035,150368,0.0,0.0
2021-05-16 00:00:00+00:00,2.393601894378662,2.5441970825195312,2.248095989227295,2.3665199279785156,204268,0.0,0.0
2021-05-17 00:00:00+00:00,2.364551067352295,2.377825975418091,2.091028928756714,2.143080949783325,208735,0.0,0.0
2021-05-18 00:00:00+00:00,2.151926040649414,2.361427068710327,2.114000082015991,2.271034002304077,630827,0.0,0.0
2021-05-19 00:00:00+00:00,2.272810935974121,2.3381268978118896,1.1525110006332397,1.5391969680786133,1179192,0.0,0.0
2021-05-20 00:00:00+00:00,1.5352400541305542,1.6076849699020386,1.3088090419769287,1.530877947807312,347436,0.0,0.0
2021-05-21 00:00:00+00:00,1.5355290174484253,1.6484769582748413,1.0900720357894897,1.239243984222412,446733,0.0,0.0
2021-05-22 00:00:00+00:00,1.2393699884414673,1.511031985282898,1.130046010017395,1.4175039529800415,654706,0.0,0.0
2021-05-23 00:00:00+00:00,1.417829990386963,1.4511630535125732,0.8293139934539795,1.2704570293426514,1187837,0.0,0.0
2021-05-24 00:00:00+00:00,1.2659399509429932,1.6097019910812378,1.2568700313568115,1.5719490051269531,445731,0.0,0.0
2021-05-25 00:00:00+00:00,1.5827820301055908,2.4200329780578613,1.5765830278396606,2.3418259620666504,3021268,0.0,0.0
2021-05-26 00:00:00+00:00,2.342479944229126,2.4985671043395996,2.1871509552001953,2.4863500595092773,931345,0.0,0.0
2021-05-27 00:00:00+00:00,2.4897561073303223,2.780806064605713,2.168757915496826,2.471277952194214,1931286,0.0,0.0
2021-05-28 00:00:00+00:00,2.47221302986145,2.516819953918457,2.00817608833313,2.0760269165039062,257293,0.0,0.0
2021-05-29 00:00:00+00:00,2.075666904449463,2.153546094894409,1.8099390268325806,1.8495919704437256,265788,0.0,0.0
2021-05-30 00:00:00+00:00,1.850134015083313,1.9683979749679565,1.743177056312561,1.8992860317230225,109617,0.0,0.0
2021-05-31 00:00:00+00:00,1.8989249467849731,2.0767219066619873,1.8030970096588135,2.0720810890197754,131277,0.0,0.0
2021-06-01 00:00:00+00:00,2.0730741024017334,2.1902968883514404,1.9452259540557861,2.1901469230651855,338838,0.0,0.0
2021-06-02 00:00:00+00:00,2.189887046813965,2.192500114440918,1.9470679759979248,2.021738052368164,330623,0.0,0.0
2021-06-03 00:00:00+00:00,2.019860029220581,2.0600180625915527,1.8723620176315308,1.953577995300293,505667,0.0,0.0
2021-06-04 00:00:00+00:00,1.9493769407272339,1.952888011932373,1.7236239910125732,1.8797240257263184,312358,0.0,0.0
2021-06-05 00:00:00+00:00,1.880133032798767,1.9888310432434082,1.8133870363235474,1.8534259796142578,134973,0.0,0.0
2021-06-06 00:00:00+00:00,1.853490948677063,1.9269620180130005,1.8491430282592773,1.8805559873580933,71471,0.0,0.0
2021-06-07 00:00:00+00:00,1.8826940059661865,1.9698230028152466,1.7099319696426392,1.7158499956130981,259067,0.0,0.0
2021-06-08 00:00:00+00:00,1.7162020206451416,1.8099639415740967,1.5648590326309204,1.7709399461746216,289126,0.0,0.0
2021-06-09 00:00:00+00:00,1.7712459564208984,1.7712459564208984,1.4629559516906738,1.5386979579925537,626462,0.0,0.0
2021-06-10 00:00:00+00:00,1.5387109518051147,1.5920649766921997,1.3697940111160278,1.3934969902038574,374161,0.0,0.0
2021-06-11 00:00:00+00:00,1.3932520151138306,1.5596580505371094,1.3456989526748657,1.411180019378662,292351,0.0,0.0
2021-06-12 00:00:00+00:00,1.4118109941482544,1.618157982826233,1.3402119874954224,1.4662779569625854,641733,0.0,0.0
2021-06-13 00:00:00+00:00,1.4661489725112915,1.5400389432907104,1.421555995941162,1.457368016242981,174731,0.0,0.0
2021-06-14 00:00:00+00:00,1.45741605758667,1.5224169492721558,1.2723209857940674,1.5037480592727661,185353,0.0,0.0
2021-06-15 00:00:00+00:00,1.3542749881744385,1.4270039796829224,1.3046989440917969,1.3818680047988892,826363,0.0,0.0
2021-06-16 00:00:00+00:00,1.3512550592422485,1.3516440391540527,1.2756470441818237,1.2980420589447021,91484,0.0,0.0
2021-06-17 00:00:00+00:00,1.3007869720458984,1.3697539567947388,1.2239149808883667,1.2387139797210693,188037,0.0,0.0
2021-06-18 00:00:00+00:00,1.238603949546814,1.2416820526123047,1.0812180042266846,1.2234280109405518,322883,0.0,0.0
2021-06-19 00:00:00+00:00,1.2237759828567505,1.2403420209884644,1.137792944908142,1.1508610248565674,121982,0.0,0.0
2021-06-20 00:00:00+00:00,1.1506240367889404,1.1977239847183228,1.0978599786758423,1.1819610595703125,72292,0.0,0.0
2021-06-21 00:00:00+00:00,1.1828759908676147,1.1872090101242065,0.9992820024490356,1.0116889476776123,189761,0.0,0.0
2021-06-22 00:00:00+00:00,1.014078974723816,1.2022839784622192,0.9207050204277039,1.0630589723587036,551340,0.0,0.0
2021-06-23 00:00:00+00:00,1.06380295753479,1.2758350372314453,1.036681056022644,1.1132700443267822,343378,0.0,0.0
2021-06-24 00:00:00+00:00,1.0818179845809937,1.1238549947738647,1.0193860530853271,1.0939769744873047,143390,0.0,0.0
2021-06-25 00:00:00+00:00,1.094627022743225,1.1118049621582031,0.9768689870834351,0.9904900193214417,37032,0.0,0.0
2021-06-26 00:00:00+00:00,0.9897760152816772,1.012063980102539,0.8773059844970703,0.9999769926071167,223046,0.0,0.0
2021-06-27 00:00:00+00:00,1.0034890174865723,1.0400689840316772,0.9607660174369812,1.0163010358810425,110916,0.0,0.0
2021-06-28 00:00:00+00:00,1.016497015953064,1.1223009824752808,0.998432993888855,1.1001989841461182,120861,0.0,0.0
2021-06-29 00:00:00+00:00,1.100545048713684,1.189771056175232,1.0984300374984741,1.123445987701416,92133,0.0,0.0
2021-06-30 00:00:00+00:00,1.1209310293197632,1.1325010061264038,1.0498230457305908,1.1310759782791138,68476,0.0,0.0
2021-07-01 00:00:00+00:00,1.1324280500411987,1.1324280500411987,1.048563003540039,1.0503590106964111,74074,0.0,0.0
2021-07-02 00:00:00+00:00,1.051226019859314,1.0741989612579346,1.0145289897918701,1.0700199604034424,37456,0.0,0.0
2021-07-03 00:00:00+00:00,1.0700420141220093,1.1087219715118408,1.0533490180969238,1.0736249685287476,54065,0.0,0.0
2021-07-04 00:00:00+00:00,1.0736210346221924,1.1394799947738647,1.0550730228424072,1.1104559898376465,110203,0.0,0.0
2021-07-05 00:00:00+00:00,1.1107920408248901,1.1111680269241333,1.0551739931106567,1.0764039754867554,38445,0.0,0.0
2021-07-06 00:00:00+00:00,1.0737940073013306,1.1477080583572388,1.0729789733886719,1.1309269666671753,26867,0.0,0.0
2021-07-07 00:00:00+00:00,1.1317830085754395,1.197962999343872,1.131593942642212,1.1520739793777466,47556,0.0,0.0
2021-07-08 00:00:00+00:00,1.1521129608154297,1.1596219539642334,1.0745439529418945,1.0993720293045044,55287,0.0,0.0
2021-07-09 00:00:00+00:00,1.0991660356521606,1.1303390264511108,1.063655972480774,1.1230319738388062,33924,0.0,0.0
2021-07-10 00:00:00+00:00,1.1212860345840454,1.1443970203399658,1.0848749876022339,1.1067969799041748,41023,0.0,0.0
2021-07-11 00:00:00+00:00,1.106721043586731,1.150107979774475,1.0958149433135986,1.1389470100402832,83570,0.0,0.0
2021-07-12 00:00:00+00:00,1.1388850212097168,1.1846530437469482,1.10652494430542,1.1142610311508179,69707,0.0,0.0
2021-07-13 00:00:00+00:00,1.1140509843826294,1.1244440078735352,1.0643960237503052,1.0743019580841064,40692,0.0,0.0
2021-07-14 00:00:00+00:00,1.0742069482803345,1.157945990562439,1.04864501953125,1.153689980506897,107212,0.0,0.0
2021-07-15 00:00:00+00:00,1.1537710428237915,1.1774719953536987,1.0892339944839478,1.094290018081665,48882,0.0,0.0
2021-07-16 00:00:00+00:00,1.095329999923706,1.1238869428634644,1.054142951965332,1.0558669567108154,28362,0.0,0.0
2021-07-17 00:00:00+00:00,1.056244969367981,1.0757420063018799,0.9589239954948425,0.9676780104637146,131956,0.0,0.0
2021-07-18 00:00:00+00:00,0.9674620032310486,1.0021549463272095,0.838949978351593,0.85834801197052,217275,0.0,0.0
2021-07-19 00:00:00+00:00,0.8581460118293762,0.859798014163971,0.6292070150375366,0.6463519930839539,479321,0.0,0.0
2021-07-20 00:00:00+00:00,0.6456829905509949,0.6916300058364868,0.6188259720802307,0.6895570158958435,107967,0.0,0.0
2021-07-21 00:00:00+00:00,0.6893720030784607,0.8420760035514832,0.679722011089325,0.8101630210876465,227594,0.0,0.0
2021-07-22 00:00:00+00:00,0.8099269866943359,0.8474270105361938,0.7924259901046753,0.8387849926948547,97509,0.0,0.0
2021-07-23 00:00:00+00:00,0.8379819989204407,0.8712689876556396,0.7954919934272766,0.8480920195579529,97255,0.0,0.0
2021-07-24 00:00:00+00:00,0.8482000231742859,0.8938369750976562,0.8399189710617065,0.8803939819335938,54319,0.0,0.0
2021-07-25 00:00:00+00:00,0.8816140294075012,0.8822289705276489,0.8307260274887085,0.8399630188941956,69120,0.0,0.0
2021-07-26 00:00:00+00:00,0.8392450213432312,1.0641629695892334,0.8159160017967224,0.9084630012512207,530112,0.0,0.0
2021-07-27 00:00:00+00:00,0.9071699976921082,0.9306359887123108,0.8724420070648193,0.9134169816970825,75371,0.0,0.0
2021-07-28 00:00:00+00:00,0.9135640263557434,0.93886798620224,0.8843809962272644,0.9166880249977112,47993,0.0,0.0
2021-07-29 00:00:00+00:00,0.9167450070381165,0.9499499797821045,0.8955579996109009,0.9462249875068665,46375,0.0,0.0
2021-07-30 00:00:00+00:00,0.9463520050048828,0.9996230006217957,0.9267719984054565,0.9985920190811157,95378,0.0,0.0
2021-07-31 00:00:00+00:00,0.9989879727363586,1.0403549671173096,0.9933080077171326,1.0158510208129883,98372,0.0,0.0
2021-08-01 00:00:00+00:00,1.0142860412597656,1.037695050239563,0.926052987575531,0.9318699836730957,163232,0.0,0.0
2021-08-02 00:00:00+00:00,0.9304199814796448,0.9476439952850342,0.9076330065727234,0.9389860033988953,52557,0.0,0.0
2021-08-03 00:00:00+00:00,0.9384989738464355,0.9469059705734253,0.8841069936752319,0.9024350047111511,46679,0.0,0.0
2021-08-04 00:00:00+00:00,0.9024659991264343,0.9699580073356628,0.8945429921150208,0.9301300048828125,178399,0.0,0.0
2021-08-05 00:00:00+00:00,0.9301350116729736,0.9441699981689453,0.8829860091209412,0.9343979954719543,107909,0.0,0.0
2021-08-06 00:00:00+00:00,0.934984028339386,0.9664000272750854,0.908282995223999,0.9549610018730164,26261,0.0,0.0
2021-08-07 00:00:00+00:00,0.9541159868240356,1.1001360416412354,0.9495890140533447,1.0976730585098267,236340,0.0,0.0
2021-08-08 00:00:00+00:00,1.093508005142212,1.2045860290527344,1.0616780519485474,1.0735540390014648,243531,0.0,0.0
2021-08-09 00:00:00+00:00,1.0738029479980469,1.1267900466918945,1.042693018913269,1.0891309976577759,129193,0.0,0.0
2021-08-10 00:00:00+00:00,1.0890640020370483,1.1233710050582886,1.0550719499588013,1.1153199672698975,169526,0.0,0.0
2021-08-11 00:00:00+00:00,1.1151230335235596,1.2423030138015747,1.1094640493392944,1.1789439916610718,128977,0.0,0.0
2021-08-12 00:00:00+00:00,1.1785260438919067,1.220155954360962,1.1154760122299194,1.1322040557861328,88657,0.0,0.0
2021-08-13 00:00:00+00:00,1.1323039531707764,1.2378180027008057,1.1323039531707764,1.218026041984558,143184,0.0,0.0
2021-08-14 00:00:00+00:00,1.218235969543457,1.245529055595398,1.1812759637832642,1.2407209873199463,40601,0.0,0.0
2021-08-15 00:00:00+00:00,1.2418060302734375,1.2518759965896606,1.1880099773406982,1.2426639795303345,35436,0.0,0.0
2021-08-16 00:00:00+00:00,1.2427339553833008,1.2532010078430176,1.1884640455245972,1.2035919427871704,71338,0.0,0.0
2021-08-17 00:00:00+00:00,1.2008390426635742,1.2008390426635742,1.0991979837417603,1.125717043876648,239788,0.0,0.0
2021-08-18 00:00:00+00:00,1.1266560554504395,1.255046010017395,1.0948649644851685,1.1819159984588623,245293,0.0,0.0
2021-08-19 00:00:00+00:00,1.1798039674758911,1.2311439514160156,1.1208699941635132,1.2011289596557617,103837,0.0,0.0
2021-08-20 00:00:00+00:00,1.2016479969024658,1.2149310111999512,1.1482850313186646,1.201464056968689,197208,0.0,0.0
2021-08-21 00:00:00+00:00,1.2007930278778076,1.2126319408416748,1.16935396194458,1.1982369422912598,207779,0.0,0.0
2021-08-22 00:00:00+00:00,1.1953970193862915,1.337630033493042,1.1818599700927734,1.3298089504241943,388714,0.0,0.0
2021-08-23 00:00:00+00:00,1.328955054283142,1.3351119756698608,1.2817130088806152,1.305088996887207,119487,0.0,0.0
2021-08-24 00:00:00+00:00,1.3042429685592651,1.4455540180206299,1.274507999420166,1.3855129480361938,268815,0.0,0.0
2021-08-25 00:00:00+00:00,1.3839160203933716,1.4791890382766724,1.3365960121154785,1.3405150175094604,241416,0.0,0.0
2021-08-26 00:00:00+00:00,1.340311050415039,1.4760630130767822,1.3255029916763306,1.4150689840316772,259098,0.0,0.0
2021-08-27 00:00:00+00:00,1.4133729934692383,1.4403049945831299,1.3752800226211548,1.4144220352172852,108523,0.0,0.0
2021-08-28 00:00:00+00:00,1.4136730432510376,1.420701026916504,1.387097954750061,1.3896509408950806,60415,0.0,0.0
2021-08-29 00:00:00+00:00,1.389670968055725,1.399245023727417,1.250067949295044,1.2986639738082886,399007,0.0,0.0
2021-08-30 00:00:00+00:00,1.2979509830474854,1.3420120477676392,1.2615350484848022,1.3102309703826904,87936,0.0,0.0
2021-08-31 00:00:00+00:00,1.3101589679718018,1.3512229919433594,1.2641090154647827,1.3279390335083008,51648,0.0,0.0
2021-09-01 00:00:00+00:00,1.3232280015945435,1.4399960041046143,1.3029839992523193,1.42336905002594,81618,0.0,0.0
2021-09-02 00:00:00+00:00,1.42112398147583,1.4978560209274292,1.4067330360412598,1.462939977645874,95399,0.0,0.0
2021-09-03 00:00:00+00:00,1.4628150463104248,1.5667649507522583,1.4328409433364868,1.5635310411453247,0,0.0,0.0
2021-09-04 00:00:00+00:00,1.5634510517120361,1.5845750570297241,1.4765169620513916,1.4860219955444336,0,0.0,0.0
2021-09-05 00:00:00+00:00,1.487136960029602,1.5211299657821655,1.4207960367202759,1.4631060361862183,216816,0.0,0.0
2021-09-06 00:00:00+00:00,1.4621540307998657,1.5017050504684448,1.4384809732437134,1.487534999847412,102229,0.0,0.0
2021-09-07 00:00:00+00:00,1.4868979454040527,1.491655945777893,1.2144670486450195,1.2516510486602783,235394,0.0,0.0
2021-09-08 00:00:00+00:00,1.2505539655685425,1.2934119701385498,1.146690011024475,1.234758973121643,190056,0.0,0.0
2021-09-09 00:00:00+00:00,1.224284052848816,1.2875499725341797,1.2212409973144531,1.2417700290679932,119121,0.0,0.0
2021-09-10 00:00:00+00:00,1.243420958518982,1.2688570022583008,1.1232980489730835,1.1364680528640747,108018,0.0,0.0
2021-09-11 00:00:00+00:00,1.1365059614181519,1.194064974784851,1.1362910270690918,1.1672090291976929,47823,0.0,0.0
2021-09-12 00:00:00+00:00,1.1670960187911987,1.2257119417190552,1.1212199926376343,1.223902940750122,126703,0.0,0.0
2021-09-13 00:00:00+00:00,1.2233059406280518,1.2257030010223389,1.1182529926300049,1.185628056526184,47843,0.0,0.0
2021-09-14 00:00:00+00:00,1.1854809522628784,1.2940410375595093,1.1804300546646118,1.2940410375595093,55236,0.0,0.0
2021-09-15 00:00:00+00:00,1.294517993927002,1.3024259805679321,1.2397700548171997,1.294213056564331,118218,0.0,0.0
2021-09-16 00:00:00+00:00,1.2957249879837036,1.323762059211731,1.211148977279663,1.2396520376205444,101378,0.0,0.0
2021-09-17 00:00:00+00:00,1.239527940750122,1.3288580179214478,1.2335059642791748,1.3032749891281128,287129,0.0,0.0
2021-09-18 00:00:00+00:00,1.3049440383911133,1.3693549633026123,1.2908380031585693,1.301084041595459,63593,0.0,0.0
2021-09-19 00:00:00+00:00,1.3011130094528198,1.3066120147705078,1.2483919858932495,1.2620600461959839,22813,0.0,0.0
2021-09-20 00:00:00+00:00,1.262024998664856,1.294929027557373,1.1263480186462402,1.1269370317459106,145574,0.0,0.0
2021-09-21 00:00:00+00:00,1.1262589693069458,1.195273995399475,1.0159419775009155,1.0218119621276855,119181,0.0,0.0
2021-09-22 00:00:00+00:00,1.0237350463867188,1.1680899858474731,1.0180989503860474,1.1647380590438843,69770,0.0,0.0
2021-09-23 00:00:00+00:00,1.1639410257339478,1.2733800411224365,1.1389600038528442,1.2693419456481934,129686,0.0,0.0
2021-09-24 00:00:00+00:00,1.2691459655761719,1.2741039991378784,1.1010420322418213,1.1732310056686401,122413,0.0,0.0
2021-09-25 00:00:00+00:00,1.174901008605957,1.2708699703216553,1.1071540117263794,1.1504460573196411,283585,0.0,0.0
2021-09-26 00:00:00+00:00,1.1499680280685425,1.2251859903335571,1.108544945716858,1.1203140020370483,258314,0.0,0.0
2021-09-27 00:00:00+00:00,1.1195039749145508,1.2372380495071411,1.1153240203857422,1.159085988998413,164483,0.0,0.0
2021-09-28 00:00:00+00:00,1.1596859693527222,1.2309540510177612,1.1333470344543457,1.1791590452194214,186563,0.0,0.0
2021-09-29 00:00:00+00:00,1.1792700290679932,1.2755869626998901,1.1691190004348755,1.2186700105667114,80114,0.0,0.0
2021-09-30 00:00:00+00:00,1.2186609506607056,1.2833479642868042,1.2130769491195679,1.2476329803466797,43519,0.0,0.0
2021-10-01 00:00:00+00:00,1.2480870485305786,1.3978309631347656,1.2424730062484741,1.385686993598938,73967,0.0,0.0
2021-10-02 00:00:00+00:00,1.3858400583267212,1.4431289434432983,1.3566210269927979,1.4078069925308228,65020,0.0,0.0
2021-10-03 00:00:00+00:00,1.4085559844970703,1.4445010423660278,1.3946529626846313,1.4213069677352905,32458,0.0,0.0
2021-10-04 00:00:00+00:00,1.4215070009231567,1.421970009803772,1.2583199739456177,1.2884509563446045,149250,0.0,0.0
2021-10-05 00:00:00+00:00,1.288530945777893,1.4207019805908203,1.2830569744110107,1.4041990041732788,89790,0.0,0.0
