TIMESTAMP,RAT_OPEN_PRICE_USD,RAT_HIGH_PRICE_USD,RAT_LOW_PRICE_USD,RAT_CLOSE_PRICE_USD,RAT_VOLUME_USD,RAT_DIVIDENDS_USD,RAT_STOCK_SPLITS_USD
2021-09-10 00:00:00+00:00,0.00013499999477062374,0.00014200000441633165,0.00011000000085914508,0.00012700000661425292,88541,0.0,0.0
2021-09-11 00:00:00+00:00,0.00012700000661425292,0.0002410000015515834,0.00011600000289035961,0.00021600000036414713,426257,0.0,0.0
2021-09-12 00:00:00+00:00,0.00021499999274965376,0.00033599999733269215,0.0001900000061141327,0.0002640000020619482,307183,0.0,0.0
2021-09-13 00:00:00+00:00,0.0002640000020619482,0.0003330000035930425,0.00025099999038502574,0.0002840000088326633,216031,0.0,0.0
2021-09-14 00:00:00+00:00,0.0002840000088326633,0.0003129999968223274,0.00023400000645779073,0.0002680000034160912,89393,0.0,0.0
2021-09-15 00:00:00+00:00,0.0002680000034160912,0.0002699999895412475,0.00018000000272877514,0.00019700000120792538,138313,0.0,0.0
2021-09-16 00:00:00+00:00,0.00019700000120792538,0.00021499999274965376,0.00014899999951012433,0.00019299999985378236,118546,0.0,0.0
2021-09-17 00:00:00+00:00,0.00019200000679120421,0.00019299999985378236,0.00015700000221841037,0.0001610000035725534,29271,0.0,0.0
2021-09-18 00:00:00+00:00,0.0001610000035725534,0.0001720000000204891,9.899999713525176e-05,0.00011600000289035961,84986,0.0,0.0
2021-09-19 00:00:00+00:00,0.00011600000289035961,0.00014099999680183828,0.00010099999781232327,0.00012099999730708078,70400,0.0,0.0
2021-09-20 00:00:00+00:00,0.00012099999730708078,0.00012399999832268804,0.00011100000119768083,0.00011500000255182385,14911,0.0,0.0
2021-09-21 00:00:00+00:00,0.00011500000255182385,0.00012599999899975955,0.00011000000085914508,0.00011100000119768083,5834,0.0,0.0
2021-09-22 00:00:00+00:00,0.00011100000119768083,0.00012700000661425292,9.899999713525176e-05,0.00010599999950500205,32377,0.0,0.0
2021-09-23 00:00:00+00:00,0.00010599999950500205,0.0001289999927394092,0.00010399999882793054,0.00012199999764561653,33738,0.0,0.0
2021-09-24 00:00:00+00:00,0.00012199999764561653,0.0001250000059371814,0.00011200000153621659,0.00011999999696854502,9045,0.0,0.0
