TIMESTAMP,DXN_OPEN_PRICE_USD,DXN_HIGH_PRICE_USD,DXN_LOW_PRICE_USD,DXN_CLOSE_PRICE_USD,DXN_VOLUME_USD,DXN_DIVIDENDS_USD,DXN_STOCK_SPLITS_USD
2023-04-10 00:00:00+00:00,65.04541778564453,71.73239135742188,61.39977264404297,67.12191772460938,2058610,0.0,0.0
2023-04-11 00:00:00+00:00,67.1168441772461,73.70599365234375,60.35711669921875,70.78862762451172,1517127,0.0,0.0
2023-04-12 00:00:00+00:00,70.80655670166016,71.05986022949219,60.89641189575195,63.46469497680664,899718,0.0,0.0
2023-04-13 00:00:00+00:00,67.34982299804688,67.3704605102539,53.740142822265625,56.797523498535156,1594577,0.0,0.0
2023-04-14 00:00:00+00:00,56.797523498535156,73.79725646972656,45.960201263427734,61.467750549316406,2341302,0.0,0.0
2023-04-15 00:00:00+00:00,61.467750549316406,75.43851470947266,59.77817916870117,70.04003143310547,2324570,0.0,0.0
2023-04-16 00:00:00+00:00,70.04739379882812,71.80398559570312,61.41852569580078,70.95304870605469,1171861,0.0,0.0
2023-04-17 00:00:00+00:00,70.98863220214844,72.50367736816406,61.78013229370117,66.98648071289062,1741775,0.0,0.0
2023-04-18 00:00:00+00:00,67.02565002441406,73.90113067626953,62.672752380371094,69.58515167236328,2169907,0.0,0.0
2023-04-19 00:00:00+00:00,69.53485870361328,72.05192565917969,61.78915786743164,65.1551513671875,2638162,0.0,0.0
2023-04-20 00:00:00+00:00,65.1551513671875,72.69145965576172,63.044883728027344,71.96809387207031,1632072,0.0,0.0
2023-04-21 00:00:00+00:00,71.8836898803711,90.00067138671875,64.14114379882812,82.35022735595703,1630661,0.0,0.0
2023-04-22 00:00:00+00:00,82.35022735595703,85.51408386230469,67.04365539550781,67.04365539550781,1404981,0.0,0.0
2023-04-23 00:00:00+00:00,67.04365539550781,69.92057800292969,51.1985969543457,61.044010162353516,2075740,0.0,0.0
2023-04-24 00:00:00+00:00,61.03539276123047,61.681800842285156,45.01318359375,47.424095153808594,1577269,0.0,0.0
2023-04-25 00:00:00+00:00,47.42341232299805,48.311424255371094,43.059261322021484,46.832393646240234,1099375,0.0,0.0
2023-04-26 00:00:00+00:00,46.832393646240234,47.72007369995117,43.684200286865234,43.87617492675781,735546,0.0,0.0
2023-04-27 00:00:00+00:00,43.877628326416016,43.8863410949707,34.064334869384766,39.68183517456055,1565350,0.0,0.0
2023-04-28 00:00:00+00:00,39.680320739746094,40.01737594604492,30.325576782226562,31.65280532836914,670948,0.0,0.0
2023-04-29 00:00:00+00:00,31.65109634399414,34.8590202331543,29.50689697265625,31.5784854888916,771486,0.0,0.0
