,MSE,MAE,RMSE,MAPE,R2
0,0.0005261491925454454,0.017829771678739538,0.02293794220381256,0.050651481976563835,0.8345200617148596
1,0.00010158516159679347,0.0075663487156552595,0.010078946452719822,0.026239334484900574,0.8492687575623253
2,0.0003540761620404439,0.015133061439940516,0.018816911596764328,0.038027800131648845,0.7831769425989765
3,0.0009638554815647671,0.021160351148961722,0.031046021992596203,0.04972033731883771,0.7474044119300949
4,0.0003829379859880433,0.01546916286536161,0.01956880134264854,0.03480499844795572,0.5028056452230656
5,0.0014143419092081887,0.028571013437273605,0.03760773735826431,0.05153460394388928,0.6894554548902663
6,0.00037071473178206335,0.014198839426371117,0.019253953666249,0.03835367545639568,0.7838904449209909
7,0.0001841534084386175,0.010514632009360337,0.013570313498170096,0.03601667233239626,0.9029365261454915
8,0.0002525785274340046,0.013060422961799696,0.015892719321563713,0.04985454836924739,0.7185222994408018
9,0.00010515719884875853,0.008221839598920798,0.010254618415560792,0.03406869374678647,0.8601793774012099
10,0.00010879905694328526,0.008498210564721376,0.010430678642508611,0.03619620290181689,0.7829014464013835
11,0.0002353767023325943,0.011491439860457416,0.015341991472184903,0.08081304990853769,0.8353721810806571
Mean,0.00041664379322691705,0.014309591142296919,0.018733386330253572,0.043856783251581356,0.7742027957758437
