TIMESTAMP,CPAL_OPEN_PRICE_USD,CPAL_HIGH_PRICE_USD,CPAL_LOW_PRICE_USD,CPAL_CLOSE_PRICE_USD,CPAL_VOLUME_USD,CPAL_DIVIDENDS_USD,CPAL_STOCK_SPLITS_USD
2025-02-10 00:00:00+00:00,0.210999995470047,0.241006001830101,0.2102240025997162,0.241006001830101,21881,0.0,0.0
2025-02-11 00:00:00+00:00,0.241006001830101,0.25719600915908813,0.22489699721336365,0.22489699721336365,22668,0.0,0.0
2025-02-12 00:00:00+00:00,0.22489699721336365,0.3015730082988739,0.22423699498176575,0.3015730082988739,30570,0.0,0.0
2025-02-13 00:00:00+00:00,0.3015730082988739,0.3516240119934082,0.3015730082988739,0.35128000378608704,32420,0.0,0.0
2025-02-14 00:00:00+00:00,0.35128000378608704,0.4064289927482605,0.34202298521995544,0.3991140127182007,72665,0.0,0.0
2025-02-15 00:00:00+00:00,0.3991140127182007,0.4207189977169037,0.3980579972267151,0.40438899397850037,15802,0.0,0.0
2025-02-16 00:00:00+00:00,0.40438899397850037,0.40676501393318176,0.30974000692367554,0.3238080143928528,39673,0.0,0.0
2025-02-17 00:00:00+00:00,0.3238080143928528,0.35776498913764954,0.3227120041847229,0.3476110100746155,27678,0.0,0.0
2025-02-18 00:00:00+00:00,0.3476110100746155,0.35249799489974976,0.2813960015773773,0.2962940037250519,30514,0.0,0.0
2025-02-19 00:00:00+00:00,0.2962940037250519,0.3009749948978424,0.2585819959640503,0.2585819959640503,37908,0.0,0.0
2025-02-20 00:00:00+00:00,0.2585819959640503,0.3068310022354126,0.24688300490379333,0.30522599816322327,33359,0.0,0.0
2025-02-21 00:00:00+00:00,0.30522599816322327,0.3404589891433716,0.2829900085926056,0.28838399052619934,26330,0.0,0.0
2025-02-22 00:00:00+00:00,0.28838399052619934,0.3503269851207733,0.28838399052619934,0.3441089987754822,43400,0.0,0.0
2025-02-23 00:00:00+00:00,0.3441089987754822,0.34979599714279175,0.3240030109882355,0.34419500827789307,20358,0.0,0.0
2025-02-24 00:00:00+00:00,0.34419500827789307,0.34419500827789307,0.2347950041294098,0.2347950041294098,26949,0.0,0.0
2025-02-25 00:00:00+00:00,0.2347950041294098,0.24462799727916718,0.18947499990463257,0.21970899403095245,47482,0.0,0.0
2025-02-26 00:00:00+00:00,0.21970899403095245,0.23491400480270386,0.17836500704288483,0.19042399525642395,36567,0.0,0.0
2025-02-27 00:00:00+00:00,0.19042399525642395,0.19470800459384918,0.17829999327659607,0.17860400676727295,7310,0.0,0.0
2025-02-28 00:00:00+00:00,0.17860400676727295,0.17860400676727295,0.14768199622631073,0.15258599817752838,15019,0.0,0.0
2025-03-01 00:00:00+00:00,0.15258599817752838,0.15543000400066376,0.143776997923851,0.14893700182437897,10274,0.0,0.0
2025-03-02 00:00:00+00:00,0.14893700182437897,0.22863300144672394,0.1480730026960373,0.22764800488948822,33094,0.0,0.0
2025-03-03 00:00:00+00:00,0.22764800488948822,0.23957300186157227,0.1807209998369217,0.18174700438976288,28610,0.0,0.0
2025-03-04 00:00:00+00:00,0.18174700438976288,0.18174700438976288,0.14727500081062317,0.1757899969816208,26180,0.0,0.0
2025-03-05 00:00:00+00:00,0.1757899969816208,0.1823980063199997,0.1655610054731369,0.16986000537872314,14473,0.0,0.0
2025-03-06 00:00:00+00:00,0.16986000537872314,0.17092600464820862,0.15861700475215912,0.15861700475215912,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.15861700475215912,0.1595190018415451,0.15027299523353577,0.15351900458335876,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.15351900458335876,0.15351900458335876,0.04839000105857849,0.10921400040388107,119371,0.0,0.0
2025-03-09 00:00:00+00:00,0.10921400040388107,0.10921400040388107,0.0818450003862381,0.08560600131750107,14980,0.0,0.0
2025-03-10 00:00:00+00:00,0.08560600131750107,0.15476499497890472,0.08560600131750107,0.10689900070428848,59996,0.0,0.0
2025-03-11 00:00:00+00:00,0.10689900070428848,0.11328300088644028,0.10506699979305267,0.11328300088644028,5520,0.0,0.0
2025-03-12 00:00:00+00:00,0.11328300088644028,0.1213660016655922,0.10956499725580215,0.11781799793243408,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.11781799793243408,0.11781799793243408,0.11334399878978729,0.11334399878978729,1590,0.0,0.0
2025-03-14 00:00:00+00:00,0.11334399878978729,0.1227400004863739,0.1085750013589859,0.1085750013589859,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.1085750013589859,0.11454500257968903,0.1085750013589859,0.11110000312328339,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.11110000312328339,0.11110000312328339,0.1027270033955574,0.1101130023598671,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.1101130023598671,0.1242929995059967,0.1101130023598671,0.1242929995059967,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.1242929995059967,0.1242929995059967,0.11141999810934067,0.11371500045061111,9958,0.0,0.0
2025-03-19 00:00:00+00:00,0.11371500045061111,0.13416899740695953,0.1124579980969429,0.13416899740695953,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.13416899740695953,0.13563600182533264,0.12949900329113007,0.13397499918937683,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.13397499918937683,0.13626399636268616,0.12662099301815033,0.12958599627017975,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.12958599627017975,0.13114500045776367,0.12958599627017975,0.1304679960012436,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.1304679960012436,0.13097700476646423,0.12848499417304993,0.1287820041179657,749,0.0,0.0
2025-03-24 00:00:00+00:00,0.1287820041179657,0.13979600369930267,0.1287820041179657,0.13979600369930267,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.13979600369930267,0.14211200177669525,0.1361680030822754,0.1363310068845749,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.1363310068845749,0.13857999444007874,0.13429699838161469,0.13515900075435638,1114,0.0,0.0
2025-03-27 00:00:00+00:00,0.13515900075435638,0.13732899725437164,0.1322759985923767,0.13262400031089783,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.13262400031089783,0.13262400031089783,0.11598599702119827,0.11776699870824814,4452,0.0,0.0
2025-03-29 00:00:00+00:00,0.11776699870824814,0.11840599775314331,0.09572900086641312,0.09586499631404877,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.09586499631404877,0.10574200004339218,0.09586499631404877,0.101002998650074,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.101002998650074,0.101002998650074,0.096049003303051,0.096049003303051,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.096049003303051,0.1021919995546341,0.096049003303051,0.1021919995546341,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.1021919995546341,0.1021919995546341,0.08558999747037888,0.08558999747037888,6553,0.0,0.0
2025-04-03 00:00:00+00:00,0.08558999747037888,0.08716599643230438,0.07664500176906586,0.07664500176906586,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.07664500176906586,0.0767970010638237,0.0703200027346611,0.07141099870204926,3281,0.0,0.0
2025-04-05 00:00:00+00:00,0.07141099870204926,0.07969100028276443,0.07141099870204926,0.07969100028276443,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.07969100028276443,0.07969100028276443,0.06917700171470642,0.06917700171470642,918,0.0,0.0
2025-04-07 00:00:00+00:00,0.06917700171470642,0.07275799661874771,0.06780499964952469,0.07241299748420715,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.07241299748420715,0.07295899838209152,0.06024499982595444,0.06024499982595444,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.06024499982595444,0.07397399842739105,0.05651399865746498,0.0729999989271164,11541,0.0,0.0
2025-04-10 00:00:00+00:00,0.0729999989271164,0.0729999989271164,0.06591799855232239,0.06591799855232239,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.06591799855232239,0.06830500066280365,0.06591799855232239,0.06830500066280365,796,0.0,0.0
2025-04-12 00:00:00+00:00,0.06830500066280365,0.07778199762105942,0.06830500066280365,0.07778199762105942,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.07778199762105942,0.07778199762105942,0.07600200176239014,0.07741399854421616,2392,0.0,0.0
2025-04-14 00:00:00+00:00,0.07741399854421616,0.08075500279664993,0.07741399854421616,0.08075500279664993,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.08075500279664993,0.08075500279664993,0.06842599809169769,0.06842599809169769,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.06842599809169769,0.06842599809169769,0.06573899835348129,0.06573899835348129,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.06573899835348129,0.06573899835348129,0.06573899835348129,0.06573899835348129,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.06573899835348129,0.06727699935436249,0.06555800139904022,0.06555800139904022,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.06555800139904022,0.06555800139904022,0.06128599867224693,0.061361998319625854,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.061361998319625854,0.061361998319625854,0.057773999869823456,0.05795399844646454,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.05795399844646454,0.06126699969172478,0.05749800056219101,0.057642001658678055,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.057642001658678055,0.06617599725723267,0.057642001658678055,0.06617599725723267,0,0.0,0.0
2025-04-23 00:00:00+00:00,0.06617599725723267,0.07110700011253357,0.06149899959564209,0.06149899959564209,6624,0.0,0.0
2025-04-24 00:00:00+00:00,0.06149899959564209,0.06208299845457077,0.05897499993443489,0.06208299845457077,4895,0.0,0.0
