,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.02920674778057691,0.1708998179653124,0.14161269282915034,0.07329376225250965,8629032.25939736,2937.521448329758,2434.1180052083337,0.0692797359581944,-0.5716371480218005
1,0.03498500182176212,0.18704278072612723,0.15820309857653936,0.08771605113331914,10336199.968226083,3214.9961070312484,2719.2838104838715,0.0825895347640709,-0.08048979931738609
2,0.020451609658152615,0.14300912438775581,0.12198110125703988,0.04708248675442433,6042361.890321431,2458.1216182934136,2096.67995967742,0.04513231066055549,0.4126694901089244
3,0.0723015779355301,0.26888952738165556,0.22082340557916472,0.08961656454487367,21361247.75741329,4621.82299070543,3795.6354166666656,0.08572185502239052,-1.240316640879322
4,0.04272402040106767,0.20669789646019057,0.17409613541570776,0.05161031765751244,12622675.949780991,3552.840546630399,2992.463009072581,0.049950525429649686,0.4893462859833744
5,0.02927421964947597,0.17109710590619576,0.1393716397329088,0.048633637750399875,13148684.205908293,3626.111444220695,2953.7443541666667,0.04714240289916346,-0.01884201818937914
6,0.014728309431998881,0.1213602465060074,0.10707864961215392,0.08548074837919781,22022781.585317757,4692.843656602866,4140.592696572579,0.08222003464857142,-2.0992881795870604
7,0.004023009937535854,0.06342720187376906,0.050270331747637856,0.0517941061513611,6015485.348430501,2452.6486394162744,1943.8891985887105,0.04925559234207846,0.4841684036751077
8,0.0022297966768222164,0.04722072295954623,0.03972382541556601,0.05874896317359523,6866962.070233839,2620.488899086168,2204.4527287946435,0.055885745489635465,-0.09991283179937316
9,0.0025354436048120508,0.05035318862606469,0.04036594577337113,0.05742311218382751,8908134.446088774,2984.649802923079,2392.6630342741937,0.05488755278733175,-0.064300089770996
10,0.001170774058679874,0.03421657578834963,0.02422344537266924,0.03613934007617968,4451362.964248056,2109.825339749254,1493.6397656250003,0.03453113842512844,0.2881197287356876
11,0.0046934335042541995,0.06850863817252682,0.05193461016635541,0.09945018230912767,17844744.808743555,4224.304062060822,3202.334480846775,0.09379988068991277,-0.5700278737554694
Mean,0.02152699537172238,0.12772690222945843,0.10580707345652206,0.06558243936386067,11520806.104509162,3291.3478795874507,2697.4580383314537,0.06253302575972355,-0.2558758894014744
